ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2678	"ENSDARG00000062325"	"shank2b"	chr25	+	14351930	14352011	14355003	14355012	14351332	14351468	14360612	14360737
2679	"ENSDARG00000070903"	"met"	chr25	+	18654664	18654733	18655540	18655777	18653597	18653747	18658573	18658730
2680	"ENSDARG00000078785"	"tmem258"	chr25	-	3887536	3887627	3890522	3890643	3887269	3887439	3891904	3892014
2681	"ENSDARG00000078785"	"tmem258"	chr25	-	3887536	3887627	3890522	3890651	3887269	3887439	3891904	3892014
2682	"ENSDARG00000078785"	"tmem258"	chr25	-	3887540	3887627	3890522	3890643	3887269	3887439	3891904	3892014
2683	"ENSDARG00000078785"	"tmem258"	chr25	-	3887540	3887627	3890522	3890651	3887269	3887439	3891904	3892014
2684	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6131260	6131669	6122950	6123352	6131790	6131868
2685	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6131627	6131669	6122950	6123352	6131790	6131868
2686	"ENSDARG00000015731"	"ano5a"	chr25	+	35200200	35200323	35202503	35202545	35195751	35195813	35215520	35215628
2687	"ENSDARG00000015731"	"ano5a"	chr25	+	35200200	35200323	35202503	35202555	35195751	35195813	35215520	35215628
2688	"ENSDARG00000015731"	"ano5a"	chr25	+	35228676	35228757	35228954	35229029	35224213	35224365	35232260	35232489
2689	"ENSDARG00000097285"	NA	chr25	+	10835624	10835680	10835869	10835991	10835400	10835534	10836106	10836198
2690	"ENSDARG00000018061"	"neil1"	chr25	-	26830496	26830616	26831697	26832108	26830063	26830166	26833053	26833100
2691	"ENSDARG00000045824"	"zgc:101783"	chr25	+	19737250	19737309	19737678	19737721	19737035	19737150	19738591	19738642
2692	"ENSDARG00000089207"	"ankrd27"	chr25	+	36414583	36414700	36416416	36416574	36414341	36414452	36417585	36417645
2693	"ENSDARG00000089207"	"ankrd27"	chr25	+	36417724	36417775	36418040	36418157	36417585	36417645	36418739	36418816
2694	"ENSDARG00000079374"	"tjp1b"	chr25	+	32218936	32218975	32220519	32220905	32216102	32216457	32225596	32225741
2695	"ENSDARG00000079374"	"tjp1b"	chr25	+	32220519	32220905	32225596	32225741	32216102	32216457	32234023	32234154
2696	"ENSDARG00000079374"	"tjp1b"	chr25	+	32220519	32220905	32225605	32225741	32216102	32216457	32234023	32234154
2697	"ENSDARG00000079374"	"tjp1b"	chr25	+	32225605	32225741	32234023	32234154	32216102	32216457	32234404	32234510
2698	"ENSDARG00000079374"	"tjp1b"	chr25	+	32225605	32225741	32234023	32234154	32220736	32220905	32234404	32234510
2699	"ENSDARG00000099768"	"si:ch211-272n13.3"	chr25	-	3577871	3577929	3579326	3579576	3575526	3575572	3582326	3582562
2700	"ENSDARG00000006899"	"far1"	chr25	+	16116739	16116911	16117110	16117244	16111833	16111901	16123417	16123547
2701	"ENSDARG00000006899"	"far1"	chr25	+	16116739	16116911	16117110	16117309	16111833	16111901	16123417	16123547
2702	"ENSDARG00000006899"	"far1"	chr25	+	16116739	16116911	16117137	16117244	16111833	16111901	16123417	16123547
2703	"ENSDARG00000021378"	"phf21ab"	chr25	-	7723492	7723692	7723848	7723871	7722767	7722923	7724860	7724921
2704	"ENSDARG00000012603"	"eif3ja"	chr25	-	31906800	31906858	31907328	31907482	31905464	31905556	31907554	31907672
2705	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16008808	16008937	16010747	16010833	16008483	16008576	16010906	16011018
2706	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16020732	16020793	16022409	16022533	16016611	16016679	16027781	16027917
2707	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16024061	16024099	16027663	16027696	16022409	16022548	16027781	16027917
2708	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16024066	16024099	16027663	16027696	16022409	16022548	16027781	16027917
2709	"ENSDARG00000023694"	"spon1b"	chr25	+	15771021	15771135	15774997	15775073	15769157	15769359	15779123	15779309
2710	"ENSDARG00000073843"	"myo9ab"	chr25	-	490438	490456	490716	490770	489751	489936	492131	492255
2711	"ENSDARG00000101251"	"ldha"	chr25	+	25123909	25124072	25124400	25124555	25123384	25123484	25124677	25124812
2712	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3307360	3307388	3310310	3310465	3307053	3307203	3312202	3312330
2713	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3310310	3310465	3312173	3312330	3307053	3307203	3314065	3314245
2714	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3310310	3310465	3312202	3312330	3307053	3307203	3314065	3314245
2715	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3310340	3310465	3312173	3312330	3307053	3307203	3314065	3314245
2716	"ENSDARG00000070971"	"furinb"	chr25	-	8805616	8805709	8832728	8832805	8803225	8803398	8834958	8835087
2717	"ENSDARG00000062781"	"glsl"	chr25	+	19515149	19515332	19516046	19516108	19512881	19513013	19520250	19520391
2718	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31413856	31414105	31414367	31414471	31412879	31412996	31416231	31416309
2719	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31414002	31414105	31414367	31414471	31412879	31412996	31416231	31416309
2720	"ENSDARG00000027310"	"lsp1a"	chr25	+	31363173	31363195	31372327	31372371	31362000	31362141	31375003	31375085
2721	"ENSDARG00000053973"	"fetub"	chr22	+	37891973	37892140	37894950	37895041	37891398	37891486	37897709	37900135
2722	"ENSDARG00000053973"	"fetub"	chr22	+	37891994	37892140	37894950	37895037	37891398	37891486	37897709	37900135
2723	"ENSDARG00000053973"	"fetub"	chr22	+	37891994	37892140	37894950	37895041	37891398	37891486	37897709	37900135
2724	"ENSDARG00000019998"	"slc30a7"	chr22	-	16150431	16150519	16151119	16151228	16150212	16150342	16153963	16154065
2725	"ENSDARG00000019998"	"slc30a7"	chr22	-	16150431	16150519	16151119	16151241	16150212	16150342	16153963	16154065
2726	"ENSDARG00000099446"	"slit1b"	chr22	-	34851227	34851375	34854708	34854839	34849021	34849328	34859655	34859878
2727	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984882	18966189	18966613	18997730	18997877
2728	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984922	18966189	18966613	18997730	18997877
2729	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984941	18966189	18966613	18997730	18997877
2730	"ENSDARG00000071549"	"ecm2"	chr22	-	10501260	10501335	10501698	10501780	10499687	10499946	10502398	10502780
2731	"ENSDARG00000071549"	"ecm2"	chr22	-	10501260	10501335	10501746	10501780	10499687	10499946	10502398	10502780
2732	"ENSDARG00000063180"	"dock3"	chr22	+	32215725	32215845	32218073	32218156	32215278	32215366	32219806	32220392
2733	"ENSDARG00000078313"	NA	chr22	+	5399583	5399676	5400406	5400520	5398487	5398563	5401467	5401507
2734	"ENSDARG00000056966"	"nek7"	chr22	-	23170354	23170417	23177718	23177849	23163790	23163901	23191334	23191414
2735	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831598	828145	828290	833918	834106
2736	"ENSDARG00000063195"	"pxk"	chr22	+	10192078	10192141	10194234	10194262	10190744	10190808	10195850	10199014
2737	"ENSDARG00000063195"	"pxk"	chr22	+	10192078	10192141	10194234	10194267	10190744	10190808	10195850	10199014
2738	"ENSDARG00000063195"	"pxk"	chr22	+	10192081	10192141	10194234	10194262	10190744	10190808	10195850	10199014
2739	"ENSDARG00000063195"	"pxk"	chr22	+	10192081	10192141	10194234	10194267	10190744	10190808	10195850	10199014
2740	"ENSDARG00000022372"	"kng1"	chr22	-	36846951	36847024	36851425	36851536	36844570	36844740	36856105	36856405
2741	"ENSDARG00000022372"	"kng1"	chr22	-	36846951	36847024	36851425	36851555	36844570	36844740	36856105	36856405
2742	"ENSDARG00000038475"	"acy1"	chr22	-	36772169	36772193	36773754	36773861	36770490	36770634	36774133	36774219
2743	"ENSDARG00000038475"	"acy1"	chr22	-	36772169	36772193	36773754	36773890	36770490	36770634	36774133	36774219
2744	"ENSDARG00000038475"	"acy1"	chr22	-	36772169	36772193	36773754	36773899	36770490	36770634	36774133	36774219
2745	"ENSDARG00000038475"	"acy1"	chr22	-	36772169	36772193	36773754	36774056	36770490	36770634	36774133	36774219
2746	"ENSDARG00000038475"	"acy1"	chr22	-	36772169	36772193	36774030	36774056	36770490	36770634	36774133	36774219
2747	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773754	36773861	36770490	36770634	36774133	36774219
2748	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773754	36773890	36770490	36770634	36774133	36774219
2749	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773754	36773899	36770490	36770634	36774133	36774219
2750	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773754	36774056	36770490	36770634	36774133	36774219
2751	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36774030	36774056	36770490	36770634	36774133	36774219
2752	"ENSDARG00000038475"	"acy1"	chr22	-	36773754	36773861	36774030	36774056	36770490	36770634	36774133	36774219
2753	"ENSDARG00000038475"	"acy1"	chr22	-	36773754	36773890	36774030	36774056	36770490	36770634	36774133	36774219
2754	"ENSDARG00000038475"	"acy1"	chr22	-	36773754	36773899	36774030	36774056	36770490	36770634	36774133	36774219
2755	"ENSDARG00000061829"	"unc13a"	chr22	+	20225772	20225778	20229226	20229256	20222946	20223070	20230026	20230083
2756	"ENSDARG00000061829"	"unc13a"	chr22	+	20225772	20225778	20229231	20229256	20222946	20223070	20230026	20230083
2757	"ENSDARG00000041609"	"adarb1a"	chr22	-	12667944	12667971	12678490	12678531	12660980	12661052	12680679	12680737
2758	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27103364	27103457	27104112	27104238	27102501	27102645	27107160	27107224
2759	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27104101	27104217	27107160	27107222	27103364	27103457	27111879	27112001
2760	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27104101	27104217	27107160	27107224	27103364	27103457	27111879	27112001
2761	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27104112	27104217	27107160	27107222	27103364	27103457	27111879	27112001
2762	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686626	36686817	36686826	36685661	36685685	36687314	36687431
2763	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686626	36686817	36686955	36685661	36685685	36687314	36687431
2764	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686626	36686817	36686958	36685661	36685685	36687314	36687431
2765	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686737	36686817	36686826	36685661	36685685	36687314	36687431
2766	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686737	36686817	36686955	36685661	36685685	36687314	36687431
2767	"ENSDARG00000040874"	"add3a"	chr22	+	30126858	30126941	30137808	30137969	30112389	30112442	30195255	30195478
2768	"ENSDARG00000076799"	"rnd3a"	chr22	+	12432081	12432145	12442102	12442212	12431607	12431940	12445260	12445395
2769	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136350	25136470	25107539	25107605	25136836	25137256
2770	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136353	25136455	25107539	25107605	25136836	25137256
2771	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136353	25136470	25107539	25107605	25136836	25137256
2772	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136350	25136455	25107539	25107605	25136836	25137256
2773	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136350	25136470	25107539	25107605	25136836	25137256
2774	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136353	25136455	25107539	25107605	25136836	25137256
2775	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136353	25136470	25107539	25107605	25136836	25137256
2776	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108972	25109067	25136350	25136455	25107539	25107605	25136836	25137256
2777	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108972	25109067	25136350	25136470	25107539	25107605	25136836	25137256
2778	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108972	25109067	25136353	25136455	25107539	25107605	25136836	25137256
2779	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108972	25109067	25136353	25136470	25107539	25107605	25136836	25137256
2780	"ENSDARG00000040864"	"si:dkey-286j15.1"	chr22	+	30029020	30029462	30031046	30031174	30028707	30028873	30033021	30033583
2781	"ENSDARG00000040864"	"si:dkey-286j15.1"	chr22	+	30029384	30029462	30031046	30031174	30029018	30029200	30033021	30033583
2782	"ENSDARG00000003952"	"pfn2"	chr22	-	35182178	35182300	35186911	35187103	35179574	35181938	35193913	35194187
2783	"ENSDARG00000003952"	"pfn2"	chr22	-	35182202	35182300	35186911	35187103	35179574	35181938	35193913	35194187
2784	"ENSDARG00000117271"	"CR954298.1"	chr24	+	37013501	37013606	37014062	37014167	37012722	37013045	37014621	37015120
2785	"ENSDARG00000117271"	"CR954298.1"	chr24	+	37013510	37013606	37014062	37014167	37012722	37013045	37014621	37015120
2786	"ENSDARG00000104263"	"CABZ01055365.1"	chr24	-	36584119	36584218	36586787	36586814	36583387	36583493	36586916	36587018
2787	"ENSDARG00000098816"	"kcnc3b"	chr24	+	37144672	37144693	37159414	37159443	37135380	37135569	37170134	37170289
2788	"ENSDARG00000098816"	"kcnc3b"	chr24	+	37144672	37144693	37162651	37162692	37135380	37135569	37170134	37170289
2789	"ENSDARG00000098816"	"kcnc3b"	chr24	+	37159414	37159443	37162651	37162692	37135380	37135569	37170134	37170289
2790	"ENSDARG00000059166"	"slc22a13b"	chr24	-	20013562	20013666	20013944	20014271	20013242	20013397	20016382	20016817
2791	"ENSDARG00000014973"	"ntng1a"	chr24	+	29508068	29508124	29510966	29511295	29502514	29502541	29516327	29516462
2792	"ENSDARG00000014973"	"ntng1a"	chr24	+	29508068	29508124	29511127	29511295	29502514	29502541	29516327	29516462
2793	"ENSDARG00000008292"	"eif2s3"	chr24	+	16994858	16995028	16999064	16999113	16992828	16992973	17002589	17002950
2794	"ENSDARG00000008292"	"eif2s3"	chr24	+	16994860	16995028	16999064	16999113	16992828	16992973	17002589	17002640
2795	"ENSDARG00000074453"	"zfx"	chr24	+	17008175	17008266	17008447	17008564	17007406	17007505	17010867	17011209
2796	"ENSDARG00000074453"	"zfx"	chr24	+	17008175	17008266	17008447	17008568	17007406	17007505	17010867	17011209
2797	"ENSDARG00000009031"	"tnikb"	chr24	-	26520492	26520501	26523873	26523897	26518787	26518969	26527233	26527331
2798	"ENSDARG00000090230"	"tmem108"	chr24	+	9820619	9820700	9837510	9837772	9746291	9746421	9846558	9846642
2799	"ENSDARG00000017235"	"eif5a"	chr24	-	26482854	26482892	26482940	26482986	26482641	26482775	26484060	26484298
2800	"ENSDARG00000017235"	"eif5a"	chr24	-	26482858	26482892	26482940	26482986	26482641	26482775	26484060	26484298
2801	"ENSDARG00000017235"	"eif5a"	chr24	-	26482868	26482892	26482940	26482986	26482641	26482775	26484060	26484298
2802	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1376234	1376378	1377039	1377090	1375678	1375733	1377672	1377723
2803	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478970	26475181	26475440	26479747	26479841
2804	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478974	26475181	26475440	26479747	26479841
2805	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478977	26475181	26475440	26479747	26479841
2806	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478978	26475181	26475440	26479747	26479841
2807	"ENSDARG00000010155"	"abi1a"	chr24	+	5999010	5999112	6002437	6002632	5996926	5997027	6008504	6008690
2808	"ENSDARG00000010155"	"abi1a"	chr24	+	5999010	5999112	6005593	6005680	5996926	5997027	6008504	6008690
2809	"ENSDARG00000016490"	"rab11fip3"	chr24	+	37774261	37774375	37776528	37776916	37766884	37767103	37778156	37778244
2810	"ENSDARG00000016490"	"rab11fip3"	chr24	+	37774261	37774375	37776880	37776916	37766884	37767103	37778156	37778244
2811	"ENSDARG00000058966"	"zgc:112332"	chr24	-	18451689	18452005	18452636	18452647	18448671	18448864	18453161	18453371
2812	"ENSDARG00000058966"	"zgc:112332"	chr24	-	18451694	18452005	18452636	18452647	18448671	18448864	18453161	18453371
2813	"ENSDARG00000092882"	"si:dkey-161j23.7"	chr24	+	39595826	39595966	39596830	39596896	39592997	39593108	39600183	39600285
2814	"ENSDARG00000092882"	"si:dkey-161j23.7"	chr24	+	39595892	39595966	39596830	39596896	39592997	39593108	39600183	39600285
2815	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100896	22070289	22071797	22103377	22103585
2816	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100900	22070289	22071797	22103377	22103585
2817	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100905	22070289	22071797	22103377	22103585
2818	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100913	22070289	22071797	22103377	22103585
2819	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100919	22070289	22071797	22103377	22103585
2820	"ENSDARG00000101368"	"cngb3.2"	chr24	-	31437368	31437510	31438948	31439090	31436631	31436791	31439718	31439841
2821	"ENSDARG00000092532"	"si:dkey-21e2.8"	chr22	+	19189569	19189821	19233345	19233597	19189270	19189409	19268049	19268278
2822	"ENSDARG00000104177"	"cpne3"	chr24	+	31390675	31390924	31390930	31390945	31384912	31385002	31391046	31391106
2823	"ENSDARG00000059097"	"nktr"	chr24	-	20650119	20650460	20651003	20651091	20649932	20649962	20652194	20652239
2824	"ENSDARG00000059097"	"nktr"	chr24	-	20650434	20650460	20651003	20651091	20649932	20649962	20652194	20652239
2825	"ENSDARG00000012625"	"prkag2a"	chr24	-	28256281	28256315	28258816	28258857	28253244	28253872	28259060	28259154
2826	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138613	24138768	24138867	24138930	24136224	24136349	24145564	24145657
2827	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138613	24138768	24138867	24138963	24136224	24136349	24145564	24145657
2828	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138613	24138768	24138867	24138930	24136224	24136349	24146598	24146875
2829	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138613	24138768	24138867	24138963	24136224	24136349	24146598	24146875
2830	"ENSDARG00000045316"	"map7d2b"	chr24	-	24145564	24145657	24146598	24146947	24138867	24138963	24155567	24155731
2831	"ENSDARG00000001829"	"zgc:112982"	chr24	-	24114174	24114861	24115868	24115909	24111116	24111286	24118192	24118451
2832	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116747	31116846	31120426	31120690	31100654	31100728	31123210	31123365
2833	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116747	31116846	31120426	31120717	31100654	31100728	31123210	31123380
2834	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116747	31116846	31120600	31120690	31100654	31100728	31123210	31123380
2835	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116747	31116846	31120600	31120717	31100654	31100728	31123210	31123380
2836	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116751	31116846	31120426	31120690	31100654	31100728	31123210	31123380
2837	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116751	31116846	31120426	31120717	31100654	31100728	31123210	31123380
2838	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116751	31116846	31120600	31120717	31100654	31100728	31123210	31123380
2839	"ENSDARG00000019371"	"flt1"	chr24	-	21803141	21803353	21804616	21804732	21799606	21799731	21808548	21808819
2840	"ENSDARG00000028000"	"pfkpa"	chr24	+	3991943	3992009	3997348	3997501	3990333	3990421	3999309	3999474
2841	"ENSDARG00000029177"	"lnx2a"	chr24	-	21655327	21655507	21657503	21657794	21654817	21654995	21659454	21659654
2842	"ENSDARG00000029177"	"lnx2a"	chr24	-	21662274	21662511	21671087	21671596	21659739	21659877	21674858	21674996
2843	"ENSDARG00000029177"	"lnx2a"	chr24	-	21662329	21662511	21671087	21671596	21659739	21659877	21674858	21674996
2844	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7606857	7606875	7611400	7611595	7604160	7604278	7616762	7616870
2845	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7606857	7606875	7611400	7611612	7604160	7604278	7616762	7616870
2846	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7606857	7606875	7611400	7611680	7604160	7604278	7616762	7616870
2847	"ENSDARG00000045401"	"mllt10"	chr24	+	17180984	17181644	17189789	17189963	17177097	17177410	17197222	17197337
2848	"ENSDARG00000045401"	"mllt10"	chr24	+	17207211	17207282	17207282	17207340	17206768	17206960	17209412	17209756
2849	"ENSDARG00000045401"	"mllt10"	chr24	+	17207211	17207282	17207309	17207340	17206768	17206960	17209412	17209756
2850	"ENSDARG00000045401"	"mllt10"	chr24	+	17207256	17207282	17207282	17207340	17206768	17206960	17209412	17209756
2851	"ENSDARG00000045401"	"mllt10"	chr24	+	17207256	17207282	17207309	17207340	17206768	17206960	17209412	17209756
2852	"ENSDARG00000075825"	"dlec1"	chr24	-	20349375	20349435	20349476	20349761	20348585	20348696	20350190	20350349
