ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
24954	"ENSDARG00000103002"	"nptna"	chr25	-	29322682	29322699	29315923	29319882	29322856	29322932
24955	"ENSDARG00000103002"	"nptna"	chr25	-	29324400	29324417	29323107	29323129	29329914	29330191
24956	"ENSDARG00000103002"	"nptna"	chr25	-	29353206	29353554	29350320	29350492	29363128	29363934
24957	"ENSDARG00000103666"	"dapk2b"	chr25	+	26497947	26498162	26441053	26441130	26547036	26547175
24958	"ENSDARG00000103666"	"dapk2b"	chr25	+	26531924	26532002	26497940	26498162	26547036	26547175
24959	"ENSDARG00000103666"	"dapk2b"	chr25	+	26547036	26547175	26531924	26532002	26576622	26576752
24960	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202937	203036	202322	202507	203346	203439
24961	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202937	203036	202322	202507	203904	204019
24962	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202937	203430	202322	202507	203904	204019
24963	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202943	203430	202322	202507	203904	204019
24964	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203036	202322	202507	203346	203439
24965	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203036	202322	202507	203904	204019
24966	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203430	202322	202507	203904	204019
24967	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203439	202322	202507	203904	204019
24968	"ENSDARG00000114874"	"FP236318.4"	chr25	-	203346	203430	202322	202507	203904	204019
24969	"ENSDARG00000114874"	"FP236318.4"	chr25	-	203346	203430	202943	203036	203904	204019
24970	"ENSDARG00000114874"	"FP236318.4"	chr25	-	203346	203439	202937	203036	203570	204019
24971	"ENSDARG00000110485"	"FP236318.3"	chr25	-	207729	208073	207421	207619	208631	208738
24972	"ENSDARG00000110485"	"FP236318.3"	chr25	-	207729	208080	207421	207619	208631	208738
24973	"ENSDARG00000110361"	"FQ976913.1"	chr25	-	31169611	31169892	31165877	31166150	31171482	31171615
24974	"ENSDARG00000110361"	"FQ976913.1"	chr25	-	31169703	31169892	31165877	31166150	31171482	31171615
24975	"ENSDARG00000110361"	"FQ976913.1"	chr25	-	31169703	31169986	31165877	31166150	31171482	31171615
24976	"ENSDARG00000001259"	"gas2a"	chr25	+	35328921	35329077	35326106	35326248	35329929	35329993
24977	"ENSDARG00000001259"	"gas2a"	chr25	+	35329603	35329639	35326106	35326248	35329929	35329993
24978	"ENSDARG00000101776"	"syt12"	chr25	+	7476555	7476652	7461623	7462155	7477318	7477369
24979	"ENSDARG00000105296"	NA	chr25	-	5716478	5716538	5713687	5713802	5718943	5719062
24980	"ENSDARG00000009941"	"erc1a"	chr25	+	21177871	21178074	21177325	21177496	21180613	21181462
24981	"ENSDARG00000009941"	"erc1a"	chr25	+	21246117	21246159	21240171	21240273	21246558	21246615
24982	"ENSDARG00000009941"	"erc1a"	chr25	+	21246117	21246159	21240171	21240273	21252995	21253162
24983	"ENSDARG00000009941"	"erc1a"	chr25	+	21246117	21246615	21240171	21240273	21252995	21253162
24984	"ENSDARG00000009941"	"erc1a"	chr25	+	21246468	21246615	21240171	21240273	21252995	21253162
24985	"ENSDARG00000009941"	"erc1a"	chr25	+	21246558	21246615	21246117	21246159	21252995	21253162
24986	"ENSDARG00000045592"	"tnni2a.1"	chr25	+	31233139	31233172	31232851	31232980	31234416	31234506
24987	"ENSDARG00000061345"	"wwp2"	chr25	+	34784863	34784943	34775763	34775818	34788974	34789053
24988	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19270249	19270273	19268239	19268349	19272703	19272789
24989	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19270249	19270305	19268239	19268349	19272703	19272789
24990	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19270249	19270633	19268239	19268349	19272703	19272789
24991	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19279756	19279798	19275187	19275313	19308675	19308797
24992	"ENSDARG00000009266"	"uevld"	chr25	-	24189357	24189383	24188410	24188584	24191879	24191985
24993	"ENSDARG00000078992"	"wnk1a"	chr25	-	21140927	21141192	21136521	21136610	21142512	21142733
24994	"ENSDARG00000078992"	"wnk1a"	chr25	-	21146704	21146880	21142823	21142996	21153356	21154510
24995	"ENSDARG00000005274"	"rad52"	chr25	+	21109390	21109645	21105957	21106127	21110550	21110745
24996	"ENSDARG00000037353"	"frs2b"	chr25	-	34733568	34733597	34730776	34730935	34733766	34733953
24997	"ENSDARG00000030621"	"th"	chr25	-	24073263	24073335	24072955	24073159	24074416	24074500
24998	"ENSDARG00000006600"	"lsm14aa"	chr25	+	35898052	35898157	35896287	35896470	35899961	35900141
24999	"ENSDARG00000102889"	"sept15"	chr25	-	12864618	12864630	12859440	12859492	12864991	12865088
25000	"ENSDARG00000025189"	"cpne8"	chr25	+	35798336	35798360	35774629	35774736	35801197	35801238
25001	"ENSDARG00000025189"	"cpne8"	chr25	+	35840800	35840974	35840628	35840682	35841054	35841116
25002	"ENSDARG00000025189"	"cpne8"	chr25	+	35840800	35841116	35840628	35840682	35843550	35843597
25003	"ENSDARG00000025189"	"cpne8"	chr25	+	35840811	35840974	35840628	35840682	35841054	35841116
25004	"ENSDARG00000025189"	"cpne8"	chr25	+	35840811	35841116	35840628	35840682	35843550	35843597
25005	"ENSDARG00000025189"	"cpne8"	chr25	+	35845059	35845106	35843550	35843597	35845204	35845386
25006	"ENSDARG00000009351"	"fgf6a"	chr25	+	16946629	16946737	16945347	16946095	16951131	16951890
25007	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16981285	16981540	16977712	16977861	16982322	16982482
25008	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16981449	16981540	16977712	16977861	16982322	16982482
25009	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16992378	16992723	16982322	16982482	17044734	17044779
25010	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16992378	16992723	16986613	16986734	17044734	17044779
25011	"ENSDARG00000045808"	"rlbp1b"	chr25	+	19106107	19106126	19105803	19105972	19107277	19107314
25012	"ENSDARG00000100265"	"rhcgb"	chr25	-	8600546	8600605	8595334	8595524	8602177	8602437
25013	"ENSDARG00000061131"	"kif21a"	chr25	+	35746463	35746592	35744431	35744634	35749564	35749710
25014	"ENSDARG00000014113"	"wasla"	chr25	+	27769580	27769616	27763778	27763875	27788062	27788243
25015	"ENSDARG00000014113"	"wasla"	chr25	+	27794518	27794566	27791406	27791449	27794954	27795108
25016	"ENSDARG00000014113"	"wasla"	chr25	+	27797830	27797848	27794954	27795108	27801652	27802167
25017	"ENSDARG00000023927"	"dnajc24"	chr25	+	14879146	14879441	14870769	14870881	14883573	14883712
25018	"ENSDARG00000023927"	"dnajc24"	chr25	+	14879283	14879441	14870769	14870881	14883573	14883712
25019	"ENSDARG00000023927"	"dnajc24"	chr25	+	14879971	14880252	14870769	14870881	14883573	14883712
25020	"ENSDARG00000073769"	"magi2b"	chr25	-	20744972	20745061	20743117	20743177	20750445	20750584
25021	"ENSDARG00000100206"	"klhdc4"	chr25	-	12720139	12720249	12719782	12719991	12721495	12721574
25022	"ENSDARG00000102204"	"jph3"	chr25	+	12642266	12642327	12640210	12640592	12656558	12657366
25023	"ENSDARG00000102204"	"jph3"	chr25	+	12642289	12642327	12640210	12640592	12656558	12657366
25024	"ENSDARG00000102204"	"jph3"	chr25	+	12682106	12682182	12656558	12657366	12685847	12685972
25025	"ENSDARG00000074626"	"pidd1"	chr25	-	4514143	4514367	4512173	4512352	4514594	4514710
25026	"ENSDARG00000074626"	"pidd1"	chr25	-	4514143	4514504	4512173	4512352	4514594	4514710
25027	"ENSDARG00000074626"	"pidd1"	chr25	-	4514317	4514367	4514143	4514251	4514594	4514710
25028	"ENSDARG00000074626"	"pidd1"	chr25	-	4514317	4514504	4514143	4514251	4514594	4514710
25029	"ENSDARG00000074626"	"pidd1"	chr25	-	4514594	4514927	4514143	4514251	4519245	4519396
25030	"ENSDARG00000076899"	"slc2a13b"	chr25	+	35673236	35673408	35672514	35672678	35675410	35675536
25031	"ENSDARG00000045606"	"alkbh3"	chr25	+	30237865	30237903	30233734	30233785	30238020	30238113
25032	"ENSDARG00000045606"	"alkbh3"	chr25	+	30237865	30237950	30233734	30233785	30238020	30238113
25033	"ENSDARG00000045606"	"alkbh3"	chr25	+	30237865	30237954	30233734	30233785	30238020	30238113
25034	"ENSDARG00000045606"	"alkbh3"	chr25	+	30237874	30237903	30233637	30233785	30238020	30238113
25035	"ENSDARG00000045606"	"alkbh3"	chr25	+	30237874	30237950	30233637	30233785	30238020	30238113
25036	"ENSDARG00000045606"	"alkbh3"	chr25	+	30244049	30244125	30240935	30240983	30249050	30249139
25037	"ENSDARG00000045606"	"alkbh3"	chr25	+	30251623	30251848	30249050	30249139	30255684	30255783
25038	"ENSDARG00000051931"	"edc3"	chr25	-	20687152	20687427	20682334	20682679	20690559	20690732
25039	"ENSDARG00000051931"	"edc3"	chr25	-	20687182	20687427	20682334	20682679	20690559	20690732
25040	"ENSDARG00000051931"	"edc3"	chr25	-	20687188	20687427	20682334	20682679	20690559	20690732
25041	"ENSDARG00000063568"	"syt7a"	chr25	-	4264820	4264934	4234749	4234858	4282378	4282735
25042	"ENSDARG00000051899"	"exoc3l1"	chr25	-	14433255	14433303	14431984	14432160	14433378	14433503
25043	"ENSDARG00000015709"	"hsd17b12a"	chr25	+	30220326	30220517	30219093	30219201	30220914	30220949
25044	"ENSDARG00000015709"	"hsd17b12a"	chr25	+	30220473	30220517	30220326	30220391	30220914	30220949
25045	"ENSDARG00000015709"	"hsd17b12a"	chr25	+	30220510	30220517	30219093	30219201	30220914	30220949
25046	"ENSDARG00000015709"	"hsd17b12a"	chr25	+	30220510	30220518	30219093	30219201	30220914	30220949
25047	"ENSDARG00000038166"	"hyal6"	chr25	-	27606963	27607118	27605186	27605951	27609809	27610005
25048	"ENSDARG00000038166"	"hyal6"	chr25	-	27608591	27608838	27605186	27605951	27609809	27610005
25049	"ENSDARG00000038166"	"hyal6"	chr25	-	27608597	27608838	27605186	27605951	27609809	27610005
25050	"ENSDARG00000038166"	"hyal6"	chr25	-	27609809	27610005	27608591	27608838	27621096	27621271
25051	"ENSDARG00000038166"	"hyal6"	chr25	-	27625469	27625562	27609809	27610005	27632977	27633115
25052	"ENSDARG00000008395"	"snupn"	chr25	-	6442245	6442454	6440251	6440348	6442938	6443043
25053	"ENSDARG00000070723"	"ndufa9a"	chr25	-	16773417	16773512	16773194	16773325	16773605	16773682
25054	"ENSDARG00000070723"	"ndufa9a"	chr25	-	16776824	16776923	16776205	16776308	16778406	16778498
25055	"ENSDARG00000051746"	"ada2a"	chr25	+	16699346	16699393	16698908	16699066	16699681	16699884
25056	"ENSDARG00000071062"	"hps5"	chr25	-	3179413	3179649	3178120	3178192	3181092	3181223
25057	"ENSDARG00000071062"	"hps5"	chr25	-	3179419	3179649	3178120	3178192	3181092	3181223
25058	"ENSDARG00000071062"	"hps5"	chr25	-	3191395	3191429	3189730	3189846	3192291	3192405
25059	"ENSDARG00000067796"	"clpxb"	chr25	-	35577921	35578163	35575230	35575492	35580633	35580936
25060	"ENSDARG00000067796"	"clpxb"	chr25	-	35578102	35578163	35577921	35578028	35580633	35580936
25061	"ENSDARG00000023583"	"coq9"	chr25	-	14382146	14382273	14381404	14381811	14383817	14383871
25062	"ENSDARG00000023583"	"coq9"	chr25	-	14382146	14382307	14381404	14381811	14383817	14383871
25063	"ENSDARG00000023583"	"coq9"	chr25	-	14382175	14382273	14381404	14381811	14383817	14383871
25064	"ENSDARG00000023583"	"coq9"	chr25	-	14382175	14382307	14381404	14381811	14383817	14383871
25065	"ENSDARG00000096922"	"CR376745.1"	chr25	+	30173653	30173671	30173115	30173414	30178939	30179035
25066	"ENSDARG00000096922"	"CR376745.1"	chr25	+	30178942	30179035	30173653	30173671	30182513	30182654
25067	"ENSDARG00000096922"	"CR376745.1"	chr25	+	30182514	30182654	30178939	30179035	30192071	30192167
25068	"ENSDARG00000019532"	"fads2"	chr25	-	4138010	4138035	4137768	4137866	4139296	4139357
25069	"ENSDARG00000012535"	"epx"	chr25	-	3139433	3139518	3138614	3138790	3139714	3139805
25070	"ENSDARG00000045797"	NA	chr25	-	18952504	18952517	18952141	18952290	18953206	18953322
25071	"ENSDARG00000062325"	"shank2b"	chr25	+	14351930	14352011	14351332	14351468	14355003	14355012
25072	"ENSDARG00000062325"	"shank2b"	chr25	+	14354941	14355012	14351930	14352011	14360612	14360737
25073	"ENSDARG00000062325"	"shank2b"	chr25	+	14355003	14355012	14351930	14352011	14360612	14360737
25074	"ENSDARG00000045926"	"crabp1a"	chr25	+	6330309	6330375	6329581	6329695	6337081	6337380
25075	"ENSDARG00000003216"	"anxa2a"	chr25	+	34025236	34025368	34022238	34022334	34025460	34025583
25076	"ENSDARG00000003216"	"anxa2a"	chr25	+	34025241	34025295	34022238	34022334	34025460	34025583
25077	"ENSDARG00000003216"	"anxa2a"	chr25	+	34025241	34025368	34022238	34022334	34025460	34025583
25078	"ENSDARG00000058108"	"eps8l2"	chr25	+	4041400	4041506	4010066	4010426	4042265	4042316
25079	"ENSDARG00000058108"	"eps8l2"	chr25	+	4080775	4080876	4043951	4043998	4091091	4091156
25080	"ENSDARG00000007711"	"rab3il1"	chr25	+	3109360	3109453	3108255	3108474	3110708	3110837
25081	"ENSDARG00000061282"	"glg1a"	chr25	-	37223740	37223829	37223493	37223601	37224164	37224307
25082	"ENSDARG00000061282"	"glg1a"	chr25	-	37230572	37230587	37229557	37229695	37230696	37230850
25083	"ENSDARG00000061282"	"glg1a"	chr25	-	37230572	37230626	37229557	37229695	37230696	37230850
25084	"ENSDARG00000076508"	"grm8b"	chr25	+	27184021	27184097	27173771	27174707	27210744	27210991
25085	"ENSDARG00000070717"	"slc25a18"	chr25	-	16655086	16655221	16654965	16655007	16666679	16666886
25086	"ENSDARG00000070717"	"slc25a18"	chr25	-	16655185	16655221	16654965	16655007	16666679	16666886
25087	"ENSDARG00000007975"	"fth1b"	chr25	+	3062397	3062520	3061910	3062057	3065240	3066067
25088	"ENSDARG00000097652"	"si:dkey-234i14.2"	chr25	-	37193415	37193462	37193051	37193312	37194269	37194400
25089	"ENSDARG00000009299"	"dusp8a"	chr25	-	23030301	23030665	23015607	23015746	23052425	23052707
25090	"ENSDARG00000009299"	"dusp8a"	chr25	-	23030316	23030665	23015607	23015746	23052425	23052707
25091	"ENSDARG00000088593"	"chst1"	chr25	+	14018408	14018475	14017608	14018077	14018869	14021111
25092	"ENSDARG00000079111"	"actc1c"	chr25	+	14118091	14118282	14117193	14117355	14123011	14123193
25093	"ENSDARG00000079111"	"actc1c"	chr25	+	14118091	14118349	14117193	14117355	14123011	14123193
25094	"ENSDARG00000058015"	"ano3"	chr25	+	35422652	35422739	35418738	35418845	35424039	35424095
25095	"ENSDARG00000058015"	"ano3"	chr25	+	35434270	35434601	35433911	35433972	35441783	35441866
25096	"ENSDARG00000058015"	"ano3"	chr25	+	35441973	35442000	35441783	35441866	35448454	35448595
25097	"ENSDARG00000102403"	"cry2"	chr25	-	13862145	13862253	13855983	13856257	13868955	13869064
25098	"ENSDARG00000102403"	"cry2"	chr25	-	13869823	13869924	13868955	13869064	13870856	13871121
25099	"ENSDARG00000019142"	"fam185a"	chr25	+	18712514	18712655	18711803	18712373	18714889	18714982
25100	"ENSDARG00000019142"	"fam185a"	chr25	+	18712526	18712655	18711803	18712373	18714889	18714982
25101	"ENSDARG00000102060"	NA	chr25	+	13793272	13793364	13792077	13792180	13795324	13795520
25102	"ENSDARG00000102060"	NA	chr25	+	13793520	13793791	13793233	13793364	13795324	13795520
25103	"ENSDARG00000102060"	NA	chr25	+	13796372	13796675	13792077	13792180	13799358	13799853
25104	"ENSDARG00000055129"	"pim3"	chr25	+	29663038	29663155	29662410	29662803	29663248	29663299
25105	"ENSDARG00000036671"	"tnni4b.2"	chr25	+	20091020	20091074	20089985	20090101	20091281	20091326
25106	"ENSDARG00000045929"	"oaz2a"	chr25	+	6196190	6196349	6195062	6195140	6200525	6200698
25107	"ENSDARG00000045929"	"oaz2a"	chr25	+	6196190	6196358	6195062	6195140	6200525	6200698
25108	"ENSDARG00000070903"	"met"	chr25	+	18654664	18654733	18653597	18653747	18658573	18658730
25109	"ENSDARG00000070903"	"met"	chr25	+	18655540	18655777	18653597	18653747	18658573	18658730
25110	"ENSDARG00000078676"	"myrf"	chr25	-	3908700	3908784	3906802	3907079	3908859	3908928
25111	"ENSDARG00000078676"	"myrf"	chr25	-	3908859	3908928	3906802	3907079	3909024	3909107
25112	"ENSDARG00000078785"	"tmem258"	chr25	-	3891904	3892011	3890522	3890651	3892577	3892686
25113	"ENSDARG00000078785"	"tmem258"	chr25	-	3891906	3892011	3890522	3890651	3892577	3892686
25114	"ENSDARG00000078785"	"tmem258"	chr25	-	3891906	3892014	3890522	3890651	3892577	3892686
25115	"ENSDARG00000001127"	"slc17a6a"	chr25	+	35256060	35256078	35254584	35254703	35256166	35256281
25116	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6122950	6123352	6131790	6131868
25117	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131260	6131669	6122950	6123352	6131790	6131868
25118	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131627	6131669	6122950	6123352	6131790	6131868
25119	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131956	6131995	6131627	6131877	6134027	6134090
25120	"ENSDARG00000102674"	"ckap5"	chr25	-	13760356	13760380	13759695	13759869	13760750	13760917
25121	"ENSDARG00000102674"	"ckap5"	chr25	-	13760356	13760437	13759695	13759869	13760750	13760917
25122	"ENSDARG00000015731"	"ano5a"	chr25	+	35200200	35200323	35195751	35195813	35215520	35215628
25123	"ENSDARG00000015731"	"ano5a"	chr25	+	35202503	35202545	35195751	35195813	35215520	35215628
25124	"ENSDARG00000015731"	"ano5a"	chr25	+	35202503	35202555	35195751	35195813	35215520	35215628
25125	"ENSDARG00000015731"	"ano5a"	chr25	+	35228676	35228757	35224213	35224365	35228954	35229029
25126	"ENSDARG00000015731"	"ano5a"	chr25	+	35228676	35228757	35224213	35224365	35232260	35232489
25127	"ENSDARG00000015731"	"ano5a"	chr25	+	35228676	35229029	35224213	35224365	35232260	35232489
25128	"ENSDARG00000015731"	"ano5a"	chr25	+	35228954	35229029	35228676	35228757	35232260	35232489
25129	"ENSDARG00000075100"	"neo1b"	chr25	+	3007571	3007708	3005931	3006024	3008045	3008297
25130	"ENSDARG00000097285"	NA	chr25	+	10835624	10835680	10835400	10835534	10835869	10835991
25131	"ENSDARG00000097285"	NA	chr25	+	10835869	10835991	10835400	10835534	10836106	10836198
25132	"ENSDARG00000097285"	NA	chr25	+	10835869	10835991	10835624	10835680	10836106	10836198
25133	"ENSDARG00000103878"	"anpepb"	chr25	+	10816178	10816259	10815855	10815982	10817184	10817339
25134	"ENSDARG00000014866"	"hprt1l"	chr25	-	37076764	37076837	37076083	37076130	37077778	37077796
25135	"ENSDARG00000053636"	"cracr2b"	chr25	-	3850122	3850213	3849482	3849670	3851102	3851193
25136	"ENSDARG00000038288"	"cd151"	chr25	-	3813450	3813471	3813021	3813126	3813766	3813841
