ID	p	p.adjusted	name
ZFA:0001453	0.11391149215368461	1.0	"pectoral fin field"
ZFA:0001687	0.1150600314066654	1.0	"corneal endothelium"
ZFA:0000999	0.11514861942367298	1.0	"mesenchyme derived from trunk neural crest"
ZFA:0001306	0.1182497165754969	1.0	"pharyngeal arch"
ZFA:0009369	0.11892785736595804	1.0	"fast muscle myoblast"
ZFA:0007124	0.1216874207231527	1.0	"keratinocyte progenitor cell"
ZFA:0000316	0.1251472718599544	1.0	"basihyal bone"
ZFA:0005830	0.1272619566296815	1.0	"hematopoietic cell"
ZFA:0000125	0.1285589602839289	1.0	"mandibular lateral line neuromast"
ZFA:0009157	0.13088639162604082	1.0	"keratin accumulating cell"
ZFA:0000457	0.13228429994371205	1.0	"ventral rectus"
ZFA:0005621	0.13788098693759027	1.0	"bone tissue"
ZFA:0000403	0.13931193114839308	1.0	"ovary"
ZFA:0000476	0.13983765624393854	1.0	"branchiostegal ray"
ZFA:0000610	0.140308311928399	1.0	"vertical myoseptum"
ZFA:0001342	0.14236413929486763	1.0	"presumptive intervening zone"
ZFA:0005070	0.14238535219122747	1.0	"atrioventricular node"
ZFA:0000215	0.14414457032805172	1.0	"inferior olive"
ZFA:0000372	0.14414457032805172	1.0	"interpeduncular nucleus medulla oblongata"
ZFA:0001643	0.14417571833053552	1.0	"anatomical space"
ZFA:0000813	0.1489102887765665	1.0	"infraorbital lateral line neuromast"
ZFA:0000814	0.14945592382323694	1.0	"opercular lateral line neuromast"
ZFA:0007048	0.1497232091242239	1.0	"ventral intermandibularis posterior"
ZFA:0009105	0.1504896976045032	1.0	"somatostatin secreting cell"
ZFA:0001491	0.15243480288497385	1.0	"solid compound organ"
ZFA:0001106	0.15319170400309107	1.0	"pharyngeal pouch"
ZFA:0005867	0.1540383558118906	1.0	"cephalic mesoderm"
ZFA:0001089	0.1543307746822487	1.0	"myoseptum"
ZFA:0009117	0.1545292345870582	1.0	"fast muscle cell"
ZFA:0001489	0.15461213804810015	1.0	"compound organ component"
ZFA:0000738	0.15511848515183424	1.0	"dorsal oblique extraocular muscle"
ZFA:0000600	0.15706226242630164	1.0	"cranial nerve IV"
ZFA:0005634	0.1654307588415396	1.0	"lepidotrichium joint"
ZFA:0009326	0.16666376093682492	1.0	"myeloid leukocyte"
ZFA:0001456	0.16666666666666735	1.0	"pectoral fin endoskeletal disc"
ZFA:0005117	0.1672359439915526	1.0	"anterior lateral line primordium"
ZFA:0009239	0.1677991376864672	1.0	"efferent neuron"
ZFA:0001327	0.16829171712058624	1.0	"abdominal musculature"
ZFA:0001025	0.17050178204067815	1.0	"occipital lateral line neuromast"
ZFA:0009126	0.1727272727272732	1.0	"taste receptor cell"
ZFA:0005743	0.17341761150767046	1.0	"pancreatic D cell"
ZFA:0005737	0.17407722483520943	1.0	"intestinal rod"
ZFA:0009303	0.17457704954168274	1.0	"endothelial tip cell"
ZFA:0001464	0.1777413237279386	1.0	"retinal outer nuclear layer"
ZFA:0000383	0.17863135308711647	1.0	"lateral rectus"
ZFA:0000288	0.17945077730607598	1.0	"supracarinalis"
ZFA:0005028	0.17967467693273448	1.0	"ventral wall of dorsal aorta"
ZFA:0000541	0.18246578069821284	1.0	"marginal blastomere"
ZFA:0007088	0.18330222137254087	1.0	"premigratory cranial neural crest"
ZFA:0001319	0.18377516914804365	1.0	"myocardium"
ZFA:0000088	0.18444265990893213	1.0	"yolk syncytial layer"
ZFA:0007087	0.18561791589121945	1.0	"migratory cranial neural crest"
ZFA:0005148	0.1858401596160443	1.0	"apical epidermal cap"
ZFA:0001032	0.1863296056290422	1.0	"rhombomere 4"
ZFA:0001180	0.18635943459951773	1.0	"epidermal basal stratum"
ZFA:0001400	0.18729713566125938	1.0	"ceratohyal cartilage"
ZFA:0009092	0.18807431702331964	1.0	"exocrine cell"
ZFA:0005233	0.19249065579341043	1.0	"CiD"
ZFA:0005465	0.1946527393258114	1.0	"ceratohyal-branchiostegal ray joint"
ZFA:0000511	0.19516065584814665	1.0	"extraocular musculature"
ZFA:0000568	0.1965537225798158	1.0	"presumptive blood"
ZFA:0001329	0.1978621068126666	1.0	"retinal inner plexiform layer"
ZFA:0000272	0.20064721651040507	1.0	"respiratory system"
ZFA:0000706	0.20074298191532636	1.0	"posterior intestine"
ZFA:0009078	0.20384233361500034	1.0	"gut endothelial cell"
ZFA:0001619	0.20580495117382128	1.0	"optic fiber layer"
ZFA:0001123	0.20662210598001407	1.0	"axial fin skeleton"
ZFA:0005084	0.20710717907940285	1.0	"metencephalic artery"
ZFA:0000622	0.20740592459656523	1.0	"barbel"
ZFA:0000094	0.20946754529002767	1.0	"blood island"
ZFA:0000862	0.21011115725989235	1.0	"caudal fin skeleton"
ZFA:0005153	0.2116159885907332	1.0	"synovial joint"
ZFA:0000407	0.21467231168897713	1.0	"pectoral girdle"
ZFA:0000163	0.21671697863439307	1.0	"renal system"
ZFA:0005730	0.21856235095891804	1.0	"cranial motor neuron"
ZFA:0001655	0.2221203114037658	1.0	"pericardial cavity"
ZFA:0000597	0.22582495285715992	1.0	"telencephalic white matter"
ZFA:0001107	0.231063915950947	1.0	"internal gill bud"
ZFA:0001057	0.23134636195706595	1.0	"intersegmental vein"
ZFA:0005001	0.23310366501129062	1.0	"posterior communicating artery"
ZFA:0000136	0.23613934716537188	1.0	"otic lateral line neuromast"
ZFA:0005296	0.23690468769300219	1.0	"axial lymph vessel"
ZFA:0000006	0.24594355307174032	1.0	"ball"
ZFA:0005171	0.24893093842134134	1.0	"duct"
ZFA:0001695	0.25000000000000017	1.0	"dorsolateral motor nucleus of vagal nerve"
ZFA:0009003	0.2500298356414419	1.0	"cranial neural crest cell"
ZFA:0005933	0.2513576191251083	1.0	"mature plexus"
ZFA:0005647	0.25407534189088254	1.0	"tendon"
ZFA:0001324	0.2582058261679747	1.0	"enteric musculature"
ZFA:0005566	0.2604119327920046	1.0	"anterior segment eye"
ZFA:0001000	0.26140396059519266	1.0	"mesenchyme pectoral fin"
ZFA:0009097	0.2615442230211243	1.0	"enteroendocrine cell"
ZFA:0005605	0.2621930546771009	1.0	"lymphangioblast cord"
ZFA:0005572	0.264603784491407	1.0	"periocular mesenchyme"
ZFA:0005007	0.26592767977407233	1.0	"aortic arch 3"
ZFA:0000487	0.2679908519747705	1.0	"central zone of dorsal telencephalon"
ZFA:0001487	0.2685260281957369	1.0	"portion of organism substance"
ZFA:0000823	0.2699893323866356	1.0	"rhombomere 5"
ZFA:0001214	0.2704931624000475	1.0	"presumptive rhombomere 8"
ZFA:0001458	0.2710519784994756	1.0	"cranial cartilage"
ZFA:0005257	0.27175936755784186	1.0	"blood vessel endothelium"
ZFA:0000601	0.271969661158232	1.0	"pretectal periventricular nucleus"
ZFA:0005245	0.2732576041215969	1.0	"xanthoblast"
ZFA:0000949	0.2743780844426277	1.0	"rhombomere 7"
ZFA:0009246	0.2757937041739107	1.0	"secondary neuron"
ZFA:0000084	0.2762314695029428	1.0	"yolk"
ZFA:0005784	0.28717715639842056	1.0	"striated muscle cell"
ZFA:0000441	0.28868208369065024	1.0	"suprachiasmatic nucleus"
ZFA:0005094	0.2904372262170352	1.0	"optic choroid vascular plexus"
ZFA:0009101	0.29249225373720944	1.0	"insulin secreting cell"
ZFA:0001399	0.29425174980878666	1.0	"palatoquadrate cartilage"
ZFA:0001569	0.2942767186707446	1.0	"oocyte stage V"
ZFA:0001330	0.2947256132093614	1.0	"retinal outer plexiform layer"
ZFA:0005598	0.30146163917299973	1.0	"pancreatic epsilon cell"
ZFA:0005486	0.30188679245282746	1.0	"quadrate-metapterygoid joint"
ZFA:0005119	0.30209764986347265	1.0	"barbel primordium"
ZFA:0009183	0.3056258796374497	1.0	"epidermal cell"
ZFA:0000821	0.3083037384239016	1.0	"primary neuron hindbrain"
ZFA:0000387	0.3091192368274159	1.0	"motor nucleus of vagal nerve"
ZFA:0009073	0.309483742992998	1.0	"glial cell"
ZFA:0009257	0.3128112702426656	1.0	"neutrophilic promyelocyte"
ZFA:0001283	0.31327794295462336	1.0	"pupil"
ZFA:0000295	0.31348038352871305	1.0	"trigeminal ganglion"
ZFA:0005926	0.31652552187714605	1.0	"posterior hypaxial muscle"
ZFA:0005060	0.3189564100844784	1.0	"trabecular layer of ventricle"
ZFA:0005586	0.3189564100844784	1.0	"renal vesicle"
ZFA:0001267	0.31909840512106213	1.0	"cranial vasculature"
ZFA:0007008	0.3255632802607521	1.0	"ventral intermandibularis anterior"
ZFA:0001205	0.3259960788099534	1.0	"Meckel's cartilage"
ZFA:0007028	0.3268716759173863	1.0	"spinal cord neural keel"
ZFA:0005105	0.32912409928166597	1.0	"lymph vasculature"
ZFA:0000066	0.33854607899984673	1.0	"proctodeum"
ZFA:0005008	0.34040376942187306	1.0	"aortic arch 4"
ZFA:0001054	0.34069899281863153	1.0	"lateral dorsal aorta"
ZFA:0009401	0.34088900235101494	1.0	"lens fiber cell"
ZFA:0000344	0.34109436119208175	1.0	"middle lateral line"
ZFA:0000612	0.34308510638297485	1.0	"protractor hyoidei"
ZFA:0007057	0.343310640158346	1.0	"ocular blood vessel"
ZFA:0007116	0.34409025489726003	1.0	"pleuroperitoneal region"
ZFA:0005054	0.34479844001577487	1.0	"inner optic circle"
ZFA:0005082	0.34479844001577487	1.0	"dorsal branch nasal ciliary artery"
ZFA:0005083	0.34479844001577487	1.0	"ventral branch nasal ciliary artery"
ZFA:0000036	0.3469715993591569	1.0	"liver and biliary system"
ZFA:0001083	0.3479033567220605	1.0	"ventricular zone"
ZFA:0005000	0.3500103610136891	1.0	"basal communicating artery"
ZFA:0005599	0.3501200763483152	1.0	"ghrelin secreting cell"
ZFA:0005026	0.35029956849122157	1.0	"primary head sinus"
ZFA:0001065	0.35047655355740504	1.0	"lateral mesoderm"
ZFA:0005053	0.35129936551584284	1.0	"nasal ciliary artery"
ZFA:0000384	0.3522038713235671	1.0	"levator arcus palatini"
ZFA:0000590	0.35335625329233045	1.0	"oral region"
ZFA:0000621	0.35357830212116875	1.0	"quadrate"
ZFA:0001438	0.3541620023784614	1.0	"coelom"
ZFA:0001702	0.3550136543514565	1.0	"apical ectodermal ridge"
ZFA:0009132	0.3568495629155385	1.0	"barrier cell"
ZFA:0009130	0.3593374335905231	1.0	"lining cell"
ZFA:0009177	0.36081909838561793	1.0	"blastoderm cell"
ZFA:0009023	0.36521614863827234	1.0	"common lymphoid progenitor"
ZFA:0005312	0.3692493187892798	1.0	"pronephric capsular space"
ZFA:0000362	0.36992873008549954	1.0	"hypaxialis"
ZFA:0001265	0.3709189496614692	1.0	"ovarian follicle stage II"
ZFA:0000072	0.3709412702946024	1.0	"somite 1"
ZFA:0009168	0.37124620796212093	1.0	"neuroblast (sensu Vertebrata)"
ZFA:0005002	0.3713915991382022	1.0	"basilar artery"
ZFA:0000228	0.3714585160034963	1.0	"lateral line primordium"
ZFA:0005844	0.3716516178774629	1.0	"lymph vessel"
ZFA:0000320	0.37361270546623115	1.0	"caudal commissure"
ZFA:0001472	0.37496614424526087	1.0	"anterior lateral line neuromast"
ZFA:0000142	0.37595659011852217	1.0	"peripheral nervous system"
ZFA:0005618	0.37735849056603393	1.0	"anguloarticular-retroarticular joint"
ZFA:0000482	0.378434317167697	1.0	"caudal tuberal nucleus"
ZFA:0000467	0.38000722229939365	1.0	"anguloarticular"
ZFA:0005484	0.3809523809523812	1.0	"quadrate-anguloarticular joint"
ZFA:0009262	0.38096166196598424	1.0	"retinal cone cell"
ZFA:0005851	0.3823529411764687	1.0	"ceratobranchial 5 primary tooth"
ZFA:0005016	0.3829559390884957	1.0	"aortic arch 6"
ZFA:0001317	0.3845428655714107	1.0	"endocardial cushion"
ZFA:0009074	0.3845965992501024	1.0	"macroglial cell"
ZFA:0001644	0.3851262450293542	1.0	"articular cartilage"
ZFA:0001455	0.3864360437391197	1.0	"scapulocoracoid"
ZFA:0009243	0.3885486397949085	1.0	"CaP motoneuron"
ZFA:0001670	0.39547380791527215	1.0	"notochord posterior region"
ZFA:0001488	0.3998888578877977	1.0	"multi-tissue structure"
ZFA:0001157	0.4008661546968461	1.0	"posterior lateral line primordium"
ZFA:0009363	0.4035555770669303	1.0	"neuromast support cell"
ZFA:0005603	0.4046658986175103	1.0	"lymphangiogenic sprout"
ZFA:0005177	0.40774719673802684	1.0	"VeLD"
ZFA:0009075	0.4078616110410517	1.0	"astrocyte"
ZFA:0000306	0.40816326530612645	1.0	"ventrolateral thalamic nucleus"
ZFA:0000170	0.40856572615682163	1.0	"basibranchial"
ZFA:0001220	0.4092502566401061	1.0	"copula"
ZFA:0000822	0.4103143986611752	1.0	"rhombomere 2"
ZFA:0000471	0.4104166089857567	1.0	"atrium"
ZFA:0000124	0.4110100416314786	1.0	"liver primordium"
ZFA:0000151	0.41329339163797796	1.0	"pronephros"
ZFA:0000664	0.4133684415894543	1.0	"cranial nerve VII"
ZFA:0001517	0.4135823357915267	1.0	"ceratobranchial 2 cartilage"
ZFA:0005081	0.4136130462166043	1.0	"internal carotid artery"
ZFA:0000345	0.413843241928743	1.0	"dorsal rectus"
ZFA:0009128	0.4144950887672571	1.0	"electrically active cell"
ZFA:0000153	0.4149791718444322	1.0	"rhombomere 8"
ZFA:0005587	0.4156085039536727	1.0	"nephron progenitor"
ZFA:0000207	0.41569309448909914	1.0	"fin musculature"
ZFA:0000417	0.4159756067727428	1.0	"presumptive spinal cord"
ZFA:0007021	0.4160267229657102	1.0	"spinal cord neural plate"
ZFA:0005731	0.41846153846153833	1.0	"branchiomotor neuron"
ZFA:0000385	0.41879470247419126	1.0	"lymphatic system"
ZFA:0007006	0.4192109621772908	1.0	"lip"
ZFA:0000692	0.4194693315785124	1.0	"symplectic"
ZFA:0005631	0.4218749999999953	1.0	"preopercle horizontal limb-symplectic joint"
ZFA:0000184	0.42460381787843826	1.0	"cleithrum"
ZFA:0000091	0.4263873886774018	1.0	"axial chorda mesoderm"
ZFA:0009165	0.4267747772335655	1.0	"neural crest cell"
ZFA:0001520	0.4283722911536025	1.0	"ceratobranchial 1 cartilage"
ZFA:0005589	0.42857142857142866	1.0	"s-shaped body"
ZFA:0005590	0.42857142857142866	1.0	"capillary loop nephron"
ZFA:0001632	0.430234982138006	1.0	"portion of connective tissue"
ZFA:0009247	0.43031142720648796	1.0	"secondary motor neuron"
ZFA:0001622	0.43450061118212085	1.0	"pronephric distal early tubule"
ZFA:0001518	0.4347408750637489	1.0	"ceratobranchial 3 cartilage"
ZFA:0005559	0.43626614201614045	1.0	"vascular sprouts"
ZFA:0001320	0.43724118465021733	1.0	"endocardium"
ZFA:0005009	0.4373503550649387	1.0	"aortic arch 5"
ZFA:0005738	0.43950246601734355	1.0	"intestinal bulb primordium"
ZFA:0001724	0.44467965042331536	1.0	"presumptive endocardium"
ZFA:0001338	0.44536795200602586	1.0	"intestine"
ZFA:0000530	0.4456106082591383	1.0	"lapillus"
ZFA:0000676	0.4456106082591383	1.0	"sagitta"
ZFA:0007117	0.4468715637667686	1.0	"Meckel's cartilage-palatoquadrate cartilage joint"
ZFA:0009063	0.44718031099580063	1.0	"peripheral neuron"
ZFA:0009040	0.4473779546882206	1.0	"mesothelial cell"
ZFA:0005584	0.44764096662829267	1.0	"developing mesonephric nephron"
ZFA:0000024	0.4477781830883714	1.0	"retinal ganglion cell layer"
ZFA:0001272	0.4479106419197781	1.0	"palatoquadrate arch"
ZFA:0001651	0.44792756367354036	1.0	"sternohyoid"
ZFA:0009104	0.44890791070200714	1.0	"pancreatic A cell"
ZFA:0000416	0.44957145274739796	1.0	"presumptive endoderm"
ZFA:0009052	0.4508464979752892	1.0	"motor neuron"
ZFA:0001519	0.45231369760063095	1.0	"ceratobranchial 4 cartilage"
ZFA:0009357	0.4530180090456112	1.0	"mononuclear cell"
ZFA:0009049	0.45630596898528036	1.0	"mature neutrophil"
