ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
54	"ENSDARG00000088227"	"tmem163b"	chr22	-	12106920	12107032	12122104	12122201	12100424	12100568	12130222	12130314	54	17,10,17,3,15,10	24,28,31,4,18,36	17,13,8,21,25,12	16,20,12,20,21,16	246	261	0.0191265120875	0.681763869955	0.429,0.275,0.368,0.443,0.469,0.228	0.53,0.408,0.414,0.527,0.558,0.443	-0.111
55	"ENSDARG00000099446"	"slit1b"	chr22	-	34851220	34851375	34854708	34854839	34849021	34849328	34859655	34859878	55	24,23,25,14,30,29	18,27,20,27,17,29	11,31,11,32,23,12	19,20,9,29,32,21	280	298	0.537626344302	1.0	0.587,0.476,0.571,0.356,0.653,0.516	0.381,0.623,0.565,0.54,0.433,0.378	0.04
56	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984719	18966189	18966613	18997730	18997877	56	10,21,14,18,10,14	16,33,19,27,32,40	12,18,9,22,22,24	20,20,14,27,27,13	298	298	0.0262693182802	0.742858542667	0.385,0.389,0.424,0.4,0.238,0.259	0.375,0.474,0.391,0.449,0.449,0.649	-0.115
57	"ENSDARG00000018524"	"midn"	chr22	-	18743912	18744000	18745990	18746222	18743755	18743818	18749250	18749313	57	33,41,36,33,27,33	72,86,92,64,80,69	17,29,20,46,22,18	70,62,59,109,85,54	298	237	0.0783522574886	1.0	0.267,0.275,0.237,0.291,0.212,0.276	0.162,0.271,0.212,0.251,0.171,0.21	0.047
58	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022677	21022739	21032123	21032196	21010609	21010694	21046598	21046654	58	73,58,61,28,58,53	43,62,35,42,42,34	64,53,49,90,57,41	34,34,27,49,56,32	222	211	0.297089592978	1.0	0.617,0.471,0.624,0.388,0.568,0.597	0.641,0.597,0.633,0.636,0.492,0.549	-0.047
59	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022680	21022739	21032123	21032196	21010609	21010694	21046598	21046843	59	73,58,61,28,58,53	0,0,0,0,0,0	64,53,49,90,57,41	0,0,0,0,1,0	222	208	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.982,1.0	0.003
60	"ENSDARG00000024276"	"pcbp4"	chr22	-	32348218	32348290	32354438	32354513	32324738	32324780	32355644	32355773	60	26,42,31,35,39,27	36,26,23,20,51,28	29,28,27,58,39,17	19,25,31,44,32,22	224	221	0.921868935614	1.0	0.416,0.614,0.571,0.633,0.43,0.488	0.601,0.525,0.462,0.565,0.546,0.433	0.003
61	"ENSDARG00000043006"	"gnav1"	chr22	-	11579999	11580092	11593010	11593102	11576210	11576371	11594280	11594414	61	8,6,3,6,13,9	6,12,7,9,9,11	13,10,3,15,2,5	9,7,8,3,10,16	241	242	0.975231383335	1.0	0.572,0.334,0.301,0.401,0.592,0.451	0.592,0.589,0.274,0.834,0.167,0.239	-0.007
62	"ENSDARG00000056966"	"nek7"	chr22	-	23140682	23140777	23153162	23153270	23115143	23115257	23158967	23159076	62	34,55,39,17,48,26	26,47,32,18,36,36	45,22,27,60,26,29	60,31,28,59,38,25	257	244	0.125173155134	1.0	0.554,0.526,0.536,0.473,0.559,0.407	0.416,0.403,0.478,0.491,0.394,0.524	0.058
63	"ENSDARG00000056966"	"nek7"	chr22	-	23163790	23163901	23170354	23170417	23158967	23159076	23177718	23177850	63	11,18,12,7,19,17	32,48,22,10,34,22	16,8,15,25,16,9	33,14,8,51,12,13	212	260	0.143785116767	1.0	0.297,0.315,0.401,0.462,0.407,0.487	0.373,0.412,0.697,0.375,0.621,0.459	-0.095
64	"ENSDARG00000056966"	"nek7"	chr22	-	23170354	23170417	23177718	23177850	23163790	23163901	23191334	23191414	64	53,62,45,15,43,39	26,23,21,14,18,11	31,40,23,51,36,25	26,17,16,36,10,20	281	212	0.203549118012	1.0	0.606,0.67,0.618,0.447,0.643,0.728	0.474,0.64,0.52,0.517,0.731,0.485	0.057
65	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779037	38779154	38782716	38782832	38778648	38778956	38782910	38783085	65	51,231,91,86,199,167	71,326,107,93,265,164	150,137,114,126,152,68	175,134,127,199,193,72	266	265	0.783219858551	1.0	0.417,0.414,0.459,0.48,0.428,0.504	0.461,0.505,0.472,0.387,0.44,0.485	-0.008
66	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831609	828145	828290	833918	834106	66	41,39,63,46,41,38	24,31,25,18,22,24	34,57,38,53,51,32	13,29,11,25,24,30	298	266	0.627650402826	1.0	0.604,0.529,0.692,0.695,0.625,0.586	0.7,0.637,0.755,0.654,0.655,0.488	-0.026
67	"ENSDARG00000006266"	"stat1a"	chr22	+	12801099	12801244	12802826	12802977	12798568	12798703	12803099	12803195	67	80,53,50,40,59,53	62,73,61,50,38,44	67,60,43,64,54,40	56,47,27,73,45,41	294	298	0.463694638545	1.0	0.567,0.424,0.454,0.448,0.611,0.55	0.548,0.564,0.617,0.471,0.549,0.497	-0.032
68	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28466673	28466874	28463465	28463499	28468729	28468897	68	88,91,35,40,82,74	15,28,18,10,15,9	86,35,62,112,62,41	11,22,19,25,10,7	221	298	0.921577692865	1.0	0.888,0.814,0.724,0.844,0.881,0.917	0.913,0.682,0.815,0.858,0.893,0.888	0.003
69	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28469408	28469474	69	46,45,19,20,43,46	35,32,27,22,33,23	41,30,34,73,37,21	29,13,10,47,52,27	221	298	0.615124115288	1.0	0.639,0.655,0.487,0.551,0.637,0.729	0.656,0.757,0.821,0.677,0.49,0.512	-0.036
70	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28474165	28474234	70	59,58,24,42,70,52	30,38,28,14,39,32	48,35,40,83,49,26	33,13,27,50,31,22	221	298	0.797575141364	1.0	0.726,0.673,0.536,0.802,0.708,0.687	0.662,0.784,0.666,0.691,0.681,0.614	0.006
71	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28469408	28469474	28463465	28463499	28474165	28474234	71	59,58,24,42,70,52	25,17,15,13,26,22	48,35,40,83,49,26	20,18,9,32,25,9	221	215	0.90036438393	1.0	0.697,0.768,0.609,0.759,0.724,0.697	0.7,0.654,0.812,0.716,0.656,0.738	-0.004
72	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28466673	28466874	28463997	28464069	28468729	28468897	72	11,22,6,11,7,11	16,30,18,15,16,10	10,2,6,22,11,8	13,26,22,39,10,8	224	298	0.446013411177	1.0	0.478,0.494,0.307,0.494,0.368,0.594	0.506,0.093,0.266,0.429,0.594,0.571	0.046
73	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28468729	28468897	28463997	28464069	28469408	28469474	73	7,19,4,5,6,5	75,77,48,41,68,53	8,3,5,16,8,6	72,22,36,90,68,44	224	298	0.738654055208	1.0	0.11,0.247,0.1,0.14,0.105,0.112	0.129,0.154,0.156,0.191,0.135,0.154	-0.018
74	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28469408	28469474	74	8,9,6,10,14,10	37,32,27,26,32,24	14,6,11,11,14,2	27,13,8,49,44,26	298	298	0.692866516782	1.0	0.178,0.22,0.182,0.278,0.304,0.294	0.341,0.316,0.579,0.183,0.241,0.071	-0.046
75	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28474165	28474234	75	8,11,9,12,14,10	32,38,28,18,38,33	15,9,12,12,16,2	31,13,25,52,23,21	298	298	0.570333108938	1.0	0.2,0.224,0.243,0.4,0.269,0.233	0.326,0.409,0.324,0.188,0.41,0.087	-0.029
76	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28469408	28469474	28464283	28464358	28474165	28474234	76	8,11,9,12,14,10	20,14,9,12,21,18	15,9,12,12,16,2	16,18,7,26,18,5	298	215	0.802511794175	1.0	0.224,0.362,0.419,0.419,0.325,0.286	0.403,0.265,0.553,0.25,0.391,0.224	-0.009
77	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463465	28463499	28474165	28474234	77	30,38,28,14,39,32	25,17,15,13,26,22	33,13,27,50,31,22	20,18,9,32,25,9	298	215	0.900674473256	1.0	0.464,0.617,0.574,0.437,0.52,0.512	0.543,0.343,0.684,0.53,0.472,0.638	-0.014
78	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463997	28464069	28474165	28474234	78	70,83,49,33,74,62	20,16,15,12,21,25	76,22,53,93,47,39	18,21,7,33,20,5	298	215	0.928362870673	1.0	0.716,0.789,0.702,0.665,0.718,0.641	0.753,0.43,0.845,0.67,0.629,0.849	0.009
79	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28464283	28464358	28474165	28474234	79	32,38,28,18,38,33	20,14,9,12,21,18	31,13,25,52,23,21	16,18,7,26,18,5	298	215	0.804396661425	1.0	0.536,0.662,0.692,0.52,0.566,0.569	0.583,0.343,0.72,0.591,0.48,0.752	0.013
80	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28466673	28466874	28474165	28474234	80	43,62,44,22,49,35	20,14,9,12,22,18	40,35,43,71,30,25	16,17,7,26,18,5	298	215	0.820640851477	1.0	0.608,0.762,0.779,0.569,0.616,0.584	0.643,0.598,0.816,0.663,0.546,0.783	-0.022
