ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2457	"ENSDARG00000009299"	"dusp8a"	chr25	-	23015607	23015746	23030316	23030665	22982691	22982858	23052425	23052707
2458	"ENSDARG00000078785"	"tmem258"	chr25	-	3887536	3887627	3890522	3890643	3887269	3887439	3891904	3892014
2459	"ENSDARG00000078785"	"tmem258"	chr25	-	3887536	3887627	3890522	3890651	3887269	3887439	3891904	3892014
2460	"ENSDARG00000078785"	"tmem258"	chr25	-	3887540	3887627	3890522	3890643	3887269	3887439	3891904	3892014
2461	"ENSDARG00000078785"	"tmem258"	chr25	-	3887540	3887627	3890522	3890651	3887269	3887439	3891904	3892014
2462	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6131123	6131425	6122950	6123352	6131790	6131868
2463	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6131341	6131425	6122950	6123352	6131790	6131868
2464	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6131341	6131669	6122950	6123352	6131790	6131868
2465	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6131627	6131669	6122950	6123352	6131790	6131868
2466	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131123	6131425	6131627	6131669	6122950	6123352	6131790	6131868
2467	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131341	6131425	6131627	6131669	6122950	6123352	6131790	6131868
2468	"ENSDARG00000015731"	"ano5a"	chr25	+	35228676	35228757	35228954	35229029	35224213	35224365	35232260	35232489
2469	"ENSDARG00000018061"	"neil1"	chr25	-	26830496	26830616	26831697	26832108	26830063	26830166	26833053	26833100
2470	"ENSDARG00000089207"	"ankrd27"	chr25	+	36417721	36417775	36418040	36418152	36417585	36417645	36418739	36418816
2471	"ENSDARG00000089207"	"ankrd27"	chr25	+	36417724	36417775	36418040	36418152	36417585	36417645	36418739	36418816
2472	"ENSDARG00000089207"	"ankrd27"	chr25	+	36417724	36417775	36418040	36418157	36417585	36417645	36418739	36418816
2473	"ENSDARG00000079374"	"tjp1b"	chr25	+	32220519	32220905	32225596	32225741	32216102	32216457	32234023	32234154
2474	"ENSDARG00000079374"	"tjp1b"	chr25	+	32220519	32220905	32225605	32225741	32216102	32216457	32234023	32234154
2475	"ENSDARG00000079374"	"tjp1b"	chr25	+	32220781	32220905	32225596	32225741	32220516	32220623	32234023	32234154
2476	"ENSDARG00000079374"	"tjp1b"	chr25	+	32220784	32220905	32225596	32225741	32220516	32220623	32234023	32234154
2477	"ENSDARG00000079374"	"tjp1b"	chr25	+	32225605	32225741	32234023	32234154	32216102	32216457	32234404	32234510
2478	"ENSDARG00000079374"	"tjp1b"	chr25	+	32225605	32225741	32234023	32234154	32220736	32220905	32234404	32234510
2479	"ENSDARG00000099768"	"si:ch211-272n13.3"	chr25	-	3577871	3577929	3579326	3579576	3575526	3575572	3582326	3582562
2480	"ENSDARG00000061719"	"washc4"	chr25	-	28753631	28753649	28756890	28756933	28753424	28753528	28757014	28757097
2481	"ENSDARG00000006899"	"far1"	chr25	+	16116739	16116911	16117137	16117244	16111833	16111901	16123417	16123547
2482	"ENSDARG00000006899"	"far1"	chr25	+	16116739	16116911	16117137	16117321	16111833	16111901	16123417	16123547
2483	"ENSDARG00000021378"	"phf21ab"	chr25	-	7723492	7723692	7723848	7723871	7722767	7722923	7724860	7724921
2484	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16008808	16008937	16010747	16010833	16008483	16008576	16010906	16011018
2485	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16020732	16020793	16022409	16022533	16016611	16016679	16027781	16027917
2486	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16024061	16024099	16027663	16027696	16022409	16022548	16027781	16027917
2487	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16024066	16024099	16027663	16027696	16022409	16022548	16027781	16027917
2488	"ENSDARG00000020218"	"amfra"	chr25	-	36214205	36214370	36215132	36215185	36212637	36212790	36217198	36217563
2489	"ENSDARG00000034933"	"chchd3b"	chr25	+	3359960	3360195	3360570	3360627	3358700	3358892	3361944	3362038
2490	"ENSDARG00000073843"	"myo9ab"	chr25	-	490438	490456	490716	490770	489751	489936	492131	492255
2491	"ENSDARG00000040427"	"acot19"	chr25	-	31722519	31722766	31727717	31727837	31719177	31719258	31731524	31731694
2492	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15467289	15467522	15470370	15470401	15465060	15465185	15472013	15472382
2493	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15467289	15467522	15470370	15470404	15465060	15465185	15472013	15472382
2494	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3307360	3307388	3310310	3310465	3307053	3307203	3312202	3312330
2495	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3310310	3310465	3312202	3312330	3307053	3307203	3314065	3314245
2496	"ENSDARG00000070971"	"furinb"	chr25	-	8808325	8808500	8832728	8832805	8805620	8805709	8834958	8835087
2497	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31413856	31414105	31414367	31414471	31412879	31412996	31416231	31416309
2498	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31413856	31414124	31414367	31414471	31412879	31412996	31416231	31416309
2499	"ENSDARG00000100186"	"CU655842.1"	chr22	+	24605005	24605037	24608667	24608758	24603929	24604496	24609744	24609864
2500	"ENSDARG00000053973"	"fetub"	chr22	+	37891973	37892140	37894950	37895041	37891398	37891486	37897709	37900135
2501	"ENSDARG00000053973"	"fetub"	chr22	+	37891994	37892140	37894950	37895037	37891398	37891486	37897709	37900135
2502	"ENSDARG00000053973"	"fetub"	chr22	+	37891994	37892140	37894950	37895041	37891398	37891486	37897709	37900135
2503	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984882	18966189	18966613	18997730	18997877
2504	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984922	18966189	18966613	18997730	18997877
2505	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984941	18966189	18966613	18997730	18997877
2506	"ENSDARG00000061665"	"hcn2b"	chr22	+	18984805	18984882	18997594	18997635	18984500	18984719	18997730	18997877
2507	"ENSDARG00000061665"	"hcn2b"	chr22	+	18984805	18984922	18997594	18997635	18984500	18984719	18997730	18997877
2508	"ENSDARG00000061665"	"hcn2b"	chr22	+	18984805	18984941	18997594	18997635	18984500	18984719	18997730	18997877
2509	"ENSDARG00000063180"	"dock3"	chr22	+	32215725	32215845	32218073	32218156	32215278	32215366	32219806	32220392
2510	"ENSDARG00000078313"	NA	chr22	+	5399583	5399676	5400406	5400520	5398487	5398563	5401467	5401507
2511	"ENSDARG00000056966"	"nek7"	chr22	-	23170354	23170417	23177718	23177849	23163790	23163901	23191334	23191414
2512	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779039	38779154	38782716	38782832	38778857	38778956	38782910	38783085
2513	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779042	38779154	38782716	38782832	38778857	38778956	38782910	38783085
2514	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443750	7443793	7443821	7443437	7443574	7443900	7447391
2515	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443750	7443793	7443822	7443437	7443574	7443900	7447391
2516	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831598	828145	828290	833918	834106
2517	"ENSDARG00000006266"	"stat1a"	chr22	+	12801108	12801244	12802826	12802977	12798568	12798703	12803099	12803195
2518	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466769	28466874	28468729	28468897	28464283	28464358	28469408	28469474
2519	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466769	28466874	28468729	28468897	28464283	28464358	28474165	28474234
2520	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466769	28466874	28469408	28469474	28464283	28464358	28474165	28474234
2521	"ENSDARG00000063195"	"pxk"	chr22	+	10192078	10192141	10194234	10194262	10190744	10190808	10195850	10199014
2522	"ENSDARG00000063195"	"pxk"	chr22	+	10192078	10192141	10194234	10194267	10190744	10190808	10195850	10199014
2523	"ENSDARG00000063195"	"pxk"	chr22	+	10192081	10192141	10194234	10194262	10190744	10190808	10195850	10199014
2524	"ENSDARG00000063195"	"pxk"	chr22	+	10192081	10192141	10194234	10194267	10190744	10190808	10195850	10199014
2525	"ENSDARG00000022372"	"kng1"	chr22	-	36846951	36847024	36851425	36851536	36844570	36844740	36856105	36856405
2526	"ENSDARG00000022372"	"kng1"	chr22	-	36846951	36847024	36851425	36851555	36844570	36844740	36856105	36856405
2527	"ENSDARG00000022413"	"ing5a"	chr22	-	2958915	2959005	2961383	2961610	2955048	2955120	3059480	3059571
2528	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773730	36773861	36770490	36770634	36774133	36774219
2529	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773730	36773899	36770490	36770634	36774133	36774219
2530	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773730	36774056	36770490	36770634	36774133	36774219
2531	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773754	36773861	36770490	36770634	36774133	36774219
2532	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773754	36773899	36770490	36770634	36774133	36774219
2533	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773754	36774056	36770490	36770634	36774133	36774219
2534	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36774030	36774056	36770490	36770634	36774133	36774219
2535	"ENSDARG00000038475"	"acy1"	chr22	-	36773730	36773861	36774030	36774056	36770490	36770634	36774133	36774219
2536	"ENSDARG00000038475"	"acy1"	chr22	-	36773730	36773899	36774030	36774056	36770490	36770634	36774133	36774219
2537	"ENSDARG00000038475"	"acy1"	chr22	-	36773754	36773861	36774030	36774056	36770490	36770634	36774133	36774219
2538	"ENSDARG00000038475"	"acy1"	chr22	-	36773754	36773899	36774030	36774056	36770490	36770634	36774133	36774219
2539	"ENSDARG00000061829"	"unc13a"	chr22	+	20225772	20225778	20229226	20229256	20222946	20223070	20230026	20230083
2540	"ENSDARG00000041609"	"adarb1a"	chr22	-	12667944	12667971	12678490	12678531	12660980	12661052	12680679	12680737
2541	"ENSDARG00000092948"	"gna15.3"	chr22	+	21979614	21979690	21980563	21980693	21978492	21978621	21981337	21981491
2542	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27104101	27104217	27107160	27107224	27103364	27103457	27111879	27112001
2543	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686632	36686817	36686940	36685661	36685685	36687314	36687431
2544	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686632	36686817	36686955	36685661	36685685	36687314	36687431
2545	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686632	36686817	36686958	36685661	36685685	36687314	36687431
2546	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686737	36686817	36686940	36685661	36685685	36687314	36687431
2547	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686737	36686817	36686955	36685661	36685685	36687314	36687431
2548	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25105133	25105226	25107286	25107587	25104752	25104824	25136350	25137256
2549	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136350	25136470	25107539	25107605	25136836	25137256
2550	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136353	25136455	25107539	25107605	25136836	25137256
2551	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136353	25136470	25107539	25107605	25136836	25137256
2552	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136350	25136455	25107539	25107605	25136836	25137256
2553	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136350	25136470	25107539	25107605	25136836	25137256
2554	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136353	25136455	25107539	25107605	25136836	25137256
2555	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136353	25136470	25107539	25107605	25136836	25137256
2556	"ENSDARG00000040864"	"si:dkey-286j15.1"	chr22	+	30025325	30025507	30028100	30028205	30021116	30021282	30028320	30028460
2557	"ENSDARG00000117271"	"CR954298.1"	chr24	+	37013501	37013606	37014062	37014167	37012722	37013045	37014621	37015120
2558	"ENSDARG00000104263"	"CABZ01055365.1"	chr24	-	36584119	36584218	36586787	36586814	36583387	36583493	36586916	36587018
2559	"ENSDARG00000059287"	"mak"	chr24	-	8767011	8767229	8767561	8767641	8763667	8763800	8767837	8767959
2560	"ENSDARG00000098816"	"kcnc3b"	chr24	+	37144672	37144693	37159414	37159443	37135380	37135569	37170134	37170289
2561	"ENSDARG00000098816"	"kcnc3b"	chr24	+	37144672	37144693	37162651	37162692	37135380	37135569	37170134	37170289
2562	"ENSDARG00000098816"	"kcnc3b"	chr24	+	37159414	37159443	37162651	37162692	37135380	37135569	37170134	37170289
2563	"ENSDARG00000059166"	"slc22a13b"	chr24	-	20013562	20013666	20013944	20014271	20013242	20013397	20016382	20016817
2564	"ENSDARG00000074453"	"zfx"	chr24	+	17008175	17008266	17008447	17008568	17007406	17007505	17010867	17011209
2565	"ENSDARG00000009031"	"tnikb"	chr24	-	26520492	26520501	26523873	26523897	26518787	26518969	26527233	26527331
2566	"ENSDARG00000062058"	"slc12a7b"	chr24	-	39784192	39784368	39787556	39787667	39781735	39781869	39789382	39789490
2567	"ENSDARG00000017235"	"eif5a"	chr24	-	26482854	26482892	26482940	26482986	26482641	26482775	26484060	26484298
2568	"ENSDARG00000017235"	"eif5a"	chr24	-	26482858	26482892	26482940	26482986	26482641	26482775	26484060	26484298
2569	"ENSDARG00000017235"	"eif5a"	chr24	-	26482868	26482892	26482940	26482986	26482641	26482775	26484060	26484298
2570	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1376234	1376378	1377039	1377090	1375678	1375733	1377672	1377723
2571	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478970	26475181	26475440	26479747	26479841
2572	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478974	26475181	26475440	26479747	26479841
2573	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478977	26475181	26475440	26479747	26479841
2574	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478978	26475181	26475440	26479747	26479841
2575	"ENSDARG00000010155"	"abi1a"	chr24	+	5999010	5999112	6002437	6002632	5996926	5997027	6008504	6008690
2576	"ENSDARG00000010155"	"abi1a"	chr24	+	5999010	5999112	6005593	6005680	5996926	5997027	6008504	6008690
2577	"ENSDARG00000016490"	"rab11fip3"	chr24	+	37774261	37774375	37776528	37776916	37766884	37767103	37778156	37778244
2578	"ENSDARG00000016490"	"rab11fip3"	chr24	+	37774261	37774375	37776880	37776916	37766884	37767103	37778156	37778244
2579	"ENSDARG00000045305"	"pde7a"	chr24	-	24746580	24746992	24747139	24747184	24745944	24746034	24750715	24750776
2580	"ENSDARG00000045305"	"pde7a"	chr24	-	24746895	24746992	24747139	24747184	24746580	24746613	24750715	24750776
2581	"ENSDARG00000058966"	"zgc:112332"	chr24	-	18451689	18452000	18452636	18452647	18448671	18448864	18453161	18453371
2582	"ENSDARG00000058966"	"zgc:112332"	chr24	-	18451689	18452005	18452636	18452647	18448671	18448864	18453161	18453371
2583	"ENSDARG00000058966"	"zgc:112332"	chr24	-	18451694	18452000	18452636	18452647	18448671	18448864	18453161	18453371
2584	"ENSDARG00000058966"	"zgc:112332"	chr24	-	18451694	18452005	18452636	18452647	18448671	18448864	18453161	18453371
2585	"ENSDARG00000092882"	"si:dkey-161j23.7"	chr24	+	39595826	39595966	39596830	39596896	39592997	39593108	39600183	39600285
2586	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100896	22070289	22071797	22103377	22103585
2587	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100905	22070289	22071797	22103377	22103585
2588	"ENSDARG00000101368"	"cngb3.2"	chr24	-	31437368	31437510	31438948	31439090	31436631	31436791	31439718	31439841
2589	"ENSDARG00000104177"	"cpne3"	chr24	+	31390675	31390924	31390930	31390945	31384912	31385002	31391046	31391106
2590	"ENSDARG00000059097"	"nktr"	chr24	-	20650119	20650460	20651003	20651091	20649932	20649962	20652194	20652239
2591	"ENSDARG00000059097"	"nktr"	chr24	-	20650434	20650460	20651003	20651091	20649932	20649962	20652194	20652239
2592	"ENSDARG00000012625"	"prkag2a"	chr24	-	28256281	28256315	28258816	28258857	28253244	28253872	28259060	28259154
2593	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138613	24138768	24138867	24138930	24136224	24136349	24145564	24145657
2594	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138613	24138768	24138867	24138963	24136224	24136349	24145564	24145657
2595	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138613	24138768	24138867	24138930	24136224	24136349	24146598	24146875
2596	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138613	24138768	24138867	24138963	24136224	24136349	24146598	24146875
2597	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138682	24138768	24138867	24138930	24136224	24136349	24145564	24145657
2598	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138682	24138768	24138867	24138963	24136224	24136349	24145564	24145657
2599	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138682	24138768	24138867	24138930	24136224	24136349	24146598	24146875
2600	"ENSDARG00000045316"	"map7d2b"	chr24	-	24138682	24138768	24138867	24138963	24136224	24136349	24146598	24146875
2601	"ENSDARG00000045316"	"map7d2b"	chr24	-	24145564	24145657	24146598	24146947	24138867	24138963	24155567	24155731
2602	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116751	31116846	31120426	31120454	31100654	31100728	31120600	31120690
2603	"ENSDARG00000019371"	"flt1"	chr24	-	21803141	21803353	21804616	21804732	21799606	21799731	21808548	21808819
2604	"ENSDARG00000028000"	"pfkpa"	chr24	+	3975009	3975105	3978183	3978292	3974369	3974478	3981965	3982058
2605	"ENSDARG00000028000"	"pfkpa"	chr24	+	3991943	3992009	3997348	3997501	3990333	3990421	3999309	3999474
2606	"ENSDARG00000029177"	"lnx2a"	chr24	-	21655327	21655507	21657503	21657794	21654817	21654995	21659454	21659654
2607	"ENSDARG00000045401"	"mllt10"	chr24	+	17207211	17207282	17207282	17207340	17206768	17206960	17209412	17209756
2608	"ENSDARG00000045401"	"mllt10"	chr24	+	17207211	17207282	17207309	17207340	17206768	17206960	17209412	17209756
2609	"ENSDARG00000045401"	"mllt10"	chr24	+	17207256	17207282	17207282	17207340	17206768	17206960	17209412	17209756
2610	"ENSDARG00000045401"	"mllt10"	chr24	+	17207256	17207282	17207309	17207340	17206768	17206960	17209412	17209756
2611	"ENSDARG00000057249"	"zmynd11"	chr24	-	27246538	27246571	27246878	27246896	27243721	27243883	27251129	27251289
2612	"ENSDARG00000045417"	"fam49bb"	chr24	-	10858527	10858604	10884713	10884763	10828477	10828560	10897249	10897557
2613	"ENSDARG00000023174"	"fez1"	chr10	-	31762345	31762432	31764732	31764784	31760777	31760943	31771759	31772129
2614	"ENSDARG00000023174"	"fez1"	chr10	-	31762345	31762432	31764732	31764835	31760777	31760943	31771759	31772129
2615	"ENSDARG00000023174"	"fez1"	chr10	-	31764732	31764832	31771759	31772117	31762345	31762432	31782588	31782616
2616	"ENSDARG00000069472"	"chsy3"	chr10	+	16636529	16636639	16692012	16692067	16597997	16598281	16745692	16748593
2617	"ENSDARG00000045888"	"acat1"	chr10	+	38665992	38666106	38682386	38682482	38664315	38664363	38685930	38686031
2618	"ENSDARG00000021082"	"sec31a"	chr10	-	5098918	5098954	5101816	5101852	5098341	5098400	5105574	5105668
2619	"ENSDARG00000079815"	"lyrm7"	chr10	+	4965111	4965230	4966666	4966748	4964769	4964842	4968886	4969208
2620	"ENSDARG00000079815"	"lyrm7"	chr10	+	4965130	4965230	4966666	4966748	4964769	4964842	4968886	4969208
2621	"ENSDARG00000079815"	"lyrm7"	chr10	+	4965166	4965230	4966666	4966748	4964769	4964842	4968886	4969208
2622	"ENSDARG00000043662"	"cnih2"	chr10	-	27046264	27046886	27048613	27048768	27038073	27038142	27049095	27049170
2623	"ENSDARG00000043662"	"cnih2"	chr10	-	27046264	27046886	27048613	27048780	27038073	27038142	27049095	27049170
2624	"ENSDARG00000021455"	"strbp"	chr10	-	9998858	9998926	10007739	10007837	9961413	9961488	10018054	10018794
2625	"ENSDARG00000077515"	"letm2"	chr10	+	20592225	20592646	20596132	20596276	20591777	20591847	20596932	20597070
2626	"ENSDARG00000086075"	"ttc3"	chr10	-	85517	85623	85887	85984	85343	85428	86136	86205
2627	"ENSDARG00000034825"	"uspl1"	chr10	+	36441130	36441139	36441139	36441142	36439305	36439412	36441566	36441689
2628	"ENSDARG00000034825"	"uspl1"	chr10	+	36441130	36441139	36441139	36441238	36439305	36439412	36441566	36441689
2629	"ENSDARG00000034825"	"uspl1"	chr10	+	36441130	36441139	36441139	36441282	36439305	36439412	36441566	36441689
2630	"ENSDARG00000018065"	"ntm"	chr10	+	30579348	30579384	30586869	30586929	30575937	30576089	30589074	30589172
2631	"ENSDARG00000056511"	"arr3a"	chr10	+	26804844	26804882	26805017	26805062	26804740	26804771	26805375	26805569
2632	"ENSDARG00000056511"	"arr3a"	chr10	+	26804866	26804882	26805017	26805062	26804740	26804771	26805375	26805569
2633	"ENSDARG00000011190"	"fgfr1b"	chr10	+	42639437	42639582	42647562	42647735	42636272	42636463	42650315	42650667
2634	"ENSDARG00000075806"	"kirrel3a"	chr10	+	39808436	39808518	39822065	39822348	39804667	39804775	39825594	39825708
2635	"ENSDARG00000075806"	"kirrel3a"	chr10	+	39808438	39808518	39822065	39822348	39804667	39804775	39825594	39825708
2636	"ENSDARG00000075806"	"kirrel3a"	chr10	+	39808438	39808520	39825594	39825704	39804667	39804775	39830742	39830829
2637	"ENSDARG00000056001"	"fryb"	chr10	+	33979440	33979480	33979818	33979826	33979070	33979238	33982000	33982210
2638	"ENSDARG00000056001"	"fryb"	chr10	+	33979440	33979480	33979818	33979827	33979070	33979238	33982000	33982210
2639	"ENSDARG00000056633"	"fgf13b"	chr10	-	26729607	26729932	26740589	26740760	26723258	26723457	26743524	26743674
2640	"ENSDARG00000099532"	"ubl3a"	chr10	-	36378752	36378837	36383035	36383261	36377146	36377255	36405776	36406344
2641	"ENSDARG00000099323"	"dlg2"	chr10	+	29435845	29435905	29537602	29537656	29432083	29432245	29561170	29561221
2642	"ENSDARG00000099323"	"dlg2"	chr10	+	29688202	29688302	29688551	29688597	29683100	29683176	29698466	29698517
2643	"ENSDARG00000099323"	"dlg2"	chr10	+	29688262	29688302	29688551	29688597	29683100	29683176	29698466	29698517
2644	"ENSDARG00000060922"	"ess2"	chr10	-	42091084	42091137	42091506	42091636	42089266	42090372	42093904	42094020
2645	"ENSDARG00000099182"	"ankrd55"	chr10	-	5826641	5826734	5828598	5829254	5824287	5824815	5833324	5833492
2646	"ENSDARG00000032353"	"tiprl"	chr10	+	21546	21640	21745	21808	21337	21469	21889	22021
