ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
285	"ENSDARG00000045633"	"asb15a"	chr25	-	27842309	27843066	27842597	27843066	27842087	27842180
291	"ENSDARG00000102730"	"mapk10"	chr21	+	9697683	9697789	9697683	9697761	9712789	9713279
292	"ENSDARG00000095332"	"si:dkey-14d8.1"	chr4	-	5369661	5370167	5370056	5370167	5366311	5367984
294	"ENSDARG00000026834"	"cdr2l"	chr3	-	59980936	59981476	59981291	59981476	59961317	59961430
300	"ENSDARG00000092257"	"BX510992.1"	chr20	+	18561264	18561320	18561264	18561316	18562122	18562307
307	"ENSDARG00000001804"	"zgc:112148"	chr3	-	56871044	56871984	56871281	56871984	56870264	56870409
332	"ENSDARG00000030560"	"helz"	chr3	+	60965206	60965933	60965206	60965243	60969802	60969859
337	"ENSDARG00000097266"	"AL954322.3"	chr15	-	27303949	27304190	27304082	27304190	27303683	27303858
344	"ENSDARG00000036144"	"tssc4"	chr7	+	32897738	32898204	32897738	32897761	32898391	32898420
357	"ENSDARG00000016584"	"rgs7a"	chr17	+	19626478	19626558	19626478	19626554	19631110	19631233
369	"ENSDARG00000045909"	"dynlt1"	chr4	-	390252	390298	390256	390298	389291	389408
371	"ENSDARG00000019732"	"mtch2"	chr7	+	38671655	38671838	38671655	38671707	38671968	38672062
382	"ENSDARG00000012460"	"rassf4a"	chr13	-	30667191	30667423	30667321	30667423	30666685	30666807
384	"ENSDARG00000099850"	"iqsec3a"	chr4	+	26741304	26741372	26741304	26741351	26761841	26763555
385	"ENSDARG00000099850"	"iqsec3a"	chr4	+	26741304	26741372	26741304	26741351	26761858	26766355
404	"ENSDARG00000075752"	"myo18aa"	chr10	-	36985001	36985133	36985005	36985133	36983432	36983583
405	"ENSDARG00000052361"	"il15"	chr1	-	53248352	53248447	53248378	53248447	53237070	53237199
409	"ENSDARG00000032324"	"epb41l5"	chr9	-	28909415	28909506	28909436	28909506	28901855	28901962
412	"ENSDARG00000103682"	"si:dkey-23i12.5"	chr7	+	25044623	25044892	25044623	25044669	25045321	25045370
420	"ENSDARG00000070407"	"abitram"	chr19	+	34742705	34743080	34742705	34742849	34743948	34744078
421	"ENSDARG00000075883"	"bub3"	chr12	-	49148677	49149061	49148909	49149061	49148391	49148569
448	"ENSDARG00000015524"	"prps1a"	chr5	+	23137555	23137745	23137555	23137739	23140428	23140553
455	"ENSDARG00000058148"	"dnajc7"	chr3	+	17894401	17894480	17894401	17894476	17896874	17896993
458	"ENSDARG00000041665"	"mkrn1"	chr4	+	12293115	12293344	12293115	12293244	12298266	12298568
462	"ENSDARG00000023584"	"cdc7"	chr2	-	10871633	10871871	10871807	10871871	10871115	10871321
470	"ENSDARG00000101109"	"cldn15b"	chr5	-	53910242	53910369	53910246	53910369	53908608	53910027
473	"ENSDARG00000095883"	"BX001026.1"	chr16	-	6549059	6549309	6549177	6549309	6512480	6512842
487	"ENSDARG00000069548"	"zgc:162780"	chr9	+	28695212	28696046	28695212	28695426	28696517	28696655
497	"ENSDARG00000069102"	"zgc:112962"	chr8	-	21067437	21067527	21067452	21067527	21054016	21054133
503	"ENSDARG00000057986"	"ints8"	chr19	-	17971798	17971965	17971809	17971965	17951798	17951899
504	"ENSDARG00000000540"	"asdurf"	chr9	-	41089719	41090343	41089895	41090343	41086636	41088294
509	"ENSDARG00000019236"	"gsr"	chr14	-	38869695	38869788	38869699	38869788	38868412	38868482
511	"ENSDARG00000086463"	"klhl13"	chr5	+	37354953	37355043	37354953	37355031	37398337	37398409
512	"ENSDARG00000086463"	"klhl13"	chr5	+	37354953	37355043	37354953	37355031	37406357	37406502
515	"ENSDARG00000040286"	"ubl7b"	chr18	+	50528247	50528525	50528247	50528367	50529498	50529583
526	"ENSDARG00000098290"	"unc80"	chr6	-	16531768	16531999	16531798	16531999	16526802	16526926
528	"ENSDARG00000062101"	"iffo2a"	chr23	+	21405200	21405303	21405200	21405299	21407495	21407653
530	"ENSDARG00000101028"	"fnbp1b"	chr21	+	6349543	6349759	6349543	6349735	6373857	6373967
539	"ENSDARG00000077643"	"lypd6b"	chr9	-	23151180	23152092	23151581	23152092	23146897	23147020
541	"ENSDARG00000063197"	"golga2"	chr5	-	1479602	1479728	1479611	1479728	1471996	1472092
542	"ENSDARG00000063197"	"golga2"	chr5	-	1479602	1479728	1479611	1479728	1476407	1476491
545	"ENSDARG00000098856"	NA	chr12	+	47167398	47167509	47167398	47167503	47184815	47184890
560	"ENSDARG00000005927"	"tbc1d17"	chr3	-	30175212	30175307	30175266	30175307	30174820	30174921
562	"ENSDARG00000100131"	"cdh29"	chr7	+	53154945	53155890	53154945	53155090	53157423	53157599
563	"ENSDARG00000100131"	"cdh29"	chr7	+	53154945	53156152	53154945	53155090	53157423	53157599
564	"ENSDARG00000100131"	"cdh29"	chr7	+	53154945	53156152	53154945	53155890	53157423	53157599
566	"ENSDARG00000067673"	"snapc4"	chr5	-	51197967	51198521	51198152	51198521	51196442	51196581
568	"ENSDARG00000087616"	"maptb"	chr3	-	22190953	22191132	22190971	22191132	22180169	22180808
590	"ENSDARG00000069311"	"il15ra"	chr4	+	25566126	25566321	25566126	25566311	25571921	25572008
593	"ENSDARG00000059442"	"smtnb"	chr5	-	69297257	69297428	69297347	69297428	69289989	69293324
611	"ENSDARG00000057075"	"lamtor3"	chr13	-	12484729	12484917	12484882	12484917	12482517	12482651
612	"ENSDARG00000043243"	"prkchb"	chr20	-	20373354	20373760	20373621	20373760	20367506	20367653
616	"ENSDARG00000046127"	"tk2"	chr7	-	44603109	44603203	44603113	44603203	44602884	44602958
622	"ENSDARG00000101079"	NA	chr7	+	72483983	72484213	72483983	72484201	72484358	72484501
629	"ENSDARG00000094660"	"si:ch211-218d20.15"	chr9	+	34426103	34426351	34426103	34426222	34428049	34428152
631	"ENSDARG00000099109"	"CU929444.1"	chr7	-	72699220	72699472	72699262	72699472	72691598	72691757
636	"ENSDARG00000103306"	"BX927130.4"	chr4	-	71690129	71690371	71690263	71690371	71689869	71690038
647	"ENSDARG00000043938"	"lrrc57"	chr17	+	12742794	12742980	12742794	12742979	12747400	12747835
666	"ENSDARG00000058232"	"fbrsl1"	chr5	+	17748250	17748334	17748250	17748328	17750397	17750481
667	"ENSDARG00000058232"	"fbrsl1"	chr5	+	17748250	17748334	17748250	17748328	17751039	17751301
696	"ENSDARG00000040184"	"syncrip"	chr20	+	2741336	2741866	2741336	2741724	2743834	2745385
698	"ENSDARG00000013730"	"slc4a4a"	chr5	-	45811307	45811487	45811334	45811487	45808799	45808895
701	"ENSDARG00000011360"	"nfatc2ip"	chr3	-	15486259	15486391	15486283	15486391	15482795	15482907
705	"ENSDARG00000059311"	"dpysl5b"	chr4	-	807877	808216	808140	808216	806288	806430
707	"ENSDARG00000099380"	"rpl13"	chr7	+	67473540	67473597	67473540	67473596	67476289	67477495
713	"ENSDARG00000015310"	"pitpnbl"	chr3	-	15344905	15345000	15344908	15345000	15344519	15344594
726	"ENSDARG00000090998"	"si:cabz01071911.3"	chr4	-	72287385	72287764	72287557	72287764	72275236	72275356
732	"ENSDARG00000062198"	"pcm1"	chr1	+	16634014	16634287	16634014	16634261	16634368	16634514
733	"ENSDARG00000062198"	"pcm1"	chr1	+	16643998	16644145	16643998	16644136	16646168	16646272
746	"ENSDARG00000104200"	"BX901923.2"	chr15	+	17903453	17903579	17903453	17903575	17904507	17904591
756	"ENSDARG00000052215"	"btr02"	chr3	-	50131170	50131889	50131664	50131889	50129196	50129223
769	"ENSDARG00000022996"	"setx"	chr21	+	3956307	3956481	3956307	3956455	3956571	3956788
780	"ENSDARG00000025397"	"srsf3a"	chr6	-	41082213	41082611	41082217	41082611	41081794	41081830
787	"ENSDARG00000097284"	"si:ch211-261d7.3"	chr16	+	25095482	25096573	25095482	25095797	25103831	25104993
799	"ENSDARG00000052390"	"tmed8"	chr17	-	45150208	45150812	45150395	45150812	45148286	45148386
810	"ENSDARG00000055854"	"nr4a3"	chr16	+	27354906	27355078	27354906	27355070	27355991	27356183
814	"ENSDARG00000071375"	"celf5a"	chr22	-	19695986	19696152	19696007	19696152	19671648	19671861
815	"ENSDARG00000071375"	"celf5a"	chr22	-	19695986	19696152	19696007	19696152	19671648	19671864
825	"ENSDARG00000115349"	"nat14"	chr16	+	12632427	12633174	12632427	12632681	12636290	12639753
828	"ENSDARG00000102898"	"mtf1"	chr16	+	4133518	4134459	4133518	4133960	4138331	4138830
830	"ENSDARG00000094526"	"ksr2"	chr5	-	12378206	12378292	12378224	12378292	12374886	12374904
834	"ENSDARG00000008119"	"si:ch211-195d17.2"	chr20	-	29678912	29679068	29678919	29679068	29678709	29678828
838	"ENSDARG00000095245"	"si:ch211-157j23.2"	chr24	+	5834774	5834849	5834774	5834845	5834961	5835161
853	"ENSDARG00000042670"	"eps15l1a"	chr22	-	15917674	15917880	15917721	15917880	15912252	15912399
854	"ENSDARG00000042670"	"eps15l1a"	chr22	-	15917674	15917880	15917721	15917880	15914870	15914887
871	"ENSDARG00000057299"	"pbdc1"	chr10	-	20105098	20105388	20105328	20105388	20104301	20104413
879	"ENSDARG00000068681"	"crfb1"	chr9	+	19101650	19101768	19101650	19101730	19104481	19104648
883	"ENSDARG00000078767"	"yeats2"	chr2	+	44656772	44656919	44656772	44656907	44663603	44663786
892	"ENSDARG00000056322"	"ldb3a"	chr13	+	22517511	22517638	22517511	22517534	22519712	22519916
894	"ENSDARG00000041853"	"rbm39b"	chr8	-	37249202	37249991	37249587	37249991	37242230	37242283
899	"ENSDARG00000092337"	"CU467861.6"	chr8	-	16612654	16612964	16612923	16612964	16612298	16612329
900	"ENSDARG00000076994"	"adgra2"	chr8	-	38043176	38043304	38043180	38043304	38034074	38034219
901	"ENSDARG00000089213"	"adam15"	chr16	-	28674230	28674354	28674245	28674354	28671452	28671548
908	"ENSDARG00000097416"	"si:ch73-306e8.2"	chr17	+	20617529	20617572	20617529	20617568	20617751	20617790
913	"ENSDARG00000022841"	"ptk2ba"	chr17	-	6132084	6132235	6132088	6132235	6128006	6128053
915	"ENSDARG00000014005"	"lrrc45"	chr12	+	3006250	3006370	3006250	3006362	3010376	3010469
919	"ENSDARG00000117448"	"CABZ01072245.1"	chr11	-	70701	71540	71414	71540	61189	62906
926	"ENSDARG00000091366"	"si:dkey-84k17.2"	chr17	-	33699367	33699507	33699417	33699507	33699160	33699274
937	"ENSDARG00000024877"	"ptgr1"	chr7	-	24381890	24382130	24382005	24382130	24381096	24381156
941	"ENSDARG00000061844"	"si:dkey-38p12.3"	chr12	-	22376160	22376368	22376322	22376368	22375751	22376005
944	"ENSDARG00000060846"	"cabp7b"	chr5	-	32089794	32089946	32089798	32089946	32086447	32086571
947	"ENSDARG00000117371"	"CABZ01118767.1"	chr17	+	636097	636864	636097	636215	637559	637677
951	"ENSDARG00000037238"	"smad5"	chr14	-	26497898	26498325	26498057	26498325	26477894	26478152
953	"ENSDARG00000089917"	"sh3tc2"	chr14	+	34785443	34786092	34785443	34785555	34786900	34787032
956	"ENSDARG00000075735"	"cxxc5b"	chr14	+	7939215	7940230	7939215	7940222	7964749	7964753
988	"ENSDARG00000089369"	"fdxr"	chr12	-	45304145	45304971	45304732	45304971	45299644	45299740
991	"ENSDARG00000094016"	"si:ch211-130h14.4"	chr13	+	4422921	4423051	4422921	4423047	4425017	4425127
992	"ENSDARG00000094016"	"si:ch211-130h14.4"	chr13	+	4422921	4423051	4422921	4423047	4425020	4425127
996	"ENSDARG00000077656"	"arfgef3"	chr13	+	2442840	2442925	2442840	2442913	2446149	2446205
1012	"ENSDARG00000092903"	NA	chr18	-	5526246	5526822	5526733	5526822	5525723	5525822
1024	"ENSDARG00000040965"	"zgc:101731"	chr15	+	29130424	29130878	29130424	29130473	29135994	29136132
1031	"ENSDARG00000100363"	"dcun1d5"	chr18	-	3542571	3542614	3542579	3542614	3542364	3542463
1034	"ENSDARG00000074955"	"nup98"	chr21	-	40389604	40389783	40389628	40389783	40388362	40388494
1046	"ENSDARG00000074561"	"slc47a3"	chr15	+	26609233	26609307	26609233	26609303	26609520	26609653
1047	"ENSDARG00000074561"	"slc47a3"	chr15	+	26609233	26609307	26609233	26609303	26609524	26609653
1057	"ENSDARG00000113315"	"zgc:153932"	chr12	-	46112344	46112892	46112608	46112892	46109496	46109904
1065	"ENSDARG00000010023"	"CU856539.1"	chr10	-	2505990	2506145	2506017	2506145	2504048	2504251
1073	"ENSDARG00000104478"	"cap2"	chr19	+	46158077	46158260	46158077	46158249	46171943	46172044
1077	"ENSDARG00000011564"	"sfpq"	chr19	+	40027976	40028072	40027976	40028071	40030614	40030811
1085	"ENSDARG00000098288"	"tax1bp1a"	chr19	-	19591949	19592140	19591976	19592140	19590377	19590482
1089	"ENSDARG00000087611"	"FP085398.1"	chr19	+	26828501	26828900	26828501	26828543	26830912	26831454
1098	"ENSDARG00000114589"	"jam3a"	chr15	+	19300886	19301150	19300886	19300955	19301227	19301380
1111	"ENSDARG00000075713"	"shox2"	chr15	-	2183749	2183842	2183753	2183842	2182690	2182880
1122	"ENSDARG00000076364"	"si:dkey-178k16.1"	chr23	-	11887014	11887179	11887026	11887179	11883558	11883734
1131	"ENSDARG00000093182"	"eif2ak1"	chr12	-	17593524	17593608	17593528	17593608	17593141	17593371
1149	"ENSDARG00000069507"	"mettl27"	chr21	-	25799086	25799450	25799321	25799450	25798684	25798777
1157	"ENSDARG00000079393"	"tmprss15"	chr21	+	35038964	35039069	35038964	35039060	35039151	35039291
