ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202943	203036	203346	203439	202322	202507	203904	204019	13	100,129,88,146,133,104	19,12,18,12,16,12	98,108,156,111,157,156	10,9,28,4,12,24	242	242	0.375733357271	1.0	0.84,0.915,0.83,0.924,0.893,0.897	0.907,0.923,0.848,0.965,0.929,0.867	-0.023
14	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37457464	37457569	37457826	37457942	37457288	37457348	37458060	37458190	14	15,12,11,16,6,11	8,1,4,1,6,5	19,11,31,11,17,24	4,1,6,4,3,1	254	265	0.0557475269113	0.807640797838	0.662,0.926,0.742,0.943,0.511,0.697	0.832,0.92,0.844,0.742,0.855,0.962	-0.112
15	"ENSDARG00000009941"	"erc1a"	chr25	+	21194354	21194732	21197687	21197762	21180613	21181462	21202330	21202486	15	57,68,43,125,80,61	9,7,11,27,15,7	53,67,101,89,125,121	11,22,18,10,18,38	527	224	0.357582502983	1.0	0.729,0.805,0.624,0.663,0.694,0.787	0.672,0.564,0.705,0.791,0.747,0.575	0.041
16	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19322560	19322668	19325293	19325356	19318808	19318905	19340138	19340276	16	31,45,37,71,35,26	10,14,6,11,15,8	44,38,56,29,79,61	15,14,14,16,9,13	257	212	0.850831263537	1.0	0.719,0.726,0.836,0.842,0.658,0.728	0.708,0.691,0.767,0.599,0.879,0.795	0.012
17	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19322560	19322668	19340138	19340276	19318808	19318905	19341375	19341486	17	15,25,26,42,24,24	52,32,53,78,56,38	28,18,37,10,44,42	51,52,62,43,88,92	257	287	0.537742117328	1.0	0.244,0.466,0.354,0.376,0.324,0.414	0.38,0.279,0.4,0.206,0.358,0.338	0.036
18	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16982322	16982482	17044734	17044779	16977705	16977861	17238928	17239043	18	0,2,0,1,6,0	80,38,55,91,79,39	0,0,6,0,6,3	56,75,100,54,101,97	194	309	0.238290591924	1.0	0.0,0.077,0.0,0.017,0.108,0.0	0.0,0.0,0.087,0.0,0.086,0.047	-0.003
21	"ENSDARG00000020718"	"slc25a22a"	chr25	-	4465344	4465499	4467553	4467701	4463285	4463361	4469397	4469458	21	19,34,11,41,27,44	28,32,28,45,35,27	42,37,44,34,51,45	37,32,39,36,39,56	297	304	0.291609136984	1.0	0.41,0.521,0.287,0.483,0.441,0.625	0.537,0.542,0.536,0.492,0.572,0.451	-0.061
22	"ENSDARG00000096922"	"CR376745.1"	chr25	+	30178939	30179035	30182513	30182654	30173115	30173671	30192071	30192167	22	29,29,17,50,44,37	51,46,62,86,65,40	15,44,30,46,42,37	45,70,77,56,118,81	245	290	0.29465252931	1.0	0.402,0.427,0.245,0.408,0.445,0.523	0.283,0.427,0.316,0.493,0.296,0.351	0.047
23	"ENSDARG00000061282"	"glg1a"	chr25	-	37221383	37221547	37222025	37222132	37219995	37220058	37223286	37223407	23	158,126,112,195,148,130	47,59,53,83,45,36	108,135,176,170,203,160	49,70,80,54,89,77	256	313	0.107940424348	1.0	0.804,0.723,0.721,0.742,0.801,0.815	0.729,0.702,0.729,0.794,0.736,0.718	0.033
24	"ENSDARG00000009299"	"dusp8a"	chr25	-	23015607	23015746	23030310	23030665	22982691	22982858	23052425	23052707	24	73,63,53,96,81,80	48,51,15,54,35,41	70,70,108,68,100,88	20,49,67,21,68,38	504	288	0.675953635267	1.0	0.465,0.414,0.669,0.504,0.569,0.527	0.667,0.449,0.479,0.649,0.457,0.57	-0.02
25	"ENSDARG00000075100"	"neo1b"	chr25	+	3005931	3006024	3007561	3007708	3001179	3001388	3008045	3008297	25	17,8,18,23,15,18	16,15,13,18,8,11	10,12,28,19,24,21	10,12,33,9,22,12	242	296	0.928700203258	1.0	0.565,0.395,0.629,0.61,0.696,0.667	0.55,0.55,0.509,0.721,0.572,0.682	-0.004
26	"ENSDARG00000103878"	"anpepb"	chr25	+	10825827	10825968	10826834	10826916	10825573	10825741	10827258	10827771	26	248,225,238,309,294,193	189,134,129,186,160,90	295,221,387,313,334,419	171,131,197,189,192,254	290	231	0.876666781533	1.0	0.511,0.572,0.595,0.57,0.594,0.631	0.579,0.573,0.61,0.569,0.581,0.568	-0.001
27	"ENSDARG00000018061"	"neil1"	chr25	-	26830496	26830616	26831697	26832174	26830063	26830166	26833053	26833100	27	66,77,75,109,87,66	41,19,18,56,33,29	112,82,141,84,154,133	37,18,57,35,87,54	626	269	0.956954578819	1.0	0.409,0.635,0.642,0.455,0.531,0.494	0.565,0.662,0.515,0.508,0.432,0.514	-0.005
28	"ENSDARG00000089207"	"ankrd27"	chr25	+	36414543	36414700	36416416	36416574	36414341	36414452	36417585	36417645	28	9,25,15,25,22,28	24,21,18,26,11,16	12,22,20,9,37,17	18,17,19,24,21,31	306	307	0.476452472506	1.0	0.273,0.544,0.455,0.491,0.667,0.637	0.401,0.565,0.514,0.273,0.639,0.355	0.053
29	"ENSDARG00000089207"	"ankrd27"	chr25	+	36417721	36417775	36418040	36418157	36417585	36417645	36418739	36418816	29	9,5,3,7,1,2	4,12,1,6,5,1	2,0,5,6,4,6	3,2,10,4,5,10	203	266	0.38219954001	1.0	0.747,0.353,0.797,0.605,0.208,0.724	0.466,0.0,0.396,0.663,0.512,0.44	0.16
30	"ENSDARG00000045641"	"usp3"	chr25	-	26744941	26745055	26745359	26745473	26743329	26743476	26747958	26748041	30	22,17,9,20,3,4	21,20,19,31,20,13	29,13,25,17,22,25	18,24,17,27,28,18	263	263	0.0362228970285	0.683940576368	0.512,0.459,0.321,0.392,0.13,0.235	0.617,0.351,0.595,0.386,0.44,0.581	-0.153
31	"ENSDARG00000079374"	"tjp1b"	chr25	+	32225596	32225741	32234023	32234154	32220736	32220905	32234404	32234510	31	12,24,15,40,25,15	38,36,23,57,47,39	21,23,48,28,47,23	38,42,55,29,56,35	294	280	0.0728059960717	0.904931185076	0.231,0.388,0.383,0.401,0.336,0.268	0.345,0.343,0.454,0.479,0.444,0.385	-0.074
32	"ENSDARG00000061719"	"washc4"	chr25	-	28742449	28742557	28745013	28745139	28742226	28742373	28745223	28745350	32	17,7,2,11,23,11	14,6,10,14,8,14	11,9,11,12,11,10	7,13,11,7,15,15	275	257	0.938356750088	1.0	0.532,0.522,0.157,0.423,0.729,0.423	0.595,0.393,0.483,0.616,0.407,0.384	-0.015
33	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7857438	7857543	7850434	7850634	7857928	7857997	33	19,11,7,9,16,7	21,9,17,21,11,12	6,7,16,2,12,8	13,12,20,14,12,12	254	254	0.404327913237	1.0	0.475,0.55,0.292,0.3,0.593,0.368	0.316,0.368,0.444,0.125,0.5,0.4	0.071
34	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7857928	7857997	7850434	7850634	7858077	7858109	34	19,9,7,9,16,5	13,7,5,8,15,7	5,7,16,2,12,8	6,6,12,6,8,7	254	218	0.744655729105	1.0	0.556,0.525,0.546,0.491,0.478,0.38	0.417,0.5,0.534,0.222,0.563,0.495	0.041
35	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7858077	7858109	7850434	7850634	7860976	7861026	35	19,9,7,9,16,5	7,7,2,9,7,6	5,6,16,3,12,8	4,5,7,2,12,4	254	181	0.693504295955	1.0	0.659,0.478,0.714,0.416,0.62,0.373	0.471,0.461,0.62,0.517,0.416,0.588	0.031
36	"ENSDARG00000012603"	"eif3ja"	chr25	-	31905464	31905556	31906800	31906858	31904755	31905055	31907328	31907603	36	39,43,56,63,54,39	111,95,87,149,147,76	51,43,61,49,82,78	121,103,115,99,163,129	207	241	0.358974731009	1.0	0.29,0.345,0.428,0.33,0.3,0.374	0.329,0.327,0.382,0.366,0.369,0.413	-0.02
37	"ENSDARG00000012603"	"eif3ja"	chr25	-	31905464	31905556	31906800	31906858	31904937	31905052	31907328	31907417	37	34,39,56,56,54,37	6,3,1,2,3,1	48,39,56,46,82,66	6,6,1,2,6,3	207	241	0.354962832972	1.0	0.868,0.938,0.985,0.97,0.954,0.977	0.903,0.883,0.985,0.964,0.941,0.962	0.009
38	"ENSDARG00000012603"	"eif3ja"	chr25	-	31906800	31906858	31907328	31907417	31905464	31905556	31907554	31907590	38	4,2,3,5,8,0	109,75,66,151,89,68	0,1,0,0,12,3	94,125,123,99,110,137	238	207	0.0967391247542	1.0	0.031,0.023,0.038,0.028,0.073,0.0	0.0,0.007,0.0,0.0,0.087,0.019	0.013
39	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16020732	16020793	16022409	16022548	16016611	16016679	16027781	16027917	39	11,14,3,12,3,7	40,39,26,34,38,26	2,7,13,2,21,13	22,35,52,26,47,35	210	288	0.905830528986	1.0	0.274,0.33,0.137,0.326,0.098,0.27	0.111,0.215,0.255,0.095,0.38,0.337	0.007
40	"ENSDARG00000020218"	"amfra"	chr25	-	36214205	36214370	36215132	36215225	36212637	36212790	36217198	36217563	40	47,25,23,60,48,23	81,52,51,71,80,46	23,38,56,24,45,43	56,85,114,70,100,98	242	314	0.0372785267678	0.696690018115	0.43,0.384,0.369,0.523,0.438,0.393	0.348,0.367,0.389,0.308,0.369,0.363	0.066
41	"ENSDARG00000023694"	"spon1b"	chr25	+	15770994	15771135	15774997	15775073	15769157	15769359	15779123	15779309	41	41,35,45,74,44,46	52,26,31,45,41,37	40,54,90,50,87,54	14,44,48,43,51,40	290	225	0.143197060063	1.0	0.38,0.511,0.53,0.561,0.454,0.491	0.689,0.488,0.593,0.474,0.57,0.512	-0.066
42	"ENSDARG00000023694"	"spon1b"	chr25	+	15774997	15775073	15779123	15779309	15770994	15771135	15787356	15787527	42	35,28,16,62,35,42	78,101,81,129,108,70	32,37,65,27,53,49	73,88,167,95,149,131	225	335	0.971947901924	1.0	0.401,0.292,0.227,0.417,0.325,0.472	0.395,0.385,0.367,0.297,0.346,0.358	-0.002
43	"ENSDARG00000040427"	"acot19"	chr25	-	31719177	31719258	31727717	31727837	31718910	31719052	31731524	31731694	43	1,1,2,7,0,7	4,5,7,3,5,5	4,2,13,11,3,5	1,1,17,13,8,8	269	230	0.195639284556	1.0	0.176,0.146,0.196,0.666,0.0,0.545	0.774,0.631,0.395,0.42,0.243,0.348	-0.18
44	"ENSDARG00000073905"	"vwa5a"	chr25	+	259073	259106	259249	259291	258882	258912	259432	259519	44	0,4,0,1,1,1	26,14,18,23,14,15	0,0,3,0,0,0	14,10,18,20,25,11	182	191	0.754074009672	1.0	0.0,0.231,0.0,0.044,0.07,0.065	0.0,0.0,0.149,0.0,0.0,0.0	0.044
45	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3310340	3310465	3312202	3312330	3307053	3307203	3314065	3314245	45	2151,1973,1611,3080,2194,1624	2644,2341,2107,3627,2472,1930	1776,2043,3254,2007,3280,2943	2139,2594,3485,2638,3454,3384	274	277	0.687613949413	1.0	0.451,0.46,0.436,0.462,0.473,0.46	0.456,0.443,0.486,0.435,0.49,0.468	-0.006
46	"ENSDARG00000070971"	"furinb"	chr25	-	8805620	8805709	8832728	8832805	8803225	8803398	8834958	8835087	46	20,35,29,17,29,15	36,42,28,39,35,35	24,26,29,15,28,53	27,45,57,23,46,70	226	238	0.949440953827	1.0	0.369,0.467,0.522,0.315,0.466,0.311	0.483,0.378,0.349,0.407,0.391,0.444	-0.0
47	"ENSDARG00000062781"	"glsl"	chr25	+	19515239	19515332	19516046	19516108	19512881	19513013	19520250	19520391	47	1,1,5,2,2,2	1,2,0,2,3,1	2,3,3,4,1,5	2,4,1,1,3,2	242	211	0.851705413774	1.0	0.466,0.304,1.0,0.466,0.368,0.636	0.466,0.395,0.723,0.777,0.225,0.686	-0.005
48	"ENSDARG00000089663"	"lsm3"	chr22	-	31668030	31668126	31671866	31671977	31660963	31662010	31672170	31672566	48	8,11,6,13,1,8	104,111,76,172,76,70	7,9,10,6,8,6	78,114,171,117,146,164	260	245	0.247005382368	1.0	0.068,0.085,0.069,0.066,0.012,0.097	0.078,0.069,0.052,0.046,0.049,0.033	0.012
49	"ENSDARG00000079475"	"nckipsd"	chr22	+	96677	96741	98490	98629	96352	96578	98727	98808	49	30,24,23,29,32,25	113,113,109,170,112,91	26,21,40,23,60,34	91,131,180,104,185,142	213	288	0.709855736243	1.0	0.264,0.223,0.222,0.187,0.279,0.271	0.279,0.178,0.231,0.23,0.305,0.245	-0.004
50	"ENSDARG00000099999"	"tcf3b"	chr22	-	20337050	20337123	20338210	20338307	20331566	20331628	20341667	20342260	50	47,20,34,35,53,32	20,36,18,46,21,17	24,29,63,28,64,63	29,29,39,28,46,21	246	222	0.837269365337	1.0	0.68,0.334,0.63,0.407,0.695,0.629	0.428,0.474,0.593,0.474,0.557,0.73	0.02
52	"ENSDARG00000099757"	"wdr47b"	chr22	+	24576715	24576821	24581079	24581249	24572320	24573102	24584510	24584738	52	10,13,2,15,3,9	10,12,6,15,1,10	7,4,11,13,19,14	6,4,16,7,18,18	255	319	0.903475004515	1.0	0.556,0.575,0.294,0.556,0.79,0.53	0.593,0.556,0.462,0.699,0.569,0.493	-0.012
53	"ENSDARG00000053973"	"fetub"	chr22	+	37891973	37892140	37894950	37895037	37891398	37891486	37897709	37900135	53	5031,4296,3796,5825,4949,4944	1904,1826,1444,2243,1913,1853	4212,5691,4937,6110,7725,6722	1538,2276,1866,2115,2846,2611	316	236	0.542346258894	1.0	0.664,0.637,0.663,0.66,0.659,0.666	0.672,0.651,0.664,0.683,0.67,0.658	-0.008
55	"ENSDARG00000019998"	"slc30a7"	chr22	-	16150431	16150519	16151119	16151233	16150212	16150342	16153963	16154065	55	75,50,45,103,45,48	36,35,31,38,31,16	44,51,83,50,55,61	18,27,29,27,27,32	263	237	0.508359846502	1.0	0.652,0.563,0.567,0.71,0.567,0.73	0.688,0.63,0.721,0.625,0.647,0.632	-0.026
56	"ENSDARG00000068478"	"gpx4a"	chr22	-	17590189	17590214	17591595	17591747	17590004	17590064	17594404	17594499	56	42,56,39,82,81,92	96,124,86,147,126,98	63,73,108,55,156,116	109,113,175,104,207,162	301	174	0.249807220047	1.0	0.202,0.207,0.208,0.244,0.271,0.352	0.25,0.272,0.263,0.234,0.303,0.293	-0.022
57	"ENSDARG00000104609"	"crebbpa"	chr22	+	26771305	26771554	26774049	26774196	26771028	26771208	26774630	26774811	57	38,25,25,47,39,28	21,39,23,46,51,27	26,30,46,23,62,32	25,51,60,21,59,45	398	296	0.372836415379	1.0	0.574,0.323,0.447,0.432,0.363,0.435	0.436,0.304,0.363,0.449,0.439,0.346	0.04
58	"ENSDARG00000104609"	"crebbpa"	chr22	+	26771308	26771554	26774049	26774196	26771028	26771208	26774630	26774811	58	70,62,54,104,83,57	21,39,23,46,51,27	56,79,95,47,134,83	25,51,60,21,59,45	395	296	0.481488207615	1.0	0.714,0.544,0.638,0.629,0.549,0.613	0.627,0.537,0.543,0.626,0.63,0.58	0.024
59	"ENSDARG00000103760"	"cfhl2"	chr22	-	23737927	23738095	23745056	23745236	23734803	23734980	23745586	23745742	59	48,27,48,78,46,32	67,43,38,111,49,36	40,54,59,36,58,60	38,85,60,41,93,50	329	317	0.817070076667	1.0	0.408,0.377,0.549,0.404,0.475,0.461	0.504,0.38,0.487,0.458,0.375,0.536	-0.011
60	"ENSDARG00000099446"	"slit1b"	chr22	-	34851220	34851375	34854708	34854839	34849021	34849328	34859655	34859878	60	11,31,11,32,23,12	21,20,9,31,32,21	10,17,44,22,41,30	19,29,49,14,46,32	280	304	0.92972515953	1.0	0.363,0.627,0.57,0.528,0.438,0.383	0.364,0.389,0.494,0.63,0.492,0.504	0.006
61	"ENSDARG00000002365"	"cers5"	chr22	-	5765427	5765556	5770558	5770651	5763783	5763890	5771110	5771161	61	23,14,10,26,11,18	35,37,38,41,35,29	5,22,43,13,15,38	31,32,49,17,51,49	242	278	0.53088357627	1.0	0.43,0.303,0.232,0.421,0.265,0.416	0.156,0.441,0.502,0.468,0.253,0.471	-0.037
62	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984719	18966189	18966613	18997730	18997877	62	16,19,10,30,24,27	34,30,31,51,54,23	13,17,14,23,39,14	29,38,47,41,65,52	311	368	0.213460754632	1.0	0.358,0.428,0.276,0.41,0.345,0.581	0.347,0.346,0.261,0.399,0.415,0.242	0.065
63	"ENSDARG00000018524"	"midn"	chr22	-	18743912	18744000	18745990	18746222	18743755	18743818	18749250	18749313	63	61,61,41,121,56,48	71,63,60,112,85,55	54,58,110,35,104,78	66,52,92,61,94,93	381	237	0.507067481634	1.0	0.348,0.376,0.298,0.402,0.291,0.352	0.337,0.41,0.427,0.263,0.408,0.343	-0.02
64	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022677	21022739	21032123	21032196	21010609	21010694	21046598	21046654	64	64,53,49,91,58,41	34,34,27,49,56,32	69,75,90,71,45,58	68,47,58,44,45,69	222	211	0.152860440733	1.0	0.641,0.597,0.633,0.638,0.496,0.549	0.491,0.603,0.596,0.605,0.487,0.444	0.055
65	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022680	21022739	21032123	21032196	21010609	21010694	21046598	21046843	65	64,53,49,91,58,41	0,0,0,0,1,0	69,75,90,71,45,58	0,0,0,0,0,0	222	208	1	1.0	1.0,1.0,1.0,1.0,0.982,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.003
66	"ENSDARG00000024276"	"pcbp4"	chr22	-	32348218	32348290	32354438	32354513	32324738	32324780	32355644	32355773	66	29,28,27,58,39,17	19,25,31,44,32,22	30,35,56,30,49,50	16,21,62,16,48,44	224	221	0.52628666149	1.0	0.601,0.525,0.462,0.565,0.546,0.433	0.649,0.622,0.471,0.649,0.502,0.529	-0.048
67	"ENSDARG00000061692"	"yjefn3"	chr22	+	18459104	18459215	18461943	18462057	18446672	18446781	18462175	18462326	67	37,29,24,38,32,25	37,36,32,44,52,51	37,33,68,42,58,51	16,35,65,46,68,57	260	263	0.0520911353619	0.791742028343	0.503,0.449,0.431,0.466,0.384,0.331	0.701,0.488,0.514,0.48,0.463,0.475	-0.093
68	"ENSDARG00000100506"	"crb1"	chr22	-	23525981	23526177	23530895	23531492	23523914	23524057	23545148	23545828	68	32,38,25,41,41,26	18,14,14,13,10,10	18,45,32,29,65,48	8,7,17,15,20,8	746	345	0.427392801732	1.0	0.451,0.557,0.452,0.593,0.655,0.546	0.51,0.748,0.465,0.472,0.6,0.735	-0.046
69	"ENSDARG00000056966"	"nek7"	chr22	-	23163790	23163901	23170354	23170417	23158967	23159076	23177718	23177850	69	16,8,15,25,16,9	33,14,9,51,13,14	8,24,16,8,14,19	22,13,28,28,45,24	212	260	0.403660002759	1.0	0.373,0.412,0.671,0.375,0.602,0.441	0.308,0.694,0.412,0.259,0.276,0.493	0.072
70	"ENSDARG00000056966"	"nek7"	chr22	-	23170354	23170417	23177718	23177850	23163790	23163901	23191334	23191414	70	31,40,23,52,36,25	26,17,16,36,10,20	33,23,72,38,66,33	12,15,23,17,18,12	281	212	0.0310880816817	0.636176777654	0.474,0.64,0.52,0.521,0.731,0.485	0.675,0.536,0.703,0.628,0.734,0.675	-0.097
71	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831609	828145	828290	833918	834106	71	124,128,115,169,149,91	13,32,11,25,24,31	119,131,249,144,221,167	15,25,53,30,22,31	602	266	0.940103932473	1.0	0.808,0.639,0.822,0.749,0.733,0.565	0.778,0.698,0.675,0.68,0.816,0.704	-0.006
72	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28466673	28466874	28463465	28463499	28468729	28468897	72	86,35,62,112,62,41	17,27,27,32,15,8	57,52,154,60,116,121	17,8,52,20,29,34	221	350	0.53827719487	1.0	0.889,0.672,0.784,0.847,0.867,0.89	0.842,0.911,0.824,0.826,0.864,0.849	-0.028
73	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28469408	28469474	73	41,30,34,73,37,21	40,19,18,62,62,30	26,23,70,30,55,55	31,21,51,38,59,52	221	317	0.880072845237	1.0	0.595,0.694,0.73,0.628,0.461,0.501	0.546,0.611,0.663,0.531,0.572,0.603	0.014
74	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28474165	28474234	74	48,35,40,83,49,26	44,19,35,65,41,25	31,37,110,42,82,69	44,19,57,47,61,53	221	317	0.838058484533	1.0	0.61,0.725,0.621,0.647,0.632,0.599	0.503,0.736,0.735,0.562,0.658,0.651	-0.002
75	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28469408	28469474	28463465	28463499	28474165	28474234	75	48,35,40,83,49,26	20,18,9,32,25,9	31,37,110,42,82,69	13,7,49,12,28,30	221	215	0.634793152593	1.0	0.7,0.654,0.812,0.716,0.656,0.738	0.699,0.837,0.686,0.773,0.74,0.691	-0.025
76	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28466673	28466874	28463997	28464069	28468729	28468897	76	10,2,6,22,11,8	19,31,30,46,15,9	10,5,29,3,26,14	25,8,64,22,29,39	224	350	0.676643736345	1.0	0.451,0.092,0.238,0.428,0.534,0.581	0.385,0.494,0.415,0.176,0.583,0.359	-0.015
77	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28468729	28468897	28463997	28464069	28469408	28469474	77	8,3,5,16,8,6	83,28,44,105,78,47	8,4,24,1,19,13	64,54,133,65,120,117	224	317	0.88900097212	1.0	0.12,0.132,0.139,0.177,0.127,0.153	0.15,0.095,0.203,0.021,0.183,0.136	0.01
78	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28469408	28469474	78	20,11,19,18,19,3	38,19,16,64,54,29	6,8,40,13,32,23	33,22,57,35,64,50	350	317	0.799939393346	1.0	0.323,0.344,0.518,0.203,0.242,0.086	0.141,0.248,0.389,0.252,0.312,0.294	0.013
79	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28474165	28474234	79	21,14,20,19,21,3	42,19,33,67,33,24	10,9,41,11,37,26	46,20,63,44,66,51	350	317	0.95122564004	1.0	0.312,0.4,0.354,0.204,0.366,0.102	0.165,0.29,0.371,0.185,0.337,0.316	0.012
80	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28469408	28469474	28464283	28464358	28474165	28474234	80	21,14,20,19,21,3	16,18,7,26,18,5	10,9,41,11,37,26	11,5,35,10,19,18	350	215	0.407518908767	1.0	0.446,0.323,0.637,0.31,0.417,0.269	0.358,0.525,0.418,0.403,0.545,0.47	-0.053
81	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463465	28463499	28474165	28474234	81	44,19,35,65,41,25	20,18,9,32,25,9	44,19,57,47,61,53	13,7,49,12,28,30	317	215	0.786016270931	1.0	0.599,0.417,0.725,0.579,0.527,0.653	0.697,0.648,0.441,0.727,0.596,0.545	-0.026
