ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
28	"ENSDARG00000089207"	"ankrd27"	chr25	+	36414543	36414700	36416416	36416574	36414341	36414452	36417585	36417645
29	"ENSDARG00000089207"	"ankrd27"	chr25	+	36417721	36417775	36418040	36418157	36417585	36417645	36418739	36418816
30	"ENSDARG00000045641"	"usp3"	chr25	-	26744941	26745055	26745359	26745473	26743329	26743476	26747958	26748041
31	"ENSDARG00000079374"	"tjp1b"	chr25	+	32225596	32225741	32234023	32234154	32220736	32220905	32234404	32234510
32	"ENSDARG00000061719"	"washc4"	chr25	-	28742449	28742557	28745013	28745139	28742226	28742373	28745223	28745350
33	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7857438	7857543	7850434	7850634	7857928	7857997
34	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7857928	7857997	7850434	7850634	7858077	7858109
35	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7858077	7858109	7850434	7850634	7860976	7861026
36	"ENSDARG00000012603"	"eif3ja"	chr25	-	31905464	31905556	31906800	31906858	31904755	31905055	31907328	31907603
37	"ENSDARG00000012603"	"eif3ja"	chr25	-	31905464	31905556	31906800	31906858	31904937	31905052	31907328	31907417
38	"ENSDARG00000012603"	"eif3ja"	chr25	-	31906800	31906858	31907328	31907417	31905464	31905556	31907554	31907590
39	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16020732	16020793	16022409	16022548	16016611	16016679	16027781	16027917
40	"ENSDARG00000020218"	"amfra"	chr25	-	36214205	36214370	36215132	36215225	36212637	36212790	36217198	36217563
41	"ENSDARG00000023694"	"spon1b"	chr25	+	15770994	15771135	15774997	15775073	15769157	15769359	15779123	15779309
42	"ENSDARG00000023694"	"spon1b"	chr25	+	15774997	15775073	15779123	15779309	15770994	15771135	15787356	15787527
43	"ENSDARG00000040427"	"acot19"	chr25	-	31719177	31719258	31727717	31727837	31718910	31719052	31731524	31731694
44	"ENSDARG00000073905"	"vwa5a"	chr25	+	259073	259106	259249	259291	258882	258912	259432	259519
46	"ENSDARG00000070971"	"furinb"	chr25	-	8805620	8805709	8832728	8832805	8803225	8803398	8834958	8835087
47	"ENSDARG00000062781"	"glsl"	chr25	+	19515239	19515332	19516046	19516108	19512881	19513013	19520250	19520391
48	"ENSDARG00000089663"	"lsm3"	chr22	-	31668030	31668126	31671866	31671977	31660963	31662010	31672170	31672566
49	"ENSDARG00000079475"	"nckipsd"	chr22	+	96677	96741	98490	98629	96352	96578	98727	98808
50	"ENSDARG00000099999"	"tcf3b"	chr22	-	20337050	20337123	20338210	20338307	20331566	20331628	20341667	20342260
52	"ENSDARG00000099757"	"wdr47b"	chr22	+	24576715	24576821	24581079	24581249	24572320	24573102	24584510	24584738
53	"ENSDARG00000053973"	"fetub"	chr22	+	37891973	37892140	37894950	37895037	37891398	37891486	37897709	37900135
55	"ENSDARG00000019998"	"slc30a7"	chr22	-	16150431	16150519	16151119	16151233	16150212	16150342	16153963	16154065
56	"ENSDARG00000068478"	"gpx4a"	chr22	-	17590189	17590214	17591595	17591747	17590004	17590064	17594404	17594499
57	"ENSDARG00000104609"	"crebbpa"	chr22	+	26771305	26771554	26774049	26774196	26771028	26771208	26774630	26774811
58	"ENSDARG00000104609"	"crebbpa"	chr22	+	26771308	26771554	26774049	26774196	26771028	26771208	26774630	26774811
59	"ENSDARG00000103760"	"cfhl2"	chr22	-	23737927	23738095	23745056	23745236	23734803	23734980	23745586	23745742
60	"ENSDARG00000099446"	"slit1b"	chr22	-	34851220	34851375	34854708	34854839	34849021	34849328	34859655	34859878
61	"ENSDARG00000002365"	"cers5"	chr22	-	5765427	5765556	5770558	5770651	5763783	5763890	5771110	5771161
62	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984719	18966189	18966613	18997730	18997877
63	"ENSDARG00000018524"	"midn"	chr22	-	18743912	18744000	18745990	18746222	18743755	18743818	18749250	18749313
64	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022677	21022739	21032123	21032196	21010609	21010694	21046598	21046654
65	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022680	21022739	21032123	21032196	21010609	21010694	21046598	21046843
66	"ENSDARG00000024276"	"pcbp4"	chr22	-	32348218	32348290	32354438	32354513	32324738	32324780	32355644	32355773
67	"ENSDARG00000061692"	"yjefn3"	chr22	+	18459104	18459215	18461943	18462057	18446672	18446781	18462175	18462326
68	"ENSDARG00000100506"	"crb1"	chr22	-	23525981	23526177	23530895	23531492	23523914	23524057	23545148	23545828
69	"ENSDARG00000056966"	"nek7"	chr22	-	23163790	23163901	23170354	23170417	23158967	23159076	23177718	23177850
70	"ENSDARG00000056966"	"nek7"	chr22	-	23170354	23170417	23177718	23177850	23163790	23163901	23191334	23191414
71	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831609	828145	828290	833918	834106
72	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28466673	28466874	28463465	28463499	28468729	28468897
73	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28469408	28469474
74	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28474165	28474234
75	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28469408	28469474	28463465	28463499	28474165	28474234
76	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28466673	28466874	28463997	28464069	28468729	28468897
77	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28468729	28468897	28463997	28464069	28469408	28469474
78	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28469408	28469474
79	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28474165	28474234
80	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28469408	28469474	28464283	28464358	28474165	28474234
81	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463465	28463499	28474165	28474234
82	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463997	28464069	28474165	28474234
83	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28464283	28464358	28474165	28474234
84	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28466673	28466874	28474165	28474234
86	"ENSDARG00000061138"	"senp7b"	chr22	+	28287663	28287743	28290729	28290846	28284445	28284678	28293838	28293958
87	"ENSDARG00000022372"	"kng1"	chr22	-	36846951	36847024	36851425	36851542	36844570	36844740	36856105	36856405
88	"ENSDARG00000043288"	"impact"	chr22	+	2960615	2960741	2962145	2962225	2959878	2960538	2983034	2983166
89	"ENSDARG00000043288"	"impact"	chr22	+	3009644	3009735	3015867	3016002	3004238	3004312	3026778	3026838
90	"ENSDARG00000040920"	"si:dkey-49n23.1"	chr22	-	30837601	30837762	30880364	30880537	30834227	30834290	30935343	30935510
91	"ENSDARG00000008306"	"rdh5"	chr22	-	10114508	10114672	10117116	10117375	10110357	10113537	10117446	10117772
92	"ENSDARG00000041609"	"adarb1a"	chr22	-	12654388	12655326	12660980	12661052	12651543	12651658	12667944	12667971
93	"ENSDARG00000041609"	"adarb1a"	chr22	-	12660980	12661052	12667944	12667971	12654388	12655326	12680679	12680737
94	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27103364	27103457	27104112	27104217	27102501	27102645	27107160	27107224
95	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27104112	27104217	27107160	27107224	27103364	27103457	27111879	27112001
96	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686737	36686817	36686958	36685661	36685685	36687314	36687431
97	"ENSDARG00000040874"	"add3a"	chr22	+	30137808	30137969	30195255	30195478	30112389	30112442	30237788	30237938
98	"ENSDARG00000076799"	"rnd3a"	chr22	+	12432057	12432145	12442102	12442212	12431607	12431940	12445260	12445395
99	"ENSDARG00000101458"	"r3hdm1"	chr22	+	12386892	12387017	12387145	12387230	12384763	12384917	12390002	12391283
101	"ENSDARG00000040864"	"si:dkey-286j15.1"	chr22	+	30025325	30025507	30028100	30028226	30021116	30021282	30028320	30028460
102	"ENSDARG00000040864"	"si:dkey-286j15.1"	chr22	+	30029308	30029462	30031046	30031174	30029018	30029200	30033021	30033583
104	"ENSDARG00000100053"	"CABZ01044099.1"	chr24	-	41560061	41560336	41588278	41588401	41554612	41554705	41656778	41657005
105	"ENSDARG00000060600"	"capn15"	chr24	+	39065795	39066019	39069226	39069352	39064602	39064786	39072182	39072335
106	"ENSDARG00000090039"	"reck"	chr24	+	88176	88365	89311	89434	86888	87029	89532	89704
107	"ENSDARG00000100958"	NA	chr24	+	715980	716082	716966	717117	712766	714065	719368	719478
109	"ENSDARG00000001930"	"klhl15"	chr24	-	16968579	16969291	16975878	16975955	16962968	16967015	16979473	16980337
110	"ENSDARG00000001930"	"klhl15"	chr24	-	16968579	16969291	16975878	16975960	16965204	16967015	16979473	16979728
111	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1376335	1376378	1377039	1377090	1375678	1375733	1377672	1377723
112	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1377039	1377090	1377672	1377723	1376335	1376378	1378375	1378426
113	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1382749	1382804	1383072	1383123	1381482	1381537	1383545	1383603
114	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478979	26475181	26475440	26479747	26479841
115	"ENSDARG00000010155"	"abi1a"	chr24	+	6002437	6002632	6005593	6005680	5996926	5997027	6008504	6008690
116	"ENSDARG00000045305"	"pde7a"	chr24	-	24746580	24746613	24747139	24747184	24745944	24746034	24750715	24750776
117	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100902	22070289	22071797	22103377	22103585
118	"ENSDARG00000057169"	"abca4a"	chr24	+	28569866	28569994	28574685	28574883	28563868	28564008	28582174	28582264
119	"ENSDARG00000077151"	"cbln2b"	chr24	-	15646481	15646601	15647651	15648164	15645467	15646345	15648550	15648636
120	"ENSDARG00000004131"	"rttn"	chr24	-	15159552	15159658	15161754	15161951	15158711	15158809	15162567	15162705
121	"ENSDARG00000059097"	"nktr"	chr24	-	20652340	20652448	20655930	20656005	20652147	20652239	20656715	20656773
122	"ENSDARG00000076748"	"ntn2"	chr24	-	38755268	38756510	38761181	38761351	38737971	38738160	38765666	38765777
123	"ENSDARG00000076748"	"ntn2"	chr24	-	38755268	38756510	38761181	38761351	38737971	38738160	38787437	38787457
124	"ENSDARG00000076748"	"ntn2"	chr24	-	38755268	38756510	38765666	38765777	38737971	38738160	38787437	38787607
125	"ENSDARG00000045316"	"map7d2b"	chr24	-	24145564	24145657	24146598	24146701	24138867	24138963	24155567	24155731
126	"ENSDARG00000001829"	"zgc:112982"	chr24	-	24114174	24114861	24115868	24115912	24111116	24111286	24118192	24118451
128	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116751	31116846	31120600	31120690	31100654	31100728	31123210	31123380
129	"ENSDARG00000019371"	"flt1"	chr24	-	21803141	21803353	21804616	21804713	21799606	21799731	21808548	21808816
130	"ENSDARG00000071673"	"ctdspla"	chr24	-	20488497	20488599	20501107	20501265	20475036	20475093	20531398	20531474
133	"ENSDARG00000101947"	"ptbp2a"	chr24	-	30840045	30840138	30843216	30843250	30837607	30837824	30845793	30845909
134	"ENSDARG00000012353"	"vipr2"	chr24	+	27283423	27283526	27297114	27297222	27268000	27268150	27313830	27313928
135	"ENSDARG00000012353"	"vipr2"	chr24	+	27297114	27297222	27313830	27313928	27283423	27283526	27332364	27332462
136	"ENSDARG00000029177"	"lnx2a"	chr24	-	21655327	21655507	21657503	21657872	21654817	21654995	21659454	21659654
137	"ENSDARG00000029177"	"lnx2a"	chr24	-	21662287	21662511	21671087	21671596	21659739	21659877	21674858	21674996
138	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7606857	7606875	7611400	7611508	7604160	7604278	7616762	7616870
139	"ENSDARG00000045401"	"mllt10"	chr24	+	17180984	17181644	17189789	17189965	17177097	17177410	17197222	17197337
140	"ENSDARG00000057249"	"zmynd11"	chr24	-	27246538	27246571	27246878	27246902	27243721	27243883	27251129	27251289
142	"ENSDARG00000059391"	"gyg1b"	chr24	+	3319182	3319309	3322992	3323203	3312414	3312577	3325507	3326369
143	"ENSDARG00000079312"	"kmt2ca"	chr24	+	7503850	7503898	7507603	7507738	7503478	7503577	7509984	7510017
144	"ENSDARG00000071460"	"si:ch211-234p6.5"	chr24	+	38179891	38180296	38184889	38185008	38179190	38179246	38185269	38185361
146	"ENSDARG00000102742"	"bmpr1bb"	chr10	-	1133077	1133258	1150472	1150529	1113649	1113809	1178492	1178554
150	"ENSDARG00000036005"	"pitpnb"	chr10	+	4061316	4061408	4061847	4061855	4060313	4060459	4067253	4067328
151	"ENSDARG00000036005"	"pitpnb"	chr10	+	4061847	4061855	4067253	4067328	4061316	4061408	4067425	4067509
152	"ENSDARG00000045888"	"acat1"	chr10	+	38664315	38664363	38665988	38666106	38663916	38664117	38682386	38682482
153	"ENSDARG00000045888"	"acat1"	chr10	+	38665988	38666106	38682386	38682482	38664315	38664363	38685930	38686031
154	"ENSDARG00000021082"	"sec31a"	chr10	-	5098918	5098954	5101525	5101852	5098341	5098400	5105574	5105668
155	"ENSDARG00000021082"	"sec31a"	chr10	-	5098918	5098954	5101570	5101852	5098341	5098400	5105574	5105668
156	"ENSDARG00000074075"	"antxr1b"	chr10	+	41015650	41015843	41021652	41021748	41012462	41012532	41022006	41022051
157	"ENSDARG00000018856"	"dclk1a"	chr10	-	34813224	34813332	34824419	34824519	34768564	34768659	34867126	34867401
158	"ENSDARG00000104094"	"grk3"	chr10	+	44155388	44155455	44167544	44167645	44147621	44147729	44170574	44170641
159	"ENSDARG00000035167"	"mrpl48"	chr10	-	36688306	36688476	36691337	36691390	36685986	36686089	36691546	36691681
160	"ENSDARG00000074328"	"apba1b"	chr10	+	15786455	15786495	15788479	15788625	15786254	15786356	15789321	15789411
161	"ENSDARG00000074328"	"apba1b"	chr10	+	15788479	15788625	15789321	15789411	15786455	15786495	15795050	15795254
162	"ENSDARG00000062016"	"vps51"	chr10	+	26963819	26964039	26965487	26966391	26963527	26963674	26969008	26969224
163	"ENSDARG00000009401"	"vcanb"	chr10	+	43248436	43248595	43252932	43253015	43232807	43232921	43257927	43258072
164	"ENSDARG00000041982"	"adamts6"	chr10	-	11677861	11678003	11685009	11685156	11665515	11665623	11688413	11688519
165	"ENSDARG00000086075"	"ttc3"	chr10	-	85519	85623	85887	85984	85343	85428	86136	86205
166	"ENSDARG00000086075"	"ttc3"	chr10	-	88258	88344	88792	88849	88019	88175	89527	89574
167	"ENSDARG00000044282"	"smc5"	chr10	-	15631332	15631506	15638977	15639118	15629821	15629991	15642268	15642403
169	"ENSDARG00000075806"	"kirrel3a"	chr10	+	39808436	39808520	39825594	39825704	39804667	39804775	39830742	39830829
170	"ENSDARG00000056001"	"fryb"	chr10	+	33908156	33908296	33909948	33910039	33907461	33907515	33911836	33911916
171	"ENSDARG00000056001"	"fryb"	chr10	+	33958987	33959082	33960582	33961196	33958685	33958873	33973859	33973957
172	"ENSDARG00000019498"	"cry5"	chr10	-	39272859	39273011	39274818	39274959	39270490	39270702	39277038	39277206
173	"ENSDARG00000056633"	"fgf13b"	chr10	-	26729821	26729932	26740589	26740760	26723258	26723457	26743524	26743674
174	"ENSDARG00000011611"	"actr1"	chr10	+	42523018	42523083	42525012	42525088	42521942	42522163	42526183	42526309
175	"ENSDARG00000099532"	"ubl3a"	chr10	-	36369003	36369081	36371788	36371875	36363317	36364927	36377146	36377255
176	"ENSDARG00000099532"	"ubl3a"	chr10	-	36371788	36371875	36377146	36377255	36369003	36369081	36405776	36406084
177	"ENSDARG00000086853"	"dpyda.3"	chr24	+	30617993	30618062	30635107	30635191	30608717	30608882	30662225	30662346
178	"ENSDARG00000077740"	"b3glctb"	chr10	+	33631571	33631614	33634483	33634593	33626737	33626775	33646660	33646737
179	"ENSDARG00000077740"	"b3glctb"	chr10	+	33698415	33698535	33704306	33704451	33687908	33688008	33709759	33709918
180	"ENSDARG00000038159"	"tcf7l1a"	chr10	-	42204667	42204811	42211578	42211662	42202279	42202439	42211826	42211929
181	"ENSDARG00000104314"	"nrg1"	chr10	-	7295547	7295571	7302538	7302597	7291109	7291212	7311973	7312112
182	"ENSDARG00000104314"	"nrg1"	chr10	-	7295547	7295571	7302883	7302951	7291109	7291212	7311973	7312112
184	"ENSDARG00000091726"	"aebp1"	chr10	+	2812052	2812100	2813891	2813966	2811264	2811507	2814813	2814897
185	"ENSDARG00000077202"	"mocs2"	chr10	-	8951941	8952095	8955273	8955413	8949991	8950115	8956657	8956779
186	"ENSDARG00000077202"	"mocs2"	chr10	-	8955273	8955413	8956657	8956779	8952538	8952655	8956961	8957480
187	"ENSDARG00000033768"	"trappc13"	chr10	+	15341734	15341803	15345914	15346014	15340767	15341073	15351402	15351487
188	"ENSDARG00000090814"	"si:dkey-18a10.3"	chr10	-	33566178	33566254	33568530	33568646	33565202	33565264	33568775	33568906
189	"ENSDARG00000099182"	"ankrd55"	chr10	-	5826641	5826731	5828598	5829254	5824287	5824815	5833324	5833492
190	"ENSDARG00000043182"	"hhla2a.1"	chr10	+	35431552	35431882	35434422	35434512	35429807	35430086	35436624	35436687
191	"ENSDARG00000057035"	"stoml3b"	chr10	-	24643537	24643610	24644014	24644118	24643192	24643275	24648136	24648231
192	"ENSDARG00000100170"	"pam"	chr10	+	5710499	5710557	5716706	5716794	5704383	5704504	5724016	5724108
193	"ENSDARG00000100170"	"pam"	chr10	+	5716706	5716794	5724016	5724108	5710499	5710557	5725686	5725770
194	"ENSDARG00000044304"	"prrc1"	chr10	+	16178994	16179098	16181861	16181964	16178418	16178582	16185458	16186691
195	"ENSDARG00000078006"	"wscd1b"	chr10	+	37994583	37994698	37996478	37996663	37992497	37993032	37997499	37997621
200	"ENSDARG00000078441"	"ppip5k2"	chr10	-	6790947	6790968	6804691	6804811	6786505	6786649	6809632	6809705
201	"ENSDARG00000078441"	"ppip5k2"	chr10	-	6816645	6816819	6816950	6816992	6809632	6809705	6824730	6824901
202	"ENSDARG00000040338"	"hvcn1"	chr10	+	8408660	8408765	8408927	8409159	8408335	8408565	8412263	8412376
203	"ENSDARG00000075376"	"sgsm1b"	chr10	+	1662985	1663156	1665560	1665623	1661900	1662029	1666344	1666686
204	"ENSDARG00000104387"	NA	chr10	+	44847670	44847772	44850146	44850202	44846533	44846683	44857279	44857437
205	"ENSDARG00000104387"	NA	chr10	+	44882560	44882674	44885191	44885305	44878665	44878857	44885480	44885642
206	"ENSDARG00000115511"	"CU468041.2"	chr22	-	6032945	6033050	6035317	6035614	6029122	6029434	6041343	6041670
210	"ENSDARG00000087937"	"cdk4"	chr11	-	135825	135876	136027	136137	135607	135743	136312	136480
211	"ENSDARG00000087937"	"cdk4"	chr11	-	136027	136137	136312	136480	135825	135876	137315	137451
212	"ENSDARG00000077934"	"tegt"	chr11	-	162069	162145	162688	162789	161195	161219	163335	163415
213	"ENSDARG00000077934"	"tegt"	chr11	-	163881	164030	164896	165005	163491	163589	165232	165288
214	"ENSDARG00000105321"	"aspscr1"	chr11	+	45269127	45269180	45269704	45269756	45268830	45268893	45270104	45270174
215	"ENSDARG00000063433"	"atp2b2"	chr11	-	1205091	1205133	1209256	1209349	1203569	1203734	1214173	1214206
216	"ENSDARG00000063433"	"atp2b2"	chr11	-	1205091	1205133	1214173	1214206	1203569	1203734	1217172	1217298
217	"ENSDARG00000063433"	"atp2b2"	chr11	-	1209256	1209349	1214173	1214206	1205091	1205133	1217172	1217298
218	"ENSDARG00000077018"	"socs7"	chr11	-	12021357	12021503	12030279	12030411	12020750	12020919	12041941	12042046
220	"ENSDARG00000104682"	"tpm2"	chr10	+	6353955	6354031	6355343	6355406	6350118	6350189	6359673	6359743
221	"ENSDARG00000044925"	"cdk5rap1"	chr11	+	15567685	15567835	15575979	15576120	15554780	15554911	15586701	15587134
222	"ENSDARG00000078760"	"cacna2d3"	chr11	-	36721662	36721734	36727300	36727318	36719204	36719285	36727873	36728007
223	"ENSDARG00000078760"	"cacna2d3"	chr11	-	36721662	36721737	36727300	36727318	36719204	36719285	36727873	36728007
225	"ENSDARG00000013422"	"slc8a1a"	chr11	-	30562986	30563093	30599584	30601439	30550106	30550234	30611717	30612166
226	"ENSDARG00000004302"	"slc45a1"	chr11	+	40662993	40663199	40665485	40665711	40662351	40662528	40673636	40674070
227	"ENSDARG00000051879"	"abcc8"	chr25	+	22791820	22791853	22800662	22800761	22784918	22785024	22807305	22807390
228	"ENSDARG00000055093"	"cdh27"	chr11	-	7023230	7023394	7025897	7026467	7020941	7021073	7029728	7030047
230	"ENSDARG00000105389"	"mmel1"	chr11	+	40564954	40565073	40567553	40567619	40562861	40562957	40568717	40568852
231	"ENSDARG00000102977"	"cant1b"	chr11	-	45147817	45147866	45148130	45148235	45147257	45147343	45148694	45148743
232	"ENSDARG00000101054"	"syn2b"	chr11	-	676799	677400	682310	682377	675295	675528	682876	683029
233	"ENSDARG00000101054"	"syn2b"	chr11	-	719775	719865	720264	720421	691805	691868	723036	723128
234	"ENSDARG00000103266"	"ogal"	chr11	+	45123692	45123778	45123893	45123986	45122884	45123059	45124474	45124545
235	"ENSDARG00000029474"	"camk1b"	chr11	+	4086522	4086654	4103516	4103591	4053320	4053431	4110764	4110903
236	"ENSDARG00000012949"	"scml2"	chr11	-	30113024	30113249	30116478	30116604	30108735	30108899	30118851	30119028
237	"ENSDARG00000016551"	"iqsec1b"	chr11	-	26926417	26926525	26961979	26962015	26741688	26741962	27056789	27057572
239	"ENSDARG00000070939"	"znf740a"	chr11	-	2263462	2263546	2265903	2265987	2258113	2258232	2283855	2283939
240	"ENSDARG00000028552"	"plppr3b"	chr11	+	14149885	14149981	14150406	14150510	14147985	14148389	14151061	14151247
241	"ENSDARG00000012013"	"cpa6"	chr24	-	18895720	18895822	18897945	18898060	18895527	18895632	18904433	18904558
242	"ENSDARG00000077710"	"nlgn1"	chr11	-	9819075	9819135	9947403	9947463	9808203	9808356	9947991	9948487
243	"ENSDARG00000070318"	"arl8bb"	chr11	-	35748217	35748288	35750244	35750312	35744917	35745439	35751387	35751481
244	"ENSDARG00000058696"	"tbl1xr1a"	chr11	+	8636336	8636402	8660112	8660215	8616116	8616179	8661056	8661202
245	"ENSDARG00000003165"	"nr2f6b"	chr11	+	6117096	6117477	6123999	6124094	6115620	6115865	6124243	6124508
246	"ENSDARG00000003165"	"nr2f6b"	chr11	+	6117126	6117477	6123999	6124094	6115668	6115865	6124243	6124819
248	"ENSDARG00000004632"	"egln1b"	chr11	+	31589930	31590050	31598035	31598172	31558005	31559070	31599259	31599327
249	"ENSDARG00000006601"	"kaznb"	chr11	-	25900365	25900557	25944600	25944708	25893915	25894052	26040218	26040429
250	"ENSDARG00000011613"	"rbm39a"	chr11	+	24340387	24340448	24341329	24341479	24340153	24340219	24341801	24341851
251	"ENSDARG00000045596"	"rassf8a"	chr25	+	31152882	31153847	31159474	31159619	31147659	31147863	31162694	31162816
252	"ENSDARG00000075504"	"si:dkey-40c23.2"	chr11	+	1596225	1596306	1596517	1596604	1594865	1594922	1597455	1597533
253	"ENSDARG00000059246"	"hnrnpd"	chr10	-	5004394	5004550	5007039	5007136	5002109	5002214	5009779	5009911
254	"ENSDARG00000059246"	"hnrnpd"	chr10	-	5004406	5004550	5007039	5007136	5002146	5002214	5009779	5009911
255	"ENSDARG00000069356"	"adgrl2a"	chr11	+	7681544	7681583	7684287	7684471	7673621	7673807	7686722	7686845
256	"ENSDARG00000069356"	"adgrl2a"	chr11	+	7722037	7722134	7726673	7726802	7720607	7720736	7731281	7731320
257	"ENSDARG00000069356"	"adgrl2a"	chr11	+	7722037	7722134	7726673	7726802	7720607	7720736	7734758	7737642
258	"ENSDARG00000100406"	"zgc:112265"	chr11	+	37210808	37210919	37213367	37213549	37209458	37209627	37213633	37213813
259	"ENSDARG00000100406"	"zgc:112265"	chr11	+	37218952	37218988	37222753	37222774	37218358	37218388	37223155	37223224
260	"ENSDARG00000058256"	"draxin"	chr11	+	15994316	15994409	16003603	16003693	15993981	15994102	16005655	16005985
261	"ENSDARG00000070846"	"dazap1"	chr11	+	5896486	5896569	5902222	5902376	5889013	5889062	5905863	5906013
263	"ENSDARG00000088347"	"sp1"	chr11	-	23438	24504	27249	27320	21706	21842	27839	28224
