ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1813	"ENSDARG00000102793"	"slc16a6a"	chrKN150708.1	-	21691	21840	21691	21820	28357	28501
1814	"ENSDARG00000100480"	"si:ch73-364h19.2"	chrKN149884.1	-	15627	15762	15627	15757	16307	16409
1815	"ENSDARG00000100480"	"si:ch73-364h19.2"	chrKN149884.1	-	15627	15857	15627	15757	16307	16409
1816	"ENSDARG00000100480"	"si:ch73-364h19.2"	chrKN149884.1	-	15627	15857	15627	15762	16307	16409
1817	"ENSDARG00000099568"	"CABZ01071056.1"	chrKN150361.1	-	8509	8679	8509	8677	9069	9225
1818	"ENSDARG00000101611"	NA	chrKN150170.1	+	12497	12599	12499	12599	12321	12396
1819	"ENSDARG00000101611"	NA	chrKN150170.1	+	13303	13386	13309	13386	12837	12969
1820	"ENSDARG00000110900"	"CABZ01078606.1"	chrKN149959.1	+	3795	3935	3817	3935	2272	2975
1821	"ENSDARG00000104343"	"ppic"	chrKN150596.1	+	20935	21029	20938	21029	19939	20053
1822	"ENSDARG00000115752"	"CABZ01028768.1"	chrKN150449.1	-	10132	10496	10132	10491	13214	13321
1823	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	5738	5846	5741	5846	5108	5348
1824	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	13226	13340	13229	13340	12718	12826
1825	"ENSDARG00000103991"	"sec14l1"	chrKN149880.1	-	51894	52143	51894	52057	55522	55701
1826	"ENSDARG00000103991"	"sec14l1"	chrKN149880.1	-	58845	59032	58845	58980	61414	61586
1827	"ENSDARG00000098599"	NA	chrKN150041.2	+	17173	17261	17176	17261	16950	17040
1828	"ENSDARG00000098599"	NA	chrKN150041.2	+	27921	28248	27924	28248	27261	27466
1829	"ENSDARG00000098599"	NA	chrKN150041.2	+	44570	44827	44574	44827	42252	42562
1830	"ENSDARG00000098599"	NA	chrKN150041.2	+	48875	49064	48890	49064	48137	48544
1831	"ENSDARG00000100753"	"CABZ01076275.1"	chrKN150405.1	-	42688	42834	42688	42827	51539	51700
1832	"ENSDARG00000100753"	"CABZ01076275.1"	chrKN150405.1	-	42688	42836	42688	42827	51539	51700
1833	"ENSDARG00000100753"	"CABZ01076275.1"	chrKN150405.1	-	42688	42836	42688	42834	51539	51700
1834	"ENSDARG00000098090"	"CABZ01088308.1"	chrKN150125.1	+	24510	24636	24517	24636	24254	24354
1835	"ENSDARG00000098090"	"CABZ01088308.1"	chrKN150125.1	+	58065	58210	58070	58210	54967	55101
1836	"ENSDARG00000101340"	"CABZ01117840.1"	chrKN150663.1	-	57	287	57	283	367	936
1837	"ENSDARG00000098523"	NA	chrKN150432.1	-	13625	13833	13625	13830	18137	18312
1838	"ENSDARG00000098523"	NA	chrKN150432.1	-	54114	54232	54114	54223	60022	60160
1839	"ENSDARG00000098523"	NA	chrKN150432.1	-	60022	60160	60022	60156	63609	63753
1840	"ENSDARG00000098523"	NA	chrKN150432.1	-	60022	60160	60022	60156	72273	72480
1841	"ENSDARG00000103190"	"psmd2"	chrKN150158.1	-	8694	8816	8694	8729	9015	9180
1842	"ENSDARG00000103190"	"psmd2"	chrKN150158.1	-	9015	9184	9015	9180	9537	9594
1843	"ENSDARG00000104276"	NA	chrKN150326.1	-	35657	35769	35657	35739	35913	36082
1844	"ENSDARG00000104276"	NA	chrKN150326.1	-	35657	35774	35657	35739	35913	36082
1845	"ENSDARG00000104276"	NA	chrKN150326.1	-	35657	35774	35657	35769	35913	36082
1846	"ENSDARG00000104276"	NA	chrKN150326.1	-	42291	42413	42291	42407	44617	44693
1847	"ENSDARG00000104276"	NA	chrKN150326.1	-	44617	44693	44617	44688	49366	49603
1848	"ENSDARG00000104276"	NA	chrKN150326.1	-	62318	62408	62318	62404	67434	67507
1849	"ENSDARG00000034598"	"dicp1.16"	chrKN149948.1	-	13985	14391	13985	14014	14927	14996
1850	"ENSDARG00000034598"	"dicp1.16"	chrKN149948.1	-	14304	14391	14304	14388	14927	14996
1851	"ENSDARG00000113364"	"CABZ01074307.2"	chrKN150487.1	+	25936	26007	25940	26007	25574	25811
1852	"ENSDARG00000104550"	"clcn2b"	chrKN150171.1	-	69271	69356	69271	69297	71028	71130
1853	"ENSDARG00000101592"	"col22a1"	chrKN150214.1	-	40753	40807	40753	40788	40950	41064
1854	"ENSDARG00000114529"	"CU457778.9"	chrKN147651.2	+	292064	292238	292114	292238	288572	288746
1855	"ENSDARG00000098332"	"zgc:112970"	chrKN149696.2	-	167231	167437	167231	167432	167538	167595
1856	"ENSDARG00000098332"	"zgc:112970"	chrKN149696.2	-	168131	168418	168131	168200	168676	168752
1857	"ENSDARG00000117369"	"FO834799.2"	chr25	+	37471419	37471496	37471427	37471496	37470378	37470822
1858	"ENSDARG00000117369"	"FO834799.2"	chr25	+	37473277	37473474	37473282	37473474	37471649	37471911
1859	"ENSDARG00000117369"	"FO834799.2"	chr25	+	37473277	37473474	37473285	37473474	37471649	37471911
1860	"ENSDARG00000117369"	"FO834799.2"	chr25	+	37473282	37473474	37473285	37473474	37471649	37471911
1861	"ENSDARG00000117753"	"FO907087.1"	chr25	-	291027	291167	291027	291161	294601	294609
1862	"ENSDARG00000110991"	NA	chr25	-	37461595	37461695	37461595	37461688	37462084	37462202
1863	"ENSDARG00000110991"	NA	chr25	-	37462084	37462202	37462084	37462199	37462533	37462609
1864	"ENSDARG00000110991"	NA	chr25	-	37463944	37464015	37463944	37463991	37464134	37464408
1865	"ENSDARG00000110991"	NA	chr25	-	37464134	37464408	37464134	37464404	37464815	37465064
1866	"ENSDARG00000061421"	NA	chr25	-	24807751	24807805	24807751	24807785	24826198	24826315
1867	"ENSDARG00000036985"	"plxnb2b"	chr25	+	5654623	5654853	5654731	5654853	5652993	5653094
1868	"ENSDARG00000062632"	"duox"	chr25	+	31988104	31988280	31988116	31988280	31984757	31984924
1869	"ENSDARG00000099194"	"CABZ01058261.1"	chr25	+	3664789	3664927	3664807	3664927	3664596	3664720
1870	"ENSDARG00000099194"	"CABZ01058261.1"	chr25	+	3666954	3667166	3666957	3667166	3664807	3664930
1871	"ENSDARG00000099194"	"CABZ01058261.1"	chr25	+	3670013	3670113	3670032	3670113	3668684	3668784
1872	"ENSDARG00000099194"	"CABZ01058261.1"	chr25	+	3670013	3670113	3670041	3670113	3668684	3668784
1873	"ENSDARG00000099194"	"CABZ01058261.1"	chr25	+	3670032	3670113	3670041	3670113	3668684	3668784
1874	"ENSDARG00000103476"	"trpm1b"	chr25	+	34586108	34586322	34586110	34586322	34584687	34584874
1875	"ENSDARG00000103476"	"trpm1b"	chr25	+	34608386	34608615	34608388	34608615	34607932	34608225
1876	"ENSDARG00000032650"	"fuk"	chr25	+	7575140	7575221	7575145	7575221	7574971	7575069
1877	"ENSDARG00000015502"	"adam10b"	chr25	+	154311	154493	154342	154493	150569	150648
1878	"ENSDARG00000015502"	"adam10b"	chr25	+	157362	157455	157370	157455	156965	157163
1879	"ENSDARG00000015502"	"adam10b"	chr25	+	157362	157455	157380	157455	156965	157163
1880	"ENSDARG00000015502"	"adam10b"	chr25	+	157370	157455	157380	157455	156965	157163
1881	"ENSDARG00000015502"	"adam10b"	chr25	+	158328	158791	158627	158791	157831	158015
1882	"ENSDARG00000015502"	"adam10b"	chr25	+	159900	160069	159901	160069	159484	159635
1883	"ENSDARG00000015502"	"adam10b"	chr25	+	159900	160069	159906	160069	159484	159635
1884	"ENSDARG00000015502"	"adam10b"	chr25	+	159900	160069	159910	160069	159484	159635
1885	"ENSDARG00000015502"	"adam10b"	chr25	+	159900	160069	159988	160069	159484	159635
1886	"ENSDARG00000015502"	"adam10b"	chr25	+	159901	160069	159906	160069	159484	159635
1887	"ENSDARG00000015502"	"adam10b"	chr25	+	159901	160069	159910	160069	159484	159635
1888	"ENSDARG00000015502"	"adam10b"	chr25	+	159901	160069	159988	160069	159484	159635
1889	"ENSDARG00000015502"	"adam10b"	chr25	+	159906	160069	159910	160069	159484	159635
1890	"ENSDARG00000015502"	"adam10b"	chr25	+	159906	160069	159988	160069	159484	159635
1891	"ENSDARG00000015502"	"adam10b"	chr25	+	159910	160069	159988	160069	159484	159635
1892	"ENSDARG00000100621"	"CABZ01080550.1"	chr25	+	8287972	8288114	8287975	8288114	8285829	8285981
1893	"ENSDARG00000078139"	"appl2"	chr25	-	5791187	5791328	5791187	5791322	5794320	5794357
1894	"ENSDARG00000078139"	"appl2"	chr25	-	5803466	5803655	5803466	5803603	5805268	5805421
1895	"ENSDARG00000078139"	"appl2"	chr25	-	5813965	5814077	5813965	5814064	5815743	5815834
1896	"ENSDARG00000087843"	"cntn1a"	chr25	+	14858	15351	15230	15351	14635	14760
1897	"ENSDARG00000087843"	"cntn1a"	chr25	+	14858	15351	15262	15351	14635	14760
1898	"ENSDARG00000087843"	"cntn1a"	chr25	+	15230	15351	15262	15351	14635	14760
1899	"ENSDARG00000087843"	"cntn1a"	chr25	+	128674	128980	128840	128980	127658	127855
1900	"ENSDARG00000087843"	"cntn1a"	chr25	+	128674	128980	128857	128980	127658	127855
1901	"ENSDARG00000087843"	"cntn1a"	chr25	+	128840	128980	128857	128980	127658	127855
1902	"ENSDARG00000087843"	"cntn1a"	chr25	+	146867	147008	146882	147008	146683	146802
1903	"ENSDARG00000100534"	"irak4"	chr25	-	771440	771653	771440	771647	773088	773261
1904	"ENSDARG00000101297"	"tmem266"	chr25	-	32792660	32792723	32792660	32792721	32797040	32797218
1905	"ENSDARG00000103691"	"rfx7b"	chr25	+	398631	398716	398635	398716	398411	398528
1906	"ENSDARG00000101185"	"CABZ01095001.1"	chr25	+	37482527	37482681	37482535	37482681	37482170	37482264
1907	"ENSDARG00000100918"	"prc1a"	chr25	+	7456974	7457006	7456977	7457006	7456710	7456869
1908	"ENSDARG00000100918"	"prc1a"	chr25	+	7456974	7457006	7456980	7457006	7456710	7456869
1909	"ENSDARG00000100918"	"prc1a"	chr25	+	7456977	7457006	7456980	7457006	7456710	7456869
1910	"ENSDARG00000100151"	"appl2"	chr25	+	5783100	5783314	5783112	5783314	5782812	5782945
1911	"ENSDARG00000100151"	"appl2"	chr25	+	5783465	5783659	5783467	5783659	5783100	5783314
1912	"ENSDARG00000076361"	"CABZ01039859.1"	chr25	+	5310551	5310689	5310556	5310689	5309956	5310007
1913	"ENSDARG00000076361"	"CABZ01039859.1"	chr25	+	5310551	5310689	5310600	5310689	5309956	5310007
1914	"ENSDARG00000076361"	"CABZ01039859.1"	chr25	+	5310556	5310689	5310600	5310689	5309956	5310007
1915	"ENSDARG00000103002"	"nptna"	chr25	-	29322682	29323117	29322682	29322903	29329914	29330191
1916	"ENSDARG00000103002"	"nptna"	chr25	-	29322682	29323129	29322682	29322903	29329914	29330191
1917	"ENSDARG00000103002"	"nptna"	chr25	-	29322682	29323129	29322682	29323117	29329914	29330191
1918	"ENSDARG00000103311"	"fbln1"	chr25	+	1741632	1741744	1741641	1741744	1732888	1732943
1919	"ENSDARG00000103311"	"fbln1"	chr25	+	1751479	1751566	1751485	1751566	1750776	1750827
1920	"ENSDARG00000103311"	"fbln1"	chr25	+	1757923	1758049	1757925	1758049	1757673	1757817
1921	"ENSDARG00000090486"	"lipcb"	chr25	-	166908	167333	166908	167127	167896	168011
1922	"ENSDARG00000103666"	"dapk2b"	chr25	+	26497940	26498162	26497947	26498162	26441053	26441130
1923	"ENSDARG00000103666"	"dapk2b"	chr25	+	26604132	26604204	26604133	26604204	26593953	26594043
1924	"ENSDARG00000103666"	"dapk2b"	chr25	+	26604132	26604204	26604143	26604204	26593953	26594043
1925	"ENSDARG00000103666"	"dapk2b"	chr25	+	26604133	26604204	26604143	26604204	26593953	26594043
1926	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202937	203430	202937	203036	203904	204019
1927	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203439	202964	203036	203904	204019
1928	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203439	202964	203430	203904	204019
1929	"ENSDARG00000110485"	"FP236318.3"	chr25	-	207729	208080	207729	208073	208631	208738
1930	"ENSDARG00000110361"	"FQ976913.1"	chr25	-	31169611	31169775	31169611	31169766	31169863	31169986
1931	"ENSDARG00000110361"	"FQ976913.1"	chr25	-	31169703	31169986	31169703	31169892	31171482	31171615
1932	"ENSDARG00000110361"	"FQ976913.1"	chr25	-	31171695	31171806	31171695	31171796	31171904	31171948
1933	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37447056	37447178	37447063	37447178	37446860	37446921
1934	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37447586	37447808	37447661	37447808	37447416	37447480
1935	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37450077	37450219	37450116	37450219	37449836	37449913
1936	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37451467	37451550	37451482	37451550	37451325	37451385
1937	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37451797	37451858	37451806	37451858	37451467	37451550
1938	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37453820	37453920	37453824	37453920	37453644	37453715
1939	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37456879	37456979	37456915	37456979	37456031	37456233
1940	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37458579	37458676	37458600	37458676	37458430	37458527
1941	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37460623	37460707	37460632	37460707	37458773	37458906
1942	"ENSDARG00000001259"	"gas2a"	chr25	+	35329603	35329993	35329929	35329993	35326106	35326248
1943	"ENSDARG00000116334"	"tmem17"	chr25	+	28590813	28590960	28590816	28590960	28590627	28590741
1944	"ENSDARG00000116334"	"tmem17"	chr25	+	28590813	28590960	28590882	28590960	28590627	28590741
1945	"ENSDARG00000116334"	"tmem17"	chr25	+	28590816	28590960	28590882	28590960	28590627	28590741
1946	"ENSDARG00000102823"	"CR759887.3"	chr25	-	16066865	16066987	16066865	16066984	16067233	16067426
1947	"ENSDARG00000102823"	"CR759887.3"	chr25	-	16067233	16067426	16067233	16067348	16067590	16067645
1948	"ENSDARG00000030114"	"vps4a"	chr25	+	34940635	34940747	34940639	34940747	34938316	34938504
1949	"ENSDARG00000105296"	NA	chr25	-	5708741	5709221	5708741	5709207	5709295	5709383
1950	"ENSDARG00000105296"	NA	chr25	-	5709112	5709222	5709112	5709207	5709295	5709383
1951	"ENSDARG00000105296"	NA	chr25	-	5709112	5709222	5709112	5709221	5709295	5709383
1952	"ENSDARG00000105296"	NA	chr25	-	5711186	5711385	5711186	5711379	5713687	5713802
1953	"ENSDARG00000045968"	"spg11"	chr25	-	1088692	1089074	1088692	1089066	1091659	1091811
1954	"ENSDARG00000045968"	"spg11"	chr25	-	1094426	1094534	1094426	1094518	1095006	1095140
1955	"ENSDARG00000045968"	"spg11"	chr25	-	1095006	1095140	1095006	1095063	1098405	1098543
1956	"ENSDARG00000045968"	"spg11"	chr25	-	1121654	1121870	1121654	1121784	1121953	1122129
1957	"ENSDARG00000045968"	"spg11"	chr25	-	1124377	1124588	1124377	1124583	1124676	1124851
1958	"ENSDARG00000070775"	"cyp2x9"	chr25	-	17397170	17397312	17397170	17397272	17397380	17397568
1959	"ENSDARG00000070775"	"cyp2x9"	chr25	-	17399523	17399697	17399523	17399650	17402492	17402653
1960	"ENSDARG00000070775"	"cyp2x9"	chr25	-	17402735	17403201	17402735	17403112	17403388	17403598
1961	"ENSDARG00000070775"	"cyp2x9"	chr25	-	17402772	17403230	17402772	17403112	17403388	17403598
1962	"ENSDARG00000070775"	"cyp2x9"	chr25	-	17402772	17403230	17402772	17403201	17403388	17403598
1963	"ENSDARG00000009941"	"erc1a"	chr25	+	21213047	21213224	21213083	21213224	21211105	21211246
1964	"ENSDARG00000009941"	"erc1a"	chr25	+	21240171	21240273	21240177	21240273	21239752	21239900
1965	"ENSDARG00000009941"	"erc1a"	chr25	+	21246117	21246605	21246468	21246605	21240171	21240273
1966	"ENSDARG00000009941"	"erc1a"	chr25	+	21246117	21246605	21246558	21246605	21240171	21240273
1967	"ENSDARG00000009941"	"erc1a"	chr25	+	21246468	21246605	21246558	21246605	21240171	21240273
1968	"ENSDARG00000010270"	"fezf1"	chr25	+	28274926	28275217	28275084	28275217	28274077	28274212
1969	"ENSDARG00000013752"	"tnni2a.3"	chr25	+	31273648	31273846	31273669	31273846	31273486	31273576
1970	"ENSDARG00000005841"	"tnni2a.2"	chr25	+	31244828	31244957	31244830	31244957	31244708	31244745
1971	"ENSDARG00000045592"	"tnni2a.1"	chr25	+	31232851	31232980	31232875	31232980	31227938	31227975
1972	"ENSDARG00000061345"	"wwp2"	chr25	+	34762969	34763156	34762975	34763156	34762292	34762441
1973	"ENSDARG00000061345"	"wwp2"	chr25	+	34784861	34784943	34784863	34784943	34775763	34775818
1974	"ENSDARG00000061345"	"wwp2"	chr25	+	34797260	34797401	34797264	34797401	34796926	34797060
1975	"ENSDARG00000061345"	"wwp2"	chr25	+	34801355	34801428	34801399	34801428	34799573	34799670
1976	"ENSDARG00000017562"	"banp"	chr25	+	30478895	30479135	30478897	30479135	30472853	30473017
1977	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19259672	19259827	19259687	19259827	19259207	19259293
1978	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19313099	19313223	19313108	19313223	19312527	19312655
1979	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19340138	19340276	19340209	19340276	19318808	19318905
1980	"ENSDARG00000009266"	"uevld"	chr25	-	24192773	24192915	24192773	24192884	24194684	24194848
1981	"ENSDARG00000089892"	"cd44b"	chr25	-	37409749	37409849	37409749	37409828	37412562	37412622
1982	"ENSDARG00000089892"	"cd44b"	chr25	-	37412562	37412622	37412562	37412613	37412955	37413162
1983	"ENSDARG00000045799"	"acanb"	chr25	-	19214177	19214363	19214177	19214360	19214536	19214681
1984	"ENSDARG00000045799"	"acanb"	chr25	-	19218771	19219065	19218771	19219061	19219153	19219281
1985	"ENSDARG00000045638"	"slc13a1"	chr25	+	27925211	27925399	27925306	27925399	27924646	27924783
1986	"ENSDARG00000078992"	"wnk1a"	chr25	-	21119570	21119755	21119570	21119745	21119831	21119930
1987	"ENSDARG00000078992"	"wnk1a"	chr25	-	21119831	21119948	21119831	21119930	21121639	21121836
1988	"ENSDARG00000078992"	"wnk1a"	chr25	-	21127156	21127236	21127156	21127160	21129611	21129734
1989	"ENSDARG00000078992"	"wnk1a"	chr25	-	21129611	21129734	21129611	21129677	21129832	21129916
1990	"ENSDARG00000078992"	"wnk1a"	chr25	-	21140927	21141192	21140927	21141085	21142512	21142733
1991	"ENSDARG00000078992"	"wnk1a"	chr25	-	21142823	21142996	21142823	21142987	21153356	21154510
1992	"ENSDARG00000005274"	"rad52"	chr25	+	21109390	21109645	21109570	21109645	21105957	21106127
1993	"ENSDARG00000037353"	"frs2b"	chr25	-	34730776	34730935	34730776	34730918	34733766	34733953
1994	"ENSDARG00000078600"	"ldlrad3"	chr25	-	37328524	37328659	37328524	37328592	37328737	37328863
1995	"ENSDARG00000078600"	"ldlrad3"	chr25	-	37329143	37329305	37329143	37329290	37331211	37331513
1996	"ENSDARG00000078600"	"ldlrad3"	chr25	-	37329143	37329353	37329143	37329290	37331211	37331513
1997	"ENSDARG00000078600"	"ldlrad3"	chr25	-	37329143	37329353	37329143	37329305	37331211	37331513
1998	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17295602	17295889	17295802	17295889	17293419	17293511
1999	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17304216	17304386	17304219	17304386	17304040	17304138
2000	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17305001	17305159	17305003	17305159	17304216	17304386
2001	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17305001	17305159	17305010	17305159	17304216	17304386
2002	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17305001	17305159	17305012	17305159	17304216	17304386
2003	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17305003	17305159	17305010	17305159	17304216	17304386
2004	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17305003	17305159	17305012	17305159	17304216	17304386
2005	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17305010	17305159	17305012	17305159	17304216	17304386
2006	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17305211	17305296	17305237	17305296	17305010	17305159
2007	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17305211	17305296	17305241	17305296	17305010	17305159
2008	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17305237	17305296	17305241	17305296	17305010	17305159
2009	"ENSDARG00000030621"	"th"	chr25	-	24072955	24073335	24072955	24073159	24074416	24074500
2010	"ENSDARG00000006600"	"lsm14aa"	chr25	+	35898052	35898157	35898076	35898157	35896287	35896470
2011	"ENSDARG00000006600"	"lsm14aa"	chr25	+	35903241	35903280	35903245	35903280	35901223	35901386
2012	"ENSDARG00000006600"	"lsm14aa"	chr25	+	35903357	35903580	35903361	35903580	35903241	35903280
2013	"ENSDARG00000102889"	"sept15"	chr25	-	12864618	12865085	12864618	12865082	12866618	12866711
2014	"ENSDARG00000102889"	"sept15"	chr25	-	12864618	12865088	12864618	12865082	12866618	12866711
2015	"ENSDARG00000102889"	"sept15"	chr25	-	12864618	12865088	12864618	12865085	12866618	12866711
2016	"ENSDARG00000101332"	"uba2"	chr25	-	12811708	12812016	12811708	12812013	12814262	12814402
2017	"ENSDARG00000101332"	"uba2"	chr25	-	12816532	12816746	12816532	12816688	12816840	12816953
2018	"ENSDARG00000101332"	"uba2"	chr25	-	12822809	12822874	12822809	12822869	12822974	12823045
