ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
262	"ENSDARG00000032725"	"rps27a"	chr6	+	6271984	6272230	6271984	6272039	6273051	6273183
263	"ENSDARG00000071395"	"camk2g1"	chr12	-	35361862	35361917	35361871	35361917	35351341	35351417
264	"ENSDARG00000071395"	"camk2g1"	chr12	-	35361862	35361917	35361871	35361917	35354759	35354897
274	"ENSDARG00000086221"	"si:ch211-226h8.4"	chr22	+	25184666	25184948	25184666	25184789	25185038	25185171
281	"ENSDARG00000044524"	"def6b"	chr22	+	983161	983694	983161	983395	985171	985280
285	"ENSDARG00000090560"	"mfap5"	chr16	-	12682409	12682640	12682556	12682640	12677970	12678009
286	"ENSDARG00000055999"	NA	chr21	+	30208132	30208328	30208132	30208324	30210613	30210703
287	"ENSDARG00000018562"	"cope"	chr2	-	9518300	9518456	9518301	9518456	9515628	9515697
289	"ENSDARG00000097173"	"CR388129.1"	chr15	-	40128816	40129076	40128844	40129076	40125408	40125608
293	"ENSDARG00000058345"	"si:dkey-5i3.5"	chr18	+	8907095	8907327	8907095	8907193	8907442	8907574
296	"ENSDARG00000095294"	"si:dkey-200l5.4"	chr10	-	17740757	17740926	17740899	17740926	17740489	17740516
300	"ENSDARG00000045633"	"asb15a"	chr25	-	27842309	27843066	27842597	27843066	27842087	27842180
303	"ENSDARG00000042188"	"ttc38"	chr18	+	10932007	10932185	10932007	10932181	10932572	10932648
307	"ENSDARG00000102730"	"mapk10"	chr21	+	9697683	9697789	9697683	9697761	9712789	9713279
308	"ENSDARG00000006546"	"ak4"	chr6	-	31361479	31361622	31361483	31361622	31359793	31359913
310	"ENSDARG00000026834"	"cdr2l"	chr3	-	59980936	59981476	59981291	59981476	59961317	59961430
316	"ENSDARG00000092257"	"BX510992.1"	chr20	+	18561264	18561320	18561264	18561316	18562122	18562307
323	"ENSDARG00000001804"	"zgc:112148"	chr3	-	56871044	56871984	56871281	56871984	56870264	56870409
327	"ENSDARG00000093950"	"BX530407.2"	chr9	-	32103212	32103478	32103244	32103478	32102979	32103125
359	"ENSDARG00000036144"	"tssc4"	chr7	+	32897738	32898204	32897738	32897761	32898391	32898420
369	"ENSDARG00000077352"	"b4galnt1b"	chr6	+	39238765	39238872	39238765	39238846	39239747	39239770
373	"ENSDARG00000016584"	"rgs7a"	chr17	+	19626478	19626558	19626478	19626554	19631110	19631233
385	"ENSDARG00000045909"	"dynlt1"	chr4	-	390252	390298	390256	390298	389291	389408
387	"ENSDARG00000019732"	"mtch2"	chr7	+	38671655	38671838	38671655	38671707	38671968	38672062
398	"ENSDARG00000012460"	"rassf4a"	chr13	-	30667191	30667423	30667321	30667423	30666685	30666807
400	"ENSDARG00000099850"	"iqsec3a"	chr4	+	26741304	26741372	26741304	26741351	26761841	26763555
401	"ENSDARG00000099850"	"iqsec3a"	chr4	+	26741304	26741372	26741304	26741351	26761858	26766355
414	"ENSDARG00000003270"	"dhps"	chr3	-	13431122	13431383	13431296	13431383	13430506	13430610
421	"ENSDARG00000075752"	"myo18aa"	chr10	-	36985001	36985133	36985005	36985133	36983432	36983583
422	"ENSDARG00000062549"	"acmsd"	chr9	-	23245141	23245241	23245142	23245241	23244291	23244823
423	"ENSDARG00000052361"	"il15"	chr1	-	53248352	53248447	53248378	53248447	53237070	53237199
436	"ENSDARG00000070407"	"abitram"	chr19	+	34742705	34743080	34742705	34742849	34743948	34744078
469	"ENSDARG00000058148"	"dnajc7"	chr3	+	17894401	17894480	17894401	17894476	17896874	17896993
472	"ENSDARG00000041665"	"mkrn1"	chr4	+	12293115	12293344	12293115	12293244	12298266	12298568
474	"ENSDARG00000005561"	"gfm2"	chr5	+	34588926	34589255	34588926	34589104	34590652	34590791
477	"ENSDARG00000023584"	"cdc7"	chr2	-	10871633	10871871	10871807	10871871	10871115	10871321
485	"ENSDARG00000101109"	"cldn15b"	chr5	-	53910242	53910369	53910246	53910369	53908608	53910027
488	"ENSDARG00000095883"	"BX001026.1"	chr16	-	6549059	6549309	6549177	6549309	6512480	6512842
502	"ENSDARG00000069548"	"zgc:162780"	chr9	+	28695212	28696046	28695212	28695426	28696517	28696655
512	"ENSDARG00000069102"	"zgc:112962"	chr8	-	21067437	21067527	21067452	21067527	21054016	21054133
518	"ENSDARG00000057986"	"ints8"	chr19	-	17971798	17971965	17971809	17971965	17951798	17951899
519	"ENSDARG00000000540"	"asdurf"	chr9	-	41089719	41090343	41089895	41090343	41086636	41088294
524	"ENSDARG00000019236"	"gsr"	chr14	-	38869695	38869788	38869699	38869788	38868412	38868482
526	"ENSDARG00000086463"	"klhl13"	chr5	+	37354953	37355043	37354953	37355031	37398337	37398409
527	"ENSDARG00000086463"	"klhl13"	chr5	+	37354953	37355043	37354953	37355031	37406357	37406502
530	"ENSDARG00000040286"	"ubl7b"	chr18	+	50528247	50528525	50528247	50528367	50529498	50529583
541	"ENSDARG00000098290"	"unc80"	chr6	-	16531768	16531999	16531798	16531999	16526802	16526926
543	"ENSDARG00000062101"	"iffo2a"	chr23	+	21405200	21405303	21405200	21405299	21407495	21407653
545	"ENSDARG00000101028"	"fnbp1b"	chr21	+	6349543	6349759	6349543	6349735	6373857	6373967
554	"ENSDARG00000077643"	"lypd6b"	chr9	-	23151180	23152092	23151581	23152092	23146897	23147020
556	"ENSDARG00000063197"	"golga2"	chr5	-	1479602	1479728	1479611	1479728	1471996	1472092
557	"ENSDARG00000063197"	"golga2"	chr5	-	1479602	1479728	1479611	1479728	1476407	1476491
560	"ENSDARG00000098856"	NA	chr12	+	47167398	47167509	47167398	47167503	47184815	47184890
575	"ENSDARG00000005927"	"tbc1d17"	chr3	-	30175212	30175307	30175266	30175307	30174820	30174921
577	"ENSDARG00000100131"	"cdh29"	chr7	+	53154945	53155890	53154945	53155090	53157423	53157599
578	"ENSDARG00000100131"	"cdh29"	chr7	+	53154945	53156152	53154945	53155090	53157423	53157599
579	"ENSDARG00000100131"	"cdh29"	chr7	+	53154945	53156152	53154945	53155890	53157423	53157599
581	"ENSDARG00000067673"	"snapc4"	chr5	-	51197967	51198521	51198152	51198521	51196442	51196581
583	"ENSDARG00000087616"	"maptb"	chr3	-	22190953	22191132	22190971	22191132	22180169	22180808
596	"ENSDARG00000069692"	"col7a1l"	chr4	+	15925927	15925996	15925927	15925991	15926312	15926398
606	"ENSDARG00000069311"	"il15ra"	chr4	+	25566126	25566321	25566126	25566311	25571921	25572008
609	"ENSDARG00000078694"	"phlpp1"	chr2	+	276830	277031	276830	277026	277749	277880
610	"ENSDARG00000059442"	"smtnb"	chr5	-	69297257	69297428	69297347	69297428	69289989	69293324
623	"ENSDARG00000098871"	"gga3b"	chr3	-	6516450	6516672	6516587	6516672	6514944	6515043
629	"ENSDARG00000057075"	"lamtor3"	chr13	-	12484729	12484917	12484882	12484917	12482517	12482651
633	"ENSDARG00000046127"	"tk2"	chr7	-	44603109	44603203	44603113	44603203	44602884	44602958
639	"ENSDARG00000101079"	NA	chr7	+	72483983	72484213	72483983	72484201	72484358	72484501
646	"ENSDARG00000094660"	"si:ch211-218d20.15"	chr9	+	34426103	34426351	34426103	34426222	34428049	34428152
648	"ENSDARG00000099109"	"CU929444.1"	chr7	-	72699220	72699472	72699262	72699472	72691598	72691757
662	"ENSDARG00000034262"	"pld2"	chr5	-	38408991	38409186	38409000	38409186	38408725	38408882
663	"ENSDARG00000034262"	"pld2"	chr5	-	38408991	38409186	38409003	38409186	38408725	38408882
665	"ENSDARG00000043938"	"lrrc57"	chr17	+	12742794	12742980	12742794	12742979	12747400	12747835
684	"ENSDARG00000058232"	"fbrsl1"	chr5	+	17748250	17748334	17748250	17748328	17750397	17750481
685	"ENSDARG00000058232"	"fbrsl1"	chr5	+	17748250	17748334	17748250	17748328	17751039	17751301
714	"ENSDARG00000040184"	"syncrip"	chr20	+	2741336	2741866	2741336	2741724	2743834	2745385
716	"ENSDARG00000013730"	"slc4a4a"	chr5	-	45811307	45811487	45811334	45811487	45808799	45808895
719	"ENSDARG00000011360"	"nfatc2ip"	chr3	-	15486259	15486391	15486283	15486391	15482795	15482907
721	"ENSDARG00000045747"	"cped1"	chr4	+	10655050	10655104	10655050	10655100	10657008	10657191
725	"ENSDARG00000099380"	"rpl13"	chr7	+	67473540	67473597	67473540	67473596	67476289	67477495
731	"ENSDARG00000015310"	"pitpnbl"	chr3	-	15344905	15345000	15344908	15345000	15344519	15344594
744	"ENSDARG00000098826"	"plcl2"	chr16	+	49101665	49101891	49101665	49101869	49152235	49152345
745	"ENSDARG00000090998"	"si:cabz01071911.3"	chr4	-	72287385	72287764	72287557	72287764	72275236	72275356
751	"ENSDARG00000062198"	"pcm1"	chr1	+	16643998	16644145	16643998	16644136	16646168	16646272
764	"ENSDARG00000104200"	"BX901923.2"	chr15	+	17903453	17903579	17903453	17903575	17904507	17904591
774	"ENSDARG00000052215"	"btr02"	chr3	-	50131170	50131889	50131664	50131889	50129196	50129223
797	"ENSDARG00000025397"	"srsf3a"	chr6	-	41082213	41082611	41082217	41082611	41081794	41081830
804	"ENSDARG00000097284"	"si:ch211-261d7.3"	chr16	+	25095482	25096573	25095482	25095797	25097222	25097648
805	"ENSDARG00000097284"	"si:ch211-261d7.3"	chr16	+	25095482	25096573	25095482	25095797	25103831	25104993
814	"ENSDARG00000014517"	"usp5"	chr16	-	11970087	11970273	11970144	11970273	11967983	11968126
818	"ENSDARG00000052390"	"tmed8"	chr17	-	45150208	45150812	45150395	45150812	45148286	45148386
829	"ENSDARG00000055854"	"nr4a3"	chr16	+	27354906	27355078	27354906	27355070	27355991	27356183
833	"ENSDARG00000071375"	"celf5a"	chr22	-	19695986	19696152	19696007	19696152	19671648	19671861
834	"ENSDARG00000071375"	"celf5a"	chr22	-	19695986	19696152	19696007	19696152	19671648	19671864
838	"ENSDARG00000039208"	"nasp"	chr6	-	33913789	33914389	33914261	33914389	33913507	33913572
845	"ENSDARG00000045064"	"ablim1b"	chr12	+	30192451	30192619	30192451	30192610	30196749	30196788
846	"ENSDARG00000115349"	"nat14"	chr16	+	12632427	12633174	12632427	12632681	12636290	12639753
849	"ENSDARG00000102898"	"mtf1"	chr16	+	4133518	4134459	4133518	4133960	4138331	4138830
851	"ENSDARG00000094526"	"ksr2"	chr5	-	12378206	12378292	12378224	12378292	12374886	12374904
872	"ENSDARG00000042670"	"eps15l1a"	chr22	-	15917674	15917880	15917721	15917880	15912252	15912399
873	"ENSDARG00000042670"	"eps15l1a"	chr22	-	15917674	15917880	15917721	15917880	15914870	15914887
893	"ENSDARG00000017525"	"ccnt1"	chr23	+	35659155	35659381	35659155	35659218	35659634	35659798
898	"ENSDARG00000068681"	"crfb1"	chr9	+	19101650	19101768	19101650	19101730	19104481	19104648
902	"ENSDARG00000078767"	"yeats2"	chr2	+	44656772	44656919	44656772	44656907	44663603	44663786
911	"ENSDARG00000056322"	"ldb3a"	chr13	+	22517511	22517638	22517511	22517534	22519712	22519916
913	"ENSDARG00000041853"	"rbm39b"	chr8	-	37249202	37249991	37249587	37249991	37242230	37242283
918	"ENSDARG00000092337"	"CU467861.6"	chr8	-	16612298	16612688	16612654	16612688	16612068	16612097
919	"ENSDARG00000092337"	"CU467861.6"	chr8	-	16612654	16612964	16612923	16612964	16612298	16612329
920	"ENSDARG00000076994"	"adgra2"	chr8	-	38043176	38043304	38043180	38043304	38034074	38034219
927	"ENSDARG00000097416"	"si:ch73-306e8.2"	chr17	+	20617529	20617572	20617529	20617568	20617751	20617790
932	"ENSDARG00000022841"	"ptk2ba"	chr17	-	6132084	6132235	6132088	6132235	6128006	6128053
934	"ENSDARG00000014005"	"lrrc45"	chr12	+	3006250	3006370	3006250	3006362	3010376	3010469
938	"ENSDARG00000117448"	"CABZ01072245.1"	chr11	-	70701	71540	71414	71540	61189	62906
945	"ENSDARG00000091366"	"si:dkey-84k17.2"	chr17	-	33699367	33699507	33699417	33699507	33699160	33699274
956	"ENSDARG00000024877"	"ptgr1"	chr7	-	24381890	24382130	24382005	24382130	24381096	24381156
960	"ENSDARG00000061844"	"si:dkey-38p12.3"	chr12	-	22376160	22376368	22376322	22376368	22375751	22376005
963	"ENSDARG00000060846"	"cabp7b"	chr5	-	32089794	32089946	32089798	32089946	32086447	32086571
966	"ENSDARG00000117371"	"CABZ01118767.1"	chr17	+	636097	636864	636097	636215	637559	637677
970	"ENSDARG00000056647"	"klhl3"	chr14	+	24291322	24291727	24291322	24291485	24292327	24292477
971	"ENSDARG00000037238"	"smad5"	chr14	-	26497898	26498325	26498057	26498325	26477894	26478152
973	"ENSDARG00000089917"	"sh3tc2"	chr14	+	34785443	34786092	34785443	34785555	34786900	34787032
976	"ENSDARG00000075735"	"cxxc5b"	chr14	+	7939215	7940230	7939215	7940222	7964749	7964753
1008	"ENSDARG00000114503"	"phtf2"	chr4	+	44429	44771	44429	44516	44863	44959
1011	"ENSDARG00000094016"	"si:ch211-130h14.4"	chr13	+	4422921	4423051	4422921	4423047	4425017	4425127
1012	"ENSDARG00000094016"	"si:ch211-130h14.4"	chr13	+	4422921	4423051	4422921	4423047	4425020	4425127
1016	"ENSDARG00000077656"	"arfgef3"	chr13	+	2442840	2442925	2442840	2442913	2446149	2446205
1044	"ENSDARG00000004529"	"zgc:173742"	chr18	+	14323378	14323501	14323378	14323493	14329235	14329358
1046	"ENSDARG00000019195"	"vps9d1"	chr18	+	14647381	14647889	14647381	14647444	14647985	14648038
1051	"ENSDARG00000100363"	"dcun1d5"	chr18	-	3542571	3542614	3542579	3542614	3542364	3542463
1054	"ENSDARG00000074955"	"nup98"	chr21	-	40389604	40389783	40389628	40389783	40388362	40388494
1066	"ENSDARG00000074561"	"slc47a3"	chr15	+	26609233	26609307	26609233	26609303	26609524	26609653
1079	"ENSDARG00000052894"	"znf532"	chr21	+	10794888	10797190	10794888	10795087	10799417	10799599
1084	"ENSDARG00000010023"	"CU856539.1"	chr10	-	2505990	2506145	2506017	2506145	2504048	2504251
1092	"ENSDARG00000104478"	"cap2"	chr19	+	46158077	46158260	46158077	46158249	46171943	46172044
1096	"ENSDARG00000011564"	"sfpq"	chr19	+	40027976	40028072	40027976	40028071	40030614	40030811
1104	"ENSDARG00000098288"	"tax1bp1a"	chr19	-	19591949	19592140	19591976	19592140	19590377	19590482
1108	"ENSDARG00000087611"	"FP085398.1"	chr19	+	26828501	26828900	26828501	26828543	26830912	26831454
1129	"ENSDARG00000075713"	"shox2"	chr15	-	2183749	2183842	2183753	2183842	2182690	2182880
1140	"ENSDARG00000076364"	"si:dkey-178k16.1"	chr23	-	11887014	11887179	11887026	11887179	11883558	11883734
1152	"ENSDARG00000010515"	"dvl1a"	chr23	+	29977917	29978033	29977917	29977995	29978083	29978216
1167	"ENSDARG00000069507"	"mettl27"	chr21	-	25799086	25799450	25799321	25799450	25798684	25798777
