ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
262	"ENSDARG00000071395"	"camk2g1"	chr12	-	35361862	35361917	35361871	35361917	35354759	35354897
272	"ENSDARG00000086221"	"si:ch211-226h8.4"	chr22	+	25184666	25184948	25184666	25184789	25185038	25185171
282	"ENSDARG00000090560"	"mfap5"	chr16	-	12682409	12682640	12682556	12682640	12677970	12678009
283	"ENSDARG00000055999"	NA	chr21	+	30208132	30208328	30208132	30208324	30210613	30210703
284	"ENSDARG00000018562"	"cope"	chr2	-	9518300	9518456	9518301	9518456	9515628	9515697
286	"ENSDARG00000097173"	"CR388129.1"	chr15	-	40128816	40129076	40128844	40129076	40125408	40125608
290	"ENSDARG00000058345"	"si:dkey-5i3.5"	chr18	+	8907095	8907327	8907095	8907193	8907442	8907574
293	"ENSDARG00000095294"	"si:dkey-200l5.4"	chr10	-	17740757	17740926	17740899	17740926	17740489	17740516
297	"ENSDARG00000045633"	"asb15a"	chr25	-	27841956	27842180	27842087	27842180	27841413	27841545
298	"ENSDARG00000045633"	"asb15a"	chr25	-	27842309	27843066	27842597	27843066	27842087	27842180
301	"ENSDARG00000042188"	"ttc38"	chr18	+	10932007	10932185	10932007	10932181	10932572	10932648
305	"ENSDARG00000102730"	"mapk10"	chr21	+	9697683	9697789	9697683	9697761	9712789	9713279
306	"ENSDARG00000006546"	"ak4"	chr6	-	31361479	31361622	31361483	31361622	31359793	31359913
313	"ENSDARG00000092257"	"BX510992.1"	chr20	+	18561264	18561320	18561264	18561316	18562122	18562307
319	"ENSDARG00000024017"	"mdga2a"	chr17	+	28533078	28533265	28533078	28533256	28549620	28549776
321	"ENSDARG00000001804"	"zgc:112148"	chr3	-	56871044	56871984	56871281	56871984	56870264	56870409
325	"ENSDARG00000093950"	"BX530407.2"	chr9	-	32103212	32103478	32103244	32103478	32102979	32103125
330	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204818	13205264	13205141	13205264	13204570	13204634
358	"ENSDARG00000036144"	"tssc4"	chr7	+	32897738	32898204	32897738	32897761	32898391	32898420
365	"ENSDARG00000092115"	"eif4a1a"	chr7	-	26515637	26516206	26516073	26516206	26515150	26515319
369	"ENSDARG00000077352"	"b4galnt1b"	chr6	+	39238765	39238872	39238765	39238846	39239747	39239770
373	"ENSDARG00000016584"	"rgs7a"	chr17	+	19626478	19626558	19626478	19626554	19631110	19631233
385	"ENSDARG00000045909"	"dynlt1"	chr4	-	390252	390298	390256	390298	389291	389408
387	"ENSDARG00000019732"	"mtch2"	chr7	+	38671655	38671838	38671655	38671707	38671968	38672062
398	"ENSDARG00000012460"	"rassf4a"	chr13	-	30667191	30667423	30667321	30667423	30666685	30666807
400	"ENSDARG00000099850"	"iqsec3a"	chr4	+	26741304	26741372	26741304	26741351	26761841	26763555
406	"ENSDARG00000052649"	"ube2ia"	chr3	+	45369956	45370251	45369956	45370029	45372414	45372494
414	"ENSDARG00000003270"	"dhps"	chr3	-	13431122	13431383	13431296	13431383	13430506	13430610
421	"ENSDARG00000062549"	"acmsd"	chr9	-	23245141	23245241	23245142	23245241	23244291	23244823
422	"ENSDARG00000052361"	"il15"	chr1	-	53248352	53248447	53248378	53248447	53237070	53237199
428	"ENSDARG00000103682"	"si:dkey-23i12.5"	chr7	+	25044623	25044892	25044623	25044669	25045321	25045370
432	"ENSDARG00000075759"	"samd4a"	chr17	+	15086377	15086494	15086377	15086487	15088253	15088336
437	"ENSDARG00000070407"	"abitram"	chr19	+	34742705	34743080	34742705	34742849	34743948	34744078
438	"ENSDARG00000075883"	"bub3"	chr12	-	49148677	49149061	49148909	49149061	49148391	49148569
471	"ENSDARG00000058148"	"dnajc7"	chr3	+	17894401	17894480	17894401	17894476	17896874	17896993
474	"ENSDARG00000041665"	"mkrn1"	chr4	+	12293115	12293344	12293115	12293244	12298266	12298568
476	"ENSDARG00000005561"	"gfm2"	chr5	+	34588926	34589255	34588926	34589104	34590652	34590791
479	"ENSDARG00000023584"	"cdc7"	chr2	-	10871633	10871871	10871807	10871871	10871115	10871321
487	"ENSDARG00000101109"	"cldn15b"	chr5	-	53910242	53910369	53910246	53910369	53908608	53910027
503	"ENSDARG00000069548"	"zgc:162780"	chr9	+	28695212	28696046	28695212	28695426	28696517	28696655
509	"ENSDARG00000076404"	"mctp1a"	chr5	-	50519939	50520063	50519943	50520063	50502069	50502122
519	"ENSDARG00000057986"	"ints8"	chr19	-	17971798	17971965	17971809	17971965	17951798	17951899
520	"ENSDARG00000000540"	"asdurf"	chr9	-	41089719	41090343	41089895	41090343	41086636	41088294
525	"ENSDARG00000019236"	"gsr"	chr14	-	38869695	38869788	38869699	38869788	38868412	38868482
527	"ENSDARG00000086463"	"klhl13"	chr5	+	37354953	37355043	37354953	37355031	37398337	37398409
528	"ENSDARG00000086463"	"klhl13"	chr5	+	37354953	37355043	37354953	37355031	37406357	37406502
531	"ENSDARG00000040286"	"ubl7b"	chr18	+	50528247	50528525	50528247	50528367	50529498	50529583
542	"ENSDARG00000098290"	"unc80"	chr6	-	16531768	16531999	16531798	16531999	16526802	16526926
545	"ENSDARG00000101028"	"fnbp1b"	chr21	+	6349543	6349759	6349543	6349735	6373857	6373967
554	"ENSDARG00000077643"	"lypd6b"	chr9	-	23151180	23152092	23151581	23152092	23146897	23147020
556	"ENSDARG00000063197"	"golga2"	chr5	-	1479602	1479728	1479611	1479728	1471996	1472092
557	"ENSDARG00000063197"	"golga2"	chr5	-	1479602	1479728	1479611	1479728	1476407	1476491
560	"ENSDARG00000098856"	NA	chr12	+	47167398	47167509	47167398	47167503	47184815	47184890
576	"ENSDARG00000100131"	"cdh29"	chr7	+	53154945	53155890	53154945	53155090	53157423	53157599
577	"ENSDARG00000100131"	"cdh29"	chr7	+	53154945	53156152	53154945	53155090	53157423	53157599
578	"ENSDARG00000100131"	"cdh29"	chr7	+	53154945	53156152	53154945	53155890	53157423	53157599
580	"ENSDARG00000067673"	"snapc4"	chr5	-	51197967	51198521	51198152	51198521	51196442	51196581
582	"ENSDARG00000087616"	"maptb"	chr3	-	22190953	22191132	22190971	22191132	22180169	22180808
595	"ENSDARG00000069692"	"col7a1l"	chr4	+	15925927	15925996	15925927	15925991	15926312	15926398
605	"ENSDARG00000069311"	"il15ra"	chr4	+	25566126	25566321	25566126	25566311	25571921	25572008
608	"ENSDARG00000078694"	"phlpp1"	chr2	+	276830	277031	276830	277026	277749	277880
609	"ENSDARG00000059442"	"smtnb"	chr5	-	69297257	69297428	69297347	69297428	69289989	69293324
619	"ENSDARG00000063054"	"shank3b"	chr4	-	9560423	9560515	9560434	9560515	9559627	9559669
623	"ENSDARG00000098871"	"gga3b"	chr3	-	6516450	6516672	6516587	6516672	6514944	6515043
632	"ENSDARG00000046127"	"tk2"	chr7	-	44603109	44603203	44603113	44603203	44602884	44602958
638	"ENSDARG00000101079"	NA	chr7	+	72483983	72484213	72483983	72484201	72484358	72484501
646	"ENSDARG00000099109"	"CU929444.1"	chr7	-	72699220	72699472	72699262	72699472	72691598	72691757
647	"ENSDARG00000030781"	"acads"	chr10	-	44011673	44011827	44011677	44011827	44011038	44011123
655	"ENSDARG00000023878"	"stk24b"	chr6	+	12538938	12539124	12538938	12539123	12540463	12540609
662	"ENSDARG00000034262"	"pld2"	chr5	-	38408991	38409186	38409000	38409186	38408725	38408882
663	"ENSDARG00000034262"	"pld2"	chr5	-	38408991	38409186	38409003	38409186	38408725	38408882
669	"ENSDARG00000010785"	"thbs1b"	chr20	-	29051349	29052391	29051536	29052391	29050077	29050637
684	"ENSDARG00000058232"	"fbrsl1"	chr5	+	17748250	17748334	17748250	17748328	17750397	17750481
685	"ENSDARG00000058232"	"fbrsl1"	chr5	+	17748250	17748334	17748250	17748328	17751039	17751301
714	"ENSDARG00000040184"	"syncrip"	chr20	+	2741336	2741866	2741336	2741724	2743834	2745385
718	"ENSDARG00000011360"	"nfatc2ip"	chr3	-	15486259	15486391	15486283	15486391	15480709	15480793
719	"ENSDARG00000011360"	"nfatc2ip"	chr3	-	15486259	15486391	15486283	15486391	15482795	15482907
721	"ENSDARG00000045747"	"cped1"	chr4	+	10655050	10655104	10655050	10655100	10657008	10657191
725	"ENSDARG00000099380"	"rpl13"	chr7	+	67473540	67473597	67473540	67473596	67476289	67477495
731	"ENSDARG00000015310"	"pitpnbl"	chr3	-	15344905	15345000	15344908	15345000	15344519	15344594
744	"ENSDARG00000098826"	"plcl2"	chr16	+	49101665	49101891	49101665	49101869	49152235	49152345
745	"ENSDARG00000090998"	"si:cabz01071911.3"	chr4	-	72287385	72287764	72287557	72287764	72275236	72275356
751	"ENSDARG00000062198"	"pcm1"	chr1	+	16634014	16634287	16634014	16634261	16634368	16634514
752	"ENSDARG00000062198"	"pcm1"	chr1	+	16643998	16644145	16643998	16644136	16646168	16646272
765	"ENSDARG00000104200"	"BX901923.2"	chr15	+	17903453	17903579	17903453	17903575	17904507	17904591
775	"ENSDARG00000052215"	"btr02"	chr3	-	50131170	50131889	50131664	50131889	50129196	50129223
788	"ENSDARG00000022996"	"setx"	chr21	+	3956307	3956481	3956307	3956455	3956571	3956788
799	"ENSDARG00000025397"	"srsf3a"	chr6	-	41082213	41082611	41082217	41082611	41081794	41081830
806	"ENSDARG00000097284"	"si:ch211-261d7.3"	chr16	+	25095482	25096573	25095482	25095797	25097222	25097648
807	"ENSDARG00000097284"	"si:ch211-261d7.3"	chr16	+	25095482	25096573	25095482	25095797	25103831	25104993
819	"ENSDARG00000052390"	"tmed8"	chr17	-	45150208	45150812	45150395	45150812	45148286	45148386
820	"ENSDARG00000052390"	"tmed8"	chr17	-	45150395	45150812	45150721	45150812	45150208	45150317
834	"ENSDARG00000071375"	"celf5a"	chr22	-	19695986	19696152	19696007	19696152	19671648	19671861
835	"ENSDARG00000071375"	"celf5a"	chr22	-	19695986	19696152	19696007	19696152	19671648	19671864
839	"ENSDARG00000039208"	"nasp"	chr6	-	33913789	33914389	33914261	33914389	33913507	33913572
846	"ENSDARG00000045064"	"ablim1b"	chr12	+	30192451	30192619	30192451	30192610	30196749	30196788
847	"ENSDARG00000115349"	"nat14"	chr16	+	12632427	12633174	12632427	12632681	12636290	12639753
850	"ENSDARG00000102898"	"mtf1"	chr16	+	4133518	4134459	4133518	4133960	4138331	4138830
852	"ENSDARG00000094526"	"ksr2"	chr5	-	12378206	12378292	12378224	12378292	12374886	12374904
856	"ENSDARG00000008119"	"si:ch211-195d17.2"	chr20	-	29678912	29679068	29678919	29679068	29678709	29678828
874	"ENSDARG00000042670"	"eps15l1a"	chr22	-	15917674	15917880	15917721	15917880	15912252	15912399
875	"ENSDARG00000042670"	"eps15l1a"	chr22	-	15917674	15917880	15917721	15917880	15914870	15914887
895	"ENSDARG00000017525"	"ccnt1"	chr23	+	35659155	35659381	35659155	35659218	35659634	35659798
900	"ENSDARG00000068681"	"crfb1"	chr9	+	19101650	19101768	19101650	19101730	19104481	19104648
904	"ENSDARG00000078767"	"yeats2"	chr2	+	44656772	44656919	44656772	44656907	44663603	44663786
913	"ENSDARG00000056322"	"ldb3a"	chr13	+	22517511	22517638	22517511	22517534	22519712	22519916
914	"ENSDARG00000056322"	"ldb3a"	chr13	+	22517511	22517638	22517511	22517534	22522700	22522867
916	"ENSDARG00000041853"	"rbm39b"	chr8	-	37249202	37249991	37249587	37249991	37242230	37242283
921	"ENSDARG00000092337"	"CU467861.6"	chr8	-	16612298	16612688	16612654	16612688	16612068	16612097
922	"ENSDARG00000092337"	"CU467861.6"	chr8	-	16612654	16612964	16612923	16612964	16612298	16612329
929	"ENSDARG00000097416"	"si:ch73-306e8.2"	chr17	+	20617529	20617572	20617529	20617568	20617751	20617790
938	"ENSDARG00000117448"	"CABZ01072245.1"	chr11	-	70701	71540	71414	71540	61189	62906
955	"ENSDARG00000024877"	"ptgr1"	chr7	-	24381890	24382130	24382005	24382130	24381096	24381156
959	"ENSDARG00000061844"	"si:dkey-38p12.3"	chr12	-	22376160	22376368	22376322	22376368	22375751	22376005
962	"ENSDARG00000060846"	"cabp7b"	chr5	-	32089794	32089946	32089798	32089946	32086447	32086571
968	"ENSDARG00000037238"	"smad5"	chr14	-	26497898	26498325	26498057	26498325	26477894	26478152
970	"ENSDARG00000089917"	"sh3tc2"	chr14	+	34785443	34786092	34785443	34785555	34786900	34787032
973	"ENSDARG00000075735"	"cxxc5b"	chr14	+	7939215	7940230	7939215	7940222	7964749	7964753
1005	"ENSDARG00000114503"	"phtf2"	chr4	+	44429	44771	44429	44516	44863	44959
1008	"ENSDARG00000094016"	"si:ch211-130h14.4"	chr13	+	4422921	4423051	4422921	4423047	4425020	4425127
1012	"ENSDARG00000077656"	"arfgef3"	chr13	+	2442840	2442925	2442840	2442913	2446149	2446205
1019	"ENSDARG00000075245"	"wdr11"	chr13	+	2824470	2824552	2824470	2824550	2826022	2826220
1041	"ENSDARG00000004529"	"zgc:173742"	chr18	+	14323378	14323501	14323378	14323493	14329235	14329358
1043	"ENSDARG00000019195"	"vps9d1"	chr18	+	14647381	14647889	14647381	14647444	14647985	14648038
1048	"ENSDARG00000100363"	"dcun1d5"	chr18	-	3542571	3542614	3542579	3542614	3542364	3542463
1051	"ENSDARG00000074955"	"nup98"	chr21	-	40389604	40389783	40389628	40389783	40388362	40388494
1063	"ENSDARG00000074561"	"slc47a3"	chr15	+	26609233	26609307	26609233	26609303	26609524	26609653
1073	"ENSDARG00000113315"	"zgc:153932"	chr12	-	46112344	46112892	46112608	46112892	46112217	46112244
1077	"ENSDARG00000052894"	"znf532"	chr21	+	10794888	10797190	10794888	10795087	10799417	10799599
1082	"ENSDARG00000010023"	"CU856539.1"	chr10	-	2505990	2506145	2506017	2506145	2504048	2504251
1084	"ENSDARG00000004866"	"mindy1"	chr19	+	7455940	7456943	7455940	7456197	7461176	7461234
1091	"ENSDARG00000104478"	"cap2"	chr19	+	46158077	46158260	46158077	46158249	46171943	46172044
1123	"ENSDARG00000044694"	"fybb"	chr21	+	19857603	19857661	19857603	19857644	19858185	19858232
1126	"ENSDARG00000075713"	"shox2"	chr15	-	2183749	2183842	2183753	2183842	2182539	2182911
1127	"ENSDARG00000075713"	"shox2"	chr15	-	2183749	2183842	2183753	2183842	2182690	2182880
1146	"ENSDARG00000093182"	"eif2ak1"	chr12	-	17593524	17593608	17593528	17593608	17593141	17593371
1150	"ENSDARG00000010515"	"dvl1a"	chr23	+	29977917	29978033	29977917	29977995	29978083	29978216
1165	"ENSDARG00000069507"	"mettl27"	chr21	-	25799086	25799450	25799321	25799450	25798684	25798777
