ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37454315	37454409	37454627	37454792	37453996	37454178	37455015	37455089	16	23,19,16,1,5,8	15,28,33,14,19,17	9,12,13,4,9,5	10,10,25,14,14,20	243	314	0.729069056775	1.0	0.665,0.467,0.385,0.084,0.254,0.378	0.538,0.608,0.402,0.27,0.454,0.244	-0.047
17	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37457464	37457569	37457826	37457942	37457288	37457348	37458060	37458190	17	21,25,23,10,12,12	6,10,4,2,6,3	19,11,31,11,17,24	4,1,6,4,3,1	254	265	0.0521476948536	0.823857491149	0.785,0.723,0.857,0.839,0.676,0.807	0.832,0.92,0.844,0.742,0.855,0.962	-0.078
18	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37458060	37458190	37458430	37458527	37457826	37457942	37458600	37458676	18	6,11,8,4,6,2	9,8,0,2,2,0	5,2,9,7,4,1	1,1,4,2,0,2	279	246	0.33608640803	1.0	0.37,0.548,1.0,0.638,0.726,1.0	0.815,0.638,0.665,0.755,1.0,0.306	0.017
19	"ENSDARG00000009941"	"erc1a"	chr25	+	21194354	21194732	21197687	21197762	21180613	21181462	21202330	21202486	19	55,100,65,55,74,70	10,22,21,10,20,19	53,67,101,89,125,121	11,22,18,10,18,38	527	224	0.411024067766	1.0	0.7,0.659,0.568,0.7,0.611,0.61	0.672,0.564,0.705,0.791,0.747,0.575	-0.034
20	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19322560	19322668	19325293	19325356	19318808	19318905	19340138	19340276	20	11,79,31,30,60,55	12,14,12,9,14,4	44,38,56,29,79,61	15,14,14,16,9,13	257	212	0.924763645864	1.0	0.431,0.823,0.681,0.733,0.78,0.919	0.708,0.691,0.767,0.599,0.879,0.795	-0.012
21	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19322560	19322668	19340138	19340276	19318808	19318905	19341375	19341486	21	9,52,18,22,39,30	58,72,56,47,55,72	28,18,37,10,44,42	51,52,62,43,88,92	257	287	0.900467805827	1.0	0.148,0.446,0.264,0.343,0.442,0.318	0.38,0.279,0.4,0.206,0.358,0.338	0.0
24	"ENSDARG00000076899"	"slc2a13b"	chr25	+	35666733	35667177	35668490	35668650	35663932	35664911	35669972	35670178	24	23,37,45,25,32,37	11,20,13,15,11,12	28,39,54,24,45,39	5,10,37,12,12,17	593	309	0.693101098212	1.0	0.521,0.491,0.643,0.465,0.603,0.616	0.745,0.67,0.432,0.51,0.661,0.545	-0.037
25	"ENSDARG00000020718"	"slc25a22a"	chr25	-	4465344	4465499	4467553	4467701	4463285	4463361	4469397	4469458	25	21,35,23,15,42,33	23,38,33,8,42,32	42,37,44,34,51,45	37,32,39,36,39,56	297	304	0.620763451271	1.0	0.483,0.485,0.416,0.657,0.506,0.514	0.537,0.542,0.536,0.492,0.572,0.451	-0.012
26	"ENSDARG00000015709"	"hsd17b12a"	chr25	+	30220326	30220391	30220473	30220518	30219093	30219201	30220914	30220949	26	45,87,65,48,74,74	36,52,48,34,37,51	39,60,91,35,101,93	31,47,56,26,47,67	214	194	0.977708274637	1.0	0.531,0.603,0.551,0.561,0.645,0.568	0.533,0.536,0.596,0.55,0.661,0.557	0.004
27	"ENSDARG00000096922"	"CR376745.1"	chr25	+	30178939	30179035	30182513	30182654	30173115	30173671	30192071	30192167	27	21,41,28,18,43,23	46,75,41,52,58,56	15,44,30,46,42,37	45,70,77,56,118,81	245	290	0.627904695646	1.0	0.351,0.393,0.447,0.291,0.467,0.327	0.283,0.427,0.316,0.493,0.296,0.351	0.018
28	"ENSDARG00000061282"	"glg1a"	chr25	-	37221383	37221547	37222025	37222132	37219995	37220058	37223286	37223407	28	124,177,154,132,148,166	41,77,40,41,58,48	108,135,176,170,203,160	49,70,80,54,89,77	256	313	0.0102989611196	0.377816876528	0.787,0.738,0.825,0.797,0.757,0.809	0.729,0.702,0.729,0.794,0.736,0.718	0.051
29	"ENSDARG00000009299"	"dusp8a"	chr25	-	23015607	23015746	23030310	23030665	22982691	22982858	23052425	23052707	29	68,85,90,46,78,77	44,41,45,30,37,45	70,70,108,68,100,88	20,49,67,21,68,38	504	288	0.524259172572	1.0	0.469,0.542,0.533,0.467,0.546,0.494	0.667,0.449,0.479,0.649,0.457,0.57	-0.037
30	"ENSDARG00000075100"	"neo1b"	chr25	+	3005931	3006024	3007561	3007708	3001179	3001388	3008045	3008297	30	12,18,13,2,11,27	11,11,12,9,13,7	10,12,28,19,24,21	10,12,33,9,22,12	242	296	0.975010461743	1.0	0.572,0.667,0.57,0.214,0.509,0.825	0.55,0.55,0.509,0.721,0.572,0.682	-0.038
31	"ENSDARG00000103878"	"anpepb"	chr25	+	10825827	10825968	10826834	10826916	10825573	10825741	10827258	10827771	31	275,372,239,147,328,284	153,225,157,85,204,171	295,221,387,313,334,419	171,131,197,189,192,254	290	231	0.562029408174	1.0	0.589,0.568,0.548,0.579,0.562,0.57	0.579,0.573,0.61,0.569,0.581,0.568	-0.011
32	"ENSDARG00000018681"	"saal1"	chr25	-	8183651	8183824	8186533	8186704	8180904	8180997	8188464	8188547	32	10,26,21,15,19,12	23,34,23,33,34,17	13,15,18,9,15,22	20,18,15,7,16,21	320	322	0.0547359864014	0.843846457022	0.304,0.435,0.479,0.314,0.36,0.415	0.395,0.456,0.547,0.564,0.485,0.513	-0.109
33	"ENSDARG00000018061"	"neil1"	chr25	-	26830496	26830616	26831697	26832174	26830063	26830166	26833053	26833100	33	67,106,99,53,114,88	29,26,30,19,40,52	112,82,141,84,154,133	37,18,57,35,87,54	626	269	0.742170932695	1.0	0.498,0.637,0.586,0.545,0.55,0.421	0.565,0.662,0.515,0.508,0.432,0.514	0.007
34	"ENSDARG00000089207"	"ankrd27"	chr25	+	36414543	36414700	36416416	36416574	36414341	36414452	36417585	36417645	34	30,21,27,18,19,24	13,21,18,12,25,19	12,22,20,9,37,17	18,17,19,24,21,31	306	307	0.113017950733	1.0	0.698,0.501,0.601,0.601,0.433,0.559	0.401,0.565,0.514,0.273,0.639,0.355	0.108
35	"ENSDARG00000089207"	"ankrd27"	chr25	+	36417721	36417775	36418040	36418157	36417585	36417645	36418739	36418816	35	3,6,6,8,4,3	5,5,4,4,4,3	2,0,5,6,4,6	3,2,10,4,5,10	203	266	0.158481810991	1.0	0.44,0.611,0.663,0.724,0.567,0.567	0.466,0.0,0.396,0.663,0.512,0.44	0.183
36	"ENSDARG00000020395"	"mical2b"	chr25	+	16251462	16251591	16253983	16254076	16248923	16249055	16255620	16255731	36	7,7,7,3,6,5	13,5,14,2,1,1	7,9,10,1,16,25	5,5,14,6,6,4	278	242	0.744136975569	1.0	0.319,0.549,0.303,0.566,0.839,0.813	0.549,0.61,0.383,0.127,0.699,0.845	0.029
37	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7857438	7857543	7850434	7850634	7857928	7857997	37	6,14,16,9,9,8	8,11,5,10,7,8	6,7,16,2,12,8	13,12,20,14,12,12	254	254	0.0157250034121	0.47293630834	0.429,0.56,0.762,0.474,0.563,0.5	0.316,0.368,0.444,0.125,0.5,0.4	0.189
38	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7858077	7858109	7850434	7850634	7860976	7861026	38	6,12,13,7,9,8	8,8,7,8,5,1	5,6,16,3,12,8	4,5,7,2,12,4	254	181	0.91775253659	1.0	0.348,0.517,0.57,0.384,0.562,0.851	0.471,0.461,0.62,0.517,0.416,0.588	0.027
39	"ENSDARG00000079917"	"rassf7a"	chr25	+	25487635	25487784	25488072	25488935	25453220	25453653	25490862	25491034	39	2,3,6,3,8,8	124,135,104,111,131,160	2,8,6,4,4,7	113,151,246,98,157,157	298	1012	0.652485438119	1.0	0.052,0.07,0.164,0.084,0.172,0.145	0.057,0.152,0.076,0.122,0.08,0.132	0.011
40	"ENSDARG00000012603"	"eif3ja"	chr25	-	31905464	31905556	31906800	31906858	31904755	31905055	31907328	31907603	40	35,79,61,39,56,47	94,142,140,58,124,115	51,43,61,49,82,78	121,103,115,99,163,129	207	241	0.653046902317	1.0	0.302,0.393,0.337,0.439,0.345,0.322	0.329,0.327,0.382,0.366,0.369,0.413	-0.008
41	"ENSDARG00000012603"	"eif3ja"	chr25	-	31905464	31905556	31906800	31906858	31904937	31905052	31907328	31907417	41	35,68,61,30,53,47	3,5,1,3,2,5	48,39,56,46,82,66	6,6,1,2,6,3	207	241	0.693995231604	1.0	0.931,0.941,0.986,0.921,0.969,0.916	0.903,0.883,0.985,0.964,0.941,0.962	0.004
42	"ENSDARG00000012603"	"eif3ja"	chr25	-	31906800	31906858	31907328	31907417	31905464	31905556	31907554	31907590	42	4,2,2,0,5,1	58,125,99,74,104,103	0,1,0,0,12,3	94,125,123,99,110,137	238	207	0.86565099527	1.0	0.057,0.014,0.017,0.0,0.04,0.008	0.0,0.007,0.0,0.0,0.087,0.019	0.004
43	"ENSDARG00000062204"	"sigirr"	chr25	+	22115812	22116017	22126995	22127123	22107642	22107796	22132220	22132361	43	21,25,12,7,11,15	3,6,3,1,14,22	10,9,11,15,13,15	2,2,4,4,24,1	354	277	0.62525150406	1.0	0.846,0.765,0.758,0.846,0.381,0.348	0.796,0.779,0.683,0.746,0.298,0.921	-0.046
44	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16020732	16020793	16022409	16022548	16016611	16016679	16027781	16027917	44	13,11,9,8,8,14	40,48,30,25,54,39	2,7,13,2,21,13	22,35,52,26,47,35	210	288	0.708885447116	1.0	0.308,0.239,0.291,0.305,0.169,0.33	0.111,0.215,0.255,0.095,0.38,0.337	0.042
45	"ENSDARG00000023694"	"spon1b"	chr25	+	15770994	15771135	15774997	15775073	15769157	15769359	15779123	15779309	45	39,52,45,26,62,55	31,52,45,23,36,55	40,54,90,50,87,54	14,44,48,43,51,40	290	225	0.0625890600814	0.903416573013	0.494,0.437,0.437,0.467,0.572,0.437	0.689,0.488,0.593,0.474,0.57,0.512	-0.08
46	"ENSDARG00000023694"	"spon1b"	chr25	+	15774997	15775073	15779123	15779309	15770994	15771135	15787356	15787527	46	40,40,23,25,41,40	97,102,99,61,105,146	32,37,65,27,53,49	73,88,167,95,149,131	225	335	0.51289717051	1.0	0.38,0.369,0.257,0.379,0.368,0.29	0.395,0.385,0.367,0.297,0.346,0.358	-0.018
47	"ENSDARG00000040427"	"acot19"	chr25	-	31719177	31719258	31727717	31727837	31718910	31719052	31731524	31731694	47	7,9,7,14,8,4	3,5,2,9,13,12	4,2,13,11,3,5	1,1,17,13,8,8	269	230	0.390747078376	1.0	0.666,0.606,0.75,0.571,0.345,0.222	0.774,0.631,0.395,0.42,0.243,0.348	0.058
48	"ENSDARG00000073905"	"vwa5a"	chr25	+	259073	259106	259249	259291	258882	258912	259432	259519	48	1,1,0,0,1,0	17,28,19,12,21,12	0,0,3,0,0,0	14,10,18,20,25,11	182	191	1	1.0	0.058,0.036,0.0,0.0,0.048,0.0	0.0,0.0,0.149,0.0,0.0,0.0	-0.001
49	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15438637	15438798	15440826	15440862	15434437	15434609	15450741	15450929	49	71,105,61,47,60,78	18,9,16,12,20,17	70,68,111,59,117,91	4,19,24,14,25,27	310	185	0.880593086932	1.0	0.702,0.874,0.695,0.7,0.642,0.732	0.913,0.681,0.734,0.716,0.736,0.668	-0.017
50	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3310340	3310465	3312202	3312330	3307053	3307203	3314065	3314245	50	1689,2671,2057,1671,2238,1996	2154,3296,2397,1817,2830,2786	1776,2043,3254,2007,3280,2943	2139,2594,3485,2638,3454,3384	274	277	0.394315929323	1.0	0.442,0.45,0.465,0.482,0.444,0.42	0.456,0.443,0.486,0.435,0.49,0.468	-0.013
51	"ENSDARG00000070971"	"furinb"	chr25	-	8805620	8805709	8832728	8832805	8803225	8803398	8834958	8835087	51	21,29,23,18,46,20	28,56,33,43,67,25	24,26,29,15,28,53	27,45,57,23,46,70	226	238	0.789620557033	1.0	0.441,0.353,0.423,0.306,0.42,0.457	0.483,0.378,0.349,0.407,0.391,0.444	-0.009
52	"ENSDARG00000089663"	"lsm3"	chr22	-	31668030	31668126	31671866	31671977	31660963	31662010	31672170	31672566	52	14,7,7,7,9,18	83,121,132,72,120,120	7,9,10,6,8,6	78,114,171,117,146,164	260	245	0.0158642064024	0.474938793333	0.137,0.052,0.048,0.084,0.066,0.124	0.078,0.069,0.052,0.046,0.049,0.033	0.031
53	"ENSDARG00000099999"	"tcf3b"	chr22	-	20337050	20337123	20338210	20338307	20331566	20331628	20341667	20342260	53	36,49,43,25,40,45	28,43,22,28,35,41	24,29,63,28,64,63	29,29,39,28,46,21	246	222	0.570557470095	1.0	0.537,0.507,0.638,0.446,0.508,0.498	0.428,0.474,0.593,0.474,0.557,0.73	-0.02
55	"ENSDARG00000053973"	"fetub"	chr22	+	37891973	37892140	37894950	37895037	37891398	37891486	37897709	37900135	55	3159,6528,4160,2783,6338,5717	1165,2558,1703,1141,2443,2187	4212,5691,4937,6110,7725,6722	1538,2276,1866,2115,2846,2611	316	236	0.461549630858	1.0	0.669,0.656,0.646,0.646,0.66,0.661	0.672,0.651,0.664,0.683,0.67,0.658	-0.01
57	"ENSDARG00000019998"	"slc30a7"	chr22	-	16150431	16150519	16151119	16151233	16150212	16150342	16153963	16154065	57	36,68,60,28,62,40	19,34,31,20,36,29	44,51,83,50,55,61	18,27,29,27,27,32	263	237	0.154765417242	1.0	0.631,0.643,0.636,0.558,0.608,0.554	0.688,0.63,0.721,0.625,0.647,0.632	-0.052
58	"ENSDARG00000042484"	"tle2a"	chr22	+	21624674	21624835	21641194	21641258	21618120	21618744	21644598	21644643	58	66,74,52,46,75,72	29,45,15,15,43,43	49,94,103,59,104,68	25,45,62,28,29,35	310	213	0.91594171221	1.0	0.61,0.53,0.704,0.678,0.545,0.535	0.574,0.589,0.533,0.591,0.711,0.572	0.005
59	"ENSDARG00000068478"	"gpx4a"	chr22	-	17590189	17590214	17591595	17591747	17590004	17590064	17594404	17594499	59	60,82,71,90,92,81	109,147,93,117,130,130	63,73,108,55,156,116	109,113,175,104,207,162	301	174	0.932444504964	1.0	0.241,0.244,0.306,0.308,0.29,0.265	0.25,0.272,0.263,0.234,0.303,0.293	0.007
60	"ENSDARG00000103760"	"cfhl2"	chr22	-	23737927	23738095	23745056	23745236	23734803	23734980	23745586	23745742	60	65,44,67,45,48,95	68,49,76,50,94,104	40,54,59,36,58,60	38,85,60,41,93,50	329	317	0.819119811283	1.0	0.479,0.464,0.459,0.464,0.33,0.468	0.504,0.38,0.487,0.458,0.375,0.536	-0.013
61	"ENSDARG00000088227"	"tmem163b"	chr22	-	12106920	12107032	12122104	12122201	12100424	12100568	12130222	12130314	61	17,10,17,3,15,10	24,28,31,4,18,36	11,12,16,15,24,19	15,23,23,14,23,34	246	261	0.13238500215	1.0	0.429,0.275,0.368,0.443,0.469,0.228	0.438,0.356,0.425,0.532,0.525,0.372	-0.073
62	"ENSDARG00000099446"	"slit1b"	chr22	-	34851220	34851375	34854708	34854839	34849021	34849328	34859655	34859878	62	24,23,26,14,30,29	19,29,20,28,17,30	10,17,44,22,41,30	19,29,49,14,46,32	280	304	0.449858702618	1.0	0.578,0.463,0.585,0.352,0.657,0.512	0.364,0.389,0.494,0.63,0.492,0.504	0.046
63	"ENSDARG00000002365"	"cers5"	chr22	-	5765427	5765556	5770558	5770651	5763783	5763890	5771110	5771161	63	39,19,14,25,21,23	35,45,21,35,34,34	5,22,43,13,15,38	31,32,49,17,51,49	242	278	0.34312554219	1.0	0.561,0.327,0.434,0.451,0.415,0.437	0.156,0.441,0.502,0.468,0.253,0.471	0.056
64	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984719	18966189	18966613	18997730	18997877	64	12,21,19,22,14,23	33,52,28,42,52,59	13,17,14,23,39,14	29,38,47,41,65,52	311	368	0.875297865283	1.0	0.301,0.323,0.445,0.383,0.242,0.316	0.347,0.346,0.261,0.399,0.415,0.242	0.0
65	"ENSDARG00000018524"	"midn"	chr22	-	18743912	18744000	18745990	18746222	18743755	18743818	18749250	18749313	65	78,89,63,65,64,69	73,89,92,66,81,70	54,58,110,35,104,78	66,52,92,61,94,93	381	237	0.822102021394	1.0	0.399,0.383,0.299,0.38,0.33,0.38	0.337,0.41,0.427,0.263,0.408,0.343	-0.003
66	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022677	21022739	21032123	21032196	21010609	21010694	21046598	21046654	66	73,59,61,29,58,54	43,62,35,42,42,34	69,75,90,71,45,58	68,47,58,44,45,69	222	211	0.802618552573	1.0	0.617,0.475,0.624,0.396,0.568,0.602	0.491,0.603,0.596,0.605,0.487,0.444	0.009
68	"ENSDARG00000061692"	"yjefn3"	chr22	+	18459104	18459215	18461943	18462057	18446672	18446781	18462175	18462326	68	30,48,40,33,50,37	36,47,35,33,56,42	37,33,68,42,58,51	16,35,65,46,68,57	260	263	0.607988726968	1.0	0.457,0.508,0.536,0.503,0.475,0.471	0.701,0.488,0.514,0.48,0.463,0.475	-0.028
69	"ENSDARG00000056966"	"nek7"	chr22	-	23140682	23140777	23153162	23153270	23115143	23115257	23158967	23159076	69	34,55,42,17,48,27	26,47,32,18,36,37	37,25,56,31,73,35	25,36,39,33,43,48	257	244	0.939546224883	1.0	0.554,0.526,0.555,0.473,0.559,0.409	0.584,0.397,0.577,0.471,0.617,0.409	0.004
70	"ENSDARG00000056966"	"nek7"	chr22	-	23163790	23163901	23170354	23170417	23158967	23159076	23177718	23177850	70	11,18,12,7,19,17	32,48,22,10,37,23	8,24,16,8,14,19	22,13,28,28,45,24	212	260	0.680971260392	1.0	0.297,0.315,0.401,0.462,0.386,0.475	0.308,0.694,0.412,0.259,0.276,0.493	-0.018
71	"ENSDARG00000056966"	"nek7"	chr22	-	23170354	23170417	23177718	23177850	23163790	23163901	23191334	23191414	71	54,64,45,16,43,40	26,23,21,14,18,11	33,23,72,38,66,33	12,15,23,17,18,12	281	212	0.442428669225	1.0	0.61,0.677,0.618,0.463,0.643,0.733	0.675,0.536,0.703,0.628,0.734,0.675	-0.035
72	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779037	38779154	38782716	38782832	38778648	38778956	38782910	38783085	72	51,232,93,88,199,169	77,332,107,95,271,165	164,140,80,161,155,231	154,171,99,166,176,242	266	265	0.165111493858	1.0	0.398,0.41,0.464,0.48,0.422,0.505	0.515,0.449,0.446,0.491,0.467,0.487	-0.029
73	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831609	828145	828290	833918	834106	73	106,122,168,128,129,121	24,31,25,18,23,24	119,131,249,144,221,167	15,25,53,30,22,31	602	266	0.503656426865	1.0	0.661,0.635,0.748,0.759,0.713,0.69	0.778,0.698,0.675,0.68,0.816,0.704	-0.024
74	"ENSDARG00000006266"	"stat1a"	chr22	+	12801099	12801244	12802826	12802977	12798568	12798703	12803099	12803195	74	82,53,50,43,59,53	64,77,65,52,41,49	36,34,59,92,71,63	29,39,80,41,80,48	294	300	0.424420617834	1.0	0.567,0.413,0.44,0.458,0.595,0.525	0.559,0.471,0.429,0.696,0.475,0.573	-0.034
75	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28466673	28466874	28463465	28463499	28468729	28468897	75	88,91,35,40,82,74	20,33,23,15,17,13	57,52,154,60,116,121	17,8,52,20,29,34	221	350	0.783667095284	1.0	0.875,0.814,0.707,0.809,0.884,0.9	0.842,0.911,0.824,0.826,0.864,0.849	-0.021
76	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28469408	28469474	76	46,45,19,20,43,46	45,46,35,28,45,33	26,23,70,30,55,55	31,21,51,38,59,52	221	317	0.570119541414	1.0	0.595,0.584,0.438,0.506,0.578,0.667	0.546,0.611,0.663,0.531,0.572,0.603	-0.026
77	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28474165	28474234	77	59,58,24,42,70,52	40,52,36,20,51,42	31,37,110,42,82,69	44,19,57,47,61,53	221	317	0.953200516745	1.0	0.679,0.615,0.489,0.751,0.663,0.64	0.503,0.736,0.735,0.562,0.658,0.651	-0.001
78	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28469408	28469474	28463465	28463499	28474165	28474234	78	59,58,24,42,70,52	25,17,15,13,26,22	31,37,110,42,82,69	13,7,49,12,28,30	221	215	0.743420844858	1.0	0.697,0.768,0.609,0.759,0.724,0.697	0.699,0.837,0.686,0.773,0.74,0.691	-0.029
79	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28466673	28466874	28463997	28464069	28468729	28468897	79	11,22,6,11,7,11	21,35,23,20,18,14	10,5,29,3,26,14	25,8,64,22,29,39	224	350	0.607521423118	1.0	0.45,0.495,0.29,0.462,0.378,0.551	0.385,0.494,0.415,0.176,0.583,0.359	0.036
80	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28468729	28468897	28463997	28464069	28469408	28469474	80	7,19,4,5,6,5	85,91,56,47,80,63	8,4,24,1,19,13	64,54,133,65,120,117	224	317	0.517422098113	1.0	0.104,0.228,0.092,0.131,0.096,0.101	0.15,0.095,0.203,0.021,0.183,0.136	-0.006
81	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28469408	28469474	81	13,14,11,15,16,14	47,46,35,32,44,34	6,8,40,13,32,23	33,22,57,35,64,50	350	317	0.216604683058	1.0	0.2,0.216,0.222,0.298,0.248,0.272	0.141,0.248,0.389,0.252,0.312,0.294	-0.03
82	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28474165	28474234	82	13,16,14,17,16,14	42,52,36,24,50,43	10,9,41,11,37,26	46,20,63,44,66,51	350	317	0.367966353237	1.0	0.219,0.218,0.26,0.391,0.225,0.228	0.165,0.29,0.371,0.185,0.337,0.316	-0.02
