ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
24995	"ENSDARG00000102165"	"sema6a"	chrKN150518.1	-	31484	31526	28932	29058	31620	31641
24996	"ENSDARG00000110192"	"CABZ01081535.1"	chrKN149800.1	-	16411	16563	2018	2981	18036	18143
24997	"ENSDARG00000102793"	"slc16a6a"	chrKN150708.1	-	21691	21770	20488	21274	28357	28501
24998	"ENSDARG00000102793"	"slc16a6a"	chrKN150708.1	-	21691	21840	20488	21274	28357	28501
24999	"ENSDARG00000102793"	"slc16a6a"	chrKN150708.1	-	28947	29071	28357	28501	31494	31870
25000	"ENSDARG00000100562"	"CABZ01080702.1"	chrKN149710.1	+	24138	24192	22213	22436	26008	29401
25001	"ENSDARG00000100480"	"si:ch73-364h19.2"	chrKN149884.1	-	19171	19571	16627	16726	20545	20628
25002	"ENSDARG00000099568"	"CABZ01071056.1"	chrKN150361.1	-	6771	6874	3743	3874	8048	8145
25003	"ENSDARG00000106760"	"golim4a"	chrKN150030.1	-	4742	4796	3050	3245	5041	5091
25004	"ENSDARG00000104343"	"ppic"	chrKN150596.1	+	20938	21029	19939	20053	22195	22380
25005	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	5738	5846	5108	5348	12718	12826
25006	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	5738	5846	5108	5348	13226	13340
25007	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	5741	5846	5108	5348	12718	12826
25008	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	5741	5846	5108	5348	13226	13340
25009	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	12718	12826	5738	5846	13226	13340
25010	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	34418	34476	17942	18116	38371	38545
25011	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	34418	34655	17942	18116	38371	38545
25012	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	37733	37792	17942	18116	38371	38545
25013	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	40641	40679	40222	40396	49028	49075
25014	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	40641	40690	40222	40396	49028	49075
25015	"ENSDARG00000104672"	"CABZ01074397.1"	chrKN149880.1	+	40641	40800	40222	40396	49028	49075
25016	"ENSDARG00000098599"	NA	chrKN150041.2	+	54524	54556	52170	52247	55839	55961
25017	"ENSDARG00000101020"	NA	chrKN149702.1	-	22613	22701	22078	22287	26990	27113
25018	"ENSDARG00000104276"	NA	chrKN150326.1	-	51807	51908	51627	51678	52380	52460
25019	"ENSDARG00000104276"	NA	chrKN150326.1	-	96088	96203	91206	91364	102054	102197
25020	"ENSDARG00000113364"	"CABZ01074307.2"	chrKN150487.1	+	27006	27092	26717	26821	28766	31563
25021	"ENSDARG00000113364"	"CABZ01074307.2"	chrKN150487.1	+	27006	27150	26717	26821	28766	31563
25022	"ENSDARG00000104550"	"clcn2b"	chrKN150171.1	-	85409	85448	80574	80706	90552	90706
25023	"ENSDARG00000099318"	"CABZ01062422.1"	chrKN149688.2	+	243864	244038	237646	239711	246988	247162
25024	"ENSDARG00000099318"	"CABZ01062422.1"	chrKN149688.2	+	246988	247162	243864	244038	249452	250385
25025	"ENSDARG00000105095"	"AL929028.8"	chrKN149688.2	+	27388	27562	18026	20081	28320	28494
25026	"ENSDARG00000105095"	"AL929028.8"	chrKN149688.2	+	28320	28494	27388	27562	42185	42359
25027	"ENSDARG00000105095"	"AL929028.8"	chrKN149688.2	+	34906	35080	28320	28494	42185	42359
25028	"ENSDARG00000114529"	"CU457778.9"	chrKN147651.2	+	282097	282207	277541	277798	282820	282915
25029	"ENSDARG00000114529"	"CU457778.9"	chrKN147651.2	+	283108	283211	282820	282915	284063	285995
25030	"ENSDARG00000114529"	"CU457778.9"	chrKN147651.2	+	283140	283211	282820	282915	284063	285995
25031	"ENSDARG00000114529"	"CU457778.9"	chrKN147651.2	+	287490	287664	286134	286305	288572	288746
25032	"ENSDARG00000114529"	"CU457778.9"	chrKN147651.2	+	287490	287940	286134	286305	288572	288746
25033	"ENSDARG00000114529"	"CU457778.9"	chrKN147651.2	+	288572	288746	287490	287940	292064	292238
25034	"ENSDARG00000117369"	"FO834799.2"	chr25	+	37471427	37471496	37470378	37470822	37471649	37471911
25035	"ENSDARG00000117369"	"FO834799.2"	chr25	+	37473285	37473474	37471649	37471911	37474126	37474238
25036	"ENSDARG00000110991"	NA	chr25	-	37461595	37461688	37460725	37461492	37462084	37462202
25037	"ENSDARG00000110991"	NA	chr25	-	37461595	37461693	37460725	37461492	37462084	37462202
25038	"ENSDARG00000110991"	NA	chr25	-	37462084	37462199	37461595	37461695	37462533	37462609
25039	"ENSDARG00000110991"	NA	chr25	-	37463944	37464015	37463449	37463761	37464134	37464408
25040	"ENSDARG00000061421"	NA	chr25	-	24926889	24926973	24904819	24904914	25058100	25058508
25041	"ENSDARG00000061421"	NA	chr25	-	24948936	24949033	24904819	24904914	25058100	25058508
25042	"ENSDARG00000099194"	"CABZ01058261.1"	chr25	+	3660253	3660271	3659396	3659534	3662242	3662352
25043	"ENSDARG00000015502"	"adam10b"	chr25	+	157370	157455	156965	157163	157831	158015
25044	"ENSDARG00000078139"	"appl2"	chr25	-	5813965	5814077	5811677	5811737	5815743	5815834
25045	"ENSDARG00000087843"	"cntn1a"	chr25	+	128674	128710	127658	127855	128857	128980
25046	"ENSDARG00000087843"	"cntn1a"	chr25	+	128674	128716	127658	127855	128857	128980
25047	"ENSDARG00000074560"	NA	chr25	-	20508270	20508437	20482336	20482545	20523642	20523927
25048	"ENSDARG00000074560"	NA	chr25	-	20508274	20508437	20482336	20482545	20523642	20523927
25049	"ENSDARG00000100918"	"prc1a"	chr25	+	7456974	7457006	7456710	7456869	7458590	7461466
25050	"ENSDARG00000100918"	"prc1a"	chr25	+	7456980	7457006	7456710	7456869	7458590	7461466
25051	"ENSDARG00000100151"	"appl2"	chr25	+	5772156	5772281	5771857	5771996	5774918	5774999
25052	"ENSDARG00000103002"	"nptna"	chr25	-	29322682	29322699	29315923	29319882	29322856	29322932
25053	"ENSDARG00000103002"	"nptna"	chr25	-	29324400	29324417	29323107	29323129	29329914	29330191
25054	"ENSDARG00000103002"	"nptna"	chr25	-	29324400	29324470	29323107	29323129	29329914	29330191
25055	"ENSDARG00000103002"	"nptna"	chr25	-	29324422	29324470	29323107	29323129	29329914	29330191
25056	"ENSDARG00000103002"	"nptna"	chr25	-	29353206	29353554	29350320	29350492	29363128	29363934
25057	"ENSDARG00000103666"	"dapk2b"	chr25	+	26531924	26532002	26497940	26498162	26547036	26547175
25058	"ENSDARG00000103666"	"dapk2b"	chr25	+	26547036	26547175	26531924	26532002	26576622	26576752
25059	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202937	203036	202322	202507	203346	203439
25060	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202937	203036	202322	202507	203904	204019
25061	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202937	203430	202322	202507	203904	204019
25062	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202943	203430	202322	202507	203904	204019
25063	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203036	202322	202507	203346	203439
25064	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203036	202322	202507	203904	204019
25065	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203430	202322	202507	203904	204019
25066	"ENSDARG00000114874"	"FP236318.4"	chr25	-	202964	203439	202322	202507	203904	204019
25067	"ENSDARG00000114874"	"FP236318.4"	chr25	-	203346	203430	202322	202507	203904	204019
25068	"ENSDARG00000114874"	"FP236318.4"	chr25	-	203346	203430	202943	203036	203904	204019
25069	"ENSDARG00000114874"	"FP236318.4"	chr25	-	203346	203439	202937	203036	203570	204019
25070	"ENSDARG00000110485"	"FP236318.3"	chr25	-	207729	208080	207421	207619	208631	208738
25071	"ENSDARG00000110361"	"FQ976913.1"	chr25	-	31169703	31169986	31165877	31166150	31171482	31171615
25072	"ENSDARG00000110103"	"FO834799.1"	chr25	+	37457464	37457523	37457288	37457348	37457826	37457942
25073	"ENSDARG00000001259"	"gas2a"	chr25	+	35328921	35329077	35326106	35326248	35329929	35329993
25074	"ENSDARG00000001259"	"gas2a"	chr25	+	35329603	35329639	35326106	35326248	35329929	35329993
25075	"ENSDARG00000101776"	"syt12"	chr25	+	7476555	7476652	7461623	7462155	7477318	7477369
25076	"ENSDARG00000105296"	NA	chr25	-	5716478	5716538	5713687	5713802	5718943	5719062
25077	"ENSDARG00000009941"	"erc1a"	chr25	+	21177871	21178074	21177325	21177496	21180613	21181462
25078	"ENSDARG00000009941"	"erc1a"	chr25	+	21246117	21246159	21240171	21240273	21246558	21246615
25079	"ENSDARG00000009941"	"erc1a"	chr25	+	21246117	21246615	21240171	21240273	21252995	21253162
25080	"ENSDARG00000009941"	"erc1a"	chr25	+	21246468	21246615	21240171	21240273	21252995	21253162
25081	"ENSDARG00000045592"	"tnni2a.1"	chr25	+	31233139	31233172	31232851	31232980	31234416	31234506
25082	"ENSDARG00000061345"	"wwp2"	chr25	+	34784863	34784943	34775763	34775818	34788974	34789053
25083	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19266442	19266518	19262669	19262968	19268239	19268349
25084	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19270249	19270273	19268239	19268349	19272703	19272789
25085	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19270249	19270305	19268239	19268349	19272703	19272789
25086	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19279756	19279798	19275187	19275313	19308675	19308797
25087	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19307628	19307699	19275187	19275313	19308675	19308797
25088	"ENSDARG00000073909"	"ppip5k1b"	chr25	+	19315176	19315202	19313108	19313223	19315276	19315384
25089	"ENSDARG00000078992"	"wnk1a"	chr25	-	21140927	21141192	21136521	21136610	21142512	21142733
25090	"ENSDARG00000045803"	"mfge8b"	chr25	+	19151794	19151895	19149325	19149466	19162614	19162740
25091	"ENSDARG00000005274"	"rad52"	chr25	+	21109390	21109645	21105957	21106127	21110550	21110745
25092	"ENSDARG00000037353"	"frs2b"	chr25	-	34733568	34733597	34730776	34730935	34733766	34733953
25093	"ENSDARG00000078600"	"ldlrad3"	chr25	-	37326150	37326443	37325053	37325896	37328524	37328659
25094	"ENSDARG00000018559"	"kdm7ab"	chr25	+	17284607	17284647	17283955	17284118	17291457	17291545
25095	"ENSDARG00000030621"	"th"	chr25	-	24073263	24073335	24072955	24073159	24074416	24074500
25096	"ENSDARG00000006600"	"lsm14aa"	chr25	+	35898052	35898157	35896287	35896470	35899961	35900141
25097	"ENSDARG00000102889"	"sept15"	chr25	-	12864618	12864630	12859440	12859492	12864991	12865088
25098	"ENSDARG00000025189"	"cpne8"	chr25	+	35798336	35798360	35774629	35774736	35801197	35801238
25099	"ENSDARG00000025189"	"cpne8"	chr25	+	35830669	35830731	35823641	35823718	35833562	35833666
25100	"ENSDARG00000025189"	"cpne8"	chr25	+	35845059	35845106	35843550	35843597	35845204	35845386
25101	"ENSDARG00000009351"	"fgf6a"	chr25	+	16946629	16946737	16945347	16946095	16951131	16951890
25102	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16981285	16981540	16977712	16977861	16982322	16982482
25103	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16981449	16981540	16977712	16977861	16982322	16982482
25104	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16992378	16992542	16982322	16982482	17044734	17044779
25105	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16992378	16992542	16986613	16986734	17044734	17044779
25106	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16992378	16992723	16982322	16982482	17044734	17044779
25107	"ENSDARG00000051748"	"ccnd2a"	chr25	-	16992378	16992723	16986613	16986734	17044734	17044779
25108	"ENSDARG00000045808"	"rlbp1b"	chr25	+	19106107	19106126	19105803	19105972	19107277	19107314
25109	"ENSDARG00000100265"	"rhcgb"	chr25	-	8600546	8600605	8595334	8595524	8602177	8602437
25110	"ENSDARG00000061131"	"kif21a"	chr25	+	35746463	35746592	35744431	35744634	35749564	35749710
25111	"ENSDARG00000014113"	"wasla"	chr25	+	27769580	27769616	27763778	27763875	27788062	27788243
25112	"ENSDARG00000014113"	"wasla"	chr25	+	27794518	27794566	27791406	27791449	27794954	27795108
25113	"ENSDARG00000014113"	"wasla"	chr25	+	27797830	27797848	27794954	27795108	27801652	27802167
25114	"ENSDARG00000023927"	"dnajc24"	chr25	+	14879283	14879406	14870769	14870881	14883573	14883712
25115	"ENSDARG00000023927"	"dnajc24"	chr25	+	14879283	14879441	14870769	14870881	14883573	14883712
25116	"ENSDARG00000023927"	"dnajc24"	chr25	+	14879971	14880252	14870769	14870881	14883573	14883712
25117	"ENSDARG00000073769"	"magi2b"	chr25	-	20744972	20745061	20743117	20743177	20750445	20750584
25118	"ENSDARG00000034443"	"mpped2"	chr25	+	14734232	14734282	14734021	14734135	14737980	14739282
25119	"ENSDARG00000100206"	"klhdc4"	chr25	-	12720139	12720249	12719782	12719991	12721495	12721574
25120	"ENSDARG00000102204"	"jph3"	chr25	+	12642266	12642327	12640210	12640592	12656558	12657366
25121	"ENSDARG00000102204"	"jph3"	chr25	+	12642289	12642327	12640210	12640592	12656558	12657366
25122	"ENSDARG00000102204"	"jph3"	chr25	+	12682106	12682182	12656558	12657366	12685847	12685972
25123	"ENSDARG00000051936"	"ergic2"	chr25	+	20722567	20722603	20721455	20721551	20722692	20722748
25124	"ENSDARG00000074626"	"pidd1"	chr25	-	4514317	4514367	4514143	4514251	4514594	4514710
25125	"ENSDARG00000074626"	"pidd1"	chr25	-	4514317	4514504	4514143	4514251	4514594	4514710
25126	"ENSDARG00000074626"	"pidd1"	chr25	-	4514594	4514927	4514143	4514251	4519245	4519396
25127	"ENSDARG00000045606"	"alkbh3"	chr25	+	30237874	30237903	30233637	30233785	30238020	30238113
25128	"ENSDARG00000045606"	"alkbh3"	chr25	+	30237874	30237950	30233637	30233785	30238020	30238113
25129	"ENSDARG00000045606"	"alkbh3"	chr25	+	30244049	30244125	30240935	30240983	30249050	30249139
25130	"ENSDARG00000051931"	"edc3"	chr25	-	20687152	20687427	20682334	20682679	20690559	20690732
25131	"ENSDARG00000051931"	"edc3"	chr25	-	20687182	20687427	20682334	20682679	20690559	20690732
25132	"ENSDARG00000051931"	"edc3"	chr25	-	20687188	20687427	20682334	20682679	20690559	20690732
25133	"ENSDARG00000063568"	"syt7a"	chr25	-	4264820	4264934	4234749	4234858	4282378	4282735
25134	"ENSDARG00000051899"	"exoc3l1"	chr25	-	14433255	14433303	14431984	14432160	14433378	14433503
25135	"ENSDARG00000015709"	"hsd17b12a"	chr25	+	30220326	30220517	30219093	30219201	30220914	30220949
25136	"ENSDARG00000015709"	"hsd17b12a"	chr25	+	30220473	30220517	30219093	30219201	30220914	30220949
25137	"ENSDARG00000015709"	"hsd17b12a"	chr25	+	30220473	30220517	30220326	30220391	30220914	30220949
25138	"ENSDARG00000038166"	"hyal6"	chr25	-	27606963	27607118	27605186	27605951	27609809	27610005
25139	"ENSDARG00000038166"	"hyal6"	chr25	-	27608597	27608684	27605186	27605951	27609809	27610005
25140	"ENSDARG00000038166"	"hyal6"	chr25	-	27608597	27608838	27605186	27605951	27609809	27610005
25141	"ENSDARG00000008395"	"snupn"	chr25	-	6442245	6442361	6440251	6440348	6442938	6443043
25142	"ENSDARG00000008395"	"snupn"	chr25	-	6442245	6442454	6440251	6440348	6442938	6443043
25143	"ENSDARG00000070723"	"ndufa9a"	chr25	-	16776824	16776923	16776205	16776308	16778406	16778498
25144	"ENSDARG00000051746"	"ada2a"	chr25	+	16694640	16694850	16694348	16694568	16696267	16696395
25145	"ENSDARG00000051746"	"ada2a"	chr25	+	16694671	16694850	16694348	16694568	16696267	16696395
25146	"ENSDARG00000051746"	"ada2a"	chr25	+	16699346	16699393	16698908	16699066	16699681	16699884
25147	"ENSDARG00000071062"	"hps5"	chr25	-	3179413	3179649	3178120	3178192	3181092	3181223
25148	"ENSDARG00000071062"	"hps5"	chr25	-	3191395	3191429	3189730	3189846	3192291	3192405
25149	"ENSDARG00000023583"	"coq9"	chr25	-	14382146	14382273	14381404	14381811	14383817	14383871
25150	"ENSDARG00000023583"	"coq9"	chr25	-	14382175	14382273	14381404	14381811	14383817	14383871
25151	"ENSDARG00000096922"	"CR376745.1"	chr25	+	30173653	30173671	30173115	30173414	30178939	30179035
25152	"ENSDARG00000096922"	"CR376745.1"	chr25	+	30178942	30179035	30173653	30173671	30182513	30182654
25153	"ENSDARG00000096922"	"CR376745.1"	chr25	+	30182514	30182654	30178939	30179035	30192071	30192167
25154	"ENSDARG00000097513"	"CT573383.1"	chr25	+	34037125	34037202	34036672	34036715	34043063	34043117
25155	"ENSDARG00000097513"	"CT573383.1"	chr25	+	34046358	34046614	34043537	34043597	34048203	34048252
25156	"ENSDARG00000013004"	"tdg.1"	chr25	+	18965443	18965502	18964781	18964889	18969494	18969657
25157	"ENSDARG00000012535"	"epx"	chr25	-	3139433	3139518	3138614	3138790	3139714	3139805
25158	"ENSDARG00000045797"	NA	chr25	-	18952504	18952517	18952141	18952290	18953206	18953322
25159	"ENSDARG00000062325"	"shank2b"	chr25	+	14351930	14352011	14351332	14351468	14355003	14355012
25160	"ENSDARG00000062325"	"shank2b"	chr25	+	14354941	14355012	14351930	14352011	14360612	14360737
25161	"ENSDARG00000062325"	"shank2b"	chr25	+	14355003	14355012	14351930	14352011	14360612	14360737
25162	"ENSDARG00000045926"	"crabp1a"	chr25	+	6312913	6313090	6306884	6307083	6329581	6329695
25163	"ENSDARG00000045926"	"crabp1a"	chr25	+	6330309	6330375	6329581	6329695	6337081	6337380
25164	"ENSDARG00000003216"	"anxa2a"	chr25	+	34025236	34025368	34022238	34022334	34025460	34025583
25165	"ENSDARG00000003216"	"anxa2a"	chr25	+	34025241	34025295	34022238	34022334	34025460	34025583
25166	"ENSDARG00000003216"	"anxa2a"	chr25	+	34025241	34025368	34022238	34022334	34025460	34025583
25167	"ENSDARG00000058108"	"eps8l2"	chr25	+	4041400	4041506	4010066	4010426	4042265	4042316
25168	"ENSDARG00000007711"	"rab3il1"	chr25	+	3109360	3109453	3108255	3108474	3110708	3110837
25169	"ENSDARG00000061282"	"glg1a"	chr25	-	37223740	37223829	37223493	37223601	37224164	37224307
25170	"ENSDARG00000061282"	"glg1a"	chr25	-	37223740	37223895	37223493	37223601	37224164	37224307
25171	"ENSDARG00000061282"	"glg1a"	chr25	-	37230572	37230626	37229557	37229695	37230696	37230850
25172	"ENSDARG00000070717"	"slc25a18"	chr25	-	16655185	16655221	16654965	16655007	16666679	16666886
25173	"ENSDARG00000007975"	"fth1b"	chr25	+	3062397	3062520	3061910	3062057	3065240	3066067
25174	"ENSDARG00000029431"	"si:ch211-147k10.5"	chr25	+	30097180	30097333	30093967	30094115	30097459	30097540
25175	"ENSDARG00000097652"	"si:dkey-234i14.2"	chr25	-	37193415	37193462	37193051	37193312	37194269	37194400
25176	"ENSDARG00000009299"	"dusp8a"	chr25	-	23015607	23015746	22982691	22982858	23030316	23030665
25177	"ENSDARG00000009299"	"dusp8a"	chr25	-	23030301	23030665	23015607	23015746	23052425	23052707
25178	"ENSDARG00000009299"	"dusp8a"	chr25	-	23030303	23030665	23015607	23015746	23052425	23052707
25179	"ENSDARG00000009299"	"dusp8a"	chr25	-	23030316	23030665	23015607	23015746	23052425	23052707
25180	"ENSDARG00000088593"	"chst1"	chr25	+	14018408	14018475	14017608	14018077	14018869	14021111
25181	"ENSDARG00000079111"	"actc1c"	chr25	+	14118091	14118282	14117193	14117355	14123011	14123193
25182	"ENSDARG00000058015"	"ano3"	chr25	+	35422652	35422739	35418738	35418845	35424039	35424095
25183	"ENSDARG00000058015"	"ano3"	chr25	+	35434217	35434592	35433911	35433972	35441783	35441866
25184	"ENSDARG00000058015"	"ano3"	chr25	+	35434217	35434601	35433911	35433972	35441783	35441866
25185	"ENSDARG00000058015"	"ano3"	chr25	+	35434270	35434592	35433911	35433972	35441783	35441866
25186	"ENSDARG00000058015"	"ano3"	chr25	+	35434270	35434601	35433911	35433972	35441783	35441866
25187	"ENSDARG00000058015"	"ano3"	chr25	+	35441973	35442000	35441783	35441866	35448454	35448595
25188	"ENSDARG00000102403"	"cry2"	chr25	-	13869823	13869924	13868955	13869064	13870856	13871121
25189	"ENSDARG00000102060"	NA	chr25	+	13793272	13793364	13792077	13792180	13795324	13795520
25190	"ENSDARG00000102060"	NA	chr25	+	13793520	13793791	13793233	13793364	13795324	13795520
25191	"ENSDARG00000102060"	NA	chr25	+	13796372	13796675	13792077	13792180	13799358	13799853
25192	"ENSDARG00000036671"	"tnni4b.2"	chr25	+	20091020	20091074	20089985	20090101	20091281	20091326
25193	"ENSDARG00000036671"	"tnni4b.2"	chr25	+	20092237	20092334	20091415	20091547	20094426	20094516
25194	"ENSDARG00000045929"	"oaz2a"	chr25	+	6196190	6196349	6195062	6195140	6200525	6200698
25195	"ENSDARG00000045929"	"oaz2a"	chr25	+	6201140	6201225	6200525	6200698	6202595	6206443
25196	"ENSDARG00000110973"	"tln2b"	chr25	+	33121192	33121374	33118993	33119160	33121695	33121821
25197	"ENSDARG00000078676"	"myrf"	chr25	-	3901497	3901602	3901337	3901412	3903274	3903337
25198	"ENSDARG00000078676"	"myrf"	chr25	-	3908700	3908784	3906802	3907079	3908859	3908928
25199	"ENSDARG00000078676"	"myrf"	chr25	-	3908859	3908928	3906802	3907079	3909024	3909107
25200	"ENSDARG00000078785"	"tmem258"	chr25	-	3891904	3892011	3890522	3890651	3892577	3892686
25201	"ENSDARG00000078785"	"tmem258"	chr25	-	3891906	3892011	3890522	3890651	3892577	3892686
25202	"ENSDARG00000078785"	"tmem258"	chr25	-	3891906	3892014	3890522	3890651	3892577	3892686
25203	"ENSDARG00000001127"	"slc17a6a"	chr25	+	35256060	35256078	35254584	35254703	35256166	35256281
25204	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6122950	6123352	6131790	6131868
25205	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131260	6131425	6122950	6123352	6131790	6131868
25206	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131260	6131669	6122950	6123352	6131790	6131868
25207	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131341	6131425	6122950	6123352	6131790	6131868
25208	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131341	6131669	6122950	6123352	6131790	6131868
25209	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131627	6131669	6122950	6123352	6131790	6131868
25210	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6133849	6134090	6131956	6131995	6139728	6139879
25211	"ENSDARG00000102674"	"ckap5"	chr25	-	13760356	13760380	13759695	13759869	13760750	13760917
25212	"ENSDARG00000102674"	"ckap5"	chr25	-	13760356	13760437	13759695	13759869	13760750	13760917
25213	"ENSDARG00000015731"	"ano5a"	chr25	+	35200200	35200323	35195751	35195813	35215520	35215628
25214	"ENSDARG00000015731"	"ano5a"	chr25	+	35202503	35202545	35195751	35195813	35215520	35215628
25215	"ENSDARG00000015731"	"ano5a"	chr25	+	35202503	35202555	35195751	35195813	35215520	35215628
25216	"ENSDARG00000015731"	"ano5a"	chr25	+	35228676	35228757	35224213	35224365	35228954	35229029
25217	"ENSDARG00000015731"	"ano5a"	chr25	+	35228954	35229029	35228676	35228757	35232260	35232489
25218	"ENSDARG00000075100"	"neo1b"	chr25	+	3007571	3007708	3005931	3006024	3008045	3008297
25219	"ENSDARG00000097285"	NA	chr25	+	10835624	10835680	10835400	10835534	10835869	10835991
25220	"ENSDARG00000097285"	NA	chr25	+	10835869	10835991	10835400	10835534	10836106	10836198
25221	"ENSDARG00000097285"	NA	chr25	+	10835869	10835991	10835624	10835680	10836106	10836198
25222	"ENSDARG00000021339"	"cpa5"	chr25	-	18467767	18467850	18466159	18466294	18470607	18470695
25223	"ENSDARG00000103878"	"anpepb"	chr25	+	10816178	10816259	10815855	10815982	10817184	10817339
25224	"ENSDARG00000103878"	"anpepb"	chr25	+	10816196	10816259	10815855	10815982	10817184	10817339
25225	"ENSDARG00000103878"	"anpepb"	chr25	+	10818514	10818653	10818327	10818441	10818737	10818803
25226	"ENSDARG00000103878"	"anpepb"	chr25	+	10818518	10818653	10818327	10818441	10818737	10818803
25227	"ENSDARG00000103878"	"anpepb"	chr25	+	10818518	10818658	10818327	10818441	10818737	10818803
25228	"ENSDARG00000103878"	"anpepb"	chr25	+	10820459	10820553	10819569	10819739	10821438	10821572
25229	"ENSDARG00000053636"	"cracr2b"	chr25	-	3850122	3850213	3849482	3849670	3851102	3851193
25230	"ENSDARG00000038288"	"cd151"	chr25	-	3813450	3813471	3813021	3813126	3813766	3813841
25231	"ENSDARG00000018061"	"neil1"	chr25	-	26830496	26830585	26829609	26830166	26831697	26832174
25232	"ENSDARG00000018061"	"neil1"	chr25	-	26831697	26832108	26830496	26830616	26833053	26833100
25233	"ENSDARG00000070914"	"dusp6"	chr25	-	18328105	18328387	18327245	18327943	18328510	18328945
25234	"ENSDARG00000053609"	"gatd1"	chr25	-	3805844	3805971	3804531	3804623	3807503	3807609
25235	"ENSDARG00000092798"	"ppib"	chr25	+	5989415	5989471	5986857	5987042	5989820	5990182
25236	"ENSDARG00000092798"	"ppib"	chr25	+	5989415	5989707	5986857	5987042	5989820	5990182
