ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
67	"ENSDARG00000079420"	"dpp4"	chr22	-	11633512	11633567	11635453	11635648	11632643	11632743	11635735	11635805
68	"ENSDARG00000056966"	"nek7"	chr22	-	23140682	23140777	23153162	23153270	23115143	23115257	23158967	23159076
69	"ENSDARG00000056966"	"nek7"	chr22	-	23163790	23163901	23170354	23170417	23158967	23159076	23177718	23177850
70	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779037	38779154	38782716	38782832	38778648	38778956	38782910	38783085
71	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831609	828145	828290	833918	834106
72	"ENSDARG00000006266"	"stat1a"	chr22	+	12801099	12801244	12802826	12802977	12798568	12798703	12803099	12803195
73	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28466673	28466874	28463465	28463499	28468729	28468897
74	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28469408	28469474
75	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28474165	28474234
76	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28469408	28469474	28463465	28463499	28474165	28474234
77	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28466673	28466874	28463997	28464069	28468729	28468897
78	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28468729	28468897	28463997	28464069	28469408	28469474
79	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28469408	28469474
80	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28474165	28474234
81	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28469408	28469474	28464283	28464358	28474165	28474234
82	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463465	28463499	28474165	28474234
83	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463997	28464069	28474165	28474234
84	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28464283	28464358	28474165	28474234
85	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28466673	28466874	28474165	28474234
86	"ENSDARG00000042285"	"atp8b3"	chr22	-	20507176	20507238	20508608	20508707	20503742	20503815	20510095	20510209
87	"ENSDARG00000042285"	"atp8b3"	chr22	-	20508608	20508707	20510095	20510209	20507176	20507238	20510360	20510452
89	"ENSDARG00000067797"	"spi1a"	chr25	+	35559796	35559969	35567930	35568084	35555790	35555881	35570568	35572245
90	"ENSDARG00000061138"	"senp7b"	chr22	+	28287663	28287743	28290729	28290846	28284445	28284678	28293838	28293958
91	"ENSDARG00000011152"	"rpp14"	chr22	+	10159333	10159410	10162908	10162987	10159113	10159198	10163802	10164533
92	"ENSDARG00000042091"	"btbd2a"	chr22	-	20164913	20165070	20165680	20165800	20164552	20164658	20166007	20166660
93	"ENSDARG00000042091"	"btbd2a"	chr22	-	20164913	20165070	20165680	20165800	20164552	20164658	20166097	20166664
94	"ENSDARG00000042091"	"btbd2a"	chr22	-	20164913	20165070	20165680	20165800	20164617	20164658	20165991	20166209
95	"ENSDARG00000041609"	"adarb1a"	chr22	-	12654388	12655326	12660980	12661052	12651543	12651658	12667944	12667971
96	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27103364	27103457	27104112	27104217	27102501	27102645	27107160	27107224
97	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27104112	27104217	27107160	27107224	27103364	27103457	27111879	27112001
98	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686737	36686817	36686958	36685661	36685685	36687314	36687431
99	"ENSDARG00000101458"	"r3hdm1"	chr22	+	12386892	12387017	12387145	12387230	12384763	12384917	12390002	12391283
101	"ENSDARG00000040864"	"si:dkey-286j15.1"	chr22	+	30016007	30016147	30028320	30028460	30015791	30015917	30028541	30028626
102	"ENSDARG00000004789"	"lrp1ba"	chr22	-	14584444	14584539	14588755	14588930	14579885	14580035	14592434	14592662
103	"ENSDARG00000031387"	"cers4a"	chr22	+	4721517	4721568	4724017	4724110	4719691	4719749	4726610	4726739
105	"ENSDARG00000090039"	"reck"	chr24	+	88176	88365	89311	89434	86888	87029	89532	89704
106	"ENSDARG00000088466"	"tmx3b"	chr24	+	43088	43149	44056	44096	42947	42966	44198	44322
108	"ENSDARG00000058710"	"terf1"	chr24	-	13347233	13347299	13347406	13347531	13344703	13344853	13349060	13349144
109	"ENSDARG00000077134"	"gpr158a"	chr24	-	6409125	6409235	6438304	6438373	6403982	6404221	6444100	6444330
110	"ENSDARG00000009031"	"tnikb"	chr24	-	26497147	26497287	26504946	26505100	26491903	26494491	26508780	26508930
111	"ENSDARG00000009031"	"tnikb"	chr24	-	26497147	26497287	26504946	26505106	26493265	26494491	26508780	26508930
112	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1375678	1375733	1376335	1376378	1374816	1374868	1377039	1377090
113	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1376335	1376378	1377672	1377723	1375678	1375733	1378375	1378426
114	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1382749	1382804	1383072	1383123	1381482	1381537	1383545	1383603
115	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478979	26475181	26475440	26479747	26479841
116	"ENSDARG00000010155"	"abi1a"	chr24	+	6002437	6002632	6005593	6005680	5996926	5997027	6008504	6008690
117	"ENSDARG00000045305"	"pde7a"	chr24	-	24746580	24746613	24747139	24747184	24745944	24746034	24750715	24750776
118	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100902	22070289	22071797	22103377	22103585
119	"ENSDARG00000071596"	"neto1l"	chr24	+	16102809	16103038	16111825	16111939	16067891	16068019	16120970	16121550
120	"ENSDARG00000057169"	"abca4a"	chr24	+	28569866	28569994	28574685	28574883	28563868	28564008	28582174	28582264
121	"ENSDARG00000011821"	"plod2"	chr24	+	5295933	5296075	5303697	5303811	5294944	5295070	5304052	5304118
122	"ENSDARG00000012625"	"prkag2a"	chr24	-	28283333	28283415	28293302	28293412	28276186	28276245	28306180	28306232
123	"ENSDARG00000074507"	"rmdn1"	chr24	-	42141895	42141926	42142889	42142977	42141678	42141812	42146707	42146861
124	"ENSDARG00000076748"	"ntn2"	chr24	-	38755268	38756510	38765666	38765777	38737971	38738160	38787437	38787607
125	"ENSDARG00000001829"	"zgc:112982"	chr24	-	24114174	24114861	24115868	24115912	24111116	24111286	24118192	24118451
126	"ENSDARG00000063049"	"thtpa"	chr24	+	14596053	14596187	14597017	14597515	14595718	14595745	14599925	14600134
127	"ENSDARG00000063049"	"thtpa"	chr24	+	14596110	14596187	14597017	14597515	14595679	14595745	14599925	14600256
129	"ENSDARG00000028000"	"pfkpa"	chr24	+	3969242	3969316	3971073	3971151	3963683	3964019	3972253	3972443
132	"ENSDARG00000101947"	"ptbp2a"	chr24	-	30840045	30840138	30843216	30843250	30837607	30837824	30845793	30845909
133	"ENSDARG00000029177"	"lnx2a"	chr24	-	21655327	21655507	21657503	21657872	21654817	21654995	21659454	21659654
134	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7602160	7602332	7604160	7604278	7596008	7596396	7606857	7606875
135	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7604160	7604278	7606857	7606875	7602160	7602332	7611400	7611508
136	"ENSDARG00000045401"	"mllt10"	chr24	+	17174520	17174616	17177097	17177410	17166086	17166180	17180984	17181644
137	"ENSDARG00000057249"	"zmynd11"	chr24	-	27246538	27246571	27246878	27246902	27243721	27243883	27251129	27251289
140	"ENSDARG00000027600"	"pdlim5b"	chr10	-	1226738	1226890	1258291	1258420	1219176	1219210	1275701	1276046
144	"ENSDARG00000079251"	"nlgn2b"	chr10	+	22421897	22421951	22439698	22439848	22381801	22382512	22471291	22471477
145	"ENSDARG00000023174"	"fez1"	chr10	-	31762345	31762432	31764732	31764832	31760777	31760943	31771759	31772129
146	"ENSDARG00000023174"	"fez1"	chr10	-	31764732	31764832	31771759	31772129	31762345	31762432	31782588	31782616
147	"ENSDARG00000089340"	"rhobtb2b"	chr10	+	42694395	42694581	42700873	42701335	42691710	42691814	42704600	42705082
148	"ENSDARG00000089340"	"rhobtb2b"	chr10	+	42709520	42709671	42712693	42712782	42708067	42708186	42713495	42713601
149	"ENSDARG00000036005"	"pitpnb"	chr10	+	4061316	4061408	4061847	4061855	4060313	4060459	4067253	4067328
150	"ENSDARG00000036005"	"pitpnb"	chr10	+	4061847	4061855	4067253	4067328	4061316	4061408	4067425	4067509
151	"ENSDARG00000045888"	"acat1"	chr10	+	38664315	38664363	38665988	38666106	38663916	38664117	38682386	38682482
152	"ENSDARG00000045888"	"acat1"	chr10	+	38665988	38666106	38682386	38682482	38664315	38664363	38685930	38686031
153	"ENSDARG00000021082"	"sec31a"	chr10	-	5098918	5098954	5101525	5101852	5098341	5098400	5105574	5105668
154	"ENSDARG00000021082"	"sec31a"	chr10	-	5098918	5098954	5101570	5101852	5098341	5098400	5105574	5105668
155	"ENSDARG00000058102"	"sardh"	chr10	+	10477546	10477637	10481987	10482129	10446974	10447061	10490960	10491044
156	"ENSDARG00000069543"	"galt"	chr10	-	14326826	14326910	14337824	14337957	14274945	14275100	14421425	14421548
157	"ENSDARG00000069543"	"galt"	chr10	-	14337824	14337957	14421425	14421548	14326825	14326910	14464441	14464498
158	"ENSDARG00000028661"	"cntfr"	chr10	-	13600555	13600789	13672777	13672859	13541096	13541214	13772624	13772847
159	"ENSDARG00000079815"	"lyrm7"	chr10	+	4964769	4964842	4965159	4965230	4964462	4964546	4966666	4966748
160	"ENSDARG00000079815"	"lyrm7"	chr10	+	4965159	4965230	4966666	4966748	4964769	4964842	4968886	4969208
161	"ENSDARG00000074329"	"arvcfa"	chr10	+	490002	490074	496311	496439	486051	486217	500090	500241
162	"ENSDARG00000074328"	"apba1b"	chr10	+	15786455	15786495	15788479	15788625	15786254	15786356	15789321	15789411
163	"ENSDARG00000074328"	"apba1b"	chr10	+	15788479	15788625	15789321	15789411	15786455	15786495	15795050	15795254
164	"ENSDARG00000044261"	"si:ch211-243g18.2"	chr10	+	9559267	9559432	9560990	9561116	9556740	9556897	9565022	9565240
165	"ENSDARG00000073721"	"smarcad1b"	chr10	-	17563487	17563583	17567993	17568125	17563166	17563284	17568813	17568889
166	"ENSDARG00000077515"	"letm2"	chr10	+	20592201	20592646	20596132	20596276	20591777	20591847	20596932	20597070
167	"ENSDARG00000086075"	"ttc3"	chr10	-	85519	85623	85887	85984	85343	85428	86136	86205
168	"ENSDARG00000086075"	"ttc3"	chr10	-	88258	88344	88792	88849	88019	88175	89527	89574
169	"ENSDARG00000086075"	"ttc3"	chr10	-	88792	88849	89527	89574	88258	88344	89646	89919
171	"ENSDARG00000075806"	"kirrel3a"	chr10	+	39808436	39808520	39825594	39825704	39804667	39804775	39830742	39830829
172	"ENSDARG00000011611"	"actr1"	chr10	+	42523018	42523083	42525012	42525088	42521942	42522163	42526183	42526309
173	"ENSDARG00000038159"	"tcf7l1a"	chr10	-	42204667	42204811	42211578	42211662	42202279	42202439	42211826	42211929
174	"ENSDARG00000104314"	"nrg1"	chr10	-	7295547	7295571	7302538	7302597	7291109	7291212	7311973	7312112
175	"ENSDARG00000104314"	"nrg1"	chr10	-	7295547	7295571	7302883	7302951	7291109	7291212	7311973	7312112
177	"ENSDARG00000033768"	"trappc13"	chr10	+	15341734	15341803	15345914	15346014	15340767	15341073	15351402	15351487
178	"ENSDARG00000090814"	"si:dkey-18a10.3"	chr10	-	33566178	33566254	33568530	33568646	33565202	33565264	33568775	33568906
179	"ENSDARG00000099182"	"ankrd55"	chr10	-	5826641	5826731	5828598	5829254	5824287	5824815	5833324	5833492
180	"ENSDARG00000043182"	"hhla2a.1"	chr10	+	35431552	35431882	35434422	35434512	35429807	35430086	35436624	35436687
181	"ENSDARG00000057035"	"stoml3b"	chr10	-	24643537	24643610	24644014	24644118	24643192	24643275	24648136	24648231
182	"ENSDARG00000032353"	"tiprl"	chr10	+	21544	21640	21745	21808	21337	21469	21889	22021
183	"ENSDARG00000100170"	"pam"	chr10	+	5716706	5716794	5724016	5724108	5710499	5710557	5725686	5725770
184	"ENSDARG00000100170"	"pam"	chr10	+	5778575	5778675	5779834	5779888	5775359	5775478	5781882	5782200
185	"ENSDARG00000104573"	"slc12a2"	chr10	+	16263853	16263929	16264228	16264324	16262529	16262649	16269769	16269909
186	"ENSDARG00000044304"	"prrc1"	chr10	+	16178994	16179098	16181861	16181964	16178418	16178582	16185458	16186691
188	"ENSDARG00000033901"	"msi2a"	chr10	+	37509804	37509846	37573574	37573667	37503855	37504051	37667693	37667742
191	"ENSDARG00000099633"	"sec14l7"	chr10	+	44930053	44930149	44931082	44931143	44928091	44928280	44933192	44933299
192	"ENSDARG00000077224"	"ypel2a"	chr10	-	35208738	35208782	35220177	35220417	35205868	35205977	35236771	35236949
194	"ENSDARG00000078441"	"ppip5k2"	chr10	-	6816645	6816819	6816950	6816992	6809632	6809705	6824730	6824901
195	"ENSDARG00000040338"	"hvcn1"	chr10	+	8408660	8408765	8408927	8409159	8408335	8408565	8412263	8412376
196	"ENSDARG00000075376"	"sgsm1b"	chr10	+	1662985	1663156	1665560	1665623	1661900	1662029	1666344	1666686
197	"ENSDARG00000104387"	NA	chr10	+	44882560	44882674	44885191	44885305	44878665	44878857	44885480	44885642
201	"ENSDARG00000087937"	"cdk4"	chr11	-	135825	135876	136027	136137	135607	135743	136312	136480
202	"ENSDARG00000077934"	"tegt"	chr11	-	162069	162145	162688	162789	161195	161219	163335	163415
203	"ENSDARG00000077934"	"tegt"	chr11	-	163881	164030	164896	165005	163491	163589	165232	165288
204	"ENSDARG00000063433"	"atp2b2"	chr11	-	1205091	1205133	1209256	1209349	1203569	1203734	1214173	1214206
205	"ENSDARG00000063433"	"atp2b2"	chr11	-	1205091	1205133	1214173	1214206	1203569	1203734	1217172	1217298
206	"ENSDARG00000063433"	"atp2b2"	chr11	-	1209256	1209349	1214173	1214206	1205091	1205133	1217172	1217298
208	"ENSDARG00000104682"	"tpm2"	chr10	+	6353955	6354031	6355343	6355406	6350118	6350189	6359673	6359743
209	"ENSDARG00000104682"	"tpm2"	chr10	+	6353955	6354031	6359673	6359743	6350118	6350189	6362962	6363374
210	"ENSDARG00000044925"	"cdk5rap1"	chr11	+	15481750	15481854	15512914	15513125	15480694	15481001	15519842	15519963
211	"ENSDARG00000078760"	"cacna2d3"	chr11	-	36729413	36729492	36737331	36737445	36727873	36728007	36740503	36740593
213	"ENSDARG00000090253"	"zgc:113223"	chr11	-	7259808	7259883	7260018	7260143	7259612	7259708	7261210	7261268
214	"ENSDARG00000013422"	"slc8a1a"	chr11	-	30562986	30563093	30599584	30601439	30550106	30550234	30611717	30612166
215	"ENSDARG00000013422"	"slc8a1a"	chr11	-	30562986	30563093	30599584	30601439	30558785	30558806	30611717	30611814
216	"ENSDARG00000020758"	"tmem178"	chr11	+	30519986	30520100	30526182	30526320	30513655	30514509	30529923	30531106
217	"ENSDARG00000004302"	"slc45a1"	chr11	+	40662351	40662528	40662993	40663199	40661348	40661502	40665485	40665711
218	"ENSDARG00000004302"	"slc45a1"	chr11	+	40662993	40663199	40665485	40665711	40662351	40662528	40673636	40674070
219	"ENSDARG00000051879"	"abcc8"	chr25	+	22833723	22833837	22834472	22834593	22832185	22832288	22837596	22837727
221	"ENSDARG00000075433"	"myom2a"	chr11	+	11227618	11227675	11230003	11230187	11225276	11225470	11233516	11233691
222	"ENSDARG00000030687"	"phka2"	chr11	-	33879276	33879330	33879986	33880105	33875858	33876086	33882160	33882262
223	"ENSDARG00000016551"	"iqsec1b"	chr11	-	26741688	26741962	26926417	26926525	26739668	26740930	26961979	26962015
224	"ENSDARG00000016551"	"iqsec1b"	chr11	-	26926417	26926525	26961979	26962015	26741688	26741962	27056789	27057572
226	"ENSDARG00000033609"	"map1lc3a"	chr11	+	26610890	26610946	26612316	26612423	26609109	26609230	26614381	26615608
227	"ENSDARG00000070939"	"znf740a"	chr11	-	2263462	2263546	2265903	2265987	2258113	2258232	2283855	2283939
228	"ENSDARG00000027851"	"ccdc191"	chr24	+	21114497	21114650	21116789	21116944	21109398	21109542	21119419	21120182
229	"ENSDARG00000077710"	"nlgn1"	chr11	-	9819075	9819135	9947403	9947463	9808203	9808356	9947991	9948487
230	"ENSDARG00000070318"	"arl8bb"	chr11	-	35748217	35748288	35750244	35750312	35744917	35745439	35751387	35751481
231	"ENSDARG00000058696"	"tbl1xr1a"	chr11	+	8636336	8636402	8660112	8660215	8616116	8616179	8661056	8661202
232	"ENSDARG00000070214"	"slc41a1"	chr11	-	37961354	37961501	37964597	37964742	37954812	37954960	37967663	37967735
233	"ENSDARG00000098574"	"srsf11"	chr11	+	45397311	45397425	45397979	45398069	45396257	45396339	45398731	45398824
235	"ENSDARG00000004632"	"egln1b"	chr11	+	31589930	31590050	31598035	31598172	31558005	31559070	31599259	31599327
236	"ENSDARG00000004632"	"egln1b"	chr11	+	31589930	31590050	31599259	31599327	31558005	31559070	31602747	31603692
237	"ENSDARG00000006601"	"kaznb"	chr11	-	25900365	25900557	25944600	25944708	25893915	25894052	26040218	26040429
238	"ENSDARG00000011613"	"rbm39a"	chr11	+	24340387	24340448	24341329	24341479	24340153	24340219	24341801	24341851
239	"ENSDARG00000075504"	"si:dkey-40c23.2"	chr11	+	1596225	1596306	1596517	1596604	1594865	1594922	1597455	1597533
240	"ENSDARG00000075504"	"si:dkey-40c23.2"	chr11	+	1596517	1596604	1597455	1597533	1596225	1596306	1598709	1598799
241	"ENSDARG00000069356"	"adgrl2a"	chr11	+	7681544	7681583	7684287	7684471	7673621	7673807	7686722	7686845
242	"ENSDARG00000100406"	"zgc:112265"	chr11	+	37218952	37218988	37222753	37222774	37218358	37218388	37223155	37223224
243	"ENSDARG00000100406"	"zgc:112265"	chr11	+	37222753	37222774	37223155	37223224	37218952	37218988	37223305	37223404
244	"ENSDARG00000100406"	"zgc:112265"	chr11	+	37222753	37222774	37223155	37223224	37219301	37219319	37223305	37223404
245	"ENSDARG00000058256"	"draxin"	chr11	+	15994316	15994409	16003603	16003693	15993981	15994102	16005655	16005985
246	"ENSDARG00000025699"	"mbd1b"	chr11	+	25572319	25572400	25572603	25572693	25572027	25572240	25573882	25573993
247	"ENSDARG00000025699"	"mbd1b"	chr11	+	25572325	25572400	25572603	25572693	25572027	25572240	25573882	25573993
248	"ENSDARG00000104470"	"syngr2b"	chr11	-	45164101	45164238	45167563	45167801	45159352	45159770	45171022	45171139
249	"ENSDARG00000104470"	"syngr2b"	chr11	-	45164101	45164238	45167563	45167801	45161271	45162535	45171022	45171179
251	"ENSDARG00000029689"	"tkta"	chr11	+	36995455	36995569	36996642	36996740	36992891	36993009	37001628	37001820
252	"ENSDARG00000070844"	"gamt"	chr11	-	5856391	5856459	5857655	5857719	5856200	5856311	5859193	5859339
253	"ENSDARG00000070844"	"gamt"	chr11	-	5857655	5857719	5859193	5859339	5856391	5856459	5865330	5865744
255	"ENSDARG00000054191"	"pgk1"	chr21	+	37449671	37449827	37450437	37450582	37448157	37448208	37453659	37453763
256	"ENSDARG00000023820"	"faxdc2"	chr21	+	45845719	45845841	45848563	45848769	45844869	45844973	45848991	45849097
257	"ENSDARG00000011743"	"pigo"	chr10	+	17754285	17754465	17754602	17756148	17753760	17753920	17756254	17756458
258	"ENSDARG00000030022"	"nup188"	chr21	+	4595619	4595757	4596681	4596756	4593629	4593782	4596838	4597045
259	"ENSDARG00000104375"	"sec24a"	chr21	+	45707716	45707809	45708716	45708820	45707067	45707172	45709152	45709267
260	"ENSDARG00000100499"	"cpeb4b"	chr21	-	41328433	41328457	41331391	41331442	41325751	41325922	41341524	41341615
261	"ENSDARG00000101139"	"agpat2"	chr21	+	7211214	7211310	7218015	7218088	7208916	7209092	7220710	7223168
262	"ENSDARG00000016754"	"tbca"	chr21	+	7558911	7559017	7563984	7564071	7545061	7545223	7570447	7570765
263	"ENSDARG00000009851"	"wdr41"	chr21	+	7609228	7609344	7612308	7612357	7605802	7606266	7614291	7614420
