ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
33	"ENSDARG00000089207"	"ankrd27"	chr25	+	36414543	36414700	36416416	36416574	36414341	36414452	36417585	36417645
34	"ENSDARG00000045641"	"usp3"	chr25	-	26744941	26745055	26745359	26745473	26743329	26743476	26747958	26748041
35	"ENSDARG00000020395"	"mical2b"	chr25	+	16251462	16251591	16253983	16254076	16248923	16249055	16255620	16255731
36	"ENSDARG00000020395"	"mical2b"	chr25	+	16253983	16254076	16259939	16259972	16248923	16249055	16261275	16261462
37	"ENSDARG00000102820"	"cib2"	chr25	-	25692554	25692666	25711311	25711346	25670190	25670338	25736690	25736958
38	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7857438	7857543	7850434	7850634	7857928	7857997
39	"ENSDARG00000079917"	"rassf7a"	chr25	+	25487635	25487784	25488072	25488935	25453220	25453653	25490862	25491034
40	"ENSDARG00000012603"	"eif3ja"	chr25	-	31905464	31905556	31906800	31906858	31904755	31905055	31907328	31907603
41	"ENSDARG00000012603"	"eif3ja"	chr25	-	31906800	31906858	31907328	31907417	31905464	31905556	31907554	31907590
42	"ENSDARG00000062204"	"sigirr"	chr25	+	22115812	22116017	22126995	22127123	22107642	22107796	22132220	22132361
43	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16020732	16020793	16022409	16022548	16016611	16016679	16027781	16027917
44	"ENSDARG00000040427"	"acot19"	chr25	-	31727717	31727837	31731524	31731694	31722706	31722789	31734072	31734263
45	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15438637	15438798	15440826	15440862	15434437	15434609	15450741	15450929
46	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15467289	15467522	15470274	15470404	15465060	15465185	15472013	15472382
47	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3310340	3310465	3312202	3312330	3307053	3307203	3314065	3314245
48	"ENSDARG00000070971"	"furinb"	chr25	-	8805620	8805709	8832728	8832805	8803225	8803398	8834958	8835087
49	"ENSDARG00000031198"	"hmg20a"	chr25	+	7327577	7327787	7330314	7330447	7324513	7324589	7330889	7330927
50	"ENSDARG00000089663"	"lsm3"	chr22	-	31668030	31668126	31671866	31671977	31660963	31662010	31672170	31672566
51	"ENSDARG00000079475"	"nckipsd"	chr22	+	96677	96741	98490	98629	96352	96578	98727	98808
52	"ENSDARG00000091718"	"BX649490.1"	chr22	-	30555081	30555134	30573390	30573443	30520838	30520976	30573583	30573679
53	"ENSDARG00000053973"	"fetub"	chr22	+	37891973	37892140	37894950	37895037	37891398	37891486	37897709	37900135
54	"ENSDARG00000099775"	"CABZ01074307.1"	chrKN150487.1	+	43414	43531	49678	49795	41843	41960	55382	57290
55	"ENSDARG00000057016"	"cdc14ab"	chr22	-	16241362	16241442	16247995	16248088	16231965	16232032	16258169	16258245
56	"ENSDARG00000042484"	"tle2a"	chr22	+	21624674	21624835	21641194	21641258	21618120	21618744	21644598	21644643
57	"ENSDARG00000068478"	"gpx4a"	chr22	-	17590189	17590214	17591595	17591747	17590004	17590064	17594404	17594499
58	"ENSDARG00000104609"	"crebbpa"	chr22	+	26771305	26771554	26774049	26774196	26771028	26771208	26774630	26774811
59	"ENSDARG00000104609"	"crebbpa"	chr22	+	26771308	26771554	26774049	26774196	26771028	26771208	26774630	26774811
60	"ENSDARG00000103760"	"cfhl2"	chr22	-	23737927	23738095	23745056	23745236	23734803	23734980	23745586	23745742
61	"ENSDARG00000088227"	"tmem163b"	chr22	-	12106920	12107032	12122104	12122201	12100424	12100568	12130222	12130314
62	"ENSDARG00000099446"	"slit1b"	chr22	-	34851220	34851375	34854708	34854839	34849021	34849328	34859655	34859878
63	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984719	18966189	18966613	18997730	18997877
64	"ENSDARG00000018524"	"midn"	chr22	-	18743912	18744000	18745990	18746222	18743755	18743818	18749250	18749313
65	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022677	21022739	21032123	21032196	21010609	21010694	21046598	21046654
66	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022680	21022739	21032123	21032196	21010609	21010694	21046598	21046843
67	"ENSDARG00000079420"	"dpp4"	chr22	-	11633512	11633567	11635453	11635648	11632643	11632743	11635735	11635805
68	"ENSDARG00000056966"	"nek7"	chr22	-	23140682	23140777	23153162	23153270	23115143	23115257	23158967	23159076
69	"ENSDARG00000056966"	"nek7"	chr22	-	23163790	23163901	23170354	23170417	23158967	23159076	23177718	23177850
70	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779037	38779154	38782716	38782832	38778648	38778956	38782910	38783085
71	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831609	828145	828290	833918	834106
72	"ENSDARG00000006266"	"stat1a"	chr22	+	12801099	12801244	12802826	12802977	12798568	12798703	12803099	12803195
73	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28466673	28466874	28463465	28463499	28468729	28468897
74	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28469408	28469474
75	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28474165	28474234
76	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28469408	28469474	28463465	28463499	28474165	28474234
77	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28466673	28466874	28463997	28464069	28468729	28468897
78	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28468729	28468897	28463997	28464069	28469408	28469474
79	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28469408	28469474
80	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28474165	28474234
81	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28469408	28469474	28464283	28464358	28474165	28474234
82	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463465	28463499	28474165	28474234
83	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463997	28464069	28474165	28474234
84	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28464283	28464358	28474165	28474234
85	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28466673	28466874	28474165	28474234
86	"ENSDARG00000042285"	"atp8b3"	chr22	-	20507176	20507238	20508608	20508707	20503742	20503815	20510095	20510209
87	"ENSDARG00000042285"	"atp8b3"	chr22	-	20508608	20508707	20510095	20510209	20507176	20507238	20510360	20510452
88	"ENSDARG00000062420"	"nfia"	chr22	-	16874613	16874742	16885005	16885056	16862799	16862978	16889210	16889338
89	"ENSDARG00000067797"	"spi1a"	chr25	+	35559796	35559969	35567930	35568084	35555790	35555881	35570568	35572245
90	"ENSDARG00000061138"	"senp7b"	chr22	+	28287663	28287743	28290729	28290846	28284445	28284678	28293838	28293958
91	"ENSDARG00000011152"	"rpp14"	chr22	+	10159333	10159410	10162908	10162987	10159113	10159198	10163802	10164533
92	"ENSDARG00000042091"	"btbd2a"	chr22	-	20164913	20165070	20165680	20165800	20164552	20164658	20166007	20166660
93	"ENSDARG00000042091"	"btbd2a"	chr22	-	20164913	20165070	20165680	20165800	20164552	20164658	20166097	20166664
94	"ENSDARG00000042091"	"btbd2a"	chr22	-	20164913	20165070	20165680	20165800	20164617	20164658	20165991	20166209
95	"ENSDARG00000041609"	"adarb1a"	chr22	-	12654388	12655326	12660980	12661052	12651543	12651658	12667944	12667971
96	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27103364	27103457	27104112	27104217	27102501	27102645	27107160	27107224
97	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27104112	27104217	27107160	27107224	27103364	27103457	27111879	27112001
98	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686737	36686817	36686958	36685661	36685685	36687314	36687431
99	"ENSDARG00000101458"	"r3hdm1"	chr22	+	12386892	12387017	12387145	12387230	12384763	12384917	12390002	12391283
100	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136350	25136455	25107539	25107605	25136836	25137256
101	"ENSDARG00000040864"	"si:dkey-286j15.1"	chr22	+	30016007	30016147	30028320	30028460	30015791	30015917	30028541	30028626
102	"ENSDARG00000004789"	"lrp1ba"	chr22	-	14584444	14584539	14588755	14588930	14579885	14580035	14592434	14592662
103	"ENSDARG00000031387"	"cers4a"	chr22	+	4721517	4721568	4724017	4724110	4719691	4719749	4726610	4726739
104	"ENSDARG00000059287"	"mak"	chr24	-	8767011	8767094	8767561	8767641	8763667	8763800	8767837	8767959
105	"ENSDARG00000090039"	"reck"	chr24	+	88176	88365	89311	89434	86888	87029	89532	89704
106	"ENSDARG00000088466"	"tmx3b"	chr24	+	43088	43149	44056	44096	42947	42966	44198	44322
107	"ENSDARG00000014973"	"ntng1a"	chr24	+	29508079	29508124	29516327	29516456	29489186	29489359	29524982	29525227
108	"ENSDARG00000058710"	"terf1"	chr24	-	13347233	13347299	13347406	13347531	13344703	13344853	13349060	13349144
109	"ENSDARG00000077134"	"gpr158a"	chr24	-	6409125	6409235	6438304	6438373	6403982	6404221	6444100	6444330
110	"ENSDARG00000009031"	"tnikb"	chr24	-	26497147	26497287	26504946	26505100	26491903	26494491	26508780	26508930
111	"ENSDARG00000009031"	"tnikb"	chr24	-	26497147	26497287	26504946	26505106	26493265	26494491	26508780	26508930
112	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1375678	1375733	1376335	1376378	1374816	1374868	1377039	1377090
113	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1376335	1376378	1377672	1377723	1375678	1375733	1378375	1378426
114	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1382749	1382804	1383072	1383123	1381482	1381537	1383545	1383603
115	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478979	26475181	26475440	26479747	26479841
116	"ENSDARG00000010155"	"abi1a"	chr24	+	6002437	6002632	6005593	6005680	5996926	5997027	6008504	6008690
117	"ENSDARG00000045305"	"pde7a"	chr24	-	24746580	24746613	24747139	24747184	24745944	24746034	24750715	24750776
118	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100902	22070289	22071797	22103377	22103585
119	"ENSDARG00000071596"	"neto1l"	chr24	+	16102809	16103038	16111825	16111939	16067891	16068019	16120970	16121550
120	"ENSDARG00000057169"	"abca4a"	chr24	+	28569866	28569994	28574685	28574883	28563868	28564008	28582174	28582264
121	"ENSDARG00000011821"	"plod2"	chr24	+	5295933	5296075	5303697	5303811	5294944	5295070	5304052	5304118
122	"ENSDARG00000012625"	"prkag2a"	chr24	-	28283333	28283415	28293302	28293412	28276186	28276245	28306180	28306232
123	"ENSDARG00000074507"	"rmdn1"	chr24	-	42141895	42141926	42142889	42142977	42141678	42141812	42146707	42146861
124	"ENSDARG00000076748"	"ntn2"	chr24	-	38755268	38756510	38765666	38765777	38737971	38738160	38787437	38787607
125	"ENSDARG00000001829"	"zgc:112982"	chr24	-	24114174	24114861	24115868	24115912	24111116	24111286	24118192	24118451
126	"ENSDARG00000063049"	"thtpa"	chr24	+	14596053	14596187	14597017	14597515	14595718	14595745	14599925	14600134
127	"ENSDARG00000063049"	"thtpa"	chr24	+	14596110	14596187	14597017	14597515	14595679	14595745	14599925	14600256
128	"ENSDARG00000102665"	"CABZ01033180.1"	chrKN150072.1	+	2155	2293	8797	8935	1635	1810	12196	13289
129	"ENSDARG00000028000"	"pfkpa"	chr24	+	3969242	3969316	3971073	3971151	3963683	3964019	3972253	3972443
130	"ENSDARG00000028000"	"pfkpa"	chr24	+	3975009	3975105	3978183	3978279	3974369	3974478	3981965	3982058
131	"ENSDARG00000028000"	"pfkpa"	chr24	+	3991943	3992096	3997348	3997501	3990333	3990421	3999309	3999474
132	"ENSDARG00000101947"	"ptbp2a"	chr24	-	30840045	30840138	30843216	30843250	30837607	30837824	30845793	30845909
133	"ENSDARG00000029177"	"lnx2a"	chr24	-	21655327	21655507	21657503	21657872	21654817	21654995	21659454	21659654
134	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7602160	7602332	7604160	7604278	7596008	7596396	7606857	7606875
135	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7604160	7604278	7606857	7606875	7602160	7602332	7611400	7611508
136	"ENSDARG00000045401"	"mllt10"	chr24	+	17174520	17174616	17177097	17177410	17166086	17166180	17180984	17181644
137	"ENSDARG00000057249"	"zmynd11"	chr24	-	27246538	27246571	27246878	27246902	27243721	27243883	27251129	27251289
138	"ENSDARG00000039729"	"asap1b"	chr24	-	10912335	10912488	10915749	10915818	10909108	10909187	10917026	10917252
139	"ENSDARG00000027600"	"pdlim5b"	chr10	-	1208521	1208538	1217153	1217695	1206309	1206476	1219176	1219210
140	"ENSDARG00000027600"	"pdlim5b"	chr10	-	1226738	1226890	1258291	1258420	1219176	1219210	1275701	1276046
141	"ENSDARG00000069615"	"ckmt2a"	chr10	+	3126001	3126087	3126947	3127033	3124542	3124764	3128089	3128213
142	"ENSDARG00000069615"	"ckmt2a"	chr10	+	3126001	3126087	3127757	3127843	3124542	3124764	3128089	3128213
143	"ENSDARG00000069615"	"ckmt2a"	chr10	+	3126947	3127033	3127757	3127843	3124542	3124764	3128089	3128213
144	"ENSDARG00000079251"	"nlgn2b"	chr10	+	22421897	22421951	22439698	22439848	22381801	22382512	22471291	22471477
145	"ENSDARG00000023174"	"fez1"	chr10	-	31762345	31762432	31764732	31764832	31760777	31760943	31771759	31772129
146	"ENSDARG00000023174"	"fez1"	chr10	-	31764732	31764832	31771759	31772129	31762345	31762432	31782588	31782616
147	"ENSDARG00000089340"	"rhobtb2b"	chr10	+	42694395	42694581	42700873	42701335	42691710	42691814	42704600	42705082
148	"ENSDARG00000089340"	"rhobtb2b"	chr10	+	42709520	42709671	42712693	42712782	42708067	42708186	42713495	42713601
149	"ENSDARG00000036005"	"pitpnb"	chr10	+	4061316	4061408	4061847	4061855	4060313	4060459	4067253	4067328
150	"ENSDARG00000036005"	"pitpnb"	chr10	+	4061847	4061855	4067253	4067328	4061316	4061408	4067425	4067509
151	"ENSDARG00000045888"	"acat1"	chr10	+	38664315	38664363	38665988	38666106	38663916	38664117	38682386	38682482
152	"ENSDARG00000045888"	"acat1"	chr10	+	38665988	38666106	38682386	38682482	38664315	38664363	38685930	38686031
153	"ENSDARG00000021082"	"sec31a"	chr10	-	5098918	5098954	5101525	5101852	5098341	5098400	5105574	5105668
154	"ENSDARG00000021082"	"sec31a"	chr10	-	5098918	5098954	5101570	5101852	5098341	5098400	5105574	5105668
155	"ENSDARG00000058102"	"sardh"	chr10	+	10477546	10477637	10481987	10482129	10446974	10447061	10490960	10491044
156	"ENSDARG00000069543"	"galt"	chr10	-	14326826	14326910	14337824	14337957	14274945	14275100	14421425	14421548
157	"ENSDARG00000069543"	"galt"	chr10	-	14337824	14337957	14421425	14421548	14326825	14326910	14464441	14464498
158	"ENSDARG00000028661"	"cntfr"	chr10	-	13600555	13600789	13672777	13672859	13541096	13541214	13772624	13772847
159	"ENSDARG00000079815"	"lyrm7"	chr10	+	4964769	4964842	4965159	4965230	4964462	4964546	4966666	4966748
160	"ENSDARG00000079815"	"lyrm7"	chr10	+	4965159	4965230	4966666	4966748	4964769	4964842	4968886	4969208
161	"ENSDARG00000074329"	"arvcfa"	chr10	+	490002	490074	496311	496439	486051	486217	500090	500241
162	"ENSDARG00000074328"	"apba1b"	chr10	+	15786455	15786495	15788479	15788625	15786254	15786356	15789321	15789411
163	"ENSDARG00000074328"	"apba1b"	chr10	+	15788479	15788625	15789321	15789411	15786455	15786495	15795050	15795254
164	"ENSDARG00000044261"	"si:ch211-243g18.2"	chr10	+	9559267	9559432	9560990	9561116	9556740	9556897	9565022	9565240
165	"ENSDARG00000073721"	"smarcad1b"	chr10	-	17563487	17563583	17567993	17568125	17563166	17563284	17568813	17568889
166	"ENSDARG00000077515"	"letm2"	chr10	+	20592201	20592646	20596132	20596276	20591777	20591847	20596932	20597070
167	"ENSDARG00000086075"	"ttc3"	chr10	-	85519	85623	85887	85984	85343	85428	86136	86205
168	"ENSDARG00000086075"	"ttc3"	chr10	-	88258	88344	88792	88849	88019	88175	89527	89574
169	"ENSDARG00000086075"	"ttc3"	chr10	-	88792	88849	89527	89574	88258	88344	89646	89919
170	"ENSDARG00000011190"	"fgfr1b"	chr10	+	42638943	42639094	42639437	42639582	42636272	42636463	42647541	42647735
171	"ENSDARG00000075806"	"kirrel3a"	chr10	+	39808436	39808520	39825594	39825704	39804667	39804775	39830742	39830829
172	"ENSDARG00000011611"	"actr1"	chr10	+	42523018	42523083	42525012	42525088	42521942	42522163	42526183	42526309
173	"ENSDARG00000038159"	"tcf7l1a"	chr10	-	42204667	42204811	42211578	42211662	42202279	42202439	42211826	42211929
174	"ENSDARG00000104314"	"nrg1"	chr10	-	7295547	7295571	7302538	7302597	7291109	7291212	7311973	7312112
175	"ENSDARG00000104314"	"nrg1"	chr10	-	7295547	7295571	7302883	7302951	7291109	7291212	7311973	7312112
176	"ENSDARG00000104314"	"nrg1"	chr10	-	7302538	7302597	7302883	7302951	7291109	7291212	7311973	7312112
177	"ENSDARG00000033768"	"trappc13"	chr10	+	15341734	15341803	15345914	15346014	15340767	15341073	15351402	15351487
178	"ENSDARG00000090814"	"si:dkey-18a10.3"	chr10	-	33566178	33566254	33568530	33568646	33565202	33565264	33568775	33568906
179	"ENSDARG00000099182"	"ankrd55"	chr10	-	5826641	5826731	5828598	5829254	5824287	5824815	5833324	5833492
180	"ENSDARG00000043182"	"hhla2a.1"	chr10	+	35431552	35431882	35434422	35434512	35429807	35430086	35436624	35436687
181	"ENSDARG00000057035"	"stoml3b"	chr10	-	24643537	24643610	24644014	24644118	24643192	24643275	24648136	24648231
182	"ENSDARG00000032353"	"tiprl"	chr10	+	21544	21640	21745	21808	21337	21469	21889	22021
183	"ENSDARG00000100170"	"pam"	chr10	+	5716706	5716794	5724016	5724108	5710499	5710557	5725686	5725770
184	"ENSDARG00000100170"	"pam"	chr10	+	5778575	5778675	5779834	5779888	5775359	5775478	5781882	5782200
185	"ENSDARG00000104573"	"slc12a2"	chr10	+	16263853	16263929	16264228	16264324	16262529	16262649	16269769	16269909
186	"ENSDARG00000044304"	"prrc1"	chr10	+	16178994	16179098	16181861	16181964	16178418	16178582	16185458	16186691
187	"ENSDARG00000016439"	"slc7a1a"	chr10	+	24481216	24481356	24484037	24484174	24477450	24477673	24487992	24488095
188	"ENSDARG00000033901"	"msi2a"	chr10	+	37509804	37509846	37573574	37573667	37503855	37504051	37667693	37667742
189	"ENSDARG00000006257"	"vldlr"	chr10	+	15299067	15299130	15300078	15300120	15298725	15298875	15300492	15300573
190	"ENSDARG00000006257"	"vldlr"	chr10	+	15299067	15299139	15300078	15300120	15298725	15298875	15300492	15300573
191	"ENSDARG00000099633"	"sec14l7"	chr10	+	44930053	44930149	44931082	44931143	44928091	44928280	44933192	44933299
192	"ENSDARG00000077224"	"ypel2a"	chr10	-	35208738	35208782	35220177	35220417	35205868	35205977	35236771	35236949
193	"ENSDARG00000078441"	"ppip5k2"	chr10	-	6790947	6790968	6794661	6794746	6786505	6786649	6804691	6804811
194	"ENSDARG00000078441"	"ppip5k2"	chr10	-	6816645	6816819	6816950	6816992	6809632	6809705	6824730	6824901
195	"ENSDARG00000040338"	"hvcn1"	chr10	+	8408660	8408765	8408927	8409159	8408335	8408565	8412263	8412376
196	"ENSDARG00000075376"	"sgsm1b"	chr10	+	1662985	1663156	1665560	1665623	1661900	1662029	1666344	1666686
197	"ENSDARG00000104387"	NA	chr10	+	44882560	44882674	44885191	44885305	44878665	44878857	44885480	44885642
198	"ENSDARG00000002060"	"brf2"	chr10	-	41284913	41285235	41295666	41295988	41282592	41282770	41298200	41298260
199	"ENSDARG00000002060"	"brf2"	chr10	-	41290420	41290480	41298200	41298260	41284913	41285235	41298341	41298491
200	"ENSDARG00000094055"	"si:dkey-88l16.3"	chr10	+	14972037	14972301	14975831	14976095	14971743	14971950	14990120	14990336
201	"ENSDARG00000087937"	"cdk4"	chr11	-	135825	135876	136027	136137	135607	135743	136312	136480
202	"ENSDARG00000077934"	"tegt"	chr11	-	162069	162145	162688	162789	161195	161219	163335	163415
203	"ENSDARG00000077934"	"tegt"	chr11	-	163881	164030	164896	165005	163491	163589	165232	165288
204	"ENSDARG00000063433"	"atp2b2"	chr11	-	1205091	1205133	1209256	1209349	1203569	1203734	1214173	1214206
205	"ENSDARG00000063433"	"atp2b2"	chr11	-	1205091	1205133	1214173	1214206	1203569	1203734	1217172	1217298
206	"ENSDARG00000063433"	"atp2b2"	chr11	-	1209256	1209349	1214173	1214206	1205091	1205133	1217172	1217298
207	"ENSDARG00000104682"	"tpm2"	chr10	+	6351722	6351798	6353955	6354031	6350118	6350189	6355343	6355406
208	"ENSDARG00000104682"	"tpm2"	chr10	+	6353955	6354031	6355343	6355406	6350118	6350189	6359673	6359743
209	"ENSDARG00000104682"	"tpm2"	chr10	+	6353955	6354031	6359673	6359743	6350118	6350189	6362962	6363374
210	"ENSDARG00000044925"	"cdk5rap1"	chr11	+	15481750	15481854	15512914	15513125	15480694	15481001	15519842	15519963
211	"ENSDARG00000078760"	"cacna2d3"	chr11	-	36729413	36729492	36737331	36737445	36727873	36728007	36740503	36740593
212	"ENSDARG00000078497"	"timeless"	chr11	+	3246580	3246654	3248815	3248886	3246449	3246492	3249013	3249117
213	"ENSDARG00000090253"	"zgc:113223"	chr11	-	7259808	7259883	7260018	7260143	7259612	7259708	7261210	7261268
214	"ENSDARG00000013422"	"slc8a1a"	chr11	-	30562986	30563093	30599584	30601439	30550106	30550234	30611717	30612166
215	"ENSDARG00000013422"	"slc8a1a"	chr11	-	30562986	30563093	30599584	30601439	30558785	30558806	30611717	30611814
216	"ENSDARG00000020758"	"tmem178"	chr11	+	30519986	30520100	30526182	30526320	30513655	30514509	30529923	30531106
217	"ENSDARG00000004302"	"slc45a1"	chr11	+	40662351	40662528	40662993	40663199	40661348	40661502	40665485	40665711
218	"ENSDARG00000004302"	"slc45a1"	chr11	+	40662993	40663199	40665485	40665711	40662351	40662528	40673636	40674070
219	"ENSDARG00000051879"	"abcc8"	chr25	+	22833723	22833837	22834472	22834593	22832185	22832288	22837596	22837727
220	"ENSDARG00000028721"	"mapk14b"	chr11	+	2746903	2746983	2751546	2751626	2745066	2745138	2755063	2755142
221	"ENSDARG00000075433"	"myom2a"	chr11	+	11227618	11227675	11230003	11230187	11225276	11225470	11233516	11233691
222	"ENSDARG00000030687"	"phka2"	chr11	-	33879276	33879330	33879986	33880105	33875858	33876086	33882160	33882262
223	"ENSDARG00000016551"	"iqsec1b"	chr11	-	26741688	26741962	26926417	26926525	26739668	26740930	26961979	26962015
224	"ENSDARG00000016551"	"iqsec1b"	chr11	-	26926417	26926525	26961979	26962015	26741688	26741962	27056789	27057572
225	"ENSDARG00000079977"	"nhsb"	chr11	+	30080661	30080724	30081046	30081091	30080274	30080319	30082050	30082246
226	"ENSDARG00000033609"	"map1lc3a"	chr11	+	26610890	26610946	26612316	26612423	26609109	26609230	26614381	26615608
227	"ENSDARG00000070939"	"znf740a"	chr11	-	2263462	2263546	2265903	2265987	2258113	2258232	2283855	2283939
