ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
61	"ENSDARG00000088227"	"tmem163b"	chr22	-	12106920	12107032	12122104	12122201	12100424	12100568	12130222	12130314	61	17,10,17,3,15,10	24,28,31,4,18,36	24,9,13,13,16,17	15,24,15,12,16,23	246	261	0.045614924783	0.753234080115	0.429,0.275,0.368,0.443,0.469,0.228	0.629,0.285,0.479,0.535,0.515,0.44	-0.112
62	"ENSDARG00000099446"	"slit1b"	chr22	-	34851220	34851375	34854708	34854839	34849021	34849328	34859655	34859878	62	24,23,25,14,30,29	18,27,20,27,17,29	16,11,14,29,20,33	23,12,17,36,33,25	280	298	0.307715799947	1.0	0.587,0.476,0.571,0.356,0.653,0.516	0.425,0.494,0.467,0.462,0.392,0.584	0.056
63	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984719	18966189	18966613	18997730	18997877	63	10,21,14,18,10,14	16,33,19,27,32,40	20,13,12,18,10,25	19,31,10,25,24,21	298	298	0.136522369502	1.0	0.385,0.389,0.424,0.4,0.238,0.259	0.513,0.295,0.545,0.419,0.294,0.543	-0.086
64	"ENSDARG00000018524"	"midn"	chr22	-	18743912	18744000	18745990	18746222	18743755	18743818	18749250	18749313	64	33,41,36,33,27,33	72,86,92,64,80,69	28,21,13,26,34,29	64,71,44,34,71,76	298	237	0.763118635127	1.0	0.267,0.275,0.237,0.291,0.212,0.276	0.258,0.19,0.19,0.378,0.276,0.233	0.005
65	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022677	21022739	21032123	21032196	21010609	21010694	21046598	21046654	65	73,58,61,28,58,53	43,62,35,42,42,34	48,30,41,50,73,90	45,29,25,60,52,48	222	211	0.989134590227	1.0	0.617,0.471,0.624,0.388,0.568,0.597	0.503,0.496,0.609,0.442,0.572,0.641	0.0
67	"ENSDARG00000079420"	"dpp4"	chr22	-	11633512	11633567	11635453	11635648	11632643	11632743	11635735	11635805	67	47,80,37,27,57,55	9,8,15,8,20,16	67,41,24,55,45,81	17,9,14,26,14,24	298	204	0.195246686775	1.0	0.781,0.873,0.628,0.698,0.661,0.702	0.73,0.757,0.54,0.592,0.688,0.698	0.056
68	"ENSDARG00000056966"	"nek7"	chr22	-	23140682	23140777	23153162	23153270	23115143	23115257	23158967	23159076	68	34,55,39,17,48,26	26,47,32,18,36,36	38,33,30,58,36,41	34,26,20,46,38,33	257	244	0.645936771503	1.0	0.554,0.526,0.536,0.473,0.559,0.407	0.515,0.546,0.587,0.545,0.474,0.541	-0.025
69	"ENSDARG00000056966"	"nek7"	chr22	-	23163790	23163901	23170354	23170417	23158967	23159076	23177718	23177850	69	11,18,12,7,19,17	32,48,22,10,34,22	14,17,18,12,19,19	20,24,14,42,27,25	212	260	0.24771380849	1.0	0.297,0.315,0.401,0.462,0.407,0.487	0.462,0.465,0.612,0.259,0.463,0.482	-0.062
70	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779037	38779154	38782716	38782832	38778648	38778956	38782910	38783085	70	51,231,91,86,199,167	71,326,107,93,265,164	170,88,108,91,97,190	198,97,134,128,94,249	266	265	0.833349532228	1.0	0.417,0.414,0.459,0.48,0.428,0.504	0.461,0.475,0.445,0.415,0.507,0.432	-0.006
71	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831609	828145	828290	833918	834106	71	41,39,63,46,41,38	24,31,25,18,22,24	45,34,27,52,50,64	25,24,19,32,26,31	298	266	0.669806573237	1.0	0.604,0.529,0.692,0.695,0.625,0.586	0.616,0.558,0.559,0.592,0.632,0.648	0.021
72	"ENSDARG00000006266"	"stat1a"	chr22	+	12801099	12801244	12802826	12802977	12798568	12798703	12803099	12803195	72	80,53,50,40,59,53	62,73,61,50,38,44	54,55,40,25,59,55	51,41,26,32,63,55	294	298	0.737993146839	1.0	0.567,0.424,0.454,0.448,0.611,0.55	0.518,0.576,0.609,0.442,0.487,0.503	-0.014
73	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28466673	28466874	28463465	28463499	28468729	28468897	73	88,91,35,40,82,74	15,28,18,10,15,9	72,57,50,40,66,86	20,4,10,11,17,41	221	298	0.533343951486	1.0	0.888,0.814,0.724,0.844,0.881,0.917	0.829,0.951,0.871,0.831,0.84,0.739	0.001
74	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28469408	28469474	74	46,45,19,20,43,46	35,32,27,22,33,23	32,29,27,20,51,33	29,24,17,28,13,63	221	298	0.832418127426	1.0	0.639,0.655,0.487,0.551,0.637,0.729	0.598,0.62,0.682,0.491,0.841,0.414	0.009
75	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28474165	28474234	75	59,58,24,42,70,52	30,38,28,14,39,32	42,41,34,25,69,60	34,43,20,26,27,48	221	298	0.27324009953	1.0	0.726,0.673,0.536,0.802,0.708,0.687	0.625,0.562,0.696,0.565,0.775,0.628	0.047
76	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28469408	28469474	28463465	28463499	28474165	28474234	76	59,58,24,42,70,52	25,17,15,13,26,22	42,41,34,25,69,60	13,14,7,11,19,31	221	215	0.517302756463	1.0	0.697,0.768,0.609,0.759,0.724,0.697	0.759,0.74,0.825,0.689,0.779,0.653	-0.032
77	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28466673	28466874	28463997	28464069	28468729	28468897	77	11,22,6,11,7,11	16,30,18,15,16,10	10,12,8,6,10,17	22,12,12,13,16,49	224	298	0.481989638826	1.0	0.478,0.494,0.307,0.494,0.368,0.594	0.377,0.571,0.47,0.38,0.454,0.316	0.028
78	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28468729	28468897	28463997	28464069	28469408	28469474	78	7,19,4,5,6,5	75,77,48,41,68,53	8,6,8,6,9,10	63,46,38,42,33,112	224	298	0.573908967224	1.0	0.11,0.247,0.1,0.14,0.105,0.112	0.145,0.148,0.219,0.16,0.266,0.106	-0.038
79	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28469408	28469474	79	8,9,6,10,14,10	37,32,27,26,32,24	14,7,4,9,7,15	23,24,12,22,10,65	298	298	0.53731911941	1.0	0.178,0.22,0.182,0.278,0.304,0.294	0.378,0.226,0.25,0.29,0.412,0.188	-0.048
80	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28474165	28474234	80	8,11,9,12,14,10	32,38,28,18,38,33	14,7,4,10,6,19	28,43,15,20,24,50	298	298	0.862458932734	1.0	0.2,0.224,0.243,0.4,0.269,0.233	0.333,0.14,0.211,0.333,0.2,0.275	0.013
