ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2497	"ENSDARG00000038166"	"hyal6"	chr25	-	27606963	27607118	27608597	27608838	27605186	27605951	27609809	27610005
2498	"ENSDARG00000096922"	"CR376745.1"	chr25	+	30178942	30179035	30182513	30182654	30173653	30173671	30192071	30192167
2499	"ENSDARG00000061282"	"glg1a"	chr25	-	37221383	37221385	37222025	37222132	37219995	37220058	37223286	37223407
2500	"ENSDARG00000009299"	"dusp8a"	chr25	-	23015607	23015746	23030310	23030546	22982691	22982858	23052425	23052707
2501	"ENSDARG00000009299"	"dusp8a"	chr25	-	23015607	23015746	23030316	23030546	22982691	22982858	23052425	23052707
2502	"ENSDARG00000009299"	"dusp8a"	chr25	-	23015607	23015746	23030316	23030665	22982691	22982858	23052425	23052707
2503	"ENSDARG00000078785"	"tmem258"	chr25	-	3887540	3887627	3890522	3890643	3887269	3887439	3891904	3892014
2504	"ENSDARG00000078785"	"tmem258"	chr25	-	3887540	3887627	3890522	3890651	3887269	3887439	3891904	3892014
2505	"ENSDARG00000078785"	"tmem258"	chr25	-	3887540	3887627	3890542	3890643	3887269	3887439	3891904	3892014
2506	"ENSDARG00000078785"	"tmem258"	chr25	-	3887540	3887627	3890542	3890651	3887269	3887439	3891904	3892014
2507	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6131341	6131425	6122950	6123352	6131790	6131868
2508	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6131341	6131669	6122950	6123352	6131790	6131868
2509	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6123458	6123568	6131627	6131669	6122950	6123352	6131790	6131868
2510	"ENSDARG00000045930"	"rbpms2a"	chr25	+	6131341	6131425	6131627	6131669	6122950	6123352	6131790	6131868
2511	"ENSDARG00000015731"	"ano5a"	chr25	+	35228676	35228757	35228954	35229029	35224213	35224365	35232260	35232489
2512	"ENSDARG00000103878"	"anpepb"	chr25	+	10825809	10825968	10826834	10826916	10825573	10825741	10827258	10827771
2513	"ENSDARG00000018681"	"saal1"	chr25	-	8195491	8195509	8195524	8195744	8193676	8193736	8195817	8195919
2514	"ENSDARG00000018061"	"neil1"	chr25	-	26830496	26830616	26831697	26832108	26830063	26830166	26833053	26833100
2515	"ENSDARG00000099860"	"pkmb"	chr25	+	29187516	29187611	29188468	29188500	29184147	29184300	29189970	29190137
2516	"ENSDARG00000089207"	"ankrd27"	chr25	+	36414583	36414700	36416416	36416574	36414341	36414452	36417585	36417645
2517	"ENSDARG00000020395"	"mical2b"	chr25	+	16253983	16254076	16259939	16259977	16248923	16249055	16261275	16261462
2518	"ENSDARG00000061719"	"washc4"	chr25	-	28753631	28753649	28756890	28756933	28753424	28753528	28757014	28757097
2519	"ENSDARG00000006899"	"far1"	chr25	+	16116739	16116911	16117137	16117244	16111833	16111901	16123417	16123547
2520	"ENSDARG00000006899"	"far1"	chr25	+	16116739	16116911	16117137	16117321	16111833	16111901	16123417	16123547
2521	"ENSDARG00000021378"	"phf21ab"	chr25	-	7723492	7723692	7723848	7723871	7722767	7722923	7724860	7724921
2522	"ENSDARG00000012603"	"eif3ja"	chr25	-	31906795	31906858	31907328	31907417	31905464	31905556	31907554	31907590
2523	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16008808	16008937	16010747	16010833	16008483	16008576	16010906	16011018
2524	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16020732	16020793	16022409	16022533	16016611	16016679	16027781	16027917
2525	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16024011	16024099	16027663	16027696	16022409	16022548	16027781	16027917
2526	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16024061	16024099	16027663	16027696	16022409	16022548	16027781	16027917
2527	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16024066	16024099	16027663	16027696	16022409	16022548	16027781	16027917
2528	"ENSDARG00000034933"	"chchd3b"	chr25	+	3359960	3360195	3360570	3360627	3358700	3358892	3361944	3362038
2529	"ENSDARG00000073843"	"myo9ab"	chr25	-	490438	490456	490716	490770	489751	489936	492131	492255
2530	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15467289	15467522	15470274	15470401	15465060	15465185	15472013	15472382
2531	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15467289	15467522	15470370	15470401	15465060	15465185	15472013	15472382
2532	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15467289	15467522	15470370	15470404	15465060	15465185	15472013	15472382
2533	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3307360	3307388	3310310	3310465	3307053	3307203	3312202	3312330
2534	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3310310	3310465	3312202	3312330	3307053	3307203	3314065	3314245
2535	"ENSDARG00000070971"	"furinb"	chr25	-	8808325	8808500	8832728	8832805	8805620	8805709	8834958	8835087
2536	"ENSDARG00000031198"	"hmg20a"	chr25	+	7327588	7327787	7330314	7330447	7324513	7324589	7330889	7330927
2537	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31413856	31414105	31414367	31414471	31412879	31412996	31416231	31416309
2538	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31413856	31414124	31414367	31414471	31412879	31412996	31416231	31416309
2539	"ENSDARG00000046150"	"b4galnt4a"	chr25	+	24303672	24303817	24380020	24380107	24291155	24293001	24388580	24388693
2540	"ENSDARG00000100186"	"CU655842.1"	chr22	+	24605005	24605037	24608667	24608758	24603929	24604496	24609744	24609864
2541	"ENSDARG00000104014"	"mark1"	chr22	-	38340546	38340591	38342948	38342972	38337269	38337612	38343148	38343406
2542	"ENSDARG00000053973"	"fetub"	chr22	+	37891199	37891486	37894218	37894332	37888248	37888455	37894950	37895037
2543	"ENSDARG00000053973"	"fetub"	chr22	+	37891397	37891486	37894218	37894332	37888248	37888455	37894950	37895037
2544	"ENSDARG00000053973"	"fetub"	chr22	+	37891994	37892140	37894950	37895037	37891398	37891486	37897709	37900135
2545	"ENSDARG00000099446"	"slit1b"	chr22	-	34851227	34851375	34854708	34854839	34849021	34849328	34859655	34859878
2546	"ENSDARG00000063076"	"atrip"	chr22	+	10550545	10550672	10553628	10553822	10550283	10550361	10557632	10557775
2547	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984882	18966189	18966613	18997730	18997877
2548	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984922	18966189	18966613	18997730	18997877
2549	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984941	18966189	18966613	18997730	18997877
2550	"ENSDARG00000061665"	"hcn2b"	chr22	+	18984805	18984882	18997594	18997635	18984500	18984719	18997730	18997877
2551	"ENSDARG00000061665"	"hcn2b"	chr22	+	18984805	18984922	18997594	18997635	18984500	18984719	18997730	18997877
2552	"ENSDARG00000061665"	"hcn2b"	chr22	+	18984805	18984941	18997594	18997635	18984500	18984719	18997730	18997877
2553	"ENSDARG00000063180"	"dock3"	chr22	+	32215725	32215845	32218073	32218156	32215278	32215366	32219806	32220392
2554	"ENSDARG00000078313"	NA	chr22	+	5399583	5399676	5400406	5400520	5398487	5398563	5401467	5401507
2555	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779039	38779154	38782716	38782832	38778857	38778956	38782910	38783085
2556	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779042	38779154	38782716	38782832	38778857	38778956	38782910	38783085
2557	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443748	7443793	7443795	7443437	7443574	7443900	7447391
2558	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443748	7443793	7443821	7443437	7443574	7443900	7447391
2559	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443748	7443793	7443822	7443437	7443574	7443900	7447391
2560	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443750	7443793	7443795	7443437	7443574	7443900	7447391
2561	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443750	7443793	7443821	7443437	7443574	7443900	7447391
2562	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443750	7443793	7443822	7443437	7443574	7443900	7447391
2563	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443757	7443793	7443795	7443437	7443574	7443900	7447391
2564	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443757	7443793	7443821	7443437	7443574	7443900	7447391
2565	"ENSDARG00000017314"	"cela1.6"	chr22	+	7443679	7443757	7443793	7443822	7443437	7443574	7443900	7447391
2566	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831598	828145	828290	833918	834106
2567	"ENSDARG00000006266"	"stat1a"	chr22	+	12801099	12801244	12802826	12802866	12798568	12798703	12803099	12803195
2568	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464570	28466673	28466874	28463997	28464069	28468729	28468897
2569	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466769	28466874	28468729	28468897	28464283	28464358	28469408	28469474
2570	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466769	28466874	28468729	28468897	28464283	28464358	28474165	28474234
2571	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466769	28466874	28469408	28469474	28464283	28464358	28474165	28474234
2572	"ENSDARG00000063195"	"pxk"	chr22	+	10192078	10192141	10194234	10194262	10190744	10190808	10195850	10199014
2573	"ENSDARG00000063195"	"pxk"	chr22	+	10192078	10192141	10194234	10194267	10190744	10190808	10195850	10199014
2574	"ENSDARG00000063195"	"pxk"	chr22	+	10192081	10192141	10194234	10194262	10190744	10190808	10195850	10199014
2575	"ENSDARG00000063195"	"pxk"	chr22	+	10192081	10192141	10194234	10194267	10190744	10190808	10195850	10199014
2576	"ENSDARG00000067797"	"spi1a"	chr25	+	35559798	35559969	35567930	35568084	35555790	35555881	35570568	35572245
2577	"ENSDARG00000022372"	"kng1"	chr22	-	36851425	36851542	36856105	36856234	36846951	36847024	36863460	36863681
2578	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773730	36773861	36770490	36770634	36774133	36774219
2579	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773730	36774056	36770490	36770634	36774133	36774219
2580	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773754	36773861	36770490	36770634	36774133	36774219
2581	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36773754	36774056	36770490	36770634	36774133	36774219
2582	"ENSDARG00000038475"	"acy1"	chr22	-	36772182	36772193	36774030	36774056	36770490	36770634	36774133	36774219
2583	"ENSDARG00000038475"	"acy1"	chr22	-	36773730	36773861	36774030	36774056	36770490	36770634	36774133	36774219
2584	"ENSDARG00000038475"	"acy1"	chr22	-	36773754	36773861	36774030	36774056	36770490	36770634	36774133	36774219
2585	"ENSDARG00000061829"	"unc13a"	chr22	+	20225772	20225778	20229226	20229256	20222946	20223070	20230026	20230083
2586	"ENSDARG00000092948"	"gna15.3"	chr22	+	21979614	21979690	21980563	21980693	21978492	21978621	21981337	21981491
2587	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27104101	27104217	27107160	27107224	27103364	27103457	27111879	27112001
2588	"ENSDARG00000029011"	"xpnpep1"	chr22	-	27113234	27113249	27114628	27114689	27111879	27112001	27115133	27115241
2589	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686632	36686817	36686940	36685661	36685685	36687314	36687431
2590	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686632	36686817	36686955	36685661	36685685	36687314	36687431
2591	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686632	36686817	36686958	36685661	36685685	36687314	36687431
2592	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686725	36687314	36687428	36685661	36685685	36687527	36687651
2593	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686725	36687314	36687431	36685661	36685685	36687527	36687651
2594	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686737	36686817	36686940	36685661	36685685	36687314	36687431
2595	"ENSDARG00000002710"	"ncl"	chr22	-	36686607	36686737	36686817	36686955	36685661	36685685	36687314	36687431
2596	"ENSDARG00000101458"	"r3hdm1"	chr22	+	12384528	12384911	12386892	12386902	12382024	12382128	12387145	12387230
2597	"ENSDARG00000101458"	"r3hdm1"	chr22	+	12384528	12384911	12386892	12387017	12382024	12382128	12387145	12387230
2598	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25105133	25105226	25107286	25107587	25104752	25104824	25136350	25137256
2599	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136350	25136470	25107539	25107605	25136836	25137256
2600	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136353	25136455	25107539	25107605	25136836	25137256
2601	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108962	25109067	25136353	25136470	25107539	25107605	25136836	25137256
2602	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136350	25136455	25107539	25107605	25136836	25137256
2603	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136350	25136470	25107539	25107605	25136836	25137256
2604	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136353	25136455	25107539	25107605	25136836	25137256
2605	"ENSDARG00000041703"	"rrbp1b"	chr22	+	25108965	25109067	25136353	25136470	25107539	25107605	25136836	25137256
2606	"ENSDARG00000117271"	"CR954298.1"	chr24	+	37013501	37013606	37014062	37014167	37012722	37013045	37014621	37015120
2607	"ENSDARG00000117271"	"CR954298.1"	chr24	+	37013510	37013606	37014062	37014167	37012722	37013045	37014621	37015120
2608	"ENSDARG00000104263"	"CABZ01055365.1"	chr24	-	36584119	36584218	36586787	36586814	36583387	36583493	36586916	36587018
2609	"ENSDARG00000059287"	"mak"	chr24	-	8767011	8767229	8767561	8767641	8763667	8763800	8767837	8767959
2610	"ENSDARG00000098816"	"kcnc3b"	chr24	+	37144672	37144693	37151289	37151340	37135380	37135569	37170134	37170289
2611	"ENSDARG00000098816"	"kcnc3b"	chr24	+	37144672	37144693	37162651	37162692	37135380	37135569	37170134	37170289
2612	"ENSDARG00000098816"	"kcnc3b"	chr24	+	37151289	37151340	37162651	37162692	37135380	37135569	37170134	37170289
2613	"ENSDARG00000031248"	"enkur"	chr24	-	6676427	6676543	6677675	6677681	6676210	6676356	6678190	6678640
2614	"ENSDARG00000009031"	"tnikb"	chr24	-	26520492	26520501	26523873	26523897	26518787	26518969	26527233	26527331
2615	"ENSDARG00000062058"	"slc12a7b"	chr24	-	39784192	39784368	39787556	39787667	39781735	39781869	39789382	39789490
2616	"ENSDARG00000017235"	"eif5a"	chr24	-	26482854	26482892	26482940	26482986	26482641	26482775	26484060	26484298
2617	"ENSDARG00000017235"	"eif5a"	chr24	-	26482858	26482892	26482940	26482986	26482641	26482775	26484060	26484298
2618	"ENSDARG00000017235"	"eif5a"	chr24	-	26482868	26482892	26482940	26482986	26482641	26482775	26484060	26484298
2619	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1375690	1375733	1376335	1376378	1374816	1374868	1377039	1377090
2620	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1376002	1376378	1377672	1377723	1375678	1375733	1378375	1378426
2621	"ENSDARG00000095432"	"BX323074.2"	chr24	+	1376234	1376378	1377672	1377723	1375678	1375733	1378375	1378426
2622	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478970	26475181	26475440	26479747	26479841
2623	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478974	26475181	26475440	26479747	26479841
2624	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477524	26478874	26478978	26475181	26475440	26479747	26479841
2625	"ENSDARG00000010155"	"abi1a"	chr24	+	5999010	5999112	6002437	6002632	5996926	5997027	6008504	6008690
2626	"ENSDARG00000010155"	"abi1a"	chr24	+	5999010	5999112	6005593	6005680	5996926	5997027	6008504	6008690
2627	"ENSDARG00000016490"	"rab11fip3"	chr24	+	37774261	37774375	37776880	37776916	37766884	37767103	37778156	37778244
2628	"ENSDARG00000045305"	"pde7a"	chr24	-	24746580	24746992	24747139	24747184	24745944	24746034	24750715	24750776
2629	"ENSDARG00000045305"	"pde7a"	chr24	-	24750715	24750776	24781807	24781923	24745944	24746034	24796409	24797455
2630	"ENSDARG00000092882"	"si:dkey-161j23.7"	chr24	+	39595826	39595966	39596830	39596896	39592997	39593108	39600183	39600285
2631	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100896	22070289	22071797	22103377	22103585
2632	"ENSDARG00000000069"	"dap"	chr24	-	22077161	22077204	22100802	22100905	22070289	22071797	22103377	22103585
2633	"ENSDARG00000071596"	"neto1l"	chr24	+	16128289	16128364	16132191	16132413	16120970	16121550	16135841	16136685
2634	"ENSDARG00000071596"	"neto1l"	chr24	+	16132191	16132413	16135353	16135361	16128289	16128364	16135841	16136685
2635	"ENSDARG00000101368"	"cngb3.2"	chr24	-	31437368	31437510	31438948	31439090	31436631	31436791	31439718	31439841
2636	"ENSDARG00000012625"	"prkag2a"	chr24	-	28256281	28256315	28258816	28258857	28253244	28253872	28259060	28259154
2637	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116751	31116846	31120426	31120454	31100654	31100728	31120600	31120690
2638	"ENSDARG00000098451"	"tlcd4a"	chr24	-	31116773	31116846	31120426	31120454	31100654	31100728	31120600	31120690
2639	"ENSDARG00000028000"	"pfkpa"	chr24	+	3975009	3975105	3978183	3978292	3974369	3974478	3981965	3982058
2640	"ENSDARG00000028000"	"pfkpa"	chr24	+	3991943	3992009	3997348	3997501	3990333	3990421	3999309	3999474
2641	"ENSDARG00000029177"	"lnx2a"	chr24	-	21655327	21655507	21657503	21657794	21654817	21654995	21659454	21659654
2642	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7602160	7602332	7604160	7604277	7596008	7596396	7606857	7606875
2643	"ENSDARG00000015174"	"atp6v0a1b"	chr24	-	7604160	7604278	7606857	7606868	7602160	7602332	7611400	7611508
2644	"ENSDARG00000045401"	"mllt10"	chr24	+	17174523	17174616	17177097	17177410	17166086	17166180	17180984	17181644
2645	"ENSDARG00000045401"	"mllt10"	chr24	+	17207211	17207282	17207282	17207340	17206768	17206960	17209412	17209756
2646	"ENSDARG00000045401"	"mllt10"	chr24	+	17207211	17207282	17207309	17207340	17206768	17206960	17209412	17209756
2647	"ENSDARG00000045401"	"mllt10"	chr24	+	17207256	17207282	17207282	17207340	17206768	17206960	17209412	17209756
2648	"ENSDARG00000045401"	"mllt10"	chr24	+	17207256	17207282	17207309	17207340	17206768	17206960	17209412	17209756
2649	"ENSDARG00000057249"	"zmynd11"	chr24	-	27246538	27246571	27246878	27246896	27243721	27243883	27251129	27251289
2650	"ENSDARG00000045417"	"fam49bb"	chr24	-	10858527	10858604	10884713	10884763	10828477	10828560	10897249	10897557
2651	"ENSDARG00000093108"	"CT573344.1"	chr24	+	10418531	10418626	10445449	10445558	10417364	10417450	10464185	10464879
2652	"ENSDARG00000027600"	"pdlim5b"	chr10	-	1226738	1226890	1258291	1258416	1219176	1219210	1275701	1276046
2653	"ENSDARG00000023174"	"fez1"	chr10	-	31762345	31762432	31764732	31764784	31760777	31760943	31771759	31772129
2654	"ENSDARG00000023174"	"fez1"	chr10	-	31762345	31762432	31764732	31764835	31760777	31760943	31771759	31772129
2655	"ENSDARG00000023174"	"fez1"	chr10	-	31764732	31764784	31771759	31772117	31762345	31762432	31782588	31782616
2656	"ENSDARG00000023174"	"fez1"	chr10	-	31764732	31764784	31771759	31772129	31762345	31762432	31782588	31782616
2657	"ENSDARG00000023174"	"fez1"	chr10	-	31764732	31764784	31771759	31772149	31762345	31762432	31782588	31782616
2658	"ENSDARG00000023174"	"fez1"	chr10	-	31764732	31764832	31771759	31772117	31762345	31762432	31782588	31782616
2659	"ENSDARG00000023174"	"fez1"	chr10	-	31764732	31764832	31771759	31772149	31762345	31762432	31782588	31782616
2660	"ENSDARG00000055279"	"b3gat1b"	chr10	-	39194282	39194410	39195999	39196103	39194052	39194199	39198773	39198942
2661	"ENSDARG00000055279"	"b3gat1b"	chr10	-	39194282	39194410	39195999	39196106	39194052	39194199	39198773	39198942
2662	"ENSDARG00000028661"	"cntfr"	chr10	-	13600555	13600789	13672777	13673162	13541096	13541214	13772624	13772861
2663	"ENSDARG00000079815"	"lyrm7"	chr10	+	4965111	4965230	4966666	4966748	4964769	4964842	4968886	4969208
2664	"ENSDARG00000079815"	"lyrm7"	chr10	+	4965166	4965230	4966666	4966748	4964769	4964842	4968886	4969208
2665	"ENSDARG00000104094"	"grk3"	chr10	+	44057810	44057827	44058075	44058104	44057501	44057614	44082820	44082897
2666	"ENSDARG00000103006"	"si:ch1073-303d10.1"	chr10	+	380044	380073	380436	380534	378578	378657	380931	381197
2667	"ENSDARG00000103006"	"si:ch1073-303d10.1"	chr10	+	380047	380073	380436	380534	378578	378657	380931	381197
2668	"ENSDARG00000021455"	"strbp"	chr10	-	9998858	9998926	10007739	10007837	9961413	9961488	10018054	10018794
2669	"ENSDARG00000077962"	"gltpb"	chr10	+	40321671	40321736	40322069	40322091	40321066	40321169	40322977	40323036
2670	"ENSDARG00000077515"	"letm2"	chr10	+	20592225	20592646	20596132	20596276	20591777	20591847	20596932	20597070
2671	"ENSDARG00000086075"	"ttc3"	chr10	-	85517	85623	85887	85984	85343	85428	86136	86205
2672	"ENSDARG00000086075"	"ttc3"	chr10	-	85517	85623	85887	85977	85343	85428	86136	86348
2673	"ENSDARG00000056511"	"arr3a"	chr10	+	26804866	26804882	26805017	26805062	26804740	26804771	26805375	26805569
2674	"ENSDARG00000056511"	"arr3a"	chr10	+	26804866	26804882	26805044	26805062	26804740	26804771	26805375	26805569
2675	"ENSDARG00000068974"	"lim2.1"	chr10	-	29898162	29898206	29898206	29898263	29896775	29896910	29900351	29900546
2676	"ENSDARG00000068974"	"lim2.1"	chr10	-	29898162	29898206	29898206	29898312	29896775	29896910	29900351	29900546
2677	"ENSDARG00000068974"	"lim2.1"	chr10	-	29898162	29898206	29898206	29898335	29896775	29896910	29900351	29900546
2678	"ENSDARG00000075806"	"kirrel3a"	chr10	+	39808436	39808518	39822085	39822348	39804667	39804775	39825594	39825708
2679	"ENSDARG00000075806"	"kirrel3a"	chr10	+	39808438	39808518	39822085	39822348	39804667	39804775	39825594	39825708
2680	"ENSDARG00000075806"	"kirrel3a"	chr10	+	39808438	39808520	39825594	39825704	39804667	39804775	39830742	39830829
2681	"ENSDARG00000056001"	"fryb"	chr10	+	33979440	33979480	33979818	33979827	33979070	33979238	33982000	33982210
2682	"ENSDARG00000099532"	"ubl3a"	chr10	-	36378752	36378837	36403979	36404106	36377146	36377255	36405776	36406344
2683	"ENSDARG00000099323"	"dlg2"	chr10	+	29435845	29435905	29537602	29537656	29432083	29432245	29561170	29561221
2684	"ENSDARG00000099323"	"dlg2"	chr10	+	29688202	29688302	29688551	29688597	29683100	29683176	29698466	29698517
2685	"ENSDARG00000099323"	"dlg2"	chr10	+	29688262	29688302	29688551	29688597	29683100	29683176	29698466	29698517
2686	"ENSDARG00000099182"	"ankrd55"	chr10	-	5826641	5826734	5828598	5829254	5824287	5824815	5833324	5833492
2687	"ENSDARG00000057035"	"stoml3b"	chr10	-	24643537	24643610	24644014	24644124	24643192	24643275	24648136	24648231
2688	"ENSDARG00000056664"	"arfip2b"	chr10	-	26212602	26212698	26213507	26213570	26212277	26212393	26214264	26214373
2689	"ENSDARG00000011422"	"ryr1a"	chr10	+	33529209	33529324	33529324	33529464	33528957	33529044	33531582	33531713
2690	"ENSDARG00000006257"	"vldlr"	chr10	+	15299015	15299130	15300078	15300120	15298725	15298875	15300492	15300573
2691	"ENSDARG00000006257"	"vldlr"	chr10	+	15299015	15299139	15300078	15300120	15298725	15298875	15300492	15300573
2692	"ENSDARG00000099633"	"sec14l7"	chr10	+	44931082	44931143	44932573	44932619	44930053	44930149	44933192	44933299
