ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
18	"ENSDARG00000073843"	"myo9ab"	chr25	-	498686	498879	498686	498852	501408	501470
19	"ENSDARG00000079983"	"agbl2"	chr25	-	28600088	28600191	28600088	28600188	28600336	28600452
20	"ENSDARG00000079983"	"agbl2"	chr25	-	28600088	28600191	28600088	28600188	28604408	28604442
21	"ENSDARG00000079983"	"agbl2"	chr25	-	28636714	28636861	28636714	28636858	28637604	28637668
22	"ENSDARG00000101251"	"ldha"	chr25	+	25124677	25124812	25124683	25124812	25123384	25123484
23	"ENSDARG00000051873"	"ahcyl2a"	chr25	-	21814498	21814642	21814498	21814633	21815011	21815123
24	"ENSDARG00000045554"	"snx20"	chr25	-	35960052	35960207	35960052	35960201	35960312	35960453
25	"ENSDARG00000004174"	"cnot1"	chr25	+	17340334	17340483	17340352	17340483	17340079	17340257
26	"ENSDARG00000104609"	"crebbpa"	chr22	+	26771305	26771554	26771308	26771554	26771028	26771208
27	"ENSDARG00000099446"	"slit1b"	chr22	-	34885749	34885776	34885749	34885773	34888125	34888289
28	"ENSDARG00000071604"	"si:ch211-156p11.1"	chr22	+	9222389	9222560	9222404	9222560	9220798	9220969
29	"ENSDARG00000092788"	"si:dkey-21e2.15"	chr22	+	19290145	19290290	19290160	19290290	19289969	19290056
30	"ENSDARG00000092518"	"si:dkey-21e2.11"	chr22	+	19264341	19264486	19264356	19264486	19264187	19264264
31	"ENSDARG00000063076"	"atrip"	chr22	+	10558011	10558114	10558027	10558114	10557853	10557945
32	"ENSDARG00000031269"	"rnf123"	chr22	-	34527370	34527548	34527370	34527545	34529644	34529752
33	"ENSDARG00000044525"	"pparda"	chr22	+	1007834	1007968	1007846	1007968	1006527	1006873
34	"ENSDARG00000071325"	"cbarpb"	chr22	+	18813529	18813682	18813553	18813682	18811164	18811336
35	"ENSDARG00000059738"	"ptprsa"	chr22	-	3524898	3525115	3524898	3525087	3560732	3560874
36	"ENSDARG00000058861"	"ncln"	chr22	-	5240506	5240670	5240506	5240667	5241358	5241397
37	"ENSDARG00000062372"	"nrd1b"	chr22	+	17228266	17228318	17228283	17228318	17228061	17228181
38	"ENSDARG00000071339"	"borcs8"	chr22	+	18168322	18168387	18168326	18168387	18166945	18167058
39	"ENSDARG00000071083"	"si:dkeyp-34c12.1"	chr22	-	28775956	28776044	28775956	28776020	28777134	28777557
40	"ENSDARG00000042285"	"atp8b3"	chr22	-	20487183	20487304	20487183	20487224	20488819	20488895
41	"ENSDARG00000091131"	"cry3b"	chr22	+	806327	806390	806330	806390	806132	806246
42	"ENSDARG00000091131"	"cry3b"	chr22	+	807816	807858	807819	807858	807608	807733
43	"ENSDARG00000093841"	"zgc:152936"	chr22	+	25453698	25453794	25453746	25453794	25453520	25453610
44	"ENSDARG00000057975"	"plcd4a"	chr22	-	12736910	12737078	12736910	12737063	12738141	12738294
45	"ENSDARG00000097229"	"si:ch211-226h8.15"	chr22	+	25332804	25332920	25332820	25332920	25332448	25332487
46	"ENSDARG00000061829"	"unc13a"	chr22	+	20203198	20203292	20203237	20203292	20202355	20203102
47	"ENSDARG00000041609"	"adarb1a"	chr22	-	12654388	12655373	12654388	12655326	12660980	12661052
48	"ENSDARG00000061602"	"ssx2ipb"	chr22	+	24718934	24719082	24718946	24719082	24718635	24718816
49	"ENSDARG00000061602"	"ssx2ipb"	chr22	+	24724121	24724325	24724151	24724325	24723952	24724083
50	"ENSDARG00000021812"	"cherp"	chr22	-	4977063	4977227	4977063	4977224	4979345	4979553
51	"ENSDARG00000002710"	"ncl"	chr22	-	36686611	36686740	36686611	36686737	36686817	36686958
52	"ENSDARG00000040874"	"add3a"	chr22	+	30262854	30262935	30262857	30262935	30260602	30260705
53	"ENSDARG00000071386"	"si:dkey-21e2.3"	chr22	+	19486865	19487010	19486880	19487010	19486710	19486791
54	"ENSDARG00000071386"	"si:dkey-21e2.3"	chr22	+	19487093	19487232	19487095	19487232	19486865	19487010
55	"ENSDARG00000093491"	"si:dkey-78l4.8"	chr22	+	19478324	19478469	19478339	19478469	19478139	19478226
56	"ENSDARG00000101458"	"r3hdm1"	chr22	+	12366515	12367055	12366873	12367055	12361488	12361706
57	"ENSDARG00000101458"	"r3hdm1"	chr22	+	12366515	12367055	12366888	12367055	12361488	12361706
58	"ENSDARG00000101458"	"r3hdm1"	chr22	+	12366873	12367055	12366888	12367055	12361488	12361706
59	"ENSDARG00000101458"	"r3hdm1"	chr22	+	12366873	12367055	12366888	12367055	12366515	12366770
60	"ENSDARG00000004789"	"lrp1ba"	chr22	-	14507905	14508064	14507905	14507998	14508170	14508284
61	"ENSDARG00000070958"	"pex6"	chr22	-	38026181	38026318	38026181	38026301	38028203	38028309
62	"ENSDARG00000100958"	NA	chr24	+	703882	703958	703891	703958	694215	694310
63	"ENSDARG00000014259"	"eya1"	chr24	+	13950318	13950456	13950333	13950456	13948681	13948827
64	"ENSDARG00000031875"	"trpa1b"	chr24	+	13684514	13684653	13684553	13684653	13684298	13684347
65	"ENSDARG00000058710"	"terf1"	chr24	-	13347233	13347320	13347233	13347299	13347406	13347531
66	"ENSDARG00000073931"	"otulina"	chr24	+	10318746	10319772	10318749	10319772	10314077	10314475
67	"ENSDARG00000093650"	"si:ch211-287n14.3"	chr24	-	29028830	29029069	29028830	29029016	29029412	29029478
68	"ENSDARG00000093650"	"si:ch211-287n14.3"	chr24	-	29028830	29029090	29028830	29029016	29029412	29029478
69	"ENSDARG00000093650"	"si:ch211-287n14.3"	chr24	-	29028830	29029090	29028830	29029069	29029412	29029478
70	"ENSDARG00000079278"	"zgc:174877"	chr24	-	6342492	6342687	6342492	6342684	6342781	6343011
71	"ENSDARG00000009031"	"tnikb"	chr24	-	26504946	26505106	26504946	26505100	26508780	26508930
72	"ENSDARG00000090230"	"tmem108"	chr24	+	9846558	9846642	9846563	9846642	9746291	9746421
73	"ENSDARG00000009868"	"dcaf11"	chr24	-	12979071	12979258	12979071	12979235	12983782	12983829
74	"ENSDARG00000045355"	"eloca"	chr24	+	12985053	12985200	12985056	12985200	12983960	12983991
75	"ENSDARG00000059322"	"topbp1"	chr24	+	9708834	9709130	9708837	9709130	9708510	9708761
76	"ENSDARG00000059322"	"topbp1"	chr24	+	9730250	9730361	9730271	9730361	9730059	9730188
77	"ENSDARG00000010244"	"rpl22l1"	chr24	-	26477402	26477592	26477402	26477524	26478874	26478979
78	"ENSDARG00000078261"	"nphp3"	chr24	+	9653480	9653722	9653498	9653722	9652191	9652381
79	"ENSDARG00000034883"	"acbd5a"	chr24	-	5926952	5927168	5926952	5927165	5929013	5929131
80	"ENSDARG00000096455"	"BX005275.2"	chr24	+	16175210	16175303	16175213	16175303	16174593	16174638
81	"ENSDARG00000026329"	"arhgap29a"	chr24	+	28528121	28528340	28528193	28528340	28526810	28526871
82	"ENSDARG00000095729"	"si:dkey-21e2.12"	chr22	+	19267156	19267301	19267171	19267301	19266994	19267075
83	"ENSDARG00000004131"	"rttn"	chr24	-	15137255	15137532	15137255	15137367	15141939	15142157
84	"ENSDARG00000004131"	"rttn"	chr24	-	15156265	15156346	15156265	15156343	15158711	15158809
85	"ENSDARG00000105209"	NA	chr24	+	39310072	39310342	39310102	39310342	39309717	39309877
86	"ENSDARG00000090646"	"tnk2a"	chr24	+	26041179	26041407	26041200	26041407	26040684	26040755
87	"ENSDARG00000040309"	"pxdc1b"	chr24	-	11462217	11462383	11462217	11462335	11462533	11462625
88	"ENSDARG00000069339"	"tbc1d24"	chr24	+	39147816	39147979	39147828	39147979	39147732	39147795
89	"ENSDARG00000013310"	"map3k15"	chr24	+	25932093	25932253	25932126	25932253	25931856	25931969
90	"ENSDARG00000013310"	"map3k15"	chr24	+	25969195	25969308	25969198	25969308	25966314	25966430
91	"ENSDARG00000099358"	"hccsb"	chr24	-	31090603	31090771	31090603	31090737	31090813	31090948
92	"ENSDARG00000029177"	"lnx2a"	chr24	-	21659739	21659877	21659739	21659781	21662287	21662511
93	"ENSDARG00000075825"	"dlec1"	chr24	-	20362076	20362161	20362076	20362158	20365665	20365886
94	"ENSDARG00000074480"	"cnksr2a"	chr24	-	25531840	25531944	25531840	25531941	25534829	25534969
95	"ENSDARG00000074480"	"cnksr2a"	chr24	-	25535763	25535939	25535763	25535936	25539242	25539291
96	"ENSDARG00000039729"	"asap1b"	chr24	-	10909108	10909187	10909108	10909183	10915749	10915818
97	"ENSDARG00000062154"	"dip2ca"	chr24	+	27133796	27134042	27133832	27134042	27130945	27131071
98	"ENSDARG00000062154"	"dip2ca"	chr24	+	27151608	27151728	27151617	27151728	27149547	27149682
99	"ENSDARG00000062154"	"dip2ca"	chr24	+	27173890	27174005	27173938	27174005	27169627	27169747
100	"ENSDARG00000014506"	"tmem126a"	chr10	-	29271879	29272014	29271879	29271998	29272637	29272757
101	"ENSDARG00000021082"	"sec31a"	chr10	-	5134318	5134400	5134318	5134398	5135608	5135788
102	"ENSDARG00000019228"	"mogat2"	chr10	-	32541501	32541676	32541501	32541661	32542409	32542614
103	"ENSDARG00000018846"	"dgat2"	chr10	-	32519339	32519425	32519339	32519410	32519494	32519602
104	"ENSDARG00000054160"	"zgc:113625"	chr10	-	40815348	40815462	40815348	40815460	40818498	40818613
105	"ENSDARG00000091198"	"urm1"	chr10	+	10324948	10324997	10324951	10324997	10323935	10324017
106	"ENSDARG00000056427"	"auts2a"	chr10	-	27189191	27189333	27189191	27189330	27189932	27190004
107	"ENSDARG00000056427"	"auts2a"	chr10	-	27189932	27190004	27189932	27190001	27190413	27190443
108	"ENSDARG00000056427"	"auts2a"	chr10	-	27195421	27195699	27195421	27195696	27196506	27197044
109	"ENSDARG00000056427"	"auts2a"	chr10	-	27608543	27608765	27608543	27608762	27738238	27738927
110	"ENSDARG00000000183"	"ptpn4b"	chr22	-	11787287	11787416	11787287	11787401	11788099	11788246
111	"ENSDARG00000068640"	"rsf1b.1"	chr10	-	36615785	36616030	36615785	36616027	36618320	36618528
112	"ENSDARG00000103787"	"chd1"	chr10	-	6546463	6546602	6546463	6546599	6546837	6546971
113	"ENSDARG00000102300"	"ca9"	chr10	-	6417644	6417756	6417644	6417738	6419568	6419625
114	"ENSDARG00000086075"	"ttc3"	chr10	-	103958	104088	103958	104085	104616	104682
115	"ENSDARG00000062873"	"slc2a11l"	chr10	-	17500898	17501059	17500898	17500955	17501305	17501404
116	"ENSDARG00000018065"	"ntm"	chr10	+	30589074	30589172	30589086	30589172	30575937	30576089
117	"ENSDARG00000018065"	"ntm"	chr10	+	30589074	30589172	30589086	30589172	30579348	30579384
118	"ENSDARG00000068982"	"jhy"	chr10	+	29855534	29855848	29855557	29855848	29855212	29855433
119	"ENSDARG00000038302"	"ccar2"	chr10	+	2876326	2876389	2876359	2876389	2876019	2876090
120	"ENSDARG00000098902"	"ubxn8"	chr10	-	7635451	7635541	7635451	7635525	7635613	7635739
121	"ENSDARG00000098211"	"wrn"	chr10	-	7504761	7504841	7504761	7504820	7504919	7504983
122	"ENSDARG00000011240"	"ift46"	chr10	-	29736690	29736789	29736690	29736776	29736857	29736918
123	"ENSDARG00000019233"	"nln"	chr10	+	15434232	15434599	15434435	15434599	15421086	15421222
124	"ENSDARG00000038308"	"ykt6"	chr10	+	2848739	2848808	2848742	2848808	2846839	2846944
125	"ENSDARG00000056885"	"per1a"	chr10	-	22815223	22815544	22815223	22815427	22815634	22815805
126	"ENSDARG00000104314"	"nrg1"	chr10	-	7311973	7312112	7311973	7312109	7346653	7347311
127	"ENSDARG00000104314"	"nrg1"	chr10	-	7311973	7312112	7311973	7312109	7351817	7352110
128	"ENSDARG00000086302"	"proser1"	chr10	-	24652041	24652190	24652041	24652189	24653785	24655187
129	"ENSDARG00000086838"	"itga2.3"	chr10	+	8880011	8880126	8880012	8880126	8877875	8877986
130	"ENSDARG00000087779"	"pum3"	chr10	-	15325006	15325097	15325006	15325095	15325283	15325375
131	"ENSDARG00000063140"	"exd3"	chr10	-	10934614	10934815	10934614	10934767	10935374	10935535
132	"ENSDARG00000020258"	"ewsr1a"	chr10	-	7985440	7985642	7985440	7985555	7986173	7986312
133	"ENSDARG00000078006"	"wscd1b"	chr10	+	37997499	37997621	37997547	37997621	37996478	37996663
134	"ENSDARG00000078006"	"wscd1b"	chr10	+	38005068	38005573	38005233	38005573	38002937	38003138
135	"ENSDARG00000016439"	"slc7a1a"	chr10	+	24472706	24472843	24472709	24472843	24471137	24471306
136	"ENSDARG00000069377"	"si:dkey-242g16.2"	chr10	-	17988444	17988511	17988444	17988508	17988612	17988779
137	"ENSDARG00000078441"	"ppip5k2"	chr10	-	6794683	6794746	6794683	6794718	6809632	6809705
138	"ENSDARG00000104387"	NA	chr10	+	44870397	44870575	44870400	44870575	44869728	44869857
139	"ENSDARG00000115511"	"CU468041.2"	chr22	-	6047742	6048054	6047742	6047880	6054673	6054749
140	"ENSDARG00000053446"	"sub1a"	chr10	+	8091667	8091764	8091694	8091764	8091143	8091252
141	"ENSDARG00000076371"	NA	chr11	-	44191569	44192351	44191569	44191701	44194030	44194132
142	"ENSDARG00000012866"	"picalma"	chr10	+	29204575	29204704	29204608	29204704	29201606	29201714
143	"ENSDARG00000104682"	"tpm2"	chr10	+	6359610	6359743	6359673	6359743	6353955	6354031
144	"ENSDARG00000103619"	"si:ch73-238c9.1"	chr11	+	7277185	7277332	7277189	7277332	7277024	7277101
145	"ENSDARG00000078760"	"cacna2d3"	chr11	-	36721662	36721737	36721662	36721734	36727300	36727318
146	"ENSDARG00000078760"	"cacna2d3"	chr11	-	36721662	36721737	36721662	36721734	36727873	36728007
147	"ENSDARG00000013379"	"ppp6r3"	chr25	-	10609553	10609737	10609553	10609731	10609819	10609917
148	"ENSDARG00000013379"	"ppp6r3"	chr25	-	10612774	10612854	10612774	10612821	10613069	10613156
149	"ENSDARG00000013379"	"ppp6r3"	chr25	-	10612774	10612872	10612774	10612821	10613069	10613156
150	"ENSDARG00000013379"	"ppp6r3"	chr25	-	10612774	10612872	10612774	10612854	10613069	10613156
151	"ENSDARG00000013379"	"ppp6r3"	chr25	-	10622222	10622456	10622222	10622453	10622566	10622736
152	"ENSDARG00000044820"	"cstf1"	chr11	-	27826973	27827163	27826973	27827158	27827484	27827533
153	"ENSDARG00000075021"	"fam120a"	chr11	-	27708650	27708792	27708650	27708789	27710288	27710478
154	"ENSDARG00000053205"	"ppfia4"	chr11	+	22535315	22535542	22535336	22535542	22531141	22531274
155	"ENSDARG00000010794"	"tfeb"	chr11	-	22299719	22299776	22299719	22299770	22301057	22301175
156	"ENSDARG00000057093"	"kdm5ba"	chr11	+	24825306	24825438	24825309	24825438	24823907	24824078
157	"ENSDARG00000098667"	"grin3bb"	chr11	+	14017615	14017761	14017633	14017761	14014457	14015550
158	"ENSDARG00000007278"	"ect2"	chr11	-	10453254	10453473	10453254	10453417	10456079	10456553
159	"ENSDARG00000076952"	"fer1l4"	chr11	+	26430073	26430194	26430082	26430194	26429816	26430000
160	"ENSDARG00000055373"	"sema3fb"	chr11	-	35454854	35454934	35454854	35454922	35457477	35457635
161	"ENSDARG00000078658"	"supt20"	chr10	-	35046852	35047148	35046852	35046978	35051613	35051691
162	"ENSDARG00000014373"	"ddx4"	chr10	+	6894757	6894811	6894760	6894811	6894653	6894680
163	"ENSDARG00000042458"	"rfc4"	chr11	-	45432577	45432656	45432577	45432653	45433303	45433421
164	"ENSDARG00000042458"	"rfc4"	chr11	-	45433303	45433427	45433303	45433421	45434245	45434285
165	"ENSDARG00000059327"	"gata2a"	chr11	-	3853858	3854016	3853858	3854004	3857920	3858493
166	"ENSDARG00000004871"	"mst1rb"	chr11	+	35212647	35212827	35212662	35212827	35211507	35211644
167	"ENSDARG00000044942"	"mrpl45"	chr11	-	12102255	12102373	12102255	12102260	12104357	12104556
168	"ENSDARG00000021059"	"alas1"	chr11	-	268714	268891	268714	268888	269992	270210
169	"ENSDARG00000003165"	"nr2f6b"	chr11	+	6117096	6117477	6117126	6117477	6116095	6116168
170	"ENSDARG00000075774"	"foxj3"	chr11	-	26237676	26237790	26237676	26237778	26237867	26238056
171	"ENSDARG00000098118"	"trappc10"	chr11	-	45373838	45373953	45373838	45373950	45375212	45375408
172	"ENSDARG00000055552"	"dvl1b"	chr11	-	24382505	24382644	24382505	24382617	24388676	24388789
173	"ENSDARG00000097827"	"lrp1aa"	chr11	+	1732050	1732188	1732062	1732188	1730334	1730524
174	"ENSDARG00000097827"	"lrp1aa"	chr11	+	1751398	1751606	1751401	1751606	1748804	1749002
175	"ENSDARG00000097827"	"lrp1aa"	chr11	+	1771417	1771550	1771420	1771550	1771205	1771340
176	"ENSDARG00000097827"	"lrp1aa"	chr11	+	1799734	1799863	1799746	1799863	1797614	1797737
177	"ENSDARG00000011613"	"rbm39a"	chr11	+	24340387	24341851	24341801	24341851	24340153	24340219
178	"ENSDARG00000044669"	"hp1bp3"	chr11	+	37616706	37616855	37616709	37616855	37616561	37616603
179	"ENSDARG00000033376"	"chchd4a"	chr11	-	34779609	34780352	34779609	34780240	34781997	34782096
180	"ENSDARG00000100115"	"dnah1"	chr11	-	34697980	34698121	34697980	34698082	34699954	34700134
181	"ENSDARG00000100115"	"dnah1"	chr11	-	34707220	34707419	34707220	34707404	34707734	34707890
182	"ENSDARG00000100115"	"dnah1"	chr11	-	34709701	34709927	34709701	34709918	34710061	34710252
183	"ENSDARG00000100406"	"zgc:112265"	chr11	+	37218952	37218988	37218970	37218988	37218358	37218388
184	"ENSDARG00000089681"	"btf3l4"	chr11	+	13046793	13046860	13046796	13046860	13046648	13046721
185	"ENSDARG00000025699"	"mbd1b"	chr11	+	25572319	25572400	25572325	25572400	25572027	25572240
186	"ENSDARG00000070846"	"dazap1"	chr11	+	5905860	5906013	5905863	5906013	5889013	5889062
187	"ENSDARG00000070846"	"dazap1"	chr11	+	5905860	5906013	5905863	5906013	5902743	5902773
188	"ENSDARG00000002037"	"pfkfb2b"	chr11	-	18789578	18789776	18789578	18789773	18790652	18790717
189	"ENSDARG00000057708"	"phtf1"	chr11	-	18818411	18818713	18818411	18818468	18818868	18819178
190	"ENSDARG00000006923"	"cacna1ab"	chr11	+	30990574	30990678	30990577	30990678	30981714	30981822
191	"ENSDARG00000105511"	"BX248521.2"	chr11	-	37013562	37013718	37013562	37013700	37015453	37015507
192	"ENSDARG00000075456"	"pik3ca"	chr11	-	34517231	34517641	34517231	34517640	34520033	34520134
193	"ENSDARG00000100274"	NA	chr21	-	1944677	1944924	1944677	1944918	1948451	1948595
194	"ENSDARG00000067859"	"scospondin"	chr24	+	40048169	40048382	40048198	40048382	40042076	40042329
195	"ENSDARG00000063706"	"pde8b"	chr21	-	7682864	7682997	7682864	7682922	7686385	7686636
196	"ENSDARG00000078335"	"amot"	chr21	+	37513487	37515354	37514372	37515354	37512252	37512396
197	"ENSDARG00000069105"	"fgfr4"	chr21	-	37191225	37191410	37191225	37191407	37192962	37193144
198	"ENSDARG00000103606"	"ndst1b"	chr21	+	33380316	33381263	33380425	33381263	33326770	33326872
199	"ENSDARG00000013227"	"glulc"	chr21	-	14771098	14771257	14771098	14771245	14773289	14773451
200	"ENSDARG00000037861"	"slc2a3b"	chr16	-	12479027	12479099	12479027	12479081	12480874	12480976
201	"ENSDARG00000077193"	"nags"	chr3	+	23036490	23036704	23036493	23036704	23034073	23034363
202	"ENSDARG00000025549"	"ndufaf1"	chr13	+	33247037	33247157	33247096	33247157	33246910	33246966
203	"ENSDARG00000025549"	"ndufaf1"	chr13	+	33248154	33248719	33248157	33248719	33247096	33247157
204	"ENSDARG00000025824"	"dmtf1"	chr4	-	9655692	9655893	9655692	9655881	9657906	9658065
205	"ENSDARG00000015653"	"tnip1"	chr14	+	49420160	49420349	49420163	49420349	49419533	49419614
206	"ENSDARG00000101443"	"relch"	chr24	-	18563682	18563830	18563682	18563827	18565273	18565438
207	"ENSDARG00000095504"	"si:ch211-167j6.3"	chr9	-	12886852	12886990	12886852	12886987	12887560	12887649
208	"ENSDARG00000089235"	"tspearb"	chr9	-	12604983	12605173	12604983	12605170	12614879	12615112
209	"ENSDARG00000000369"	"prkag3b"	chr9	-	14104157	14104298	14104157	14104270	14106194	14106237
210	"ENSDARG00000041925"	"cryba2b"	chr9	-	11559924	11560110	11559924	11560109	11560308	11560427
211	"ENSDARG00000025854"	"ddx51"	chr8	+	49082549	49082613	49082553	49082613	49082345	49082451
212	"ENSDARG00000002168"	"tra2b"	chr9	-	12589938	12590084	12589938	12590081	12590421	12590681
213	"ENSDARG00000003421"	"igf2bp2a"	chr9	-	12480035	12480155	12480035	12480152	12485350	12485419
214	"ENSDARG00000060805"	"map1sa"	chr22	-	36798232	36798447	36798232	36798375	36800460	36803593
215	"ENSDARG00000045544"	"hgfa"	chr4	-	19713516	19713659	19713516	19713653	19713862	19713969
216	"ENSDARG00000069773"	"nitr1b"	chr7	+	17572815	17572849	17572829	17572849	17572351	17572358
217	"ENSDARG00000093411"	"gad1a"	chr9	-	3643204	3643465	3643204	3643447	3646787	3646940
218	"ENSDARG00000007996"	"pou2f1b"	chr9	+	34342611	34342766	34342620	34342766	34342193	34342335
219	"ENSDARG00000078187"	"slc12a5b"	chr8	-	37294804	37295019	37294804	37294992	37295358	37295484
220	"ENSDARG00000000747"	"lcmt2"	chr9	+	27725484	27725641	27725536	27725641	27723238	27723428
221	"ENSDARG00000074909"	"dcaf17"	chr9	-	3503902	3503986	3503902	3503983	3504321	3504409
222	"ENSDARG00000074909"	"dcaf17"	chr9	-	3511205	3511287	3511205	3511284	3514348	3514485
223	"ENSDARG00000076052"	"sez6l2"	chr3	-	15255822	15256012	15255822	15256006	15258318	15258504
224	"ENSDARG00000061517"	"lrp1bb"	chr9	+	36454206	36454386	36454233	36454386	36444175	36444346
225	"ENSDARG00000061517"	"lrp1bb"	chr9	+	36646281	36646416	36646293	36646416	36643359	36643484
226	"ENSDARG00000075284"	"kansl1l"	chr9	+	38744418	38744592	38744420	38744592	38743837	38743979
227	"ENSDARG00000040991"	"cttnbp2"	chr18	-	20738223	20738402	20738223	20738390	20739261	20739443
228	"ENSDARG00000004537"	"kmt2a"	chr15	-	23389923	23390073	23389923	23390070	23390155	23390316
229	"ENSDARG00000053263"	"zgc:113372"	chr17	+	49640786	49641151	49640854	49641151	49638723	49638798
230	"ENSDARG00000040453"	"wdfy2"	chr9	-	23814966	23815075	23814966	23815072	23815151	23815282
231	"ENSDARG00000003017"	"ube2al"	chr9	+	8970634	8970744	8970654	8970744	8970522	8970548
232	"ENSDARG00000061265"	"lmln"	chr9	+	38509896	38510029	38509899	38510029	38509087	38509198
233	"ENSDARG00000093978"	"zgc:77486"	chr8	-	19258705	19258830	19258705	19258827	19258983	19259089
234	"ENSDARG00000078311"	"dcaf6"	chr9	-	34189265	34189646	34189265	34189634	34189771	34189888
235	"ENSDARG00000101744"	"elavl1b"	chr11	-	14989373	14989554	14989373	14989551	14989667	14989730
236	"ENSDARG00000101744"	"elavl1b"	chr11	-	14989373	14989554	14989373	14989551	15000936	15001002
237	"ENSDARG00000101744"	"elavl1b"	chr11	-	14989373	14989554	14989373	14989551	15000946	15001002
238	"ENSDARG00000032458"	"mark2b"	chr7	+	24972537	24972576	24972540	24972576	24964746	24965010
239	"ENSDARG00000032458"	"mark2b"	chr7	+	24972537	24972576	24972540	24972576	24968660	24968687
240	"ENSDARG00000058088"	"aifm1"	chr5	-	22562027	22562194	22562027	22562188	22564520	22564580
241	"ENSDARG00000069763"	"etv5a"	chr9	+	22634237	22634331	22634240	22634331	22634001	22634137
242	"ENSDARG00000055225"	"dock8"	chr8	-	30371784	30371957	30371784	30371948	30372061	30372226
243	"ENSDARG00000062423"	"zgc:153901"	chr9	+	24210181	24210329	24210233	24210329	24209909	24210102
244	"ENSDARG00000063730"	"osbpl6"	chr9	-	1425541	1425653	1425541	1425650	1427052	1427223
245	"ENSDARG00000002405"	"si:ch211-225b11.1"	chr5	-	20793644	20793793	20793644	20793757	20801127	20801252
246	"ENSDARG00000014806"	"hacd2"	chr9	-	38033563	38033715	38033563	38033685	38036393	38036482
247	"ENSDARG00000071331"	"ryr3"	chr20	-	29309096	29309223	29309096	29309220	29309306	29309382
248	"ENSDARG00000071331"	"ryr3"	chr20	-	29384906	29385025	29384906	29385019	29385750	29385829
249	"ENSDARG00000078142"	NA	chr12	-	931991	932169	931991	932139	939434	939627
250	"ENSDARG00000099870"	"tnni4a"	chr4	+	7399343	7399795	7399734	7399795	7396678	7396710
251	"ENSDARG00000099870"	"tnni4a"	chr4	+	7399343	7399795	7399738	7399795	7396678	7396710
252	"ENSDARG00000099870"	"tnni4a"	chr4	+	7399734	7399795	7399738	7399795	7396678	7396710
253	"ENSDARG00000117325"	"CR396595.3"	chr25	+	23104488	23104545	23104491	23104545	23104180	23104208
254	"ENSDARG00000037517"	"slc35c2"	chr23	+	20507776	20507965	20507778	20507965	20507576	20507643
255	"ENSDARG00000093309"	"BX890559.1"	chr20	+	16282191	16282510	16282353	16282510	16281109	16281236
256	"ENSDARG00000013312"	"cadps2"	chr25	+	28253550	28253625	28253553	28253625	28244193	28244341
257	"ENSDARG00000013312"	"cadps2"	chr25	+	28253550	28253625	28253553	28253625	28251867	28251882
258	"ENSDARG00000025436"	"msrb1a"	chr3	-	18802815	18802930	18802815	18802925	18803541	18803684
259	"ENSDARG00000075798"	"usp38"	chr1	+	35481663	35481881	35481687	35481881	35480959	35481118
260	"ENSDARG00000079191"	"zgc:172122"	chr1	+	34765797	34765895	34765819	34765895	34765497	34765561
261	"ENSDARG00000000606"	"dnah6"	chr1	+	22087484	22087558	22087508	22087558	22084643	22084790
262	"ENSDARG00000105434"	"grxcr1a"	chr14	-	44834927	44835167	44834927	44835163	44840933	44841503
