ID	p	p.adjusted	name
ZFA:0001074	0.1254086753949811	1.0	"taste bud"
ZFA:0005008	0.12713807088697437	1.0	"aortic arch 4"
ZFA:0001052	0.133896887802129	1.0	"primordial hindbrain channel"
ZFA:0001262	0.13430663880211446	1.0	"gonad primordium"
ZFA:0005871	0.13493461788450647	1.0	"region of the nucleus of the medial longitudinal fascicle"
ZFA:0001089	0.1401059624926217	1.0	"myoseptum"
ZFA:0001608	0.14212544278952527	1.0	"pharyngeal arch 5"
ZFA:0009138	0.14485551043755118	1.0	"mesodermal cell"
ZFA:0005016	0.14591194968553398	1.0	"aortic arch 6"
ZFA:0007006	0.1479456668538721	1.0	"lip"
ZFA:0001609	0.14959962696879509	1.0	"pharyngeal arch 6"
ZFA:0001702	0.15074024226110022	1.0	"apical ectodermal ridge"
ZFA:0007124	0.15128125110983787	1.0	"keratinocyte progenitor cell"
ZFA:0001607	0.15208134011965926	1.0	"pharyngeal arch 4"
ZFA:0000318	0.1522269825151172	1.0	"brainstem and spinal white matter"
ZFA:0000242	0.15429553326351536	1.0	"male organism"
ZFA:0000554	0.15583772375673002	1.0	"olfactory epithelium"
ZFA:0009157	0.15592054973839697	1.0	"keratin accumulating cell"
ZFA:0009064	0.15702911636666878	1.0	"mononuclear phagocyte"
ZFA:0000114	0.16196047385741963	1.0	"heart"
ZFA:0009132	0.16248030365057095	1.0	"barrier cell"
ZFA:0000669	0.1633960629764034	1.0	"head kidney"
ZFA:0001431	0.16608568743242144	1.0	"primitive olfactory epithelium"
ZFA:0000610	0.16615067079462065	1.0	"vertical myoseptum"
ZFA:0005009	0.1710891089108925	1.0	"aortic arch 5"
ZFA:0000154	0.1756323358301739	1.0	"sinus venosus"
ZFA:0009357	0.17935297080945692	1.0	"mononuclear cell"
ZFA:0000105	0.18053866042771094	1.0	"epidermis"
ZFA:0000081	0.18054491514502843	1.0	"trunk mesenchyme"
ZFA:0000150	0.18234383324684617	1.0	"pronephric duct"
ZFA:0009124	0.18295218295218937	1.0	"chemoreceptor cell"
ZFA:0000622	0.1844032333584214	1.0	"barbel"
ZFA:0000328	0.18593821395909937	1.0	"cephalic musculature"
ZFA:0000941	0.1859631657541228	1.0	"nucleus of the medial longitudinal fasciculus synencephalon"
ZFA:0001606	0.1863200091080686	1.0	"pharyngeal arch 3"
ZFA:0001722	0.18649198850303375	1.0	"presumptive sinus venosus"
ZFA:0000541	0.1897451957920289	1.0	"marginal blastomere"
ZFA:0000339	0.192086155251446	1.0	"digestive system"
ZFA:0000408	0.1948051948051803	1.0	"periventricular nucleus of caudal tuberculum"
ZFA:0005119	0.19531448478289445	1.0	"barbel primordium"
ZFA:0000529	0.19802798526843662	1.0	"kidney"
ZFA:0000488	0.19863172027314932	1.0	"ceratobranchial bone"
ZFA:0001422	0.19917012448131718	1.0	"hyosymplectic cartilage"
ZFA:0000094	0.2043712074619244	1.0	"blood island"
ZFA:0000360	0.2057840710244184	1.0	"heart tube"
ZFA:0000297	0.21035864648267605	1.0	"vagal lobe"
ZFA:0000416	0.21213984654061294	1.0	"presumptive endoderm"
ZFA:0001065	0.21885086770371986	1.0	"lateral mesoderm"
ZFA:0005040	0.2352350508226974	1.0	"posterior lateral mesoderm"
ZFA:0009115	0.23587239408669375	1.0	"skeletal muscle cell"
ZFA:0005028	0.23764399735777048	1.0	"ventral wall of dorsal aorta"
ZFA:0000204	0.2425986168144062	1.0	"esophagus"
ZFA:0000277	0.24416825498292116	1.0	"scale"
ZFA:0001660	0.24591240750951662	1.0	"telencephalic nucleus"
ZFA:0000088	0.24633763183136484	1.0	"yolk syncytial layer"
ZFA:0000403	0.2493065853377935	1.0	"ovary"
ZFA:0000003	0.2508995181343576	1.0	"adaxial cell"
ZFA:0001183	0.2517620765299844	1.0	"dermal superficial region"
ZFA:0001101	0.25718054261497214	1.0	"gustatory system"
ZFA:0001704	0.268540872386187	1.0	"scale primordium"
ZFA:0009039	0.27309492038542627	1.0	"squamous epithelial cell"
ZFA:0001666	0.2755555555555605	1.0	"periventricular nucleus of ventral telencephalon"
ZFA:0001428	0.2772912675351087	1.0	"olfactory rosette"
ZFA:0009242	0.27775695507842946	1.0	"primary neuron"
ZFA:0000477	0.27827018181402907	1.0	"posterior cardinal vein"
ZFA:0005620	0.2801608579087343	1.0	"endochondral element"
ZFA:0005624	0.2801608579087343	1.0	"replacement element"
ZFA:0000085	0.28124182949691834	1.0	"apical ectodermal ridge pectoral fin bud"
ZFA:0001264	0.28737513403692116	1.0	"ovarian follicle stage IV"
ZFA:0005425	0.28804756055959496	1.0	"serous membrane"
ZFA:0007115	0.292353259784328	1.0	"pericardial region"
ZFA:0001079	0.29430496826396224	1.0	"blood vasculature"
ZFA:0000005	0.29535947232731663	1.0	"artery"
ZFA:0007122	0.29541769935653905	1.0	"epidermal stem cell"
ZFA:0000354	0.29580351369151614	1.0	"gill"
ZFA:0009236	0.297789396441176	1.0	"skeletal muscle myoblast"
ZFA:0009244	0.3015075376884237	1.0	"primary motor neuron"
ZFA:0000787	0.3052631578947075	1.0	"mesenchyme derived from head neural crest"
ZFA:0001158	0.30872685306259595	1.0	"endocrine system"
ZFA:0000066	0.31297741120720174	1.0	"proctodeum"
ZFA:0000186	0.3161612990842714	1.0	"common cardinal vein"
ZFA:0000421	0.31842068177743166	1.0	"reticular formation"
ZFA:0000010	0.32374341697250236	1.0	"cardiovascular system"
ZFA:0001591	0.3249607535321333	1.0	"endochondral bone"
ZFA:0000112	0.3250842392846699	1.0	"gut"
ZFA:0001201	0.3252436137648276	1.0	"ventral lateral mesoderm"
ZFA:0001110	0.3282757766261922	1.0	"ovarian follicle"
ZFA:0000199	0.32830625126591517	1.0	"dorsal periventricular hypothalamus"
ZFA:0005249	0.32976816938751086	1.0	"vasculature"
ZFA:0009111	0.33528496712059574	1.0	"hepatocyte"
ZFA:0007116	0.34146213069686127	1.0	"pleuroperitoneal region"
ZFA:0009398	0.3435179711886028	1.0	"hepatoblast"
ZFA:0000444	0.34623835256276414	1.0	"suspensorium"
ZFA:0005314	0.35238473907088214	1.0	"blood vessel"
ZFA:0000149	0.3527791307165276	1.0	"primitive heart tube"
ZFA:0001119	0.35516751226981713	1.0	"dermis"
ZFA:0001085	0.36073108569511003	1.0	"hypaxial myotome region"
ZFA:0000382	0.3621066841646622	1.0	"acellular anatomical structure"
ZFA:0001462	0.3657848995156245	1.0	"somite border"
ZFA:0005316	0.3676798303521901	1.0	"fin fold pectoral fin bud"
ZFA:0000033	0.36785328697841546	1.0	"intermediate cell mass of mesoderm"
ZFA:0000338	0.37162725316123374	1.0	"diencephalic white matter"
ZFA:0001491	0.37433205935535374	1.0	"solid compound organ"
ZFA:0000142	0.3760847219373049	1.0	"peripheral nervous system"
ZFA:0009141	0.38012203032017255	1.0	"macrophage"
ZFA:0000598	0.38310189159936636	1.0	"testis"
ZFA:0000435	0.38871473354230196	1.0	"cranial nerve II"
ZFA:0000944	0.3944723618090367	1.0	"posterior lateral line"
ZFA:0001308	0.3975317242750197	1.0	"organism subdivision"
ZFA:0000272	0.4028320736808586	1.0	"respiratory system"
ZFA:0000590	0.40388660716155556	1.0	"oral region"
ZFA:0001477	0.4054456323709389	1.0	"portion of tissue"
ZFA:0001106	0.4062262046889737	1.0	"pharyngeal pouch"
ZFA:0009036	0.41626000075295255	1.0	"blood vessel endothelial cell"
ZFA:0000115	0.4236988079929124	1.0	"heart rudiment"
ZFA:0005594	0.425043170172591	1.0	"anatomical surface"
ZFA:0000347	0.42588024268554303	1.0	"dorsal hypothalamic zone"
ZFA:0001498	0.4261838440111584	1.0	"simple squamous epithelium"
ZFA:0000058	0.4327054557745561	1.0	"polster"
ZFA:0000028	0.4343169059985279	1.0	"heart primordium"
ZFA:0009159	0.4356350828454465	1.0	"mucus secreting cell"
ZFA:0001377	0.4401271642323821	1.0	"presumptive mesoderm"
ZFA:0001329	0.4413818344752731	1.0	"retinal inner plexiform layer"
ZFA:0001107	0.4471495593236522	1.0	"internal gill bud"
ZFA:0006000	0.45914590545326084	1.0	"intermediate hypothalamus"
ZFA:0000130	0.46293950412897245	1.0	"olfactory pit"
ZFA:0007088	0.4659565511416491	1.0	"premigratory cranial neural crest"
ZFA:0007087	0.46719497386895315	1.0	"migratory cranial neural crest"
ZFA:0001514	0.4731903485253524	1.0	"bone element"
ZFA:0005076	0.47436441614757885	1.0	"primordial vasculature"
ZFA:0000547	0.4758830378493463	1.0	"mouth"
ZFA:0001290	0.4778067046304511	1.0	"stomodeum"
ZFA:0000017	0.48113238746671805	1.0	"endoderm"
ZFA:0000303	0.4854440224244583	1.0	"female organism"
ZFA:0000004	0.49120120157200714	1.0	"anterior axial hypoblast"
ZFA:0001309	0.4937368715105679	1.0	"neurogenic placode"
ZFA:0009183	0.49423853646944543	1.0	"epidermal cell"
ZFA:0001401	0.5022721562236456	1.0	"dorsal hyoid arch"
ZFA:0001617	0.5034228908909137	1.0	"otolith"
ZFA:0000563	0.5070139301408362	1.0	"pectoral fin musculature"
ZFA:0000036	0.5077966761890987	1.0	"liver and biliary system"
ZFA:0000124	0.5086624846376734	1.0	"liver primordium"
ZFA:0001249	0.5088613543690115	1.0	"exocrine pancreas"
ZFA:0001682	0.5099469513193257	1.0	"white matter"
ZFA:0009114	0.5182061656586789	1.0	"muscle cell"
ZFA:0001076	0.5205183873235972	1.0	"intestinal bulb"
ZFA:0001369	0.522815466723551	1.0	"anterior pancreatic bud"
ZFA:0009000	0.5325450863032096	1.0	"cell"
ZFA:0007059	0.5326716050980269	1.0	"neurogenic field"
ZFA:0000054	0.5363950198674233	1.0	"pericardium"
ZFA:0000096	0.5468928776593985	1.0	"cardinal system"
ZFA:0000060	0.5495587845079385	1.0	"prechordal plate"
ZFA:0009243	0.5500000000000014	1.0	"CaP motoneuron"
ZFA:0009239	0.5513942577762021	1.0	"efferent neuron"
ZFA:0005773	0.5557966260107529	1.0	"embryonic blood vessel endothelial progenitor cell"
ZFA:0001105	0.5568967077735618	1.0	"embryonic structure"
ZFA:0000516	0.5602006932954671	1.0	"periventricular grey zone"
ZFA:0001178	0.5611201038041669	1.0	"non neural ectoderm"
ZFA:0009130	0.5679167143511044	1.0	"lining cell"
ZFA:0000009	0.5728459646997525	1.0	"cardiac ventricle"
ZFA:0000042	0.5739613693068497	1.0	"midbrain hindbrain boundary"
ZFA:0000076	0.5740945498438752	1.0	"swim bladder"
ZFA:0000255	0.579202413539103	1.0	"paraxial mesoderm"
ZFA:0000591	0.5811679184098462	1.0	"presumptive paraxial mesoderm"
ZFA:0001565	0.5854859483978765	1.0	"oocyte stage II"
ZFA:0001156	0.5872145862646194	1.0	"posterior lateral line placode"
ZFA:0000254	0.5912849553615601	1.0	"pancreas primordium"
ZFA:0005024	0.5916962814904052	1.0	"trunk vasculature"
ZFA:0001628	0.5920679886684628	1.0	"replacement bone"
ZFA:0005171	0.5959535800570264	1.0	"duct"
ZFA:0001078	0.5962432510100566	1.0	"thymus"
ZFA:0009034	0.5970083784994776	1.0	"epithelial cell"
ZFA:0001204	0.5970228138544937	1.0	"axial mesoderm"
ZFA:0005336	0.6011897954419709	1.0	"presumptive swim bladder"
ZFA:0000436	0.6022412386270686	1.0	"spleen"
ZFA:0001487	0.6032314585079817	1.0	"portion of organism substance"
ZFA:0001439	0.6042655295888688	1.0	"anatomical system"
ZFA:0000188	0.6078750209198301	1.0	"corpus cerebelli"
ZFA:0001658	0.6118849729575055	1.0	"hindbrain nucleus"
ZFA:0001566	0.612316754506528	1.0	"oocyte stage III"
ZFA:0007047	0.6136612324961193	1.0	"midbrain hindbrain boundary neural tube"
ZFA:0001371	0.6152392215851058	1.0	"pancreatic system"
ZFA:0001157	0.617647058823478	1.0	"posterior lateral line primordium"
ZFA:0001115	0.6203148865479668	1.0	"trunk"
ZFA:0009001	0.6214327445626949	1.0	"receptor cell (sensu Animalia)"
ZFA:0007085	0.6227929389292722	1.0	"migratory neural crest"
ZFA:0000077	0.6229560356231525	1.0	"tail bud"
ZFA:0007046	0.6234230596315053	1.0	"midbrain hindbrain boundary neural rod"
ZFA:0005784	0.6242033293284153	1.0	"striated muscle cell"
ZFA:0001488	0.6245783141172421	1.0	"multi-tissue structure"
ZFA:0007083	0.6246609253399005	1.0	"premigratory neural crest"
ZFA:0001056	0.6251965302933402	1.0	"myotome"
ZFA:0001512	0.627334135694079	1.0	"anatomical group"
ZFA:0001719	0.6305418609846165	1.0	"presumptive cardiac ventricle heart tube"
ZFA:0001720	0.6305418609846165	1.0	"presumptive cardiac ventricle primitive heart tube"
ZFA:0000151	0.6311053258337602	1.0	"pronephros"
ZFA:0000038	0.6333655428970301	1.0	"margin"
ZFA:0000818	0.6338884623245349	1.0	"vagal neural crest"
ZFA:0005737	0.6348452187885335	1.0	"intestinal rod"
ZFA:0001122	0.6362321891401603	1.0	"primary germ layer"
ZFA:0001567	0.6388061835448557	1.0	"oocyte stage I"
ZFA:0000083	0.6388950552248588	1.0	"ventral mesoderm"
ZFA:0001272	0.6418195030468858	1.0	"palatoquadrate arch"
ZFA:0009344	0.6428571428571431	1.0	"precursor B cell"
ZFA:0005277	0.6448002720175172	1.0	"skeletal muscle"
ZFA:0000163	0.6449262907932137	1.0	"renal system"
ZFA:0001031	0.645351994599218	1.0	"rhombomere 1"
ZFA:0000162	0.6453928911353181	1.0	"trigeminal placode"
ZFA:0005738	0.6467910250543415	1.0	"intestinal bulb primordium"
ZFA:0009355	0.650659503415642	1.0	"lymphoid progenitor cell"
ZFA:0005335	0.6508698110975355	1.0	"swim bladder bud"
ZFA:0001639	0.6551726985411324	1.0	"vascular endothelium"
ZFA:0000559	0.6554701453437364	1.0	"otolith organ"
ZFA:0007045	0.6555879534565506	1.0	"midbrain hindbrain boundary neural keel"
ZFA:0000304	0.658074166177063	1.0	"ventral telencephalon"
ZFA:0009343	0.6666666666666665	1.0	"immature B cell"
ZFA:0000213	0.6727691907161955	1.0	"habenula"
ZFA:0005297	0.6743967676867271	1.0	"cranial blood vessel"
ZFA:0005295	0.6812840200257358	1.0	"axial blood vessel"
ZFA:0001378	0.6886985213615503	1.0	"axial hypoblast"
ZFA:0000633	0.6902726289855532	1.0	"caudal tuberculum"
ZFA:0000067	0.6909311365479636	1.0	"pronephric mesoderm"
ZFA:0005909	0.6955626394867049	1.0	"presumptive preglomerular region"
ZFA:0000117	0.6956448827324078	1.0	"hypoblast"
ZFA:0000071	0.6970950553137092	1.0	"shield"
ZFA:0009020	0.698069103757515	1.0	"multi fate stem cell"
ZFA:0001104	0.6983517457276844	1.0	"pharyngeal endoderm"
ZFA:0007068	0.6990009164412854	1.0	"otic epithelium"
ZFA:0000140	0.6997826771455338	1.0	"pancreas"
ZFA:0007044	0.7048697480860656	1.0	"midbrain hindbrain boundary neural plate"
ZFA:0001206	0.7065849914605304	1.0	"intermediate mesoderm"
ZFA:0001659	0.7116653043650891	1.0	"diencephalic nucleus"
ZFA:0000473	0.7128978689506802	1.0	"trunk musculature"
ZFA:0005257	0.7248322147651272	1.0	"blood vessel endothelium"
ZFA:0005147	0.7281459140759268	1.0	"regenerating tissue"
ZFA:0001077	0.7282547639669302	1.0	"thymus primordium"
ZFA:0001306	0.7310238552374334	1.0	"pharyngeal arch"
ZFA:0005037	0.7345292975380988	1.0	"post-vent vasculature"
ZFA:0000113	0.7356685891958574	1.0	"head mesenchyme"
ZFA:0001064	0.7409116784917824	1.0	"rhombomere"
ZFA:0000292	0.7416331096247355	1.0	"surface structure"
ZFA:0001469	0.7440151703160474	1.0	"lateral line"
ZFA:0000217	0.7449821034172577	1.0	"inner ear"
ZFA:0000106	0.7470531702144223	1.0	"extension"
ZFA:0000207	0.7503506506978479	1.0	"fin musculature"
ZFA:0000014	0.7516240084130943	1.0	"dorsal aorta"
ZFA:0000100	0.7550778380852202	1.0	"cerebellum"
ZFA:0000279	0.7550910840913587	1.0	"segmental plate"
ZFA:0000026	0.7565070307781085	1.0	"hatching gland"
ZFA:0001440	0.7576496167243539	1.0	"rhombic lip"
ZFA:0001442	0.7576496167243539	1.0	"upper rhombic lip"
ZFA:0000402	0.758525636940478	1.0	"olfactory bulb"
ZFA:0001227	0.7587884832385514	1.0	"mandibular arch skeleton"
ZFA:0000737	0.7675249942548525	1.0	"cranium"
ZFA:0001285	0.7692416281932182	1.0	"intersegmental vessel"
ZFA:0007009	0.7699502510192267	1.0	"nerve"
ZFA:0000123	0.7745405969992198	1.0	"liver"
ZFA:0000940	0.7787579545803313	1.0	"posterior lateral line neuromast"
ZFA:0001643	0.7789291292259037	1.0	"anatomical space"
ZFA:0000138	0.7798326630185552	1.0	"otic placode"
ZFA:0009023	0.7809126240246946	1.0	"common lymphoid progenitor"
ZFA:0009265	0.7884509706367665	1.0	"monocyte"
ZFA:0001117	0.7927790752688456	1.0	"post-vent region"
ZFA:0000141	0.7937546821192601	1.0	"pectoral fin bud"
ZFA:0005566	0.7942497795342911	1.0	"anterior segment eye"
ZFA:0000228	0.796362656828334	1.0	"lateral line primordium"
ZFA:0001464	0.7970084451258854	1.0	"retinal outer nuclear layer"
ZFA:0001390	0.797810443578774	1.0	"pancreatic bud"
ZFA:0009307	0.7980228554750183	1.0	"somatic stem cell"
ZFA:0007013	0.799662234309387	1.0	"preplacodal ectoderm"
ZFA:0009052	0.8014705882353741	1.0	"motor neuron"
ZFA:0009291	0.8014856371689876	1.0	"muscle precursor cell"
ZFA:0001207	0.8017194054201885	1.0	"presumptive rhombomere 1"
ZFA:0000032	0.8041706200084086	1.0	"hypothalamus"
ZFA:0001000	0.8056705314112184	1.0	"mesenchyme pectoral fin"
ZFA:0001276	0.8078471766298281	1.0	"pharyngeal arch 2 skeleton"
ZFA:0009013	0.8101035140636798	1.0	"single fate stem cell"
ZFA:0009025	0.8164761949651933	1.0	"myoblast"
ZFA:0000041	0.8229017282314632	1.0	"mesoderm"
ZFA:0001490	0.8265150122526511	1.0	"cavitated compound organ"
ZFA:0001194	0.8265898595277625	1.0	"cranial neural crest"
ZFA:0001328	0.8384410837404723	1.0	"neuromere"
ZFA:0000456	0.8387096774193598	1.0	"ventral nucleus of ventral telencephalon"
ZFA:0001073	0.8388797344949347	1.0	"axial vasculature"
ZFA:0001460	0.8392823808289405	1.0	"pharyngeal arch cartilage"
ZFA:0001175	0.8393691622503768	1.0	"blastodisc"
ZFA:0009065	0.8396169739531814	1.0	"endothelial cell"
ZFA:0000001	0.8411592604406033	1.0	"Kupffer's vesicle"
ZFA:0000789	0.8411722756904415	1.0	"mesoderm pectoral fin bud"
ZFA:0000548	0.8434267508534288	1.0	"musculature system"
ZFA:0000121	0.8471656289069198	1.0	"lateral plate mesoderm"
ZFA:0001689	0.84743325693281	1.0	"anatomical line"
ZFA:0000022	0.8475286842610951	1.0	"floor plate"
ZFA:0009179	0.8493489148576412	1.0	"muscle stem cell"
ZFA:0005922	0.8504364376007816	1.0	"migratory muscle precursor stream"
ZFA:0001501	0.8525469168898644	1.0	"cartilage element"
ZFA:0001612	0.8531962444082959	1.0	"pharyngeal arch 1"
ZFA:0001187	0.8540900708051945	1.0	"presumptive midbrain hindbrain boundary"
ZFA:0001458	0.8549130853929822	1.0	"cranial cartilage"
ZFA:0000029	0.855979249209677	1.0	"hindbrain"
ZFA:0001218	0.8597314630006279	1.0	"presumptive floor plate"
ZFA:0005597	0.8647467894175891	1.0	"median fin"
ZFA:0000393	0.8676521541860632	1.0	"mesenchyme"
ZFA:0001478	0.869516815941999	1.0	"anatomical cluster"
ZFA:0009016	0.8714616893279088	1.0	"germ line cell"
ZFA:0001611	0.8752664691741159	1.0	"pharyngeal arch 2"
ZFA:0000496	0.8775539516606574	1.0	"compound organ"
ZFA:0000545	0.8776242278543216	1.0	"medulla oblongata"
ZFA:0001094	0.8778560423030908	1.0	"whole organism"
ZFA:0005145	0.8818416683771744	1.0	"muscle"
ZFA:0000023	0.882337413274199	1.0	"forerunner cell group"
ZFA:0001216	0.8837512900445719	1.0	"splanchnocranium"
ZFA:0009077	0.8865674202679257	1.0	"microglial cell"
ZFA:0000155	0.8873171635034136	1.0	"somite"
ZFA:0000024	0.892309170319685	1.0	"retinal ganglion cell layer"
ZFA:0009326	0.8934777970673606	1.0	"myeloid leukocyte"
ZFA:0000711	0.8937455876723144	1.0	"DEL"
ZFA:0000569	0.8943870797773935	1.0	"presumptive hindbrain"
ZFA:0000445	0.895387413418928	1.0	"optic tectum"
ZFA:0001126	0.895951975889085	1.0	"noninvoluting endocytic marginal cell cluster"
ZFA:0000018	0.8972155752871538	1.0	"epiblast"
ZFA:0000641	0.8973384030417328	1.0	"cranial nerve"
ZFA:0007043	0.8987306194783589	1.0	"hindbrain neural tube"
ZFA:0005596	0.8990597332996985	1.0	"paired fin"
ZFA:0007036	0.899941217117469	1.0	"hindbrain neural rod"
ZFA:0000111	0.9001089652853138	1.0	"germ ring"
ZFA:0000007	0.9024370819515701	1.0	"blood"
ZFA:0007029	0.9049598666184666	1.0	"hindbrain neural keel"
ZFA:0000093	0.9072409624353187	1.0	"blastomere"
ZFA:0001176	0.9097562515016502	1.0	"blastoderm"
ZFA:0007022	0.9100546467418096	1.0	"hindbrain neural plate"
ZFA:0001357	0.9141807760652804	1.0	"alar plate midbrain region"
ZFA:0001138	0.9144287525519255	1.0	"vestibuloauditory system"
ZFA:0000091	0.9187008583790361	1.0	"axial chorda mesoderm"
ZFA:0001473	0.9190471972875083	1.0	"deep blastomere"
ZFA:0005575	0.921558313548315	1.0	"brain nucleus"
ZFA:0000016	0.9228652945967378	1.0	"ectoderm"
ZFA:0000509	0.9257970025883449	1.0	"epithalamus"
ZFA:0000082	0.92785390383448	1.0	"vein"
ZFA:0005771	0.9285606603987524	1.0	"ectomesenchyme"
ZFA:0001679	0.9288596943894217	1.0	"solid lens vesicle"
ZFA:0005924	0.9303700834056031	1.0	"middle migratory muscle precursor stream"
ZFA:0001058	0.9318082970031141	1.0	"caudal fin"
ZFA:0001071	0.9324986470578323	1.0	"presumptive neural retina"
ZFA:0000122	0.932891465454328	1.0	"lens placode"
ZFA:0001453	0.9386465715161368	1.0	"pectoral fin field"
ZFA:0000095	0.9409779612426019	1.0	"pharyngeal arch 3-7 skeleton"
ZFA:0001338	0.9427704098425465	1.0	"intestine"
ZFA:0005042	0.9445954440335833	1.0	"posterior lateral plate mesoderm"
ZFA:0000079	0.9448824630662532	1.0	"telencephalon"
ZFA:0001471	0.9460522608750125	1.0	"posterior lateral line system"
ZFA:0000135	0.9462144279942446	1.0	"notochord"
ZFA:0000571	0.9504013387614718	1.0	"presumptive telencephalon"
ZFA:0001069	0.9511159758430743	1.0	"ventral fin fold"
ZFA:0009193	0.9541827749411451	1.0	"electrically signaling cell"
ZFA:0000051	0.9565824606399397	1.0	"otic vesicle"
ZFA:0000013	0.9594972067041957	1.0	"cranial ganglion"
ZFA:0000019	0.9595949673434212	1.0	"epiphysis"
ZFA:0009009	0.9599838335551804	1.0	"neuron neural crest derived"
ZFA:0001707	0.9607822482684161	1.0	"brainstem"
ZFA:0001120	0.9608616647689481	1.0	"neuroectoderm"
ZFA:0001161	0.9616340416925457	1.0	"pectoral fin"
ZFA:0000128	0.9628080007195094	1.0	"midbrain"
ZFA:0001495	0.9639300316211602	1.0	"unilaminar epithelium"
ZFA:0001359	0.9648999594280023	1.0	"pineal complex"
ZFA:0009048	0.9661016949152267	1.0	"granulocyte"
ZFA:0001109	0.9661582987489036	1.0	"oocyte"
ZFA:0009158	0.9677419354838706	1.0	"keratinocyte"
ZFA:0001093	0.9680904160362365	1.0	"unspecified"
