ID	p	p.adjusted	name
ZFA:0001643	0.01279195246596946	1.0	"anatomical space"
ZFA:0009115	0.013946117442438863	1.0	"skeletal muscle cell"
ZFA:0009309	0.014824944691135752	1.0	"leukocyte"
ZFA:0009116	0.014865957930258149	1.0	"slow muscle cell"
ZFA:0005120	0.015884825162063063	1.0	"peritoneum"
ZFA:0000204	0.017071439584288466	1.0	"esophagus"
ZFA:0000292	0.019098629772808094	1.0	"surface structure"
ZFA:0009039	0.019272765880791687	1.0	"squamous epithelial cell"
ZFA:0000339	0.01962947818348002	1.0	"digestive system"
ZFA:0000172	0.019641632480803337	1.0	"branchial muscle"
ZFA:0009258	0.01975308882070423	1.0	"angioblastic mesenchymal cell"
ZFA:0001683	0.020397119502476906	1.0	"corneal epithelium"
ZFA:0001324	0.02359330301951309	1.0	"enteric musculature"
ZFA:0001439	0.023860758708408793	1.0	"anatomical system"
ZFA:0001180	0.024822553455434083	1.0	"epidermal basal stratum"
ZFA:0001622	0.02524314050251832	1.0	"pronephric distal early tubule"
ZFA:0009236	0.02620175768725003	1.0	"skeletal muscle myoblast"
ZFA:0005578	0.027357948798064975	1.0	"spinal nerve root"
ZFA:0000949	0.027820892758091815	1.0	"rhombomere 7"
ZFA:0000705	0.028930438941217135	1.0	"ventral root"
ZFA:0007006	0.030103345805895222	1.0	"lip"
ZFA:0000047	0.030285690962445586	1.0	"peripheral olfactory organ"
ZFA:0001512	0.0324644022346987	1.0	"anatomical group"
ZFA:0007049	0.03375227325926605	1.0	"adductor mandibulae"
ZFA:0009142	0.035075352455032884	1.0	"B cell"
ZFA:0001624	0.03577512836383292	1.0	"pronephric distal late tubule"
ZFA:0005934	0.037037037037035224	1.0	"subintestinal venous plexus"
ZFA:0005922	0.03850743959597423	1.0	"migratory muscle precursor stream"
ZFA:0000622	0.04220054983453643	1.0	"barbel"
ZFA:0009280	0.042870625132512344	1.0	"Muller cell"
ZFA:0009349	0.04317909624812125	1.0	"pro-B cell"
ZFA:0005744	0.04342297662446807	1.0	"notochord outer sheath cell"
ZFA:0000048	0.045309658582086076	1.0	"olfactory placode"
ZFA:0000443	0.04537053654716597	1.0	"supraorbital lateral line"
ZFA:0009034	0.04918506034229328	1.0	"epithelial cell"
ZFA:0005080	0.050793755569505654	1.0	"anterior mesenteric artery"
ZFA:0001159	0.051044928439386954	1.0	"immune system"
ZFA:0009041	0.05143071233583994	1.0	"peridermal cell"
ZFA:0000259	0.053529762730521804	1.0	"mandibular lateral line"
ZFA:0000301	0.053580850289966835	1.0	"medial rectus"
ZFA:0009014	0.0535839093347151	1.0	"hematopoietic stem cell"
ZFA:0001306	0.05557963151127736	1.0	"pharyngeal arch"
ZFA:0009088	0.056685861105452914	1.0	"professional antigen presenting cell"
ZFA:0007062	0.05682610975776723	1.0	"olfactory field"
ZFA:0000354	0.057752167158811894	1.0	"gill"
ZFA:0005333	0.05822427355309998	1.0	"tongue"
ZFA:0001701	0.05823139480954104	1.0	"tunica interna swim bladder"
ZFA:0001462	0.058346108602198216	1.0	"somite border"
ZFA:0000142	0.061536193489045	1.0	"peripheral nervous system"
ZFA:0000400	0.062198537426513614	1.0	"occipital lateral line"
ZFA:0000424	0.062198537426513614	1.0	"opercular lateral line"
ZFA:0000416	0.06288803153401261	1.0	"presumptive endoderm"
ZFA:0001149	0.06360815484714646	1.0	"olfactory system"
ZFA:0009356	0.06525671151884191	1.0	"myeloid lineage restricted progenitor cell"
ZFA:0009052	0.06743297878495379	1.0	"motor neuron"
ZFA:0005132	0.06797500149339461	1.0	"visceral peritoneum"
ZFA:0000524	0.07134365309015285	1.0	"infraorbital lateral line"
ZFA:0001065	0.07250031114892794	1.0	"lateral mesoderm"
ZFA:0001026	0.07288576959652493	1.0	"supraorbital lateral line neuromast"
ZFA:0005117	0.07443061522720293	1.0	"anterior lateral line primordium"
ZFA:0009017	0.0750738301775503	1.0	"monoblast"
ZFA:0005119	0.07757341798863861	1.0	"barbel primordium"
ZFA:0009063	0.07778807943693297	1.0	"peripheral neuron"
ZFA:0000511	0.07864558735282043	1.0	"extraocular musculature"
ZFA:0009102	0.08019459356651021	1.0	"pancreatic B cell"
ZFA:0000069	0.08115327021376877	1.0	"rhombomere 6"
ZFA:0001378	0.08156795520544376	1.0	"axial hypoblast"
ZFA:0000150	0.08312134684953787	1.0	"pronephric duct"
ZFA:0009021	0.08323307725969359	1.0	"common myeloid progenitor"
ZFA:0000435	0.08338389705990522	1.0	"cranial nerve II"
ZFA:0001510	0.08937533059033177	1.0	"basihyal cartilage"
ZFA:0009126	0.09000000000000177	1.0	"taste receptor cell"
ZFA:0000457	0.09054859974917989	1.0	"ventral rectus"
ZFA:0000464	0.09093586743451776	1.0	"otic lateral line"
ZFA:0009079	0.09195882367391281	1.0	"corneal endothelial cell"
ZFA:0007088	0.09227067314303414	1.0	"premigratory cranial neural crest"
ZFA:0007087	0.09366046777245066	1.0	"migratory cranial neural crest"
ZFA:0000117	0.09597727495671363	1.0	"hypoblast"
ZFA:0005294	0.09634146341463547	1.0	"collecting duct"
ZFA:0001220	0.09711242746783133	1.0	"copula"
ZFA:0009363	0.09760471008968008	1.0	"neuromast support cell"
ZFA:0005233	0.10091743119266094	1.0	"CiD"
ZFA:0000547	0.10151388957749324	1.0	"mouth"
ZFA:0000170	0.10325173120706509	1.0	"basibranchial"
ZFA:0000060	0.10418457257396402	1.0	"prechordal plate"
ZFA:0000125	0.10420307339111272	1.0	"mandibular lateral line neuromast"
ZFA:0001032	0.1054447180200225	1.0	"rhombomere 4"
ZFA:0000738	0.10705325542170416	1.0	"dorsal oblique extraocular muscle"
ZFA:0000861	0.10705325542170416	1.0	"ventral oblique extraocular muscle"
ZFA:0000664	0.10739982484992663	1.0	"cranial nerve VII"
ZFA:0009242	0.10866775649155286	1.0	"primary neuron"
ZFA:0009143	0.1094413847364213	1.0	"brush border epithelial cell"
ZFA:0001106	0.10964239021299566	1.0	"pharyngeal pouch"
ZFA:0005937	0.11011743320876914	1.0	"interconnecting vessels"
ZFA:0005923	0.11098080085424945	1.0	"anterior migratory muscle precursor stream"
ZFA:0005592	0.1110155667117653	1.0	"mesonephric nephron"
ZFA:0005070	0.11648062406038273	1.0	"atrioventricular node"
ZFA:0009064	0.11983351969762916	1.0	"mononuclear phagocyte"
ZFA:0007122	0.12092478062369628	1.0	"epidermal stem cell"
ZFA:0000813	0.12121888003192985	1.0	"infraorbital lateral line neuromast"
ZFA:0009179	0.12124325564482205	1.0	"muscle stem cell"
ZFA:0000272	0.12158858405145151	1.0	"respiratory system"
ZFA:0000814	0.12167516491688768	1.0	"opercular lateral line neuromast"
ZFA:0009369	0.12398793170549642	1.0	"fast muscle myoblast"
ZFA:0005867	0.12399018945285753	1.0	"cephalic mesoderm"
ZFA:0000383	0.12428381030203112	1.0	"lateral rectus"
ZFA:0009075	0.12506774521431108	1.0	"astrocyte"
ZFA:0000071	0.12813789880877158	1.0	"shield"
ZFA:0005274	0.12943941768705836	1.0	"smooth muscle"
ZFA:0009136	0.13027432850537296	1.0	"motile cell"
ZFA:0005621	0.13277428371767952	1.0	"bone tissue"
ZFA:0001327	0.13405375005021067	1.0	"abdominal musculature"
ZFA:0009239	0.1345790573872358	1.0	"efferent neuron"
ZFA:0000316	0.13693773989420052	1.0	"basihyal bone"
ZFA:0000006	0.13780888511510272	1.0	"ball"
ZFA:0001025	0.13940282213873081	1.0	"occipital lateral line neuromast"
ZFA:0009307	0.13964842802650831	1.0	"somatic stem cell"
ZFA:0009100	0.14159473747485907	1.0	"peptide hormone secreting cell"
ZFA:0000288	0.14446137626350297	1.0	"supracarinalis"
ZFA:0000563	0.1448112797588121	1.0	"pectoral fin musculature"
ZFA:0001488	0.14884844911628	1.0	"multi-tissue structure"
ZFA:0001107	0.15217088295632297	1.0	"internal gill bud"
ZFA:0005737	0.15240854097721585	1.0	"intestinal rod"
ZFA:0005566	0.15309524745773892	1.0	"anterior segment eye"
ZFA:0009092	0.1536346735465265	1.0	"exocrine cell"
ZFA:0001338	0.1622969006712625	1.0	"intestine"
ZFA:0001569	0.16320855303901294	1.0	"oocyte stage V"
ZFA:0005245	0.1637215197879222	1.0	"xanthoblast"
ZFA:0000138	0.16532814967214718	1.0	"otic placode"
ZFA:0001290	0.16626803056411146	1.0	"stomodeum"
ZFA:0009249	0.16754579241326975	1.0	"melanoblast"
ZFA:0000387	0.16809645258519806	1.0	"motor nucleus of vagal nerve"
ZFA:0001626	0.1694434047705543	1.0	"cerebral spinal fluid"
ZFA:0005337	0.16954674176859677	1.0	"anterior swim bladder bud"
ZFA:0001619	0.16954674176859677	1.0	"optic fiber layer"
ZFA:0001085	0.17086647904979674	1.0	"hypaxial myotome region"
ZFA:0000330	0.17204363045447155	1.0	"cloacal chamber"
ZFA:0000436	0.17529186918278913	1.0	"spleen"
ZFA:0009117	0.17570345538152624	1.0	"fast muscle cell"
ZFA:0001516	0.17611688724143693	1.0	"ceratobranchial cartilage"
ZFA:0000041	0.1769446697675246	1.0	"mesoderm"
ZFA:0001157	0.18036892602914117	1.0	"posterior lateral line primordium"
ZFA:0001702	0.1805870796527992	1.0	"apical ectodermal ridge"
ZFA:0009183	0.1818000864431075	1.0	"epidermal cell"
ZFA:0001620	0.1830961643530107	1.0	"pronephric proximal convoluted tubule"
ZFA:0009256	0.1845911140903836	1.0	"nucleate erythrocyte"
ZFA:0001319	0.184759001750132	1.0	"myocardium"
ZFA:0005003	0.1862320106770109	1.0	"pharyngeal vasculature"
ZFA:0000286	0.18785826297477556	1.0	"superficial lateralis"
ZFA:0000208	0.19120268146533106	1.0	"gall bladder"
ZFA:0009120	0.19145122723409636	1.0	"mechanoreceptor cell"
ZFA:0005004	0.19268059696197176	1.0	"aortic arch"
ZFA:0000173	0.19270263663740092	1.0	"bulbus arteriosus"
ZFA:0001238	0.19273493224550775	1.0	"iris"
ZFA:0000004	0.19292280019962477	1.0	"anterior axial hypoblast"
ZFA:0005321	0.19493523953078318	1.0	"vascular smooth muscle"
ZFA:0000136	0.19550800386666756	1.0	"otic lateral line neuromast"
ZFA:0000058	0.19655354270679032	1.0	"polster"
ZFA:0000823	0.19802630925770992	1.0	"rhombomere 5"
ZFA:0000088	0.19822295455403216	1.0	"yolk syncytial layer"
ZFA:0009078	0.19854248434959626	1.0	"gut endothelial cell"
ZFA:0001453	0.19929764568518876	1.0	"pectoral fin field"
ZFA:0001214	0.19958046527303547	1.0	"presumptive rhombomere 8"
ZFA:0009246	0.20027966784233325	1.0	"secondary neuron"
ZFA:0001470	0.20045221469326957	1.0	"anterior lateral line"
ZFA:0005647	0.20099446725520162	1.0	"tendon"
ZFA:0001209	0.20446175448740828	1.0	"presumptive rhombomere 7"
ZFA:0005148	0.20689601755701456	1.0	"apical epidermal cap"
ZFA:0007117	0.20715696761008245	1.0	"Meckel's cartilage-palatoquadrate cartilage joint"
ZFA:0005915	0.2074061038143069	1.0	"iris melanophore layer"
ZFA:0000669	0.20779204499229786	1.0	"head kidney"
ZFA:0005425	0.2094033590395714	1.0	"serous membrane"
ZFA:0000184	0.20970901462671182	1.0	"cleithrum"
ZFA:0009374	0.21101888961688714	1.0	"kidney epithelial cell"
ZFA:0005807	0.21125433071997424	1.0	"intestine lumen"
ZFA:0000678	0.21611498710255211	1.0	"hair cell anterior macula"
ZFA:0005746	0.2164698545370867	1.0	"notochord inner cell"
ZFA:0009130	0.2175617900776254	1.0	"lining cell"
ZFA:0005023	0.21817425199850252	1.0	"hematopoietic system"
ZFA:0001712	0.2204287843215432	1.0	"presumptive bulbus arteriosus"
ZFA:0009331	0.22194419393671402	1.0	"mature B cell"
ZFA:0005007	0.22624809489699838	1.0	"aortic arch 3"
ZFA:0009269	0.22666307002952374	1.0	"enterocyte"
ZFA:0001075	0.227614024007133	1.0	"choroidal fissure"
ZFA:0005926	0.22766608637680766	1.0	"posterior hypaxial muscle"
ZFA:0000064	0.2339824608540368	1.0	"presumptive retinal pigmented epithelium"
ZFA:0005745	0.2342900898761475	1.0	"structural cell"
ZFA:0001089	0.23461827974229504	1.0	"myoseptum"
ZFA:0001496	0.23577921500699983	1.0	"simple columnar epithelium"
ZFA:0005008	0.2401625001695532	1.0	"aortic arch 4"
ZFA:0001621	0.24098812606638748	1.0	"pronephric proximal straight tubule"
ZFA:0007028	0.24358646776613946	1.0	"spinal cord neural keel"
ZFA:0005743	0.2442424242424256	1.0	"pancreatic D cell"
ZFA:0000541	0.24591941134423462	1.0	"marginal blastomere"
ZFA:0005596	0.24822323853581418	1.0	"paired fin"
ZFA:0001695	0.25000000000000017	1.0	"dorsolateral motor nucleus of vagal nerve"
ZFA:0001473	0.2523632774875042	1.0	"deep blastomere"
ZFA:0000407	0.25350601328028644	1.0	"pectoral girdle"
ZFA:0009090	0.2572091810160261	1.0	"pigment cell"
ZFA:0007124	0.25817705231180466	1.0	"keratinocyte progenitor cell"
ZFA:0009047	0.2594375636946287	1.0	"osteoclast"
ZFA:0005118	0.2636790255921911	1.0	"middle lateral line primordium"
ZFA:0005060	0.26633878173551884	1.0	"trabecular layer of ventricle"
ZFA:0001317	0.2678774575744295	1.0	"endocardial cushion"
ZFA:0000948	0.2679049957867731	1.0	"rhombomere 3"
ZFA:0000066	0.268663985186883	1.0	"proctodeum"
ZFA:0009157	0.2704759828915026	1.0	"keratin accumulating cell"
ZFA:0001656	0.27075222976792884	1.0	"pleuroperitoneal cavity"
ZFA:0000482	0.27126782012770123	1.0	"caudal tuberal nucleus"
ZFA:0005865	0.2714503245799538	1.0	"reticulospinal neuron"
ZFA:0005147	0.2726295661191532	1.0	"regenerating tissue"
ZFA:0005660	0.27264244493837086	1.0	"intestinal mucosa"
ZFA:0005016	0.27284512519902393	1.0	"aortic arch 6"
ZFA:0001283	0.2748742847951851	1.0	"pupil"
ZFA:0001487	0.27612439504904607	1.0	"portion of organism substance"
ZFA:0001272	0.27645591927282465	1.0	"palatoquadrate arch"
ZFA:0000590	0.27760816971483526	1.0	"oral region"
ZFA:0000471	0.2794082830717155	1.0	"atrium"
ZFA:0000529	0.2799089861308035	1.0	"kidney"
ZFA:0001365	0.2810598466453735	1.0	"trigeminal motor nucleus"
ZFA:0000369	0.28204575013366984	1.0	"intermandibularis"
ZFA:0009151	0.28376304029214733	1.0	"hatching gland cell"
ZFA:0009401	0.28376304029214733	1.0	"lens fiber cell"
ZFA:0005053	0.28924304887236507	1.0	"nasal ciliary artery"
ZFA:0000384	0.2918471538724473	1.0	"levator arcus palatini"
ZFA:0009128	0.2928986181385253	1.0	"electrically active cell"
ZFA:0007048	0.296053383222447	1.0	"ventral intermandibularis posterior"
ZFA:0005054	0.29628492476306556	1.0	"inner optic circle"
ZFA:0005082	0.29628492476306556	1.0	"dorsal branch nasal ciliary artery"
ZFA:0005083	0.29628492476306556	1.0	"ventral branch nasal ciliary artery"
ZFA:0000153	0.29957730084072615	1.0	"rhombomere 8"
ZFA:0005124	0.30034501267375685	1.0	"intestinal epithelium"
ZFA:0000144	0.30103702039684954	1.0	"retinal pigmented epithelium"
ZFA:0001161	0.3020367235269283	1.0	"pectoral fin"
ZFA:0000362	0.3053831280396866	1.0	"hypaxialis"
ZFA:0001491	0.3055454074073353	1.0	"solid compound organ"
ZFA:0001204	0.30765239483148166	1.0	"axial mesoderm"
ZFA:0000711	0.30946112121524955	1.0	"DEL"
ZFA:0007116	0.31008866930987916	1.0	"pleuroperitoneal region"
ZFA:0001101	0.31105213628118433	1.0	"gustatory system"
ZFA:0001291	0.3111111111111151	1.0	"facial ganglion"
ZFA:0000789	0.31298183382637057	1.0	"mesoderm pectoral fin bud"
ZFA:0001138	0.31505501299178523	1.0	"vestibuloauditory system"
ZFA:0005009	0.3156487077279066	1.0	"aortic arch 5"
ZFA:0009262	0.3162538032568094	1.0	"retinal cone cell"
ZFA:0001514	0.31779647902250563	1.0	"bone element"
ZFA:0009177	0.31843297501845214	1.0	"blastoderm cell"
ZFA:0005171	0.3298802840665874	1.0	"duct"
ZFA:0000444	0.3310218923155274	1.0	"suspensorium"
ZFA:0001718	0.33177413066602734	1.0	"presumptive atrium heart tube"
ZFA:0001721	0.33177413066602734	1.0	"presumptive atrium primitive heart tube"
ZFA:0000111	0.34011079789788107	1.0	"germ ring"
ZFA:0009389	0.3424292916302616	1.0	"kidney cell"
ZFA:0000604	0.3436716648629208	1.0	"ventral aorta"
ZFA:0000403	0.3458316476190474	1.0	"ovary"
ZFA:0000345	0.34586591062854727	1.0	"dorsal rectus"
ZFA:0001176	0.3460403945044861	1.0	"blastoderm"
ZFA:0000019	0.34666980414367454	1.0	"epiphysis"
ZFA:0000402	0.3509557549926882	1.0	"olfactory bulb"
ZFA:0005289	0.35113429537123947	1.0	"renal duct"
ZFA:0005587	0.3515121535208451	1.0	"nephron progenitor"
ZFA:0007021	0.3518849601528581	1.0	"spinal cord neural plate"
ZFA:0000417	0.3530487776103006	1.0	"presumptive spinal cord"
ZFA:0001098	0.3556361365933881	1.0	"immature hair cell anterior macula"
ZFA:0000084	0.3556619666351439	1.0	"yolk"
ZFA:0000903	0.35593220338982806	1.0	"interpeduncular nucleus tegmentum"
ZFA:0001399	0.3649383966333385	1.0	"palatoquadrate cartilage"
ZFA:0009040	0.3658410425479057	1.0	"mesothelial cell"
ZFA:0009398	0.3659823935300093	1.0	"hepatoblast"
ZFA:0001458	0.36754992498452455	1.0	"cranial cartilage"
ZFA:0005041	0.3706868421181601	1.0	"anterior lateral plate mesoderm"
ZFA:0001076	0.37080004785319887	1.0	"intestinal bulb"
ZFA:0001430	0.3740003920635492	1.0	"pneumatic duct"
ZFA:0007057	0.3743619102142222	1.0	"ocular blood vessel"
ZFA:0005257	0.37787493012802575	1.0	"blood vessel endothelium"
ZFA:0005930	0.37894843992695343	1.0	"lumen"
ZFA:0000344	0.3798535164160518	1.0	"middle lateral line"
ZFA:0000036	0.3817414202738789	1.0	"liver and biliary system"
ZFA:0000102	0.3822178471714066	1.0	"dorsal fin fold"
ZFA:0000026	0.38366570898879654	1.0	"hatching gland"
ZFA:0009228	0.3841697505614885	1.0	"D cell"
ZFA:0009350	0.38417357926103907	1.0	"pro-T cell"
ZFA:0007059	0.38457992791516354	1.0	"neurogenic field"
ZFA:0001096	0.3849104859334999	1.0	"immature anterior macula"
ZFA:0000496	0.3895321253432371	1.0	"compound organ"
ZFA:0005925	0.3919457282355315	1.0	"posterior migratory muscle precursor stream"
ZFA:0000608	0.3928571428571428	1.0	"ventral transverse"
ZFA:0005409	0.3945995791308892	1.0	"pars superior ear"
ZFA:0001606	0.39543506806439443	1.0	"pharyngeal arch 3"
ZFA:0009345	0.395604395604395	1.0	"transitional stage B cell"
ZFA:0009344	0.3956043956043953	1.0	"precursor B cell"
ZFA:0001309	0.39686893262601014	1.0	"neurogenic placode"
ZFA:0001178	0.39691286850158314	1.0	"non neural ectoderm"
ZFA:0009002	0.39715669674634113	1.0	"early embryonic cell"
ZFA:0001460	0.3997028167257416	1.0	"pharyngeal arch cartilage"
ZFA:0001376	0.40180647911911627	1.0	"presumptive ectoderm"
ZFA:0001264	0.40184355048400977	1.0	"ovarian follicle stage IV"
ZFA:0000821	0.4047739557720853	1.0	"primary neuron hindbrain"
ZFA:0000151	0.4073128905780752	1.0	"pronephros"
ZFA:0007114	0.4076180856284265	1.0	"anatomical conduit"
ZFA:0000559	0.41073446459625584	1.0	"otolith organ"
ZFA:0000697	0.4116083706720036	1.0	"cranial nerve V"
ZFA:0009159	0.4137461108984365	1.0	"mucus secreting cell"
ZFA:0009343	0.4166666666666665	1.0	"immature B cell"
ZFA:0009361	0.41790676252468645	1.0	"serotonergic neuron"
ZFA:0009244	0.4203842232570802	1.0	"primary motor neuron"
ZFA:0000118	0.42067412074090105	1.0	"hypophysis"
ZFA:0007046	0.4242666634498886	1.0	"midbrain hindbrain boundary neural rod"
ZFA:0000519	0.42469949674060004	1.0	"hemal arch"
ZFA:0005282	0.426844088543652	1.0	"nephron"
ZFA:0000163	0.4269205453191992	1.0	"renal system"
ZFA:0009247	0.43031142720648796	1.0	"secondary motor neuron"
ZFA:0009101	0.4330575780116907	1.0	"insulin secreting cell"
ZFA:0001359	0.4367106244626717	1.0	"pineal complex"
ZFA:0007050	0.4392780938833256	1.0	"constrictor dorsalis"
ZFA:0009004	0.4407954334251089	1.0	"trunk neural crest cell"
ZFA:0001687	0.4443555399965758	1.0	"corneal endothelium"
ZFA:0000309	0.4447846431192586	1.0	"external yolk syncytial layer"
ZFA:0009310	0.44554623135197957	1.0	"retinal ganglion cell"
ZFA:0001478	0.44695816005903877	1.0	"anatomical cluster"
ZFA:0005584	0.44764096662829267	1.0	"developing mesonephric nephron"
ZFA:0000076	0.4482006568378857	1.0	"swim bladder"
ZFA:0001083	0.4487299442857901	1.0	"ventricular zone"
ZFA:0000281	0.44875873658516585	1.0	"hair cell posterior macula"
ZFA:0009073	0.450419170136165	1.0	"glial cell"
ZFA:0001287	0.4531762775433654	1.0	"renal tubule"
ZFA:0000018	0.45470442447166537	1.0	"epiblast"
ZFA:0001469	0.4565438695542008	1.0	"lateral line"
ZFA:0001651	0.4589972214647777	1.0	"sternohyoid"
ZFA:0001095	0.45976104691950653	1.0	"immature macula"
ZFA:0009081	0.46038778923581264	1.0	"mesenchymal cell"
ZFA:0001029	0.4611893816670876	1.0	"inner limiting membrane"
ZFA:0001266	0.46271365920749274	1.0	"ovarian follicle stage III"
ZFA:0000414	0.4633057011319834	1.0	"presumptive cephalic mesoderm"
ZFA:0005061	0.46356492157067813	1.0	"ventricular myocardium"
ZFA:0000641	0.46414743629646815	1.0	"cranial nerve"
ZFA:0005784	0.46440446159943355	1.0	"striated muscle cell"
ZFA:0000822	0.46477071921158386	1.0	"rhombomere 2"
ZFA:0005335	0.46716278787478105	1.0	"swim bladder bud"
ZFA:0001119	0.46805681479767636	1.0	"dermis"
ZFA:0005180	0.4682446912137167	1.0	"RoP motor neuron"
ZFA:0005336	0.46834553827727265	1.0	"presumptive swim bladder"
ZFA:0009105	0.468435073939648	1.0	"somatostatin secreting cell"
ZFA:0007045	0.46920176824406246	1.0	"midbrain hindbrain boundary neural keel"
ZFA:0001053	0.4701671074451911	1.0	"primitive internal carotid artery"
ZFA:0005619	0.4718165161604155	1.0	"skeletal tissue"
ZFA:0005316	0.4768953410736526	1.0	"fin fold pectoral fin bud"
ZFA:0001066	0.47804321605080735	1.0	"neural arch"
ZFA:0001617	0.47844742799838763	1.0	"otolith"
ZFA:0009357	0.48139367998516247	1.0	"mononuclear cell"
ZFA:0009111	0.48139703564100633	1.0	"hepatocyte"
ZFA:0001175	0.48616548274764904	1.0	"blastodisc"
ZFA:0005494	0.48636570171784677	1.0	"skeletal element"
ZFA:0009303	0.48802880288028155	1.0	"endothelial tip cell"
