gene	Counts
ENSDARG00000063385	380
ENSDARG00000067781	54
ENSDARG00000068182	161
ENSDARG00000069114	41
ENSDARG00000069116	727
ENSDARG00000069194	24
ENSDARG00000069249	452
ENSDARG00000069264	31
ENSDARG00000069415	6047
ENSDARG00000069435	15
ENSDARG00000069559	148
ENSDARG00000069595	524
ENSDARG00000069632	131
ENSDARG00000069701	141
ENSDARG00000069707	3
ENSDARG00000069710	2
ENSDARG00000069737	834
ENSDARG00000069799	0
ENSDARG00000069804	15
ENSDARG00000069910	873
ENSDARG00000069946	1805
ENSDARG00000069951	337
ENSDARG00000069989	591
ENSDARG00000069996	147
ENSDARG00000070109	507
ENSDARG00000070121	6
ENSDARG00000070266	2331
ENSDARG00000070320	53
ENSDARG00000070321	47
ENSDARG00000070431	734
ENSDARG00000070449	171
ENSDARG00000070452	360
ENSDARG00000070558	146
ENSDARG00000073848	489
ENSDARG00000073902	275
ENSDARG00000073912	9
ENSDARG00000074031	295
ENSDARG00000074069	0
ENSDARG00000074212	18
ENSDARG00000074213	20
ENSDARG00000074275	147
ENSDARG00000074302	5
ENSDARG00000074334	0
ENSDARG00000074372	64
ENSDARG00000074379	86
ENSDARG00000074381	505
ENSDARG00000074451	145
ENSDARG00000074600	70
ENSDARG00000074635	1944
ENSDARG00000074771	82
ENSDARG00000074815	220
ENSDARG00000074860	312
ENSDARG00000074867	193
ENSDARG00000074915	53
ENSDARG00000074989	425
ENSDARG00000075055	0
ENSDARG00000075098	279
ENSDARG00000075108	173
ENSDARG00000075141	117
ENSDARG00000075179	0
ENSDARG00000075194	125
ENSDARG00000075201	309
ENSDARG00000075325	902
ENSDARG00000075505	36
ENSDARG00000075521	195
ENSDARG00000075541	0
ENSDARG00000075639	190
ENSDARG00000075785	2
ENSDARG00000075798	254
ENSDARG00000075827	619
ENSDARG00000075855	0
ENSDARG00000075858	64
ENSDARG00000075859	596
ENSDARG00000075870	145
ENSDARG00000075887	191
ENSDARG00000076174	160
ENSDARG00000076585	458
ENSDARG00000076773	43
ENSDARG00000076833	2911
ENSDARG00000076900	145
ENSDARG00000076928	395
ENSDARG00000077198	11
ENSDARG00000077519	0
ENSDARG00000077533	3047
ENSDARG00000077542	1
ENSDARG00000077648	120
ENSDARG00000077652	308
ENSDARG00000077688	431
ENSDARG00000077721	598
ENSDARG00000077790	164
ENSDARG00000077804	633
ENSDARG00000077874	5
ENSDARG00000078016	76
ENSDARG00000078057	188
ENSDARG00000078108	103
ENSDARG00000078138	67
ENSDARG00000078182	0
ENSDARG00000078233	1283
ENSDARG00000078246	8
ENSDARG00000078308	1256
ENSDARG00000078318	23
ENSDARG00000078326	342
ENSDARG00000078474	17
ENSDARG00000078525	67
ENSDARG00000078546	112
ENSDARG00000078558	1
ENSDARG00000078599	231
ENSDARG00000078620	20
ENSDARG00000078733	85
ENSDARG00000078751	506
ENSDARG00000078789	326
ENSDARG00000078810	0
ENSDARG00000078854	322
ENSDARG00000078898	916
ENSDARG00000078908	78
ENSDARG00000079043	0
ENSDARG00000079050	0
ENSDARG00000079163	3
ENSDARG00000079183	41
ENSDARG00000079191	58
ENSDARG00000079250	25
ENSDARG00000079280	352
ENSDARG00000079350	438
ENSDARG00000079377	67
ENSDARG00000079434	606
ENSDARG00000079452	0
ENSDARG00000079455	540
ENSDARG00000079501	54
ENSDARG00000079873	92
ENSDARG00000079925	0
ENSDARG00000079973	105
ENSDARG00000079980	26
ENSDARG00000080019	128
ENSDARG00000080051	2
ENSDARG00000081340	0
ENSDARG00000081405	0
ENSDARG00000081597	0
ENSDARG00000081781	0
ENSDARG00000082290	0
ENSDARG00000082429	0
ENSDARG00000082615	0
ENSDARG00000082660	0
ENSDARG00000083023	0
ENSDARG00000083571	0
ENSDARG00000083573	0
ENSDARG00000083979	0
ENSDARG00000084484	0
ENSDARG00000084766	0
ENSDARG00000084908	0
ENSDARG00000085080	0
ENSDARG00000085360	0
ENSDARG00000085746	0
ENSDARG00000086117	0
ENSDARG00000086166	13
ENSDARG00000086301	0
ENSDARG00000086790	198
ENSDARG00000086859	0
ENSDARG00000086957	145
ENSDARG00000087054	0
ENSDARG00000087148	0
ENSDARG00000087290	11
ENSDARG00000087333	410
ENSDARG00000087359	627
ENSDARG00000087426	640
ENSDARG00000088019	4
ENSDARG00000088556	1
ENSDARG00000088581	828
ENSDARG00000088745	39
ENSDARG00000088906	1
ENSDARG00000088916	0
ENSDARG00000089053	0
ENSDARG00000089243	357
ENSDARG00000089345	6
ENSDARG00000089667	3
ENSDARG00000089879	2
ENSDARG00000089943	7
ENSDARG00000089976	423
ENSDARG00000090118	0
ENSDARG00000090408	12
ENSDARG00000090557	91
ENSDARG00000090783	44
ENSDARG00000090822	2
ENSDARG00000091184	0
ENSDARG00000091254	2
ENSDARG00000091320	94
ENSDARG00000091609	292
ENSDARG00000091911	1
ENSDARG00000091912	6
ENSDARG00000092070	7
ENSDARG00000092240	211
ENSDARG00000092275	0
ENSDARG00000092290	67
ENSDARG00000092294	1
ENSDARG00000092322	0
ENSDARG00000092350	0
ENSDARG00000092358	32
ENSDARG00000092459	0
ENSDARG00000092500	0
ENSDARG00000092542	0
ENSDARG00000092551	93
ENSDARG00000092604	1
ENSDARG00000092791	0
ENSDARG00000092941	0
ENSDARG00000092984	2
ENSDARG00000093102	0
ENSDARG00000093177	1
ENSDARG00000093237	418
ENSDARG00000093323	56
ENSDARG00000093358	0
ENSDARG00000093494	271
ENSDARG00000093583	0
ENSDARG00000093663	0
ENSDARG00000093816	0
ENSDARG00000093845	0
ENSDARG00000093954	204
ENSDARG00000093975	1
ENSDARG00000094063	0
ENSDARG00000094127	1
ENSDARG00000094133	1712
ENSDARG00000094157	0
ENSDARG00000094202	19
ENSDARG00000094246	3
ENSDARG00000094297	7
ENSDARG00000094298	0
ENSDARG00000094318	0
ENSDARG00000094344	0
ENSDARG00000094346	5
ENSDARG00000094524	0
ENSDARG00000094608	0
ENSDARG00000094648	5
ENSDARG00000094677	116
ENSDARG00000094763	9
ENSDARG00000094782	25
ENSDARG00000094885	1
ENSDARG00000095065	10
ENSDARG00000095087	0
ENSDARG00000095102	5
ENSDARG00000095108	0
ENSDARG00000095111	1
ENSDARG00000095297	3
ENSDARG00000095360	6
ENSDARG00000095434	5
ENSDARG00000095494	0
ENSDARG00000095507	0
ENSDARG00000095518	10
ENSDARG00000095566	0
ENSDARG00000095578	0
ENSDARG00000095697	0
ENSDARG00000095719	0
ENSDARG00000095773	0
ENSDARG00000095811	0
ENSDARG00000095834	0
ENSDARG00000095860	0
ENSDARG00000095941	8
ENSDARG00000095991	145
ENSDARG00000096053	1
ENSDARG00000096092	39
ENSDARG00000096363	0
ENSDARG00000096412	0
ENSDARG00000096503	1
ENSDARG00000096506	0
ENSDARG00000096507	2
ENSDARG00000096509	2
ENSDARG00000096514	4
ENSDARG00000096523	0
ENSDARG00000096526	0
ENSDARG00000096527	47
ENSDARG00000096528	132
ENSDARG00000096530	11
ENSDARG00000096534	1
ENSDARG00000096538	0
ENSDARG00000096540	0
ENSDARG00000096543	0
ENSDARG00000096544	0
ENSDARG00000096554	250
ENSDARG00000096555	0
ENSDARG00000096566	13
ENSDARG00000096570	0
ENSDARG00000096574	0
ENSDARG00000096576	4
ENSDARG00000096577	5
ENSDARG00000096578	737
ENSDARG00000096579	0
ENSDARG00000096585	0
ENSDARG00000096588	2
ENSDARG00000096592	2
ENSDARG00000096594	74
ENSDARG00000096599	4
ENSDARG00000096606	0
ENSDARG00000096607	2
ENSDARG00000096610	0
ENSDARG00000096615	0
ENSDARG00000096619	0
ENSDARG00000096621	0
ENSDARG00000096622	0
ENSDARG00000096623	0
ENSDARG00000096625	0
ENSDARG00000096634	0
ENSDARG00000096644	0
ENSDARG00000096648	0
ENSDARG00000096649	0
ENSDARG00000096650	0
ENSDARG00000096651	778
ENSDARG00000096656	0
ENSDARG00000096667	338
ENSDARG00000096670	0
ENSDARG00000096671	0
ENSDARG00000098053	0
ENSDARG00000098263	114
ENSDARG00000098576	0
ENSDARG00000098668	1
ENSDARG00000098706	7
ENSDARG00000098730	269
ENSDARG00000098769	307
ENSDARG00000099025	16
ENSDARG00000099301	1086
ENSDARG00000099319	0
ENSDARG00000099359	0
ENSDARG00000099421	1
ENSDARG00000099508	0
ENSDARG00000099619	104
ENSDARG00000099640	336
ENSDARG00000099708	8
ENSDARG00000099729	1298
ENSDARG00000099771	560
ENSDARG00000099880	90
ENSDARG00000099995	139
ENSDARG00000100083	330
ENSDARG00000100181	459
ENSDARG00000100264	367
ENSDARG00000100600	0
ENSDARG00000100771	0
ENSDARG00000100782	230
ENSDARG00000100788	72
ENSDARG00000100996	0
ENSDARG00000101532	0
ENSDARG00000101915	934
ENSDARG00000102091	263
ENSDARG00000102097	425
ENSDARG00000102339	11
ENSDARG00000102407	220
ENSDARG00000102634	927
ENSDARG00000102787	425
ENSDARG00000102858	36
ENSDARG00000103058	0
ENSDARG00000103125	882
ENSDARG00000103156	34
ENSDARG00000103330	44
ENSDARG00000103508	1
ENSDARG00000103535	17
ENSDARG00000103767	0
ENSDARG00000103829	4
ENSDARG00000103951	70
ENSDARG00000104071	377
ENSDARG00000104096	0
ENSDARG00000104249	0
ENSDARG00000104284	3
ENSDARG00000104392	17
ENSDARG00000104415	13
ENSDARG00000104437	1154
ENSDARG00000104657	1
ENSDARG00000104660	240
ENSDARG00000104707	0
ENSDARG00000104710	164
ENSDARG00000104759	0
ENSDARG00000104783	71
ENSDARG00000104795	21
ENSDARG00000104807	39
ENSDARG00000104859	0
ENSDARG00000104904	38
ENSDARG00000105005	5
ENSDARG00000105060	314
ENSDARG00000105108	0
ENSDARG00000105122	2
ENSDARG00000105176	13
ENSDARG00000105181	0
ENSDARG00000105295	190
ENSDARG00000106311	0
ENSDARG00000106456	0
ENSDARG00000106508	0
ENSDARG00000107022	0
ENSDARG00000107253	0
ENSDARG00000107292	0
ENSDARG00000108025	0
ENSDARG00000108154	0
ENSDARG00000108223	0
ENSDARG00000108673	0
ENSDARG00000109228	0
ENSDARG00000109375	0
ENSDARG00000109513	69
ENSDARG00000109574	0
ENSDARG00000109727	0
ENSDARG00000109748	0
ENSDARG00000109870	0
ENSDARG00000109910	0
ENSDARG00000110570	15
ENSDARG00000110697	0
ENSDARG00000110757	0
ENSDARG00000111029	0
ENSDARG00000111051	0
ENSDARG00000111052	0
ENSDARG00000111171	0
ENSDARG00000111422	0
ENSDARG00000111625	23
ENSDARG00000111710	0
ENSDARG00000111723	0
ENSDARG00000111774	0
ENSDARG00000112066	0
ENSDARG00000112081	0
ENSDARG00000112310	2
ENSDARG00000112614	0
ENSDARG00000112693	0
ENSDARG00000112750	0
ENSDARG00000112849	0
ENSDARG00000113238	7
ENSDARG00000113296	50
ENSDARG00000113410	0
ENSDARG00000113491	0
ENSDARG00000113563	0
ENSDARG00000113575	1
ENSDARG00000113585	0
ENSDARG00000113839	0
ENSDARG00000113848	21
ENSDARG00000113858	3
ENSDARG00000113965	0
ENSDARG00000114096	0
ENSDARG00000114262	0
ENSDARG00000114522	0
ENSDARG00000114755	0
ENSDARG00000114954	0
ENSDARG00000115042	0
ENSDARG00000115421	159
ENSDARG00000115616	0
ENSDARG00000115704	0
ENSDARG00000115729	0
ENSDARG00000115856	47
ENSDARG00000115887	0
ENSDARG00000115905	0
ENSDARG00000115918	0
ENSDARG00000116099	7
ENSDARG00000116122	16
ENSDARG00000116174	0
ENSDARG00000116228	0
ENSDARG00000116236	0
ENSDARG00000116266	0
ENSDARG00000116279	0
ENSDARG00000116514	0
ENSDARG00000116636	0
ENSDARG00000116661	0
ENSDARG00000116898	13
ENSDARG00000116939	1
ENSDARG00000117216	2
ENSDARG00000117231	31
ENSDARG00000117264	66
ENSDARG00000117377	2
ENSDARG00000117392	1
ENSDARG00000117450	5
ENSDARG00000117465	0
ENSDARG00000117485	65
ENSDARG00000117532	0
ENSDARG00000117649	0
ENSDARG00000117707	2
ENSDARG00000117775	0
ENSDARG00000000142	73
ENSDARG00000000804	158
ENSDARG00000002196	352
ENSDARG00000002271	1587
ENSDARG00000002394	216
ENSDARG00000002523	2055
ENSDARG00000002666	46
ENSDARG00000003934	128
ENSDARG00000003984	412
ENSDARG00000004154	34
ENSDARG00000004184	122
ENSDARG00000004296	2168
ENSDARG00000004363	417
ENSDARG00000004445	232
ENSDARG00000004763	23
ENSDARG00000005540	382
ENSDARG00000006257	1149
ENSDARG00000006624	520
ENSDARG00000006896	180
ENSDARG00000007531	244
ENSDARG00000007856	21
ENSDARG00000008170	191
ENSDARG00000008247	59
ENSDARG00000008560	234
ENSDARG00000008948	30
ENSDARG00000009387	378
ENSDARG00000009401	1472
ENSDARG00000009806	142
ENSDARG00000009862	331
ENSDARG00000010603	141
ENSDARG00000010641	2838
ENSDARG00000010712	7
ENSDARG00000010732	99
ENSDARG00000011190	104
ENSDARG00000011418	485
ENSDARG00000011422	915
ENSDARG00000011611	1244
ENSDARG00000011743	383
ENSDARG00000012275	8
ENSDARG00000012395	89
ENSDARG00000012866	886
ENSDARG00000013024	105
ENSDARG00000013110	235
ENSDARG00000013457	590
ENSDARG00000013670	934
ENSDARG00000014059	280
ENSDARG00000014329	2995
ENSDARG00000014373	73
ENSDARG00000014793	1479
ENSDARG00000014796	709
ENSDARG00000014939	44
ENSDARG00000014963	153
ENSDARG00000015199	433
ENSDARG00000015917	363
ENSDARG00000015978	6168
ENSDARG00000016439	77
ENSDARG00000017047	113
ENSDARG00000017067	485
ENSDARG00000017168	240
ENSDARG00000017229	128
ENSDARG00000017230	846
ENSDARG00000017234	4
ENSDARG00000018065	30
ENSDARG00000019233	84
ENSDARG00000020334	717
ENSDARG00000021055	10
ENSDARG00000021982	8
ENSDARG00000024548	15070
ENSDARG00000024865	984
ENSDARG00000025011	1376
ENSDARG00000025150	0
ENSDARG00000025220	562
ENSDARG00000025899	0
ENSDARG00000026198	404
ENSDARG00000026338	5
ENSDARG00000026499	101
ENSDARG00000027129	39
ENSDARG00000027523	13
ENSDARG00000027687	95
ENSDARG00000028067	749
ENSDARG00000028099	116
ENSDARG00000029051	56
ENSDARG00000029493	164
ENSDARG00000030914	107
ENSDARG00000031749	2
ENSDARG00000032083	934
ENSDARG00000032353	267
ENSDARG00000032769	65
ENSDARG00000032801	51
ENSDARG00000032816	330
ENSDARG00000032820	163
ENSDARG00000033768	372
ENSDARG00000033901	343
ENSDARG00000034808	527
ENSDARG00000034825	644
ENSDARG00000035332	191
ENSDARG00000035333	53
ENSDARG00000036005	38
ENSDARG00000036359	281
ENSDARG00000036456	1757
ENSDARG00000036458	3
ENSDARG00000036670	311
ENSDARG00000037229	854
ENSDARG00000038302	305
ENSDARG00000038308	169
ENSDARG00000038805	190
ENSDARG00000039215	338
ENSDARG00000039345	758
ENSDARG00000039351	57
ENSDARG00000039959	47
ENSDARG00000040338	333
ENSDARG00000040621	107
ENSDARG00000042489	246
ENSDARG00000042492	22
ENSDARG00000042791	235
ENSDARG00000042872	62
ENSDARG00000042929	69
ENSDARG00000042975	626
ENSDARG00000042977	625
ENSDARG00000042995	409
ENSDARG00000043142	1
ENSDARG00000043154	5830
ENSDARG00000043182	339
ENSDARG00000043209	206
ENSDARG00000043232	12
ENSDARG00000043285	10
ENSDARG00000043371	8552
ENSDARG00000043465	1473
ENSDARG00000043658	278
ENSDARG00000043663	267
ENSDARG00000043727	255
ENSDARG00000043732	892
ENSDARG00000043857	520
ENSDARG00000043976	2779
ENSDARG00000044048	143
ENSDARG00000044183	544
ENSDARG00000044246	24
ENSDARG00000044251	343
ENSDARG00000044253	227
ENSDARG00000044255	209
ENSDARG00000044261	1285
ENSDARG00000044265	85
ENSDARG00000044281	1200
ENSDARG00000044298	378
ENSDARG00000044299	1531
ENSDARG00000044304	427
ENSDARG00000045887	940
ENSDARG00000045888	2616
ENSDARG00000046053	44
ENSDARG00000052656	10
ENSDARG00000052658	80
ENSDARG00000052919	1
ENSDARG00000053446	1137
ENSDARG00000053840	191
ENSDARG00000054036	29
ENSDARG00000054050	127
ENSDARG00000054575	15
ENSDARG00000054755	23
ENSDARG00000055066	23
ENSDARG00000055092	1051
ENSDARG00000055339	807
ENSDARG00000055622	11
ENSDARG00000056001	1453
ENSDARG00000056479	468
ENSDARG00000056511	8511
ENSDARG00000056649	668
ENSDARG00000056653	223
ENSDARG00000056678	425
ENSDARG00000056871	80
ENSDARG00000056915	252
ENSDARG00000056920	93
ENSDARG00000056929	869
ENSDARG00000056985	378
ENSDARG00000057021	181
ENSDARG00000057090	0
ENSDARG00000057110	203
ENSDARG00000057456	462
ENSDARG00000057479	5
ENSDARG00000057519	138
ENSDARG00000057676	983
ENSDARG00000057992	325
ENSDARG00000058041	1688
ENSDARG00000058102	1030
ENSDARG00000058221	176
ENSDARG00000058284	22
ENSDARG00000058868	2265
ENSDARG00000058946	284
ENSDARG00000058949	103
ENSDARG00000058988	65
ENSDARG00000059048	142
ENSDARG00000059235	33
ENSDARG00000060069	108
ENSDARG00000060096	19
ENSDARG00000060688	30
ENSDARG00000060847	418
ENSDARG00000060911	230
ENSDARG00000060983	98
ENSDARG00000061549	11
ENSDARG00000061956	199
ENSDARG00000061993	141
ENSDARG00000062016	357
ENSDARG00000062347	212
ENSDARG00000062361	950
ENSDARG00000062592	4363
ENSDARG00000062974	41
ENSDARG00000063011	66
ENSDARG00000063050	48
ENSDARG00000063161	272
ENSDARG00000063436	51
ENSDARG00000067805	662
ENSDARG00000067824	441
ENSDARG00000068659	0
ENSDARG00000068660	0
ENSDARG00000068661	4
ENSDARG00000068704	5
ENSDARG00000068714	114
ENSDARG00000068716	409
ENSDARG00000068755	166
ENSDARG00000068800	0
ENSDARG00000068819	0
ENSDARG00000068919	26
ENSDARG00000068982	26
ENSDARG00000068992	68478
ENSDARG00000068995	4755
ENSDARG00000069106	97
ENSDARG00000069109	364
ENSDARG00000069143	24
ENSDARG00000069323	2
ENSDARG00000069390	4
ENSDARG00000069439	144
ENSDARG00000069472	157
ENSDARG00000069608	67
ENSDARG00000069615	3743
ENSDARG00000070080	1396
ENSDARG00000073665	162
ENSDARG00000073696	705
ENSDARG00000073914	17
ENSDARG00000074075	31
ENSDARG00000074316	158
ENSDARG00000074328	678
ENSDARG00000074329	219
ENSDARG00000074456	37
ENSDARG00000074521	274
ENSDARG00000074732	4
ENSDARG00000075054	76
ENSDARG00000075226	328
ENSDARG00000075229	10
ENSDARG00000075273	8
ENSDARG00000075376	104
ENSDARG00000075382	282
ENSDARG00000075383	121
ENSDARG00000075650	469
ENSDARG00000075747	151
ENSDARG00000075780	0
ENSDARG00000075806	205
ENSDARG00000075864	497
ENSDARG00000075954	789
ENSDARG00000076227	206
ENSDARG00000076269	22
ENSDARG00000076345	0
ENSDARG00000076529	344
ENSDARG00000076560	115
ENSDARG00000076644	47
ENSDARG00000076856	404
ENSDARG00000076858	34
ENSDARG00000076891	577
ENSDARG00000076949	0
ENSDARG00000077039	143
ENSDARG00000077313	59
ENSDARG00000077339	135
ENSDARG00000077515	1476
ENSDARG00000077596	561
ENSDARG00000077622	6
ENSDARG00000077740	19
ENSDARG00000077962	3
ENSDARG00000078006	142
ENSDARG00000078257	3
ENSDARG00000078258	139
ENSDARG00000078271	0
ENSDARG00000078394	2
ENSDARG00000078492	74
ENSDARG00000078647	312
ENSDARG00000078691	1341
ENSDARG00000078922	5
ENSDARG00000078974	100
ENSDARG00000079049	210
ENSDARG00000079251	184
ENSDARG00000079474	79
ENSDARG00000079542	432
ENSDARG00000079681	1
ENSDARG00000079713	0
ENSDARG00000079815	270
ENSDARG00000079862	57
ENSDARG00000079889	113
ENSDARG00000079895	423
ENSDARG00000080015	29
ENSDARG00000080041	0
ENSDARG00000080633	0
ENSDARG00000080851	0
ENSDARG00000080923	0
ENSDARG00000081078	0
ENSDARG00000081351	0
ENSDARG00000081379	0
ENSDARG00000081488	0
ENSDARG00000081514	0
ENSDARG00000082008	389
ENSDARG00000082394	0
ENSDARG00000082462	0
ENSDARG00000082628	0
ENSDARG00000082850	1
ENSDARG00000083269	0
ENSDARG00000083391	0
ENSDARG00000083624	0
ENSDARG00000084215	0
ENSDARG00000085581	0
ENSDARG00000086112	227
ENSDARG00000086266	38
ENSDARG00000086416	167
ENSDARG00000086665	351
ENSDARG00000086718	0
ENSDARG00000086732	3
ENSDARG00000086838	29
ENSDARG00000086996	178
ENSDARG00000087245	0
