gene	Counts
ENSDARG00000026068	276
ENSDARG00000026387	43
ENSDARG00000026771	238
ENSDARG00000026902	75
ENSDARG00000027078	680
ENSDARG00000027355	7740
ENSDARG00000027497	55
ENSDARG00000027572	215
ENSDARG00000027826	45
ENSDARG00000028276	15
ENSDARG00000028982	437
ENSDARG00000029133	254
ENSDARG00000029718	26
ENSDARG00000029751	158
ENSDARG00000030368	409
ENSDARG00000030563	81
ENSDARG00000030703	32
ENSDARG00000030972	150
ENSDARG00000031164	2163
ENSDARG00000031435	1608
ENSDARG00000031632	137
ENSDARG00000031836	445
ENSDARG00000031894	276
ENSDARG00000031952	835
ENSDARG00000032056	177
ENSDARG00000032808	1
ENSDARG00000033273	67
ENSDARG00000033604	360
ENSDARG00000033666	277
ENSDARG00000034093	145
ENSDARG00000034105	427
ENSDARG00000034785	96
ENSDARG00000034862	205
ENSDARG00000034910	0
ENSDARG00000035692	14372
ENSDARG00000036008	215
ENSDARG00000036295	632
ENSDARG00000036371	676
ENSDARG00000036415	155
ENSDARG00000036471	1
ENSDARG00000036479	4
ENSDARG00000036494	75
ENSDARG00000036545	3
ENSDARG00000036587	105
ENSDARG00000036637	26
ENSDARG00000036658	832
ENSDARG00000036687	794
ENSDARG00000036967	1181
ENSDARG00000036995	160
ENSDARG00000037002	1
ENSDARG00000037018	342
ENSDARG00000037099	562
ENSDARG00000037100	91
ENSDARG00000037144	119
ENSDARG00000037177	524
ENSDARG00000037178	91
ENSDARG00000037259	342
ENSDARG00000037260	89
ENSDARG00000037261	184
ENSDARG00000037278	37
ENSDARG00000037283	226
ENSDARG00000037383	8
ENSDARG00000037410	79
ENSDARG00000037484	83
ENSDARG00000037487	43
ENSDARG00000037576	2
ENSDARG00000037619	7
ENSDARG00000037646	73
ENSDARG00000037654	96
ENSDARG00000037679	160
ENSDARG00000037713	384
ENSDARG00000037747	311
ENSDARG00000037758	0
ENSDARG00000037760	134
ENSDARG00000037777	106
ENSDARG00000038114	55
ENSDARG00000038352	0
ENSDARG00000039063	24
ENSDARG00000039131	511
ENSDARG00000039613	81
ENSDARG00000039615	25
ENSDARG00000040048	212
ENSDARG00000040245	1675
ENSDARG00000040246	24
ENSDARG00000040250	0
ENSDARG00000040252	163
ENSDARG00000041399	0
ENSDARG00000041570	260
ENSDARG00000042688	12
ENSDARG00000042887	174
ENSDARG00000042988	1022
ENSDARG00000043226	15
ENSDARG00000043247	120
ENSDARG00000043271	1
ENSDARG00000043431	43
ENSDARG00000043445	0
ENSDARG00000043548	218
ENSDARG00000043587	265
ENSDARG00000045618	1645
ENSDARG00000045620	258
ENSDARG00000051965	43
ENSDARG00000051981	80
ENSDARG00000051986	1210
ENSDARG00000051989	63
ENSDARG00000051993	1
ENSDARG00000052012	123
ENSDARG00000052016	199
ENSDARG00000052037	31
ENSDARG00000052207	1953
ENSDARG00000052348	817
ENSDARG00000052386	160
ENSDARG00000052438	630
ENSDARG00000052480	557
ENSDARG00000052512	15
ENSDARG00000052677	0
ENSDARG00000052703	93
ENSDARG00000052766	15
ENSDARG00000052895	11
ENSDARG00000052899	2
ENSDARG00000053106	28
ENSDARG00000053241	67
ENSDARG00000053248	232
ENSDARG00000053269	115
ENSDARG00000053500	232
ENSDARG00000053502	696
ENSDARG00000053542	186
ENSDARG00000053580	6
ENSDARG00000054031	88
ENSDARG00000054334	115
ENSDARG00000054655	0
ENSDARG00000054680	15
ENSDARG00000056151	2768
ENSDARG00000056163	17
ENSDARG00000056376	16
ENSDARG00000056400	50
ENSDARG00000056742	292
ENSDARG00000056797	215
ENSDARG00000057114	174
ENSDARG00000057303	812
ENSDARG00000058287	184
ENSDARG00000058460	2
ENSDARG00000058464	16
ENSDARG00000058471	203
ENSDARG00000058480	58
ENSDARG00000058803	311
ENSDARG00000058962	55
ENSDARG00000058996	132
ENSDARG00000059060	110
ENSDARG00000059653	549
ENSDARG00000059835	249
ENSDARG00000059900	139
ENSDARG00000060036	613
ENSDARG00000060148	127
ENSDARG00000060184	320
ENSDARG00000060252	283
ENSDARG00000060264	8
ENSDARG00000060383	124
ENSDARG00000060397	612
ENSDARG00000060477	205
ENSDARG00000060620	52
ENSDARG00000060716	102
ENSDARG00000061021	122
ENSDARG00000061451	163
ENSDARG00000061504	210
ENSDARG00000061629	193
ENSDARG00000061732	471
ENSDARG00000061830	190
ENSDARG00000061936	33
ENSDARG00000062055	351
ENSDARG00000062132	668
ENSDARG00000062198	666
ENSDARG00000062309	2
ENSDARG00000062467	44
ENSDARG00000062606	71
ENSDARG00000063003	223
ENSDARG00000063108	0
ENSDARG00000063207	45
ENSDARG00000063253	70
ENSDARG00000063270	155
ENSDARG00000063297	84
ENSDARG00000063385	175
ENSDARG00000067781	38
ENSDARG00000068182	92
ENSDARG00000069114	31
ENSDARG00000069116	257
ENSDARG00000069194	14
ENSDARG00000069249	246
ENSDARG00000069264	34
ENSDARG00000069415	3049
ENSDARG00000069435	14
ENSDARG00000069559	241
ENSDARG00000069595	374
ENSDARG00000069632	78
ENSDARG00000069701	89
ENSDARG00000069707	0
ENSDARG00000069710	1
ENSDARG00000069737	424
ENSDARG00000069799	0
ENSDARG00000069804	9
ENSDARG00000069910	283
ENSDARG00000069946	822
ENSDARG00000069951	208
ENSDARG00000069989	399
ENSDARG00000069996	81
ENSDARG00000070109	249
ENSDARG00000070121	4
ENSDARG00000070266	1474
ENSDARG00000070320	27
ENSDARG00000070321	21
ENSDARG00000070431	438
ENSDARG00000070449	144
ENSDARG00000070452	172
ENSDARG00000070558	57
ENSDARG00000073848	271
ENSDARG00000073902	168
ENSDARG00000073912	2
ENSDARG00000074031	174
ENSDARG00000074069	0
ENSDARG00000074212	17
ENSDARG00000074213	35
ENSDARG00000074275	240
ENSDARG00000074302	3
ENSDARG00000074334	1
ENSDARG00000074372	48
ENSDARG00000074379	39
ENSDARG00000074381	390
ENSDARG00000074451	77
ENSDARG00000074600	82
ENSDARG00000074635	1823
ENSDARG00000074771	124
ENSDARG00000074815	159
ENSDARG00000074860	220
ENSDARG00000074867	144
ENSDARG00000074915	42
ENSDARG00000074989	267
ENSDARG00000075055	0
ENSDARG00000075098	224
ENSDARG00000075108	106
ENSDARG00000075141	55
ENSDARG00000075179	0
ENSDARG00000075194	64
ENSDARG00000075201	182
ENSDARG00000075325	438
ENSDARG00000075505	10
ENSDARG00000075521	131
ENSDARG00000075541	1
ENSDARG00000075639	109
ENSDARG00000075785	4
ENSDARG00000075798	170
ENSDARG00000075827	499
ENSDARG00000075855	3
ENSDARG00000075858	32
ENSDARG00000075859	444
ENSDARG00000075870	109
ENSDARG00000075887	127
ENSDARG00000076174	104
ENSDARG00000076585	204
ENSDARG00000076773	29
ENSDARG00000076833	1839
ENSDARG00000076900	121
ENSDARG00000076928	382
ENSDARG00000077198	15
ENSDARG00000077519	0
ENSDARG00000077533	1672
ENSDARG00000077542	3
ENSDARG00000077648	114
ENSDARG00000077652	194
ENSDARG00000077688	339
ENSDARG00000077721	313
ENSDARG00000077790	70
ENSDARG00000077804	359
ENSDARG00000077874	17
ENSDARG00000078016	103
ENSDARG00000078057	128
ENSDARG00000078108	48
ENSDARG00000078138	21
ENSDARG00000078182	0
ENSDARG00000078233	643
ENSDARG00000078246	4
ENSDARG00000078308	571
ENSDARG00000078318	26
ENSDARG00000078326	238
ENSDARG00000078474	26
ENSDARG00000078525	46
ENSDARG00000078546	69
ENSDARG00000078558	0
ENSDARG00000078599	142
ENSDARG00000078620	12
ENSDARG00000078733	91
ENSDARG00000078751	316
ENSDARG00000078789	233
ENSDARG00000078810	0
ENSDARG00000078854	169
ENSDARG00000078898	645
ENSDARG00000078908	64
ENSDARG00000079043	1
ENSDARG00000079050	0
ENSDARG00000079163	3
ENSDARG00000079183	35
ENSDARG00000079191	16
ENSDARG00000079250	33
ENSDARG00000079280	164
ENSDARG00000079350	303
ENSDARG00000079377	36
ENSDARG00000079434	544
ENSDARG00000079452	0
ENSDARG00000079455	351
ENSDARG00000079501	37
ENSDARG00000079873	53
ENSDARG00000079925	0
ENSDARG00000079973	57
ENSDARG00000079980	19
ENSDARG00000080019	90
ENSDARG00000080051	0
ENSDARG00000081340	0
ENSDARG00000081405	0
ENSDARG00000081597	0
ENSDARG00000081781	0
ENSDARG00000082290	0
ENSDARG00000082429	0
ENSDARG00000082615	0
ENSDARG00000082660	0
ENSDARG00000083023	0
ENSDARG00000083571	0
ENSDARG00000083573	0
ENSDARG00000083979	0
ENSDARG00000084484	0
ENSDARG00000084766	0
ENSDARG00000084908	0
ENSDARG00000085080	0
ENSDARG00000085360	0
ENSDARG00000085746	0
ENSDARG00000086117	0
ENSDARG00000086166	5
ENSDARG00000086301	1
ENSDARG00000086790	92
ENSDARG00000086859	0
ENSDARG00000086957	91
ENSDARG00000087054	0
ENSDARG00000087148	0
ENSDARG00000087290	11
ENSDARG00000087333	245
ENSDARG00000087359	2307
ENSDARG00000087426	312
ENSDARG00000088019	4
ENSDARG00000088556	0
ENSDARG00000088581	637
ENSDARG00000088745	19
ENSDARG00000088906	0
ENSDARG00000088916	0
ENSDARG00000089053	0
ENSDARG00000089243	192
ENSDARG00000089345	2
ENSDARG00000089667	2
ENSDARG00000089879	4
ENSDARG00000089943	15
ENSDARG00000089976	168
ENSDARG00000090118	0
ENSDARG00000090408	7
ENSDARG00000090557	39
ENSDARG00000090783	31
ENSDARG00000090822	0
ENSDARG00000091184	0
ENSDARG00000091254	5
ENSDARG00000091320	52
ENSDARG00000091609	116
ENSDARG00000091911	0
ENSDARG00000091912	15
ENSDARG00000092070	4
ENSDARG00000092240	84
ENSDARG00000092275	0
ENSDARG00000092290	52
ENSDARG00000092294	1
ENSDARG00000092322	0
ENSDARG00000092350	0
ENSDARG00000092358	18
ENSDARG00000092459	0
ENSDARG00000092500	1
ENSDARG00000092542	0
ENSDARG00000092551	106
ENSDARG00000092604	18
ENSDARG00000092791	0
ENSDARG00000092941	1
ENSDARG00000092984	1
ENSDARG00000093102	0
ENSDARG00000093177	6
ENSDARG00000093237	139
ENSDARG00000093323	45
ENSDARG00000093358	0
ENSDARG00000093494	687
ENSDARG00000093583	1
ENSDARG00000093663	0
ENSDARG00000093816	0
ENSDARG00000093845	0
ENSDARG00000093954	123
ENSDARG00000093975	1
ENSDARG00000094063	0
ENSDARG00000094127	0
ENSDARG00000094133	1215
ENSDARG00000094157	1
ENSDARG00000094202	7
ENSDARG00000094246	1
ENSDARG00000094297	15
ENSDARG00000094298	0
ENSDARG00000094318	0
ENSDARG00000094344	2
ENSDARG00000094346	5
ENSDARG00000094524	0
ENSDARG00000094608	1
ENSDARG00000094648	1
ENSDARG00000094677	112
ENSDARG00000094763	5
ENSDARG00000094782	22
ENSDARG00000094885	0
ENSDARG00000095065	7
ENSDARG00000095087	0
ENSDARG00000095102	3
ENSDARG00000095108	0
ENSDARG00000095111	0
ENSDARG00000095297	3
ENSDARG00000095360	6
ENSDARG00000095434	81
ENSDARG00000095494	0
ENSDARG00000095507	0
ENSDARG00000095518	10
ENSDARG00000095566	0
ENSDARG00000095578	0
ENSDARG00000095697	0
ENSDARG00000095719	0
ENSDARG00000095773	1
ENSDARG00000095811	0
ENSDARG00000095834	0
ENSDARG00000095860	0
ENSDARG00000095941	2
ENSDARG00000095991	63
ENSDARG00000096053	0
ENSDARG00000096092	38
ENSDARG00000096363	10
ENSDARG00000096412	0
ENSDARG00000096503	2
ENSDARG00000096506	0
ENSDARG00000096507	6
ENSDARG00000096509	0
ENSDARG00000096514	1
ENSDARG00000096523	1
ENSDARG00000096526	0
ENSDARG00000096527	14
ENSDARG00000096528	81
ENSDARG00000096530	7
ENSDARG00000096534	3
ENSDARG00000096538	0
ENSDARG00000096540	0
ENSDARG00000096543	0
ENSDARG00000096544	0
ENSDARG00000096554	118
ENSDARG00000096555	1
ENSDARG00000096566	6
ENSDARG00000096570	2
ENSDARG00000096574	1
ENSDARG00000096576	4
ENSDARG00000096577	3
ENSDARG00000096578	420
ENSDARG00000096579	0
ENSDARG00000096585	0
ENSDARG00000096588	0
ENSDARG00000096592	2
ENSDARG00000096594	34
ENSDARG00000096599	12
ENSDARG00000096606	0
ENSDARG00000096607	2
ENSDARG00000096610	0
ENSDARG00000096615	0
ENSDARG00000096619	0
ENSDARG00000096621	0
ENSDARG00000096622	3
ENSDARG00000096623	0
ENSDARG00000096625	1
ENSDARG00000096634	0
ENSDARG00000096644	0
ENSDARG00000096648	0
ENSDARG00000096649	1
ENSDARG00000096650	0
ENSDARG00000096651	379
ENSDARG00000096656	0
ENSDARG00000096667	163
ENSDARG00000096670	0
ENSDARG00000096671	0
ENSDARG00000098053	0
ENSDARG00000098263	91
ENSDARG00000098576	0
ENSDARG00000098668	0
ENSDARG00000098706	3
ENSDARG00000098730	147
ENSDARG00000098769	202
ENSDARG00000099025	8
ENSDARG00000099301	568
ENSDARG00000099319	0
ENSDARG00000099359	0
ENSDARG00000099421	0
ENSDARG00000099508	0
ENSDARG00000099619	79
ENSDARG00000099640	155
ENSDARG00000099708	11
ENSDARG00000099729	868
ENSDARG00000099771	273
ENSDARG00000099880	71
ENSDARG00000099995	168
ENSDARG00000100083	215
ENSDARG00000100181	349
ENSDARG00000100264	173
ENSDARG00000100600	0
ENSDARG00000100771	0
ENSDARG00000100782	160
ENSDARG00000100788	64
ENSDARG00000100996	0
ENSDARG00000101532	0
ENSDARG00000101915	476
ENSDARG00000102091	131
ENSDARG00000102097	348
ENSDARG00000102339	19
ENSDARG00000102407	121
ENSDARG00000102634	483
ENSDARG00000102787	284
ENSDARG00000102858	42
ENSDARG00000103058	0
ENSDARG00000103125	658
ENSDARG00000103156	24
ENSDARG00000103330	47
ENSDARG00000103508	1
ENSDARG00000103535	20
ENSDARG00000103767	0
ENSDARG00000103829	0
ENSDARG00000103951	42
ENSDARG00000104071	273
ENSDARG00000104096	0
ENSDARG00000104249	0
ENSDARG00000104284	10
ENSDARG00000104392	13
ENSDARG00000104415	6
ENSDARG00000104437	579
ENSDARG00000104657	1
ENSDARG00000104660	138
ENSDARG00000104707	0
ENSDARG00000104710	50
ENSDARG00000104759	0
ENSDARG00000104783	53
ENSDARG00000104795	15
ENSDARG00000104807	27
ENSDARG00000104859	0
ENSDARG00000104904	23
ENSDARG00000105005	8
ENSDARG00000105060	255
ENSDARG00000105108	0
ENSDARG00000105122	2
ENSDARG00000105176	4
ENSDARG00000105181	1
ENSDARG00000105295	100
ENSDARG00000106311	0
ENSDARG00000106456	0
ENSDARG00000106508	0
ENSDARG00000107022	0
ENSDARG00000107253	0
ENSDARG00000107292	0
ENSDARG00000108025	0
ENSDARG00000108154	0
ENSDARG00000108223	0
ENSDARG00000108673	0
ENSDARG00000109228	0
ENSDARG00000109375	0
ENSDARG00000109513	42
ENSDARG00000109574	0
ENSDARG00000109727	0
ENSDARG00000109748	0
ENSDARG00000109870	0
ENSDARG00000109910	0
ENSDARG00000110570	25
ENSDARG00000110697	0
ENSDARG00000110757	0
ENSDARG00000111029	0
ENSDARG00000111051	0
ENSDARG00000111052	0
ENSDARG00000111171	0
ENSDARG00000111422	0
ENSDARG00000111625	9
ENSDARG00000111710	0
ENSDARG00000111723	0
ENSDARG00000111774	0
ENSDARG00000112066	0
ENSDARG00000112081	0
ENSDARG00000112310	3
ENSDARG00000112614	0
ENSDARG00000112693	0
ENSDARG00000112750	0
ENSDARG00000112849	0
ENSDARG00000113238	2
ENSDARG00000113296	48
ENSDARG00000113410	0
ENSDARG00000113491	0
ENSDARG00000113563	0
ENSDARG00000113575	1
ENSDARG00000113585	0
ENSDARG00000113839	0
ENSDARG00000113848	18
ENSDARG00000113858	1
ENSDARG00000113965	0
ENSDARG00000114096	0
ENSDARG00000114262	0
ENSDARG00000114522	0
ENSDARG00000114755	0
ENSDARG00000114954	0
ENSDARG00000115042	0
ENSDARG00000115421	88
ENSDARG00000115616	0
ENSDARG00000115704	0
ENSDARG00000115729	0
ENSDARG00000115856	27
ENSDARG00000115887	0
ENSDARG00000115905	0
ENSDARG00000115918	0
ENSDARG00000116099	1
ENSDARG00000116122	24
ENSDARG00000116174	0
ENSDARG00000116228	0
ENSDARG00000116236	0
ENSDARG00000116266	0
ENSDARG00000116279	0
ENSDARG00000116514	0
ENSDARG00000116636	0
ENSDARG00000116661	0
ENSDARG00000116898	2
ENSDARG00000116939	0
ENSDARG00000117216	1
ENSDARG00000117231	22
ENSDARG00000117264	80
ENSDARG00000117377	0
ENSDARG00000117392	1
ENSDARG00000117450	153
ENSDARG00000117465	0
ENSDARG00000117485	404
ENSDARG00000117532	0
ENSDARG00000117649	0
ENSDARG00000117707	9
ENSDARG00000117775	0
ENSDARG00000000142	58
ENSDARG00000000804	98
ENSDARG00000002196	268
ENSDARG00000002271	1194
ENSDARG00000002394	47
ENSDARG00000002523	848
ENSDARG00000002666	25
ENSDARG00000003934	90
ENSDARG00000003984	234
ENSDARG00000004154	23
ENSDARG00000004184	113
ENSDARG00000004296	1441
ENSDARG00000004363	163
ENSDARG00000004445	180
ENSDARG00000004763	43
ENSDARG00000005540	265
ENSDARG00000006257	672
ENSDARG00000006624	253
ENSDARG00000006896	93
ENSDARG00000007531	128
ENSDARG00000007856	21
ENSDARG00000008170	158
ENSDARG00000008247	75
ENSDARG00000008560	126
ENSDARG00000008948	14
ENSDARG00000009387	195
ENSDARG00000009401	844
ENSDARG00000009806	72
ENSDARG00000009862	101
ENSDARG00000010603	74
ENSDARG00000010641	2264
ENSDARG00000010712	13
ENSDARG00000010732	63
ENSDARG00000011190	100
ENSDARG00000011418	205
ENSDARG00000011422	678
ENSDARG00000011611	642
ENSDARG00000011743	263
ENSDARG00000012275	7
ENSDARG00000012395	29
ENSDARG00000012866	587
ENSDARG00000013024	62
ENSDARG00000013110	192
ENSDARG00000013457	290
ENSDARG00000013670	504
ENSDARG00000014059	133
ENSDARG00000014329	1897
ENSDARG00000014373	18
ENSDARG00000014793	749
ENSDARG00000014796	361
ENSDARG00000014939	31
ENSDARG00000014963	82
ENSDARG00000015199	253
ENSDARG00000015917	185
ENSDARG00000015978	2710
ENSDARG00000016439	81
ENSDARG00000017047	122
ENSDARG00000017067	188
ENSDARG00000017168	139
ENSDARG00000017229	117
ENSDARG00000017230	502
ENSDARG00000017234	6
ENSDARG00000018065	18
ENSDARG00000019233	48
ENSDARG00000020334	461
ENSDARG00000021055	1
ENSDARG00000021982	8
ENSDARG00000024548	8799
ENSDARG00000024865	712
ENSDARG00000025011	906
ENSDARG00000025150	0
ENSDARG00000025220	341
ENSDARG00000025899	1
ENSDARG00000026198	229
ENSDARG00000026338	2
ENSDARG00000026499	104
ENSDARG00000027129	14
ENSDARG00000027523	7
ENSDARG00000027687	45
ENSDARG00000028067	505
ENSDARG00000028099	144
ENSDARG00000029051	46
ENSDARG00000029493	106
ENSDARG00000030914	66
ENSDARG00000031749	1
ENSDARG00000032083	609
ENSDARG00000032353	131
ENSDARG00000032769	43
ENSDARG00000032801	56
ENSDARG00000032816	101
ENSDARG00000032820	157
ENSDARG00000033768	185
ENSDARG00000033901	185
ENSDARG00000034808	312
ENSDARG00000034825	553
ENSDARG00000035332	138
ENSDARG00000035333	23
ENSDARG00000036005	31
ENSDARG00000036359	146
ENSDARG00000036456	1179
ENSDARG00000036458	7
ENSDARG00000036670	127
ENSDARG00000037229	490
ENSDARG00000038302	149
ENSDARG00000038308	97
ENSDARG00000038805	90
ENSDARG00000039215	181
ENSDARG00000039345	411
ENSDARG00000039351	30
ENSDARG00000039959	34
ENSDARG00000040338	157
ENSDARG00000040621	66
ENSDARG00000042489	118
ENSDARG00000042492	37
ENSDARG00000042791	153
ENSDARG00000042872	69
ENSDARG00000042929	42
ENSDARG00000042975	318
ENSDARG00000042977	500
ENSDARG00000042995	252
ENSDARG00000043142	1
ENSDARG00000043154	3116
ENSDARG00000043182	255
ENSDARG00000043209	143
ENSDARG00000043232	11
ENSDARG00000043285	17
ENSDARG00000043371	5192
ENSDARG00000043465	763
ENSDARG00000043658	250
ENSDARG00000043663	162
ENSDARG00000043727	158
ENSDARG00000043732	462
ENSDARG00000043857	307
ENSDARG00000043976	1844
ENSDARG00000044048	51
ENSDARG00000044183	361
ENSDARG00000044246	20
ENSDARG00000044251	198
ENSDARG00000044253	111
ENSDARG00000044255	97
ENSDARG00000044261	648
ENSDARG00000044265	68
ENSDARG00000044281	798
ENSDARG00000044298	187
ENSDARG00000044299	660
ENSDARG00000044304	208
ENSDARG00000045887	530
ENSDARG00000045888	1384
ENSDARG00000046053	44
ENSDARG00000052656	2
ENSDARG00000052658	78
ENSDARG00000052919	2
ENSDARG00000053446	465
ENSDARG00000053840	138
ENSDARG00000054036	39
ENSDARG00000054050	71
ENSDARG00000054575	19
ENSDARG00000054755	19
ENSDARG00000055066	40
ENSDARG00000055092	394
ENSDARG00000055339	373
ENSDARG00000055622	11
ENSDARG00000056001	1133
ENSDARG00000056479	251
ENSDARG00000056511	4069
ENSDARG00000056649	328
ENSDARG00000056653	78
ENSDARG00000056678	247
ENSDARG00000056871	33
ENSDARG00000056915	128
ENSDARG00000056920	43
ENSDARG00000056929	762
ENSDARG00000056985	217
ENSDARG00000057021	81
ENSDARG00000057090	1
ENSDARG00000057110	88
ENSDARG00000057456	295
ENSDARG00000057479	4
ENSDARG00000057519	144
ENSDARG00000057676	503
ENSDARG00000057992	198
ENSDARG00000058041	738
ENSDARG00000058102	572
ENSDARG00000058221	139
ENSDARG00000058284	17
ENSDARG00000058868	1826
ENSDARG00000058946	189
ENSDARG00000058949	88
ENSDARG00000058988	37
ENSDARG00000059048	104
ENSDARG00000059235	33
ENSDARG00000060069	98
ENSDARG00000060096	22
ENSDARG00000060688	19
ENSDARG00000060847	360
ENSDARG00000060911	134
ENSDARG00000060983	60
ENSDARG00000061549	9
ENSDARG00000061956	108
ENSDARG00000061993	77
ENSDARG00000062016	172
ENSDARG00000062347	186
ENSDARG00000062361	693
ENSDARG00000062592	2623
ENSDARG00000062974	31
ENSDARG00000063011	33
ENSDARG00000063050	65
ENSDARG00000063161	150
ENSDARG00000063436	15
ENSDARG00000067805	341
ENSDARG00000067824	303
ENSDARG00000068659	1
ENSDARG00000068660	0
ENSDARG00000068661	5
ENSDARG00000068704	1
ENSDARG00000068714	74
ENSDARG00000068716	197
ENSDARG00000068755	77
ENSDARG00000068800	1
ENSDARG00000068819	1
ENSDARG00000068919	6
ENSDARG00000068982	9
ENSDARG00000068992	35979
ENSDARG00000068995	2361
ENSDARG00000069106	84
ENSDARG00000069109	181
ENSDARG00000069143	12
ENSDARG00000069323	2
ENSDARG00000069390	9
ENSDARG00000069439	61
ENSDARG00000069472	105
ENSDARG00000069608	61
ENSDARG00000069615	1302
ENSDARG00000070080	899
ENSDARG00000073665	94
ENSDARG00000073696	392
ENSDARG00000073914	36
ENSDARG00000074075	21
ENSDARG00000074316	171
ENSDARG00000074328	447
ENSDARG00000074329	207
ENSDARG00000074456	28
ENSDARG00000074521	196
ENSDARG00000074732	0
ENSDARG00000075054	82
ENSDARG00000075226	203
ENSDARG00000075229	7
ENSDARG00000075273	7
ENSDARG00000075376	170
ENSDARG00000075382	167
ENSDARG00000075383	107
ENSDARG00000075650	234
ENSDARG00000075747	178
ENSDARG00000075780	0
ENSDARG00000075806	130
ENSDARG00000075864	337
ENSDARG00000075954	381
ENSDARG00000076227	145
ENSDARG00000076269	43
ENSDARG00000076345	0
ENSDARG00000076529	295
ENSDARG00000076560	110
ENSDARG00000076644	26
ENSDARG00000076856	287
ENSDARG00000076858	19
ENSDARG00000076891	337
ENSDARG00000076949	0
ENSDARG00000077039	115
ENSDARG00000077313	46
ENSDARG00000077339	34
ENSDARG00000077515	867
ENSDARG00000077596	306
ENSDARG00000077622	1
ENSDARG00000077740	11
ENSDARG00000077962	8
ENSDARG00000078006	91
ENSDARG00000078257	0
ENSDARG00000078258	126
ENSDARG00000078271	0
ENSDARG00000078394	3
ENSDARG00000078492	32
ENSDARG00000078647	182
ENSDARG00000078691	710
ENSDARG00000078922	3
ENSDARG00000078974	38
ENSDARG00000079049	135
ENSDARG00000079251	139
ENSDARG00000079474	60
ENSDARG00000079542	214
ENSDARG00000079681	0
ENSDARG00000079713	0
ENSDARG00000079815	83
ENSDARG00000079862	53
ENSDARG00000079889	91
ENSDARG00000079895	245
ENSDARG00000080015	35
ENSDARG00000080041	0
ENSDARG00000080633	0
ENSDARG00000080851	0
ENSDARG00000080923	0
ENSDARG00000081078	0
ENSDARG00000081351	0
ENSDARG00000081379	0
ENSDARG00000081488	0
ENSDARG00000081514	0
ENSDARG00000082008	266
ENSDARG00000082394	0
ENSDARG00000082462	0
ENSDARG00000082628	0
ENSDARG00000082850	0
ENSDARG00000083269	0
ENSDARG00000083391	0
ENSDARG00000083624	0
ENSDARG00000084215	0
ENSDARG00000085581	0
ENSDARG00000086112	92
ENSDARG00000086266	14
ENSDARG00000086416	66
ENSDARG00000086665	283
ENSDARG00000086718	0
ENSDARG00000086732	1
ENSDARG00000086838	87
ENSDARG00000086996	140
ENSDARG00000087245	0
ENSDARG00000087341	129
ENSDARG00000087414	8
ENSDARG00000087585	20
