ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
30	"ENSDARG00000079374"	"tjp1b"	chr25	+	32220736	32220905	32225596	32225741	32220516	32220623	32234023	32234154	30	36,57,33,28,36,48	36,35,29,20,28,46	33,33,39,72,47,41	28,41,14,48,40,27	318	294	0.588290910705	1.0	0.48,0.601,0.513,0.564,0.543,0.491	0.521,0.427,0.72,0.581,0.521,0.584	-0.027
31	"ENSDARG00000079374"	"tjp1b"	chr25	+	32225596	32225741	32234023	32234154	32220736	32220905	32234404	32234510	31	33,23,24,14,21,21	40,45,31,21,23,52	12,24,15,40,25,15	38,36,23,57,47,39	294	280	0.326952704802	1.0	0.44,0.327,0.424,0.388,0.465,0.278	0.231,0.388,0.383,0.401,0.336,0.268	0.052
32	"ENSDARG00000061719"	"washc4"	chr25	-	28742449	28742557	28745013	28745139	28742226	28742373	28745223	28745350	32	13,11,14,14,13,4	15,19,19,8,12,8	17,7,2,11,23,11	14,6,10,14,8,14	275	257	0.679042552155	1.0	0.447,0.351,0.408,0.621,0.503,0.318	0.532,0.522,0.157,0.423,0.729,0.423	-0.023
33	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7857438	7857543	7850434	7850634	7857928	7857997	33	6,14,16,9,9,8	8,11,5,10,7,8	19,11,7,9,16,7	21,9,17,21,11,12	254	254	0.0955103082223	1.0	0.429,0.56,0.762,0.474,0.563,0.5	0.475,0.55,0.292,0.3,0.593,0.368	0.118
34	"ENSDARG00000076025"	"dgkzb"	chr25	+	7855465	7855570	7857928	7857997	7850434	7850634	7858077	7858109	34	6,13,13,7,9,8	2,7,9,10,6,6	19,9,7,9,16,5	13,7,5,8,15,7	254	218	0.528256347131	1.0	0.72,0.614,0.554,0.375,0.563,0.534	0.556,0.525,0.546,0.491,0.478,0.38	0.064
35	"ENSDARG00000079917"	"rassf7a"	chr25	+	25487635	25487784	25488072	25488935	25453220	25453653	25490862	25491034	35	2,3,6,3,8,8	124,135,104,111,131,160	8,1,3,6,8,2	150,93,103,144,125,68	298	1012	0.876317945324	1.0	0.052,0.07,0.164,0.084,0.172,0.145	0.153,0.035,0.09,0.124,0.179,0.091	0.003
36	"ENSDARG00000062204"	"sigirr"	chr25	+	22115812	22116017	22126995	22127123	22107642	22107796	22132220	22132361	36	21,25,12,7,11,15	3,6,3,1,14,22	7,12,13,27,18,12	4,6,2,7,10,7	354	277	0.900088501223	1.0	0.846,0.765,0.758,0.846,0.381,0.348	0.578,0.61,0.836,0.751,0.585,0.573	0.002
37	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16020732	16020793	16022409	16022548	16016611	16016679	16027781	16027917	37	13,11,9,8,8,14	40,48,30,25,54,39	11,14,3,12,3,7	40,39,26,34,38,26	210	288	0.608489970801	1.0	0.308,0.239,0.291,0.305,0.169,0.33	0.274,0.33,0.137,0.326,0.098,0.27	0.034
38	"ENSDARG00000020218"	"amfra"	chr25	-	36214205	36214370	36215132	36215225	36212637	36212790	36217198	36217563	38	29,38,32,23,32,25	84,80,77,49,81,62	47,25,23,60,48,23	81,52,51,71,80,46	242	314	0.0168581403344	0.619255688284	0.309,0.381,0.35,0.379,0.339,0.343	0.43,0.384,0.369,0.523,0.438,0.393	-0.073
39	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15438637	15438798	15440826	15440862	15434437	15434609	15450741	15450929	39	71,105,61,47,60,78	18,9,16,12,20,17	75,72,73,94,85,64	11,13,14,15,17,11	310	185	0.219637747993	1.0	0.702,0.874,0.695,0.7,0.642,0.732	0.803,0.768,0.757,0.789,0.749,0.776	-0.05
40	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3310340	3310465	3312202	3312330	3307053	3307203	3314065	3314245	40	1689,2671,2057,1671,2238,1996	2154,3296,2397,1817,2830,2786	2151,1973,1611,3080,2194,1624	2644,2341,2107,3627,2472,1930	274	277	0.658828895816	1.0	0.442,0.45,0.465,0.482,0.444,0.42	0.451,0.46,0.436,0.462,0.473,0.46	-0.007
41	"ENSDARG00000070971"	"furinb"	chr25	-	8803225	8803398	8832728	8832805	8791038	8791251	8834958	8835087	41	21,29,23,18,46,20	31,132,90,79,105,57	20,35,29,20,29,15	81,81,56,69,73,50	226	322	0.620565101254	1.0	0.491,0.238,0.267,0.245,0.384,0.333	0.26,0.381,0.425,0.292,0.361,0.299	-0.01
42	"ENSDARG00000089663"	"lsm3"	chr22	-	31668030	31668126	31671866	31671977	31660963	31662010	31672170	31672566	42	14,7,7,7,9,18	83,121,132,72,120,120	8,11,6,13,1,8	104,111,76,172,76,70	260	245	0.254443386529	1.0	0.137,0.052,0.048,0.084,0.066,0.124	0.068,0.085,0.069,0.066,0.012,0.097	0.019
43	"ENSDARG00000079475"	"nckipsd"	chr22	+	96677	96741	98490	98629	96352	96578	98727	98808	43	24,37,19,24,35,33	111,155,165,85,151,147	30,24,23,29,32,25	113,113,109,170,112,91	213	288	0.546940329688	1.0	0.226,0.244,0.135,0.276,0.239,0.233	0.264,0.223,0.222,0.187,0.279,0.271	-0.015
44	"ENSDARG00000099999"	"tcf3b"	chr22	-	20337050	20337123	20338210	20338307	20331566	20331628	20341667	20342260	44	36,49,43,25,40,45	28,43,22,28,35,41	47,20,34,35,53,32	20,36,18,46,21,17	246	222	0.483539631619	1.0	0.537,0.507,0.638,0.446,0.508,0.498	0.68,0.334,0.63,0.407,0.695,0.629	-0.04
46	"ENSDARG00000099757"	"wdr47b"	chr22	+	24576715	24576821	24581079	24581249	24572320	24573102	24584510	24584738	46	11,25,7,7,10,6	7,6,5,12,12,10	10,13,2,15,3,9	10,12,6,15,1,10	255	319	0.534468011097	1.0	0.663,0.839,0.637,0.422,0.51,0.429	0.556,0.575,0.294,0.556,0.79,0.53	0.033
47	"ENSDARG00000053973"	"fetub"	chr22	+	37891973	37892140	37894950	37895037	37891398	37891486	37897709	37900135	47	3159,6528,4160,2783,6338,5717	1165,2558,1703,1141,2443,2187	5031,4296,3796,5825,4949,4944	1904,1826,1444,2243,1913,1853	316	236	0.904293470126	1.0	0.669,0.656,0.646,0.646,0.66,0.661	0.664,0.637,0.663,0.66,0.659,0.666	-0.002
48	"ENSDARG00000099775"	"CABZ01074307.1"	chrKN150487.1	+	43414	43531	49678	49795	41843	41960	55382	57290	48	1,0,0,1,0,0	1,0,0,0,0,0	0,0,0,2,0,0	0,0,0,0,0,0	266	266	1	1.0	0.5,NA,NA,1.0,NA,NA	NA,NA,NA,1.0,NA,NA	-0.25
49	"ENSDARG00000042484"	"tle2a"	chr22	+	21624674	21624835	21641194	21641258	21618120	21618744	21644598	21644643	49	66,74,52,46,75,72	29,45,15,15,43,43	57,66,61,86,83,62	28,36,31,51,27,32	310	213	0.832211898874	1.0	0.61,0.53,0.704,0.678,0.545,0.535	0.583,0.557,0.575,0.537,0.679,0.571	0.017
50	"ENSDARG00000068478"	"gpx4a"	chr22	-	17590189	17590214	17591595	17591747	17590004	17590064	17594404	17594499	50	60,82,71,90,92,81	109,147,93,117,130,130	42,56,39,82,81,92	96,124,86,147,126,98	301	174	0.225587250648	1.0	0.241,0.244,0.306,0.308,0.29,0.265	0.202,0.207,0.208,0.244,0.271,0.352	0.028
51	"ENSDARG00000104609"	"crebbpa"	chr22	+	26771305	26771554	26774049	26774196	26771028	26771208	26774630	26774811	51	41,50,45,15,25,42	32,52,44,39,30,54	38,25,25,47,39,28	21,39,23,46,51,27	398	296	0.445453985505	1.0	0.488,0.417,0.432,0.222,0.383,0.366	0.574,0.323,0.447,0.432,0.363,0.435	-0.044
52	"ENSDARG00000104609"	"crebbpa"	chr22	+	26771308	26771554	26774049	26774196	26771028	26771208	26774630	26774811	52	80,86,96,34,65,79	32,52,44,39,30,54	70,62,54,104,83,57	21,39,23,46,51,27	395	296	0.262142000437	1.0	0.652,0.553,0.62,0.395,0.619,0.523	0.714,0.544,0.638,0.629,0.549,0.613	-0.054
53	"ENSDARG00000103760"	"cfhl2"	chr22	-	23737927	23738095	23745056	23745236	23734803	23734980	23745586	23745742	53	65,44,67,45,48,95	68,49,76,50,94,104	48,27,48,78,46,32	67,43,38,111,49,36	329	317	0.993610396511	1.0	0.479,0.464,0.459,0.464,0.33,0.468	0.408,0.377,0.549,0.404,0.475,0.461	-0.002
54	"ENSDARG00000088227"	"tmem163b"	chr22	-	12106920	12107032	12122104	12122201	12100424	12100568	12130222	12130314	54	17,10,17,3,15,10	24,28,31,4,18,36	17,13,8,21,25,12	16,20,12,20,21,16	246	261	0.0191265120875	0.658669260013	0.429,0.275,0.368,0.443,0.469,0.228	0.53,0.408,0.414,0.527,0.558,0.443	-0.111
55	"ENSDARG00000099446"	"slit1b"	chr22	-	34851220	34851375	34854708	34854839	34849021	34849328	34859655	34859878	55	24,23,26,14,30,29	19,29,20,28,17,30	11,31,11,32,23,12	21,20,9,31,32,21	280	304	0.535284251461	1.0	0.578,0.463,0.585,0.352,0.657,0.512	0.363,0.627,0.57,0.528,0.438,0.383	0.04
56	"ENSDARG00000061665"	"hcn2b"	chr22	+	18971610	18971772	18984500	18984719	18966189	18966613	18997730	18997877	56	12,21,19,22,14,23	33,52,28,42,52,59	16,19,10,30,24,27	34,30,31,51,54,23	311	368	0.165324536217	1.0	0.301,0.323,0.445,0.383,0.242,0.316	0.358,0.428,0.276,0.41,0.345,0.581	-0.065
57	"ENSDARG00000018524"	"midn"	chr22	-	18743912	18744000	18745990	18746222	18743755	18743818	18749250	18749313	57	78,89,63,65,64,69	73,89,92,66,81,70	61,61,41,121,56,48	71,63,60,112,85,55	381	237	0.623244206933	1.0	0.399,0.383,0.299,0.38,0.33,0.38	0.348,0.376,0.298,0.402,0.291,0.352	0.017
58	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022677	21022739	21032123	21032196	21010609	21010694	21046598	21046654	58	73,59,61,29,58,54	43,62,35,42,42,34	64,53,49,91,58,41	34,34,27,49,56,32	222	211	0.304385680847	1.0	0.617,0.475,0.624,0.396,0.568,0.602	0.641,0.597,0.633,0.638,0.496,0.549	-0.045
59	"ENSDARG00000056483"	"ssbp4"	chr22	-	21022680	21022739	21032123	21032196	21010609	21010694	21046598	21046843	59	73,59,61,29,58,54	0,0,0,0,0,0	64,53,49,91,58,41	0,0,0,0,1,0	222	208	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.982,1.0	0.003
60	"ENSDARG00000024276"	"pcbp4"	chr22	-	32348218	32348290	32354438	32354513	32324738	32324780	32355644	32355773	60	26,42,31,35,39,27	36,26,23,20,51,28	29,28,27,58,39,17	19,25,31,44,32,22	224	221	0.921868935614	1.0	0.416,0.614,0.571,0.633,0.43,0.488	0.601,0.525,0.462,0.565,0.546,0.433	0.003
61	"ENSDARG00000043006"	"gnav1"	chr22	-	11579999	11580092	11593010	11593102	11576210	11576371	11594280	11594414	61	8,6,3,6,14,9	6,12,7,9,9,11	13,11,4,15,2,6	9,7,8,3,10,16	241	242	0.840206591061	1.0	0.572,0.334,0.301,0.401,0.61,0.451	0.592,0.612,0.334,0.834,0.167,0.274	-0.024
62	"ENSDARG00000056966"	"nek7"	chr22	-	23140682	23140777	23153162	23153270	23115143	23115257	23158967	23159076	62	34,55,42,17,48,27	26,47,32,18,36,37	45,22,27,61,26,29	60,31,28,59,38,25	257	244	0.112863011787	1.0	0.554,0.526,0.555,0.473,0.559,0.409	0.416,0.403,0.478,0.495,0.394,0.524	0.061
63	"ENSDARG00000056966"	"nek7"	chr22	-	23163790	23163901	23170354	23170417	23158967	23159076	23177718	23177850	63	11,18,12,7,19,17	32,48,22,10,37,23	16,8,15,25,16,9	33,14,9,51,13,14	212	260	0.146494411859	1.0	0.297,0.315,0.401,0.462,0.386,0.475	0.373,0.412,0.671,0.375,0.602,0.441	-0.09
64	"ENSDARG00000056966"	"nek7"	chr22	-	23170354	23170417	23177718	23177850	23163790	23163901	23191334	23191414	64	54,64,45,16,43,40	26,23,21,14,18,11	31,40,23,52,36,25	26,17,16,36,10,20	281	212	0.173069836798	1.0	0.61,0.677,0.618,0.463,0.643,0.733	0.474,0.64,0.52,0.521,0.731,0.485	0.062
65	"ENSDARG00000053774"	"alpi.2"	chr22	+	38779037	38779154	38782716	38782832	38778648	38778956	38782910	38783085	65	51,232,93,88,199,169	77,332,107,95,271,165	150,137,115,127,154,69	178,135,128,201,194,74	266	265	0.745630804778	1.0	0.398,0.41,0.464,0.48,0.422,0.505	0.456,0.503,0.472,0.386,0.442,0.482	-0.01
66	"ENSDARG00000011890"	"cry4"	chr22	-	828487	828604	831156	831609	828145	828290	833918	834106	66	106,122,168,128,129,121	24,31,25,18,23,24	124,128,115,169,149,91	13,32,11,25,24,31	602	266	0.63578109735	1.0	0.661,0.635,0.748,0.759,0.713,0.69	0.808,0.639,0.822,0.749,0.733,0.565	-0.018
67	"ENSDARG00000006266"	"stat1a"	chr22	+	12801099	12801244	12802826	12802977	12798568	12798703	12803099	12803195	67	82,53,50,43,59,53	64,77,65,52,41,49	67,60,43,66,54,40	58,47,28,75,46,42	294	300	0.352904352905	1.0	0.567,0.413,0.44,0.458,0.595,0.525	0.541,0.566,0.61,0.473,0.545,0.493	-0.038
68	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28466673	28466874	28463465	28463499	28468729	28468897	68	88,91,35,40,82,74	20,33,23,15,17,13	86,35,62,112,62,41	17,27,27,32,15,8	221	350	0.741630160421	1.0	0.875,0.814,0.707,0.809,0.884,0.9	0.889,0.672,0.784,0.847,0.867,0.89	0.007
69	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28469408	28469474	69	46,45,19,20,43,46	45,46,35,28,45,33	41,30,34,73,37,21	40,19,18,62,62,30	221	317	0.53425397005	1.0	0.595,0.584,0.438,0.506,0.578,0.667	0.595,0.694,0.73,0.628,0.461,0.501	-0.04
70	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28468729	28468897	28463465	28463499	28474165	28474234	70	59,58,24,42,70,52	40,52,36,20,51,42	48,35,40,83,49,26	44,19,35,65,41,25	221	317	0.890700941967	1.0	0.679,0.615,0.489,0.751,0.663,0.64	0.61,0.725,0.621,0.647,0.632,0.599	0.001
71	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28463997	28464069	28469408	28469474	28463465	28463499	28474165	28474234	71	59,58,24,42,70,52	25,17,15,13,26,22	48,35,40,83,49,26	20,18,9,32,25,9	221	215	0.90036438393	1.0	0.697,0.768,0.609,0.759,0.724,0.697	0.7,0.654,0.812,0.716,0.656,0.738	-0.004
72	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28466673	28466874	28463997	28464069	28468729	28468897	72	11,22,6,11,7,11	21,35,23,20,18,14	10,2,6,22,11,8	19,31,30,46,15,9	224	350	0.378169153174	1.0	0.45,0.495,0.29,0.462,0.378,0.551	0.451,0.092,0.238,0.428,0.534,0.581	0.05
73	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28464283	28464358	28468729	28468897	28463997	28464069	28469408	28469474	73	7,19,4,5,6,5	85,91,56,47,80,63	8,3,5,16,8,6	83,28,44,105,78,47	224	317	0.730369814874	1.0	0.104,0.228,0.092,0.131,0.096,0.101	0.12,0.132,0.139,0.177,0.127,0.153	-0.016
74	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28469408	28469474	74	13,14,11,15,16,14	47,46,35,32,44,34	20,11,19,18,19,3	38,19,16,64,54,29	350	317	0.498583517384	1.0	0.2,0.216,0.222,0.298,0.248,0.272	0.323,0.344,0.518,0.203,0.242,0.086	-0.043
75	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28468729	28468897	28464283	28464358	28474165	28474234	75	13,16,14,17,16,14	42,52,36,24,50,43	21,14,20,19,21,3	42,19,33,67,33,24	350	317	0.391413490541	1.0	0.219,0.218,0.26,0.391,0.225,0.228	0.312,0.4,0.354,0.204,0.366,0.102	-0.033
76	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28466673	28466874	28469408	28469474	28464283	28464358	28474165	28474234	76	13,16,14,17,16,14	20,14,9,12,21,18	21,14,20,19,21,3	16,18,7,26,18,5	350	215	0.64995130075	1.0	0.285,0.412,0.489,0.465,0.319,0.323	0.446,0.323,0.637,0.31,0.417,0.269	-0.018
77	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463465	28463499	28474165	28474234	77	40,52,36,20,51,42	25,17,15,13,26,22	44,19,35,65,41,25	20,18,9,32,25,9	317	215	0.967940390207	1.0	0.52,0.675,0.619,0.511,0.571,0.564	0.599,0.417,0.725,0.579,0.527,0.653	-0.007
78	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28463997	28464069	28474165	28474234	78	80,97,57,39,86,72	20,16,15,12,21,25	87,28,61,108,57,42	18,21,7,33,20,5	317	215	0.921819731184	1.0	0.731,0.804,0.72,0.688,0.735,0.661	0.766,0.475,0.855,0.689,0.659,0.851	0.007
79	"ENSDARG00000071095"	"abi3bpb"	chr22	+	28468729	28468897	28469408	28469474	28464283	28464358	28474165	28474234	79	42,52,36,24,50,43	20,14,9,12,21,18	42,19,33,67,33,24	16,18,7,26,18,5	317	215	0.794100565365	1.0	0.588,0.716,0.731,0.576,0.618,0.618	0.64,0.417,0.762,0.636,0.554,0.765	0.012
